time,undetectable sentinels lower
1352.0,-0.24293484315855535
1353.0,-0.23373971655886733
1354.0,-0.2219969325081212
1355.0,-0.20647466563878208
1356.0,-0.1945227268781426
1357.0,-0.1945227268781426
1358.0,-0.2219969325081212
1359.0,-0.21529520697074406
1360.0,-0.19158124970780138
1361.0,-0.19056425936400773
1362.0,-0.19749509802036963
1363.0,-0.2064746656387822
1364.0,-0.179061812346818
1365.0,-0.179061812346818
1366.0,-0.19935450268808114
1367.0,-0.19935450268808114
1368.0,-0.19056425936400784
1369.0,-0.18835726674018544
1370.0,-0.1974950980203694
1371.0,-0.2064746656387822
1372.0,-0.21529520697074384
1373.0,-0.2239558344238189
1374.0,-0.23245553203367542
1375.0,-0.2239558344238189
1376.0,-0.24603303221386869
1377.0,-0.24603303221386869
1378.0,-0.23715815216483677
1379.0,-0.22935684739623474
1380.0,-0.23794230540613548
1381.0,-0.23386273190299067
1382.0,-0.2435124385741292
1383.0,-0.23885620838624572
1384.0,-0.25739260375673356
1385.0,-0.2946378405796923
1386.0,-0.26649120597463355
1387.0,-0.2946378405796923
1388.0,-0.2547555941848105
1389.0,-0.23715815216483677
1390.0,-0.23715815216483677
1391.0,-0.24293484315855535
1392.0,-0.24293484315855535
1393.0,-0.23715815216483677
1394.0,-0.2519824044651003
1395.0,-0.25742383096650817
1396.0,-0.25742383096650817
1397.0,-0.25742383096650817
1398.0,-0.2608817812219684
1399.0,-0.2696322535018481
1400.0,-0.2696322535018481
1401.0,-0.2754135460285488
1402.0,-0.28070387644925626
1403.0,-0.28070387644925626
1404.0,-0.2984490101623409
1405.0,-0.29282032302755057
1406.0,-0.3013031173081747
1407.0,-0.3124264668462808
1408.0,-0.3124264668462808
1409.0,-0.3124264668462808
1410.0,-0.3036021006050221
1411.0,-0.3071067811865471
1412.0,-0.30312703110185646
1413.0,-0.30312703110185646
1414.0,-0.295924523823386
1415.0,-0.30332456134276026
1416.0,-0.30383484153110074
1417.0,-0.2806246951218788
1418.0,-0.2806246951218788
1419.0,-0.2633249580710797
1420.0,-0.2633249580710797
1421.0,-0.2696322535018482
1422.0,-0.2633249580710797
1423.0,-0.2608817812219683
1424.0,-0.2696322535018481
1425.0,-0.2608817812219683
1426.0,-0.2696322535018481
1427.0,-0.2633249580710796
1428.0,-0.25645185435575946
1429.0,-0.24807406984078573
1430.0,-0.2164414002968975
1431.0,-0.2164414002968975
1432.0,-0.22395583442381856
1433.0,-0.237158152164837
1434.0,-0.2489674077406555
1435.0,-0.2717401302626281
1436.0,-0.2866830868286867
1437.0,-0.2799999999999999
1438.0,-0.2569768735766895
1439.0,-0.2724949798994365
1440.0,-0.2800000000000003
1441.0,-0.29592452382338613
1442.0,-0.28733297336202573
1443.0,-0.28733297336202573
1444.0,-0.28733297336202573
1445.0,-0.28733297336202573
1446.0,-0.27091596750294417
1447.0,-0.27091596750294417
1448.0,-0.23665686266028735
1449.0,-0.22956123463592598
1450.0,-0.23194594347794983
1451.0,-0.23194594347794983
1452.0,-0.23194594347794983
1453.0,-0.23194594347794983
1454.0,-0.19713553108736492
1455.0,-0.18955339334151133
1456.0,-0.18955339334151133
1457.0,-0.18619026473818
1458.0,-0.17419840528729785
1459.0,-0.1672040216394296
1460.0,-0.18097945164164803
1461.0,-0.16000000000000014
1462.0,-0.15258970521815685
1463.0,-0.15258970521815685
1464.0,-0.1371622141238883
1465.0,-0.17382621436041823
1466.0,-0.165685424949238
1467.0,-0.15736231810017115
1468.0,-0.17382621436041812
1469.0,-0.17382621436041823
1470.0,-0.165685424949238
1471.0,-0.165685424949238
1472.0,-0.18955339334151144
1473.0,-0.2045268253204704
1474.0,-0.20018864567246192
1475.0,-0.19329166503893563
1476.0,-0.18619026473818
1477.0,-0.1788877434122993
1478.0,-0.1788877434122993
1479.0,-0.17419840528729796
1480.0,-0.1861902647381799
1481.0,-0.20452682532047028
1482.0,-0.21172456896534925
1483.0,-0.21172456896534925
1484.0,-0.21172456896534925
1485.0,-0.21172456896534925
1486.0,-0.21172456896534925
1487.0,-0.21872579673275688
1488.0,-0.21172456896534925
1489.0,-0.23949130612757952
1490.0,-0.23665686266028646
1491.0,-0.23949130612757952
1492.0,-0.2295612346359261
1493.0,-0.20018864567246158
1494.0,-0.20018864567246158
1495.0,-0.20687759489277907
1496.0,-0.23665686266028646
1497.0,-0.2295612346359261
1498.0,-0.2295612346359261
1499.0,-0.23665686266028646
1500.0,-0.23665686266028646
1501.0,-0.2295612346359261
1502.0,-0.22227615711297943
1503.0,-0.22227615711297943
1504.0,-0.20714816122032298
1505.0,-0.21480431452799698
1506.0,-0.21480431452799698
1507.0,-0.22227615711297943
1508.0,-0.23949130612757952
1509.0,-0.2295612346359261
1510.0,-0.2295612346359261
1511.0,-0.2295612346359261
1512.0,-0.2295612346359261
1513.0,-0.21172456896534925
1514.0,-0.21172456896534925
1515.0,-0.21172456896534925
1516.0,-0.21172456896534925
1517.0,-0.21172456896534925
1518.0,-0.21872579673275688
1519.0,-0.21172456896534925
1520.0,-0.21480431452799698
1521.0,-0.22422218066982313
1522.0,-0.22422218066982325
1523.0,-0.23194594347794995
1524.0,-0.23194594347794995
1525.0,-0.23194594347794995
1526.0,-0.23949130612757952
1527.0,-0.2540376700179527
1528.0,-0.27091596750294394
1529.0,-0.27091596750294394
1530.0,-0.27091596750294394
1531.0,-0.26365553091146315
1532.0,-0.26365553091146315
1533.0,-0.26365553091146315
1534.0,-0.26365553091146315
1535.0,-0.26365553091146315
1536.0,-0.2779966555090421
1537.0,-0.3033245613427597
1538.0,-0.3266333324999587
1539.0,-0.3341535966928126
1540.0,-0.31055531081737814
1541.0,-0.31055531081737814
1542.0,-0.3033245613427599
1543.0,-0.3033245613427599
1544.0,-0.3014736298484177
1545.0,-0.3148966853934643
1546.0,-0.3148966853934643
1547.0,-0.30827625302982214
1548.0,-0.30827625302982214
1549.0,-0.256776436283002
1550.0,-0.24469617541179373
1551.0,-0.2506599664568635
1552.0,-0.2506599664568635
1553.0,-0.24469617541179373
1554.0,-0.23851648071345016
1555.0,-0.23851648071345016
1556.0,-0.24469617541179373
1557.0,-0.22565492337414922
1558.0,-0.22565492337414922
1559.0,-0.22565492337414922
1560.0,-0.21961524227066292
1561.0,-0.2133545643251808
1562.0,-0.21961524227066304
1563.0,-0.23212544673719177
1564.0,-0.2435601121442144
1565.0,-0.2366568626602869
1566.0,-0.2366568626602869
1567.0,-0.2709159675029436
1568.0,-0.2709159675029437
1569.0,-0.2709159675029437
1570.0,-0.2709159675029437
1571.0,-0.277996655509042
1572.0,-0.277996655509042
1573.0,-0.277996655509042
1574.0,-0.2848949487094337
1575.0,-0.2848949487094337
1576.0,-0.2848949487094337
1577.0,-0.27445626465380296
1578.0,-0.26784080852774644
1579.0,-0.26103356185335785
1580.0,-0.2540376700179526
1581.0,-0.26103356185335785
1582.0,-0.26784080852774644
1583.0,-0.2848949487094336
1584.0,-0.2916079783099617
1585.0,-0.2691812087098385
1586.0,-0.2630822723609931
1587.0,-0.2506599664568633
1588.0,-0.24469617541179373
1589.0,-0.23851648071345016
1590.0,-0.21961524227066292
1591.0,-0.22552726787943372
1592.0,-0.2187257967327571
1593.0,-0.22552726787943372
1594.0,-0.22552726787943372
1595.0,-0.22552726787943372
1596.0,-0.21872579673275722
1597.0,-0.22552726787943372
1598.0,-0.22552726787943372
1599.0,-0.22552726787943372
1600.0,-0.22552726787943372
1601.0,-0.2133545643251808
1602.0,-0.2133545643251808
1603.0,-0.21961524227066292
1604.0,-0.20588305072869734
1605.0,-0.19999999999999973
1606.0,-0.19999999999999973
1607.0,-0.20588305072869734
1608.0,-0.23212544673719177
1609.0,-0.23851648071345016
1610.0,-0.2366568626602869
1611.0,-0.2366568626602869
1612.0,-0.23212544673719165
1613.0,-0.21872579673275722
1614.0,-0.21172456896534925
1615.0,-0.21872579673275722
1616.0,-0.22552726787943383
1617.0,-0.2540376700179529
1618.0,-0.2540376700179529
1619.0,-0.26784080852774644
1620.0,-0.26103356185335763
1621.0,-0.2944916598294883
1622.0,-0.3014736298484177
1623.0,-0.3014736298484177
1624.0,-0.27445626465380274
1625.0,-0.27445626465380274
1626.0,-0.28087651904768335
1627.0,-0.27445626465380274
1628.0,-0.27445626465380274
1629.0,-0.26784080852774644
1630.0,-0.27445626465380274
1631.0,-0.28087651904768335
1632.0,-0.29813263810130436
1633.0,-0.29813263810130436
1634.0,-0.30446556784809775
1635.0,-0.30446556784809775
1636.0,-0.31489668539346444
1637.0,-0.31489668539346444
1638.0,-0.31489668539346444
1639.0,-0.31489668539346444
1640.0,-0.3213318551349159
1641.0,-0.3213318551349159
1642.0,-0.3106031346797917
1643.0,-0.31654141221598253
1644.0,-0.31654141221598253
1645.0,-0.31654141221598253
1646.0,-0.31654141221598253
1647.0,-0.3275784467331466
1648.0,-0.29892754449928416
1649.0,-0.29892754449928416
1650.0,-0.29311632901204376
1651.0,-0.29311632901204376
1652.0,-0.29311632901204376
1653.0,-0.28074023338383036
1654.0,-0.28619026473818043
1655.0,-0.32227615711297986
1656.0,-0.3278027826631359
1657.0,-0.32227615711297986
1658.0,-0.32227615711297986
1659.0,-0.3165414122159824
1660.0,-0.3165414122159824
1661.0,-0.3106031346797917
1662.0,-0.29813263810130436
1663.0,-0.30446556784809775
1664.0,-0.29892754449928427
1665.0,-0.29892754449928427
1666.0,-0.3150688029964662
1667.0,-0.3150688029964662
1668.0,-0.3011525688318156
1669.0,-0.3011525688318156
1670.0,-0.3011525688318156
1671.0,-0.3011525688318156
1672.0,-0.2964028875300747
1673.0,-0.2964028875300747
1674.0,-0.3011525688318156
1675.0,-0.28989794855663525
1676.0,-0.28989794855663525
1677.0,-0.30990195135927806
1678.0,-0.30565492337414957
1679.0,-0.2652893855326458
1680.0,-0.26124837662063893
1681.0,-0.2652893855326458
1682.0,-0.24721359549995758
1683.0,-0.25034077712607994
1684.0,-0.2293897898091748
1685.0,-0.22701318923986052
1686.0,-0.22426406871192806
1687.0,-0.2293897898091748
1688.0,-0.22701318923986064
1689.0,-0.2293897898091748
1690.0,-0.22701318923986052
1691.0,-0.24721359549995753
1692.0,-0.2293897898091749
1693.0,-0.2293897898091749
1694.0,-0.2293897898091748
1695.0,-0.2293897898091748
1696.0,-0.25034077712607994
1697.0,-0.2690415759823426
1698.0,-0.2652893855326459
1699.0,-0.2724932431938871
1700.0,-0.2531281565541546
1701.0,-0.2555584566190644
1702.0,-0.2531281565541546
1703.0,-0.2531281565541546
1704.0,-0.2531281565541546
1705.0,-0.2555584566190644
1706.0,-0.2531281565541546
1707.0,-0.2531281565541546
1708.0,-0.2531281565541546
1709.0,-0.2531281565541546
1710.0,-0.22938978980917468
1711.0,-0.22938978980917468
1712.0,-0.2270131892398607
1713.0,-0.2270131892398607
1714.0,-0.2270131892398607
1715.0,-0.2270131892398607
1716.0,-0.22426406871192822
1717.0,-0.22426406871192822
1718.0,-0.2437620521815372
1719.0,-0.2437620521815372
1720.0,-0.2400000000000004
1721.0,-0.23593991028886976
1722.0,-0.25234134500364724
1723.0,-0.24000000000000046
1724.0,-0.256929152957594
1725.0,-0.25234134500364724
1726.0,-0.23593991028886976
1727.0,-0.23593991028886976
1728.0,-0.2400000000000004
1729.0,-0.2400000000000004
1730.0,-0.23593991028886976
1731.0,-0.25234134500364724
1732.0,-0.23593991028886982
1733.0,-0.23159304490206423
1734.0,-0.22696960070847283
1735.0,-0.23159304490206423
1736.0,-0.23159304490206423
1737.0,-0.23593991028886982
1738.0,-0.23159304490206423
1739.0,-0.23159304490206423
1740.0,-0.2400000000000004
1741.0,-0.23593991028886982
1742.0,-0.23593991028886982
1743.0,-0.23593991028886982
1744.0,-0.2400000000000004
1745.0,-0.2400000000000004
1746.0,-0.2400000000000004
1747.0,-0.2400000000000004
1748.0,-0.2400000000000004
1749.0,-0.2569291529575942
1750.0,-0.2569291529575942
1751.0,-0.26124837662063904
1752.0,-0.2652893855326459
1753.0,-0.2690415759823426
1754.0,-0.2724932431938871
1755.0,-0.2724932431938871
1756.0,-0.2724932431938871
1757.0,-0.25034077712608
1758.0,-0.25034077712608
1759.0,-0.25034077712607994
1760.0,-0.25034077712607994
1761.0,-0.25034077712607994
1762.0,-0.26904157598234263
1763.0,-0.26904157598234263
1764.0,-0.25034077712607994
1765.0,-0.25034077712607994
1766.0,-0.2690415759823427
1767.0,-0.2690415759823427
1768.0,-0.2690415759823427
1769.0,-0.2724932431938871
1770.0,-0.2898979485566353
1771.0,-0.2898979485566353
1772.0,-0.2898979485566353
1773.0,-0.27563142999578094
1774.0,-0.2784417464955734
1775.0,-0.2784417464955734
1776.0,-0.2784417464955734
1777.0,-0.25761226035642226
1778.0,-0.25761226035642226
1779.0,-0.2555584566190644
1780.0,-0.2555584566190644
1781.0,-0.2555584566190644
1782.0,-0.2555584566190644
1783.0,-0.2555584566190644
1784.0,-0.2592676385936229
1785.0,-0.30021271782035
1786.0,-0.30021271782035
1787.0,-0.30021271782035
1788.0,-0.30021271782035
1789.0,-0.317594212184989
1790.0,-0.2576122603564224
1791.0,-0.2576122603564224
1792.0,-0.2576122603564224
1793.0,-0.2576122603564224
1794.0,-0.2555584566190644
1795.0,-0.2329376540877703
1796.0,-0.2329376540877703
1797.0,-0.2329376540877703
1798.0,-0.23137264480778966
1799.0,-0.22938978980917468
1800.0,-0.23137264480778966
1801.0,-0.23137264480778966
1802.0,-0.2270131892398607
1803.0,-0.25034077712608
1804.0,-0.25034077712608
1805.0,-0.25034077712608
1806.0,-0.25034077712608
1807.0,-0.26904157598234263
1808.0,-0.2690415759823426
1809.0,-0.2690415759823426
1810.0,-0.2690415759823426
1811.0,-0.2690415759823426
1812.0,-0.2690415759823426
1813.0,-0.2690415759823426
1814.0,-0.27249324319388724
1815.0,-0.27249324319388724
1816.0,-0.2756314299957807
1817.0,-0.2756314299957807
1818.0,-0.2756314299957807
1819.0,-0.2756314299957807
1820.0,-0.28989794855663525
1821.0,-0.29363209157375036
1822.0,-0.2970744176750622
1823.0,-0.2970744176750622
1824.0,-0.2970744176750622
1825.0,-0.30021271782035
1826.0,-0.30021271782035
1827.0,-0.30021271782035
1828.0,-0.30021271782035
1829.0,-0.2784417464955734
1830.0,-0.2756314299957807
1831.0,-0.2555584566190644
1832.0,-0.2576122603564224
1833.0,-0.2576122603564224
1834.0,-0.2576122603564224
1835.0,-0.2576122603564224
1836.0,-0.2576122603564224
1837.0,-0.2576122603564224
1838.0,-0.2576122603564224
1839.0,-0.259267638593623
1840.0,-0.2576122603564224
1841.0,-0.2576122603564224
1842.0,-0.2576122603564224
1843.0,-0.2576122603564224
1844.0,-0.2576122603564224
1845.0,-0.2784417464955734
1846.0,-0.2784417464955734
1847.0,-0.28090815370097244
1848.0,-0.28090815370097244
1849.0,-0.28090815370097244
1850.0,-0.28090815370097244
1851.0,-0.28473521163190624
1852.0,-0.2830127018922197
1853.0,-0.32101934788763686
1854.0,-0.3241487374764085
1855.0,-0.3241487374764085
1856.0,-0.3241487374764085
1857.0,-0.32101934788763686
1858.0,-0.32101934788763686
1859.0,-0.32101934788763686
1860.0,-0.32101934788763686
1861.0,-0.3241487374764085
1862.0,-0.32696960070847325
1863.0,-0.3241487374764085
1864.0,-0.32696960070847325
1865.0,-0.32696960070847325
1866.0,-0.32696960070847325
1867.0,-0.32696960070847325
1868.0,-0.28301270189221983
1869.0,-0.260499687890016
1870.0,-0.260499687890016
1871.0,-0.260499687890016
1872.0,-0.260499687890016
1873.0,-0.260499687890016
1874.0,-0.260499687890016
1875.0,-0.23482872693909385
1876.0,-0.23482872693909385
1877.0,-0.23482872693909385
1878.0,-0.23482872693909385
1879.0,-0.23482872693909385
1880.0,-0.23482872693909385
1881.0,-0.23440090293338717
1882.0,-0.23440090293338717
1883.0,-0.23440090293338717
1884.0,-0.23440090293338717
1885.0,-0.23440090293338717
1886.0,-0.2316624790355398
1887.0,-0.2316624790355398
1888.0,-0.2316624790355398
1889.0,-0.2316624790355398
1890.0,-0.23336569426778814
1891.0,-0.23440090293338717
1892.0,-0.23440090293338717
1893.0,-0.23440090293338717
1894.0,-0.23440090293338717
1895.0,-0.23440090293338717
