time,detectable crops mean
2732.0,90.93
2733.0,90.95
2734.0,90.95
2735.0,90.95
2736.0,90.95
2737.0,90.96
2738.0,90.96
2739.0,90.97
2740.0,90.97
2741.0,90.98
2742.0,90.98
2743.0,90.98
2744.0,90.99
2745.0,90.99
2746.0,90.99
2747.0,90.99
2748.0,90.99
2749.0,90.99
2750.0,90.99
2751.0,90.99
2752.0,91.0
2753.0,91.0
2754.0,91.0
2755.0,91.0
2756.0,91.0
2757.0,91.0
2758.0,91.0
2759.0,91.0
2760.0,91.0
2761.0,91.01
2762.0,91.01
2763.0,91.02
2764.0,91.02
2765.0,91.02
2766.0,91.02
2767.0,91.02
2768.0,91.02
2769.0,91.03
2770.0,91.03
2771.0,91.03
2772.0,91.03
2773.0,91.03
2774.0,91.03
2775.0,91.03
2776.0,91.04
2777.0,91.04
2778.0,91.04
2779.0,91.04
2780.0,91.04
2781.0,91.04
2782.0,91.04
2783.0,91.04
2784.0,91.04
2785.0,91.04
2786.0,91.04
2787.0,91.04
2788.0,91.04
2789.0,91.04
2790.0,91.05
2791.0,91.05
2792.0,91.05
2793.0,91.05
2794.0,91.05
2795.0,91.06
2796.0,91.06
2797.0,91.06
2798.0,91.07
2799.0,91.07
2800.0,91.07
2801.0,91.07
2802.0,91.07
2803.0,91.07
2804.0,91.08
2805.0,91.08
2806.0,91.09
2807.0,91.09
2808.0,91.09
2809.0,91.11
2810.0,91.11
2811.0,91.11
2812.0,91.11
2813.0,91.11
2814.0,91.11
2815.0,91.11
2816.0,91.11
2817.0,91.11
2818.0,91.11
2819.0,91.12
2820.0,91.12
2821.0,91.12
2822.0,91.12
2823.0,91.13
2824.0,91.13
2825.0,91.14
2826.0,91.14
2827.0,91.14
2828.0,91.14
2829.0,91.14
2830.0,91.14
2831.0,91.14
2832.0,91.14
2833.0,91.14
2834.0,91.14
2835.0,91.14
2836.0,91.14
2837.0,91.14
2838.0,91.14
2839.0,91.14
2840.0,91.14
2841.0,91.15
2842.0,91.15
2843.0,91.15
2844.0,91.15
2845.0,91.15
2846.0,91.15
2847.0,91.15
2848.0,91.15
2849.0,91.15
2850.0,91.15
2851.0,91.15
2852.0,91.15
2853.0,91.15
2854.0,91.15
2855.0,91.15
2856.0,91.15
2857.0,91.15
2858.0,91.15
2859.0,91.15
2860.0,91.15
2861.0,91.15
2862.0,91.16
2863.0,91.16
2864.0,91.17
2865.0,91.17
2866.0,91.18
2867.0,91.18
2868.0,91.18
2869.0,91.18
2870.0,91.18
2871.0,91.18
2872.0,91.18
2873.0,91.19
2874.0,91.19
2875.0,91.19
2876.0,91.19
2877.0,91.19
2878.0,91.19
2879.0,91.19
2880.0,91.19
2881.0,91.19
2882.0,91.19
2883.0,91.19
2884.0,91.19
2885.0,91.19
2886.0,91.19
2887.0,91.2
2888.0,91.2
2889.0,91.2
2890.0,91.21
2891.0,91.21
2892.0,91.21
2893.0,91.21
2894.0,91.21
2895.0,91.21
2896.0,91.23
2897.0,91.23
2898.0,91.23
2899.0,91.25
2900.0,91.25
2901.0,91.25
2902.0,91.25
2903.0,91.25
2904.0,91.25
2905.0,91.25
2906.0,91.26
2907.0,91.26
2908.0,91.26
2909.0,91.26
2910.0,91.26
2911.0,91.26
2912.0,91.28
2913.0,91.28
2914.0,91.28
2915.0,91.28
2916.0,91.28
2917.0,91.29
2918.0,91.3
2919.0,91.3
2920.0,91.3
2921.0,91.3
2922.0,91.3
2923.0,91.3
2924.0,91.31
2925.0,91.32
2926.0,91.32
2927.0,91.32
2928.0,91.32
2929.0,91.33
2930.0,91.33
2931.0,91.34
2932.0,91.34
2933.0,91.34
2934.0,91.35
2935.0,91.36
2936.0,91.36
2937.0,91.36
2938.0,91.36
2939.0,91.36
2940.0,91.36
2941.0,91.36
2942.0,91.36
2943.0,91.36
2944.0,91.36
2945.0,91.36
2946.0,91.36
2947.0,91.36
2948.0,91.36
2949.0,91.36
2950.0,91.36
2951.0,91.36
2952.0,91.36
2953.0,91.36
2954.0,91.37
2955.0,91.38
2956.0,91.38
2957.0,91.38
2958.0,91.39
2959.0,91.41
2960.0,91.42
2961.0,91.42
2962.0,91.42
2963.0,91.42
2964.0,91.43
2965.0,91.43
2966.0,91.43
2967.0,91.43
2968.0,91.43
2969.0,91.43
2970.0,91.43
2971.0,91.43
2972.0,91.43
2973.0,91.43
2974.0,91.43
2975.0,91.43
2976.0,91.44
2977.0,91.46
2978.0,91.46
2979.0,91.46
2980.0,91.47
2981.0,91.47
2982.0,91.49
2983.0,91.49
2984.0,91.49
2985.0,91.49
2986.0,91.49
2987.0,91.49
2988.0,91.49
2989.0,91.49
2990.0,91.5
2991.0,91.5
2992.0,91.5
2993.0,91.5
2994.0,91.51
2995.0,91.51
2996.0,91.51
2997.0,91.51
2998.0,91.51
2999.0,91.51
3000.0,91.51
