time,detectable crops upper
1420.0,80.8590160135752
1421.0,80.89732078766261
1422.0,80.91221282288663
1423.0,81.00143853735437
1424.0,81.02443674824109
1425.0,81.02443674824109
1426.0,81.02443674824109
1427.0,81.03224062317928
1428.0,81.0607499497835
1429.0,81.12049819855856
1430.0,81.11728505616786
1431.0,81.17305620851957
1432.0,81.17135531087364
1433.0,81.20172016496707
1434.0,81.24352304008842
1435.0,81.24787974101089
1436.0,81.26548117891379
1437.0,81.29553393341511
1438.0,81.30583923864624
1439.0,81.32680588529796
1440.0,81.32977557896187
1441.0,81.357777335104
1442.0,81.38619045585784
1443.0,81.40546494014652
1444.0,81.44647105444733
1445.0,81.46174747264318
1446.0,81.469413326337
1447.0,81.48240454052305
1448.0,81.49712402610977
1449.0,81.56973873258913
1450.0,81.60945042324012
1451.0,81.66147462459372
1452.0,81.70959603562054
1453.0,81.70959603562054
1454.0,81.7659680200303
1455.0,81.78905906045095
1456.0,81.83278604282843
1457.0,81.85649800143682
1458.0,81.88167542278904
1459.0,81.93228857831322
1460.0,81.93175332067146
1461.0,81.94736921714376
1462.0,81.94736921714376
1463.0,82.01910387069465
1464.0,82.0578772926361
1465.0,82.14540133084606
1466.0,82.19714469005432
1467.0,82.23426994312821
1468.0,82.23426994312821
1469.0,82.26327241828045
1470.0,82.33570750219592
1471.0,82.35922517113876
1472.0,82.36182609994204
1473.0,82.36182609994204
1474.0,82.41194009350517
1475.0,82.42515130777832
1476.0,82.46235457028973
1477.0,82.54442860645975
1478.0,82.60045043217215
1479.0,82.67584074378026
1480.0,82.682961510723
1481.0,82.69355102430093
1482.0,82.69355102430093
1483.0,82.76619045585784
1484.0,82.76210770788896
1485.0,82.7795134921901
1486.0,82.80405257447208
1487.0,82.81629372873681
1488.0,82.82451079897947
1489.0,82.83985559378581
1490.0,82.83827559223393
1491.0,82.8854321097992
1492.0,82.9029106264244
1493.0,82.9659680200303
1494.0,83.05002683356707
1495.0,83.0937465083788
1496.0,83.09837185591654
1497.0,83.12187803872725
1498.0,83.12023338828814
1499.0,83.14808764298839
1500.0,83.17838105926538
1501.0,83.20405257447209
1502.0,83.23496174604291
1503.0,83.2524769247607
1504.0,83.29809319821105
1505.0,83.35006272366181
1506.0,83.33442166206348
1507.0,83.37766137867358
1508.0,83.39143483224336
1509.0,83.43208069105627
1510.0,83.44138721402138
1511.0,83.456569334886
1512.0,83.49665366925095
1513.0,83.50435633113734
1514.0,83.50626456116608
1515.0,83.5153868642838
1516.0,83.5552878438029
1517.0,83.56784894491489
