Time,Susceptible,Infected
0,97,3
0.005,96,4
0.01,96,4
0.015,96,4
0.02,96,4
0.025,96,4
0.03,96,4
0.035,96,4
0.04,96,4
0.045,96,4
0.05,96,4
0.055,96,4
0.06,96,4
0.065,96,4
0.07,96,4
0.075,96,4
0.08,96,4
0.085,96,4
0.09,96,4
0.095,96,4
0.1,96,4
0.105,96,4
0.11,96,4
0.115,96,4
0.12,96,4
0.125,96,4
0.13,96,4
0.135,96,4
0.14,96,4
0.145,96,4
0.15,96,4
0.155,96,4
0.16,96,4
0.165,96,4
0.17,95,5
0.175,95,5
0.18,95,5
0.185,95,5
0.19,95,5
0.195,95,5
0.2,95,5
0.205,95,5
0.21,95,5
0.215,95,5
0.22,95,5
0.225,95,5
0.23,95,5
0.235,95,5
0.24,95,5
0.245,95,5
0.25,94,6
0.255,94,6
0.26,94,6
0.265,94,6
0.27,94,6
0.275,94,6
0.28,94,6
0.285,94,6
0.29,93,7
0.295,93,7
0.3,93,7
0.305,93,7
0.31,93,7
0.315,93,7
0.32,93,7
0.325,93,7
0.33,93,7
0.335,93,7
0.34,93,7
0.345,93,7
0.35,93,7
0.355,93,7
0.36,92,8
0.365,92,8
0.37,92,8
0.375,92,8
0.38,92,8
0.385,92,8
0.39,92,8
0.395,92,8
0.4,92,8
0.405,91,9
0.41,91,9
0.415,90,10
0.42,90,10
0.425,90,10
0.43,90,10
0.435,90,10
0.44,90,10
0.445,90,10
0.45,90,10
0.455,90,10
0.46,90,10
0.465,89,11
0.47,89,11
0.475,89,11
0.48,89,11
0.485,89,11
0.49,89,11
0.495,88,12
0.5,88,12
0.505,88,12
0.51,88,12
0.515,88,12
0.52,88,12
0.525,88,12
0.53,88,12
0.535,88,12
0.54,88,12
0.545,88,12
0.55,88,12
0.555,87,13
0.56,87,13
0.565,86,14
0.57,87,13
0.575,87,13
0.58,87,13
0.585,88,12
0.59,89,11
0.595,88,12
0.6,88,12
0.605,88,12
0.61,88,12
0.615,88,12
0.62,87,13
0.625,87,13
0.63,87,13
0.635,87,13
0.64,86,14
0.645,85,15
0.65,84,16
0.655,84,16
0.66,84,16
0.665,84,16
0.67,82,18
0.675,82,18
0.68,82,18
0.685,82,18
0.69,82,18
0.695,82,18
0.7,82,18
0.705,81,19
0.71,80,20
0.715,80,20
0.72,79,21
0.725,79,21
0.73,80,20
0.735,81,19
0.74,81,19
0.745,81,19
0.75,80,20
0.755,80,20
0.76,80,20
0.765,80,20
0.77,80,20
0.775,80,20
0.78,80,20
0.785,80,20
0.79,80,20
0.795,79,21
0.8,79,21
0.805,79,21
0.81,79,21
0.815,79,21
0.82,80,20
0.825,80,20
0.83,80,20
0.835,80,20
0.84,80,20
0.845,79,21
0.85,79,21
0.855,80,20
0.86,79,21
0.865,79,21
0.87,79,21
0.875,77,23
0.88,77,23
0.885,77,23
0.89,77,23
0.895,76,24
0.9,76,24
0.905,77,23
0.91,77,23
0.915,77,23
0.92,77,23
0.925,77,23
0.93,77,23
0.935,77,23
0.94,77,23
0.945,76,24
0.95,76,24
0.955,77,23
0.96,76,24
0.965,76,24
0.97,76,24
0.975,76,24
0.98,76,24
0.985,76,24
0.99,76,24
0.995,77,23
1,77,23
1.005,76,24
1.01,76,24
1.015,75,25
1.02,74,26
1.025,73,27
1.03,73,27
1.035,74,26
1.04,74,26
1.045,73,27
1.05,73,27
1.055,73,27
1.06,74,26
1.065,73,27
1.07,73,27
1.075,73,27
1.08,73,27
1.085,72,28
1.09,71,29
1.095,69,31
1.1,68,32
1.105,68,32
1.11,67,33
1.115,68,32
1.12,68,32
1.125,68,32
1.13,68,32
1.135,68,32
1.14,68,32
1.145,68,32
1.15,69,31
1.155,69,31
1.16,69,31
1.165,69,31
1.17,69,31
1.175,69,31
1.18,68,32
1.185,68,32
1.19,69,31
1.195,68,32
1.2,67,33
1.205,66,34
1.21,66,34
1.215,66,34
1.22,66,34
1.225,66,34
1.23,67,33
1.235,67,33
1.24,67,33
1.245,67,33
