Time,Susceptible,Infected
0,97,3
0.005,97,3
0.01,96,4
0.015,96,4
0.02,96,4
0.025,96,4
0.03,95,5
0.035,95,5
0.04,95,5
0.045,95,5
0.05,95,5
0.055,95,5
0.06,95,5
0.065,95,5
0.07,95,5
0.075,95,5
0.08,95,5
0.085,95,5
0.09,95,5
0.095,93,7
0.1,93,7
0.105,93,7
0.11,92,8
0.115,92,8
0.12,92,8
0.125,92,8
0.13,93,7
0.135,93,7
0.14,93,7
0.145,93,7
0.15,93,7
0.155,93,7
0.16,93,7
0.165,93,7
0.17,93,7
0.175,93,7
0.18,93,7
0.185,93,7
0.19,93,7
0.195,92,8
0.2,92,8
0.205,92,8
0.21,92,8
0.215,92,8
0.22,92,8
0.225,92,8
0.23,92,8
0.235,92,8
0.24,92,8
0.245,90,10
0.25,90,10
0.255,90,10
0.26,90,10
0.265,90,10
0.27,90,10
0.275,90,10
0.28,88,12
0.285,88,12
0.29,88,12
0.295,88,12
0.3,87,13
0.305,88,12
0.31,88,12
0.315,87,13
0.32,87,13
0.325,87,13
0.33,87,13
0.335,87,13
0.34,87,13
0.345,86,14
0.35,86,14
0.355,85,15
0.36,84,16
0.365,85,15
0.37,85,15
0.375,85,15
0.38,85,15
0.385,85,15
0.39,85,15
0.395,84,16
0.4,84,16
0.405,83,17
0.41,83,17
0.415,82,18
0.42,81,19
0.425,80,20
0.43,80,20
0.435,80,20
0.44,79,21
0.445,79,21
0.45,77,23
0.455,77,23
0.46,78,22
0.465,77,23
0.47,76,24
0.475,76,24
0.48,76,24
0.485,76,24
0.49,76,24
0.495,77,23
0.5,77,23
0.505,76,24
0.51,76,24
0.515,75,25
0.52,75,25
0.525,74,26
0.53,75,25
0.535,74,26
0.54,74,26
0.545,74,26
0.55,74,26
0.555,74,26
0.56,74,26
0.565,75,25
0.57,75,25
0.575,75,25
0.58,74,26
0.585,74,26
0.59,73,27
0.595,73,27
0.6,73,27
0.605,73,27
0.61,72,28
0.615,72,28
0.62,74,26
0.625,74,26
0.63,74,26
0.635,74,26
0.64,74,26
0.645,74,26
0.65,74,26
0.655,74,26
0.66,74,26
0.665,74,26
0.67,73,27
0.675,73,27
0.68,73,27
0.685,73,27
0.69,74,26
0.695,74,26
0.7,74,26
0.705,74,26
0.71,72,28
0.715,71,29
0.72,71,29
0.725,71,29
0.73,71,29
0.735,71,29
0.74,71,29
0.745,71,29
0.75,71,29
0.755,70,30
0.76,70,30
0.765,70,30
0.77,70,30
0.775,70,30
0.78,70,30
0.785,70,30
0.79,70,30
0.795,70,30
0.8,70,30
0.805,70,30
0.81,69,31
0.815,70,30
0.82,70,30
0.825,69,31
0.83,66,34
0.835,66,34
0.84,66,34
0.845,65,35
0.85,65,35
0.855,65,35
0.86,64,36
0.865,63,37
0.87,62,38
0.875,61,39
0.88,61,39
0.885,61,39
0.89,61,39
0.895,62,38
0.9,62,38
0.905,62,38
0.91,61,39
0.915,61,39
0.92,61,39
0.925,60,40
0.93,59,41
0.935,59,41
0.94,59,41
0.945,59,41
0.95,59,41
0.955,59,41
0.96,59,41
0.965,60,40
0.97,60,40
0.975,60,40
0.98,60,40
0.985,60,40
0.99,60,40
0.995,61,39
1,60,40
1.005,61,39
1.01,62,38
1.015,62,38
1.02,62,38
1.025,61,39
1.03,61,39
1.035,61,39
1.04,62,38
1.045,62,38
1.05,61,39
1.055,61,39
1.06,61,39
1.065,61,39
1.07,62,38
1.075,61,39
1.08,61,39
1.085,61,39
1.09,61,39
1.095,61,39
1.1,61,39
1.105,61,39
1.11,62,38
1.115,62,38
1.12,63,37
1.125,63,37
1.13,64,36
1.135,64,36
1.14,63,37
1.145,62,38
1.15,61,39
1.155,60,40
1.16,61,39
1.165,62,38
1.17,62,38
1.175,62,38
1.18,61,39
1.185,60,40
1.19,60,40
1.195,60,40
1.2,59,41
1.205,59,41
1.21,59,41
1.215,59,41
1.22,60,40
1.225,60,40
1.23,60,40
1.235,60,40
1.24,60,40
1.245,59,41
1.25,59,41
1.255,60,40
1.26,60,40
1.265,60,40
1.27,58,42
1.275,59,41
1.28,59,41
1.285,58,42
1.29,58,42
1.295,57,43
1.3,58,42
1.305,58,42
1.31,58,42
1.315,56,44
1.32,56,44
1.325,55,45
1.33,55,45
1.335,56,44
1.34,53,47
1.345,52,48
1.35,51,49
1.355,51,49
1.36,51,49
1.365,51,49
1.37,52,48
1.375,52,48
1.38,52,48
1.385,52,48
1.39,52,48
1.395,52,48
1.4,51,49
1.405,52,48
1.41,52,48
1.415,52,48
1.42,52,48
1.425,50,50
1.43,50,50
1.435,49,51
1.44,49,51
1.445,49,51
1.45,49,51
1.455,50,50
1.46,50,50
1.465,51,49
1.47,52,48
1.475,51,49
1.48,51,49
1.485,51,49
1.49,51,49
1.495,51,49
1.5,52,48
1.505,53,47
1.51,54,46
1.515,53,47
1.52,53,47
1.525,53,47
1.53,53,47
1.535,52,48
1.54,52,48
1.545,52,48
1.55,51,49
1.555,51,49
1.56,50,50
1.565,50,50
1.57,49,51
1.575,49,51
1.58,49,51
1.585,49,51
1.59,49,51
1.595,49,51
1.6,48,52
1.605,47,53
1.61,47,53
1.615,47,53
1.62,47,53
1.625,46,54
1.63,46,54
1.635,46,54
1.64,45,55
1.645,45,55
1.65,45,55
1.655,45,55
1.66,45,55
1.665,45,55
1.67,45,55
1.675,45,55
1.68,46,54
1.685,47,53
1.69,46,54
1.695,46,54
1.7,46,54
1.705,47,53
1.71,47,53
1.715,48,52
1.72,48,52
1.725,49,51
1.73,48,52
1.735,48,52
1.74,46,54
1.745,47,53
1.75,47,53
1.755,48,52
1.76,47,53
1.765,47,53
1.77,48,52
1.775,46,54
1.78,45,55
1.785,45,55
1.79,43,57
1.795,43,57
1.8,43,57
1.805,43,57
1.81,42,58
1.815,44,56
1.82,44,56
1.825,44,56
1.83,45,55
1.835,43,57
1.84,42,58
1.845,42,58
1.85,41,59
1.855,40,60
1.86,39,61
1.865,39,61
1.87,40,60
1.875,39,61
1.88,40,60
1.885,40,60
1.89,42,58
1.895,41,59
1.9,41,59
1.905,41,59
1.91,40,60
1.915,42,58
1.92,42,58
1.925,42,58
1.93,41,59
1.935,39,61
1.94,38,62
1.945,38,62
1.95,38,62
1.955,37,63
1.96,37,63
1.965,37,63
1.97,37,63
1.975,36,64
1.98,36,64
1.985,36,64
1.99,35,65
1.995,35,65
2,36,64
2.005,36,64
2.01,37,63
2.015,38,62
