time,infected lower
0.87,3.5623189879729633
0.875,3.5409261933079748
0.88,3.59558799681761
0.885,3.59558799681761
0.89,3.6196131389016113
0.895,3.661622090500444
0.9,3.6945156295323773
0.905,3.812436686194424
0.91,3.823746508380591
0.915,3.868845354562348
0.92,3.885806900231877
0.925,3.865256520565879
0.93,3.795658927900602
0.935,3.797513907744552
0.94,3.772567631471011
0.945,3.79547118110046
0.95,3.895442124029403
0.955,3.9693032173141543
0.96,4.005410339191306
0.965,3.990592883080291
0.97,4.044975324706954
0.975,4.049039101918044
0.98,4.067771770748239
0.985,4.074738243222896
0.99,4.114277241639474
0.995,4.1670164945488875
1.0,4.213008461002882
1.005,4.209507474755281
1.01,4.2334114672331005
1.015,4.23217520681939
1.02,4.275839830601816
1.025,4.309966248849523
1.03,4.289239989369797
1.035,4.363080298870777
1.04,4.407761781791741
1.045,4.405802890043718
1.05,4.39842215170893
1.055,4.454797549328381
1.06,4.3947762758170015
1.065,4.334346907157213
1.07,4.304403716252978
1.075,4.378987612119415
1.08,4.408467418233521
1.085,4.5316165904944565
1.09,4.568437607441485
1.095,4.653282945847142
1.1,4.58421038347633
1.105,4.662547285840388
1.11,4.692123072348993
1.115,4.674571225615148
1.12,4.687072812486383
1.125,4.746115468968204
1.13,4.945337899544258
1.135,5.062782788529173
1.14,5.015017700970986
1.145,5.007982770058682
1.15,4.98285630281752
1.155,5.03519404672091
1.16,5.066917467241716
1.165,5.120123254527183
1.17,5.259125444094391
1.175,5.24118232339444
1.18,5.267168361400703
1.185,5.425302941320828
1.19,5.470069162114864
1.195,5.534519434680007
1.2,5.5717188683697305
1.205,5.559000839261476
1.21,5.643349729692545
1.215,5.684699289020529
1.22,5.786599505304862
1.225,5.816883295642642
1.23,5.881039412613331
1.235,5.937321570070189
1.24,5.967913586315211
1.245,5.993270537787053
1.25,6.036440118914603
1.255,6.166520688398492
1.26,6.207224235709166
1.265,6.314599890477732
1.27,6.422169411782598
1.275,6.445115856507956
1.28,6.520357963752399
1.285,6.593961929373936
1.29,6.673889460616172
1.295,6.697882610525173
1.3,6.847261021175774
1.305,6.9794498983651785
1.31,6.981270613395301
1.315,6.996296804209596
1.32,7.064655714966294
1.325,7.165736277470131
1.33,7.304895111674631
1.335,7.389281607079003
1.34,7.435453985233767
1.345,7.416539970755732
1.35,7.476862677945125
1.355,7.55166095956778
1.36,7.672714639324573
1.365,7.768881622256535
1.37,7.833537353791298
1.375,7.899349945455427
1.38,7.8936675820628235
1.385,7.941770442052803
1.39,8.072829885336407
1.395,8.002439877781619
1.4,8.134635926767634
1.405,8.114009184083733
1.41,8.24015221784151
1.415,8.26941900191098
1.42,8.43276994283863
1.425,8.487424955198156
1.43,8.63755282857395
1.435,8.680203814646298
1.44,8.660910308731568
1.445,8.723718486135711
1.45,8.666611377955444
1.455,8.681173447750314
1.46,8.769899220096114
1.465,8.760876079413212
1.47,8.824345618819805
1.475,8.896374051309117
1.48,8.967759671794669
1.485,9.031877520060387
1.49,9.149529757553681
1.495,9.159031876982873
1.5,9.15598028312654
1.505,9.218667569015622
1.51,9.234848557657305
1.515,9.262032855018871
1.52,9.287817138191304
1.525,9.350077639938753
1.53,9.461354094210282
1.535,9.499622762594566
1.54,9.660556940290299
1.545,9.865065404871583
1.55,9.843942843225406
1.555,9.809035545933
1.56,9.830880047944106
1.565,9.877288358141694
1.57,9.981898842845212
1.575,10.095045782110358
1.58,10.22087742697951
1.585,10.325369791081467
1.59,10.449174194653292
1.595,10.464060373851371
1.6,10.549142281401114
1.605,10.697580627335046
1.61,10.781612212945586
1.615,10.835018617823852
1.62,10.928882635533473
1.625,11.038949587636978
1.63,11.10266293169246
1.635,11.161269982659658
1.64,11.231029529791488
1.645,11.365425396076727
1.65,11.423931979352467
1.655,11.540106509211363
1.66,11.623764498264585
1.665,11.607556323036562
1.67,11.68821269712755
1.675,11.716122650817763
1.68,11.876402749710344
1.685,11.861548039918414
1.69,11.904355302553334
1.695,11.927169547661975
1.7,12.005312227372492
1.705,12.131365292543268
1.71,12.123945516279914
1.715,12.251319212007001
1.72,12.43119594825416
1.725,12.557092113978971
1.73,12.668456464607601
1.735,12.5857259614857
1.74,12.627111415435504
1.745,12.692243108315196
1.75,12.740017231484693
1.755,12.812850405419372
1.76,12.946336592544661
1.765,13.132863532447391
1.77,13.42192428784847
1.775,13.436896432361792
1.78,13.548054864079361
1.785,13.611392933379193
1.79,13.787431303048336
1.795,13.874681664309787
1.8,14.001705152867117
1.805,14.161540298060864
1.81,14.252218872741185
1.815,14.38853031278483
1.82,14.497484493091132
1.825,14.67196868216313
1.83,14.770368575309934
1.835,14.933779643060511
1.84,15.006363754200898
1.845,15.22670231732696
1.85,15.36493494435895
1.855,15.483375252193067
1.86,15.483905622287963
1.865,15.67355972627043
1.87,15.874010019140503
1.875,15.936311443162595
1.88,16.099050053468194
1.885,16.196629532585693
1.89,16.200920338019703
1.895,16.246121785250274
1.9,16.467165116000196
1.905,16.509047778278827
1.91,16.67782280415774
1.915,16.765705608332393
1.92,16.843602604447025
1.925,16.77814700705573
1.93,16.851154521952402
