Time,Susceptible,Infected
0,97,3
0.005,97,3
0.01,97,3
0.015,97,3
0.02,97,3
0.025,97,3
0.03,97,3
0.035,97,3
0.04,97,3
0.045,97,3
0.05,97,3
0.055,97,3
0.06,97,3
0.065,97,3
0.07,97,3
0.075,97,3
0.08,97,3
0.085,97,3
0.09,97,3
0.095,97,3
0.1,97,3
0.105,97,3
0.11,96,4
0.115,95,5
0.12,95,5
0.125,95,5
0.13,95,5
0.135,95,5
0.14,95,5
0.145,95,5
0.15,95,5
0.155,95,5
0.16,95,5
0.165,95,5
0.17,95,5
0.175,95,5
0.18,95,5
0.185,95,5
0.19,95,5
0.195,95,5
0.2,95,5
0.205,95,5
0.21,95,5
0.215,95,5
0.22,95,5
0.225,95,5
0.23,95,5
0.235,95,5
0.24,93,7
0.245,93,7
0.25,93,7
0.255,93,7
0.26,93,7
0.265,93,7
0.27,92,8
0.275,92,8
0.28,92,8
0.285,92,8
0.29,92,8
0.295,92,8
0.3,91,9
0.305,91,9
0.31,91,9
0.315,91,9
0.32,91,9
0.325,91,9
0.33,90,10
0.335,90,10
0.34,91,9
0.345,91,9
0.35,91,9
0.355,91,9
0.36,91,9
0.365,91,9
0.37,91,9
0.375,91,9
0.38,91,9
0.385,91,9
0.39,91,9
0.395,91,9
0.4,91,9
0.405,91,9
0.41,91,9
0.415,90,10
0.42,90,10
0.425,89,11
0.43,89,11
0.435,88,12
0.44,88,12
0.445,88,12
0.45,88,12
0.455,88,12
0.46,88,12
0.465,88,12
0.47,88,12
0.475,88,12
0.48,88,12
0.485,88,12
0.49,88,12
0.495,88,12
0.5,88,12
0.505,88,12
0.51,88,12
0.515,88,12
0.52,88,12
0.525,88,12
0.53,88,12
0.535,88,12
0.54,88,12
0.545,88,12
0.55,88,12
0.555,88,12
0.56,88,12
0.565,88,12
0.57,88,12
0.575,88,12
0.58,86,14
0.585,86,14
0.59,86,14
0.595,86,14
0.6,85,15
0.605,85,15
0.61,85,15
0.615,85,15
0.62,85,15
0.625,85,15
0.63,85,15
0.635,86,14
0.64,86,14
0.645,86,14
0.65,86,14
0.655,86,14
0.66,85,15
0.665,85,15
0.67,86,14
0.675,86,14
0.68,85,15
0.685,85,15
0.69,85,15
0.695,86,14
0.7,86,14
0.705,86,14
0.71,86,14
0.715,86,14
0.72,86,14
0.725,86,14
0.73,86,14
0.735,86,14
0.74,85,15
0.745,85,15
0.75,84,16
0.755,84,16
0.76,84,16
0.765,84,16
0.77,84,16
0.775,83,17
0.78,83,17
0.785,83,17
0.79,83,17
0.795,83,17
0.8,83,17
0.805,83,17
0.81,83,17
0.815,83,17
0.82,83,17
0.825,82,18
0.83,82,18
0.835,82,18
0.84,82,18
0.845,82,18
0.85,82,18
0.855,83,17
0.86,83,17
0.865,83,17
0.87,83,17
0.875,83,17
0.88,81,19
0.885,81,19
0.89,81,19
0.895,81,19
0.9,79,21
0.905,80,20
0.91,80,20
0.915,77,23
0.92,77,23
0.925,76,24
0.93,74,26
0.935,73,27
0.94,73,27
0.945,73,27
0.95,72,28
0.955,72,28
0.96,72,28
0.965,72,28
0.97,71,29
0.975,70,30
0.98,69,31
0.985,68,32
0.99,68,32
0.995,68,32
1,68,32
1.005,67,33
1.01,66,34
1.015,66,34
1.02,66,34
1.025,66,34
1.03,66,34
1.035,66,34
1.04,66,34
1.045,66,34
1.05,66,34
1.055,67,33
1.06,66,34
1.065,64,36
1.07,65,35
1.075,64,36
1.08,65,35
1.085,65,35
1.09,65,35
1.095,65,35
1.1,63,37
1.105,63,37
1.11,62,38
1.115,62,38
1.12,62,38
1.125,63,37
1.13,62,38
1.135,62,38
1.14,63,37
1.145,63,37
1.15,63,37
1.155,63,37
1.16,64,36
1.165,65,35
1.17,64,36
1.175,64,36
1.18,64,36
1.185,63,37
1.19,63,37
1.195,63,37
1.2,63,37
1.205,63,37
1.21,61,39
1.215,61,39
1.22,61,39
1.225,60,40
1.23,60,40
1.235,60,40
1.24,60,40
1.245,59,41
1.25,59,41
1.255,60,40
1.26,60,40
1.265,60,40
1.27,60,40
1.275,60,40
1.28,61,39
1.285,61,39
1.29,61,39
1.295,61,39
1.3,60,40
1.305,59,41
1.31,59,41
1.315,58,42
1.32,55,45
1.325,56,44
1.33,56,44
1.335,56,44
1.34,56,44
1.345,55,45
1.35,55,45
1.355,55,45
1.36,55,45
1.365,54,46
1.37,54,46
1.375,54,46
1.38,53,47
1.385,56,44
1.39,56,44
1.395,56,44
1.4,55,45
1.405,55,45
1.41,55,45
1.415,55,45
1.42,54,46
1.425,54,46
1.43,55,45
1.435,54,46
1.44,54,46
1.445,52,48
1.45,52,48
1.455,53,47
1.46,54,46
1.465,52,48
1.47,52,48
1.475,52,48
1.48,52,48
1.485,51,49
1.49,50,50
1.495,50,50
1.5,49,51
1.505,49,51
1.51,49,51
1.515,48,52
1.52,48,52
1.525,46,54
1.53,46,54
1.535,46,54
1.54,46,54
1.545,46,54
1.55,46,54
1.555,45,55
1.56,44,56
1.565,43,57
1.57,44,56
1.575,43,57
1.58,43,57
1.585,44,56
1.59,43,57
1.595,43,57
1.6,43,57
1.605,45,55
1.61,45,55
1.615,45,55
1.62,45,55
1.625,45,55
1.63,44,56
1.635,44,56
1.64,44,56
1.645,45,55
1.65,45,55
1.655,45,55
1.66,45,55
1.665,45,55
1.67,44,56
1.675,43,57
1.68,44,56
1.685,43,57
1.69,44,56
1.695,44,56
1.7,44,56
1.705,45,55
1.71,44,56
1.715,43,57
1.72,43,57
1.725,44,56
1.73,40,60
1.735,39,61
1.74,39,61
1.745,39,61
1.75,39,61
1.755,40,60
1.76,39,61
1.765,39,61
1.77,38,62
1.775,38,62
1.78,38,62
1.785,39,61
1.79,40,60
1.795,40,60
1.8,40,60
1.805,40,60
1.81,40,60
1.815,40,60
1.82,40,60
1.825,41,59
1.83,42,58
1.835,40,60
1.84,40,60
1.845,41,59
1.85,41,59
1.855,41,59
1.86,41,59
1.865,40,60
1.87,38,62
1.875,38,62
1.88,38,62
1.885,38,62
1.89,38,62
1.895,39,61
1.9,38,62
1.905,38,62
1.91,38,62
1.915,37,63
1.92,36,64
1.925,36,64
1.93,37,63
1.935,38,62
1.94,39,61
1.945,39,61
1.95,38,62
1.955,37,63
1.96,38,62
1.965,38,62
1.97,37,63
1.975,37,63
1.98,37,63
1.985,36,64
1.99,35,65
1.995,33,67
2,34,66
2.005,32,68
2.01,33,67
2.015,34,66
