time,susceptible lower
1.495,56.068693722055
1.5,55.924870462346846
1.505,55.662373793360075
1.51,55.580295777728324
1.515,55.39660629443329
1.52,55.02939152886776
1.525,54.860626754624704
1.53,54.80194709669175
1.535,54.69206203936044
1.54,54.392090683170565
1.545,54.27305837434877
1.55,53.95772620445706
1.555,53.78220262830272
1.56,53.52485093772469
1.565,53.42178484964878
1.57,53.155757569525335
1.575,52.78054960797818
1.58,52.45505414871482
1.585,52.20047302544147
1.59,51.958031937484094
1.595,51.850123005822155
1.6,51.65307340351525
1.605,51.41204290044218
1.61,51.35010869604133
1.615,51.01452385582205
1.62,50.80246604038241
1.625,50.42970588514879
1.63,50.382372515476064
1.635,50.203990152892494
1.64,50.14326445998374
1.645,50.16079924102619
1.65,50.14562317980948
1.655,49.83738563056576
1.66,49.82177773627493
1.665,49.657277658423986
1.67,49.42818514808792
1.675,49.27047910705927
1.68,49.368695003336015
1.685,49.29789658331268
1.69,49.28233178229303
1.695,49.25884694884452
1.7,48.97748082513701
1.705,48.81789930229254
1.71,48.8011327276075
1.715,48.41913773305998
1.72,48.20421650960647
1.725,48.050400646170424
1.73,48.016568312185484
1.735,47.91978750950264
1.74,47.68257421578465
1.745,47.65686887255023
1.75,47.627684759078385
1.755,47.55844768465987
1.76,47.365951986615286
1.765,47.007060046379415
1.77,46.87060772891751
1.775,46.83806713066958
1.78,46.64557940648383
1.785,46.49662416065245
1.79,46.376748569600764
1.795,46.12677732601631
1.8,45.99260098416886
1.805,45.93355489221983
1.81,45.69412362896415
1.815,45.30373858244778
1.82,45.11789919285144
1.825,44.8150195986323
1.83,44.70047022636717
1.835,44.46871165077881
1.84,44.28794075751499
1.845,44.293397355730306
1.85,44.23274773026383
1.855,44.12646601528276
1.86,44.19709299657484
1.865,44.24882449472767
1.87,44.1864410208229
1.875,43.86781556158394
1.88,43.92234245743619
1.885,43.946630449964495
1.89,43.75101565723624
1.895,43.634675885818496
1.9,43.29661325899549
1.905,43.13615144837095
1.91,42.937886065366385
1.915,42.668103133809424
1.92,42.4577792923786
1.925,42.14096344293361
1.93,42.082880785291806
1.935,42.11383560559216
1.94,41.90861335114184
1.945,41.84920497678542
1.95,41.937963871474906
1.955,41.82280023761608
1.96,41.72750018982536
1.965,41.611650597349225
1.97,41.57799769445472
1.975,41.413749669487046
1.98,41.35250778993952
1.985,41.23524718774267
1.99,41.14946809370591
1.995,41.030924828845
2.0,40.912875928514325
2.005,40.650978944528084
2.01,40.37351510390726
2.015,40.316731090317624
2.02,40.053156773537744
2.025,39.83611949578312
2.03,39.59185030857435
2.035,39.4801891263525
2.04,39.19896958611689
2.045,39.16607859510624
2.05,39.2673049486184
2.055,38.967186444198475
2.06,38.67523792259465
2.065,38.5420727252983
2.07,38.322542561794876
2.075,38.07458029711388
2.08,37.98146704126856
2.085,37.949744420250326
2.09,37.80490680976473
2.095,37.65203694182151
2.1,37.555613163487
2.105,37.48175653060304
2.11,37.51741500241518
2.115,37.35825815349059
2.12,37.35720351998533
2.125,37.15103038708983
2.13,37.11761420152147
2.135,37.02380966979473
2.14,37.02750750476076
2.145,36.99750751356271
2.15,36.82106560701166
2.155,36.82391706821561
2.16,36.66592130896541
2.165,36.39545197101245
2.17,36.41677204961073
2.175,36.24599172204934
2.18,36.23142405439519
2.185,36.21386792063077
2.19,36.26650006589159
2.195,36.109839463682775
2.2,36.070724695145024
2.205,35.95802106857304
2.21,36.06469930027569
2.215,36.018723701081356
2.22,35.93434519838353
2.225,35.7561686530146
2.23,35.4921070847401
2.235,35.45701431248038
2.24,35.43712304903062
2.245,35.46799600985846
2.25,35.419806452711455
2.255,35.09725913244755
2.26,34.95243157946814
2.265,34.56442107006
2.27,34.46879153932373
2.275,34.46102162999789
2.28,34.28450993982352
2.285,34.22728592904319
2.29,34.14975858226535
2.295,34.11607625060669
2.3,34.17422501022482
2.305,33.9513146177661
2.31,33.89894586811864
2.315,33.718808873294094
2.32,33.46944638569532
2.325,33.33222268613681
2.33,33.30911119831987
2.335,33.2080745873907
2.34,32.98040276646205
2.345,32.87036002677475
2.35,32.849472326367916
2.355,32.72615980285139
2.36,32.68738334814965
2.365,32.433263313561135
2.37,32.440202664767604
2.375,32.302023239696496
2.38,32.34504714250717
2.385,32.25462605692226
2.39,32.31151990402883
2.395,32.15906762439756
2.4,32.06943050012646
2.405,32.10417106886143
2.41,32.07903455038306
2.415,32.08948590670657
2.42,31.88402507912308
2.425,31.713707905878252
2.43,31.604942167008627
2.435,31.529077893743555
2.44,31.643517685675654
2.445,31.441801264460633
2.45,31.523345356473975
2.455,31.28157473793724
2.46,31.338035097983674
2.465,31.3131924705569
2.47,31.270073270966257
2.475,31.2870806491376
2.48,30.99402436467107
2.485,30.861591246575657
2.49,30.822760244594722
2.495,30.56105844766661
2.5,30.56458200566209
2.505,30.39108244839508
2.51,30.37059559426881
2.515,30.34262563868082
2.52,30.53629887480399
2.525,30.50746626607102
2.53,30.555768850550404
2.535,30.50811403650703
2.54,30.331642178559857
2.545,30.49035884130389
2.55,30.526620352055396
