time,infected STD
1.0,10.130641638119474
1.005,10.124998765432025
1.01,10.157612908552874
1.015,10.185774393731679
1.02,10.22973606697651
1.025,10.196327770329862
1.03,10.315735553027714
1.035,10.402283403176437
1.04,10.429242542006584
1.045,10.486181383134664
1.05,10.568684875612481
1.055,10.622146675696015
1.06,10.765388985076202
1.065,10.832631259301683
1.07,10.81839174739018
1.075,10.886188497357557
1.08,10.916863102558356
1.085,10.966385001448744
1.09,11.11400467878253
1.095,11.204463396343442
1.1,11.278900655649025
1.105,11.344937196829251
1.11,11.416759610327265
1.115,11.502625787184419
1.12,11.631268202565014
1.125,11.764603690732642
1.13,11.855564094550711
1.135,11.893271206863146
1.14,11.957671177950997
1.145,12.040764095355408
1.15,12.12379478546218
1.155,12.114520213363798
1.16,12.177335504945246
1.165,12.258874336577563
1.17,12.328844228069393
1.175,12.335197606848462
1.18,12.397657036714635
1.185,12.491160874794621
1.19,12.609246607153024
1.195,12.647197317983144
1.2,12.632098004686314
1.205,12.571694396540192
1.21,12.625890067634838
1.215,12.730950475121642
1.22,12.673890483983204
1.225,12.69636168356904
1.23,12.751878293020207
1.235,12.71567536546919
1.24,12.854084953819154
1.245,12.960802444293332
1.25,12.959166639873107
1.255,12.973122214794707
1.26,13.220302568398353
1.265,13.254655785798443
1.27,13.298011129488502
1.275,13.299665409325154
1.28,13.34650141422837
1.285,13.346081822018029
1.29,13.379147954933455
1.295,13.437183484644393
1.3,13.459331335545613
1.305,13.428328265275617
1.31,13.325385547893168
1.315,13.25607785131032
1.32,13.074004742235639
1.325,12.990365660750276
1.33,12.993321361376392
1.335,13.137621550341601
1.34,13.237446883746125
1.345,13.27136390880756
1.35,13.363274299362415
1.355,13.414231248938568
1.36,13.482028779082176
1.365,13.489492206899413
1.37,13.58970198348735
1.375,13.674735829258275
1.38,13.676461530673787
1.385,13.823064059751728
1.39,13.932763544968388
1.395,13.921131419536273
1.4,13.883295718236358
1.405,14.000067856978413
1.41,13.99272668210167
1.415,13.98597511795298
1.42,13.98185967602307
1.425,13.91425168667004
1.43,13.852075656738235
1.435,13.806444147571092
1.44,13.952386892571463
1.445,13.958868148958214
1.45,14.009296913121657
1.455,13.944174410842686
1.46,14.080749269836456
1.465,14.10856477463246
1.47,14.157838818124748
1.475,14.082741210432008
1.48,14.070888387020913
1.485,14.104676529435196
1.49,14.160423722473844
1.495,14.201306277944997
1.5,14.185129537653157
1.505,14.237626206639925
1.51,14.199704222271677
1.515,14.263393705566706
1.52,14.380608471132229
1.525,14.359373245375298
1.53,14.32805290330825
1.535,14.377937960639558
1.54,14.467909316829438
1.545,14.466941625651222
1.55,14.602273795542942
1.555,14.617797371697284
1.56,14.675149062275313
1.565,14.678215150351214
1.57,14.734242430474666
1.575,14.919450392021822
1.58,15.00494585128517
1.585,15.009526974558526
1.59,15.091968062515905
1.595,15.039876994177849
1.6,15.046926596484749
1.605,15.197957099557819
1.61,15.17989130395867
1.615,15.305476144177941
1.62,15.367533959617592
1.625,15.470294114851209
1.63,15.467627484523927
1.635,15.436009847107508
1.64,15.406735540016255
1.645,15.389200758973805
1.65,15.344376820190512
1.655,15.492614369434234
1.66,15.468222263725075
1.665,15.502722341576009
1.67,15.511814851912074
1.675,15.549520892940723
1.68,15.441304996663984
1.685,15.452103416687322
1.69,15.437668217706975
1.695,15.351153051155475
1.7,15.482519174862983
1.705,15.472100697707472
1.71,15.448867272392498
1.715,15.54086226694002
1.72,15.555783490393532
1.725,15.599599353829575
1.73,15.533431687814517
1.735,15.530212490497362
1.74,15.537425784215351
1.745,15.523131127449773
1.75,15.442315240921614
1.755,15.461552315340134
1.76,15.454048013384712
1.765,15.562939953620583
1.77,15.549392271082489
1.775,15.52193286933042
1.78,15.554420593516173
1.785,15.553375839347547
1.79,15.533251430399234
1.795,15.56322267398369
1.8,15.627399015831141
1.805,15.596445107780172
1.81,15.675876371035846
1.815,15.806261417552225
1.82,15.852100807148561
1.825,15.9449804013677
1.83,15.949529773632822
1.835,15.951288349221194
1.84,16.00205924248501
1.845,15.966602644269692
1.85,15.957252269736168
1.855,16.003533984717247
1.86,15.962907003425162
1.865,15.951175505272332
1.87,16.003558979177104
1.875,16.09218443841606
1.88,16.00765754256381
1.885,15.953369550035502
1.89,15.998984342763762
1.895,16.005324114181505
1.9,16.123386741004506
1.905,16.16384855162904
1.91,16.13211393463361
1.915,16.211896866190582
1.92,16.302220707621398
1.925,16.399036557066392
1.93,16.48711921470819
1.935,16.43616439440784
1.94,16.55138664885816
1.945,16.540795023214578
1.95,16.552036128525096
1.955,16.497199762383918
1.96,16.462499810174638
1.965,16.508349402650772
1.97,16.48200230554528
1.975,16.54625033051295
1.98,16.447492210060474
1.985,16.434752812257326
1.99,16.45053190629409
1.995,16.489075171154997
2.0,16.567124071485672
2.005,16.599021055471916
2.01,16.62648489609274
2.015,16.643268909682376
2.02,16.676843226462253
2.025,16.803880504216878
2.03,16.888149691425646
2.035,16.919810873647496
2.04,17.081030413883116
2.045,17.02392140489376
2.05,16.902695051381595
2.055,16.972813555801523
2.06,17.074762077405353
2.065,17.077927274701697
2.07,17.107457438205127
2.075,17.125419702886123
2.08,17.108532958731445
2.085,17.020255579749673
2.09,17.03509319023527
2.095,17.10796305817849
2.1,17.144386836513
2.105,17.07824346939696
2.11,17.022584997584826
2.115,17.051741846509408
2.12,17.022796480014673
2.125,17.12896961291017
2.13,17.10238579847853
2.135,17.086190330205266
2.14,17.072492495239235
2.145,17.052492486437288
2.15,17.078934392988334
2.155,17.026082931784394
2.16,17.054078691034587
2.165,17.174548028987548
2.17,17.13322795038927
2.175,17.154008277950663
2.18,17.168575945604804
2.185,17.126132079369235
2.19,17.073499934108415
2.195,17.130160536317224
2.2,17.179275304854976
2.205,17.18197893142696
2.21,17.085300699724307
2.215,17.081276298918645
2.22,17.08565480161647
2.225,17.123831346985405
2.23,17.1078929152599
2.235,17.082985687519614
2.24,17.10287695096938
2.245,17.042003990141538
2.25,17.050193547288544
2.255,17.112740867552457
2.26,17.127568420531855
2.265,17.165578929939997
2.27,17.171208460676265
2.275,17.128978370002113
2.28,17.11549006017648
2.285,17.15271407095681
2.29,17.19024141773465
2.295,17.153923749393314
2.3,17.145774989775177
2.305,17.228685382233902
2.31,17.171054131881363
2.315,17.211191126705906
2.32,17.250553614304675
2.325,17.297777313863193
2.33,17.27088880168013
2.335,17.3219254126093
2.34,17.37959723353795
2.345,17.359639973225253
2.35,17.340527673632085
2.355,17.383840197148608
2.36,17.332616651850348
2.365,17.296736686438862
2.37,17.269797335232397
2.375,17.297976760303502
2.38,17.234952857492825
2.385,17.215373943077736
2.39,17.13848009597118
2.395,17.160932375602442
2.4,17.12056949987354
2.405,17.11582893113857
2.41,17.09096544961694
2.415,17.020514093293425
2.42,17.065974920876922
2.425,17.05629209412175
2.43,17.075057832991373
2.435,17.080922106256445
2.44,17.026482314324348
2.445,17.098198735539366
2.45,17.096654643526023
2.455,17.20842526206276
2.46,17.151964902016328
2.465,17.1168075294431
2.47,17.05992672903374
2.475,17.042919350862398
2.48,17.15597563532893
2.485,17.21840875342434
2.49,17.20723975540528
2.495,17.28894155233339
2.5,17.19541799433791
2.505,17.22891755160492
2.51,17.20940440573119
2.515,17.13737436131918
2.52,17.023701125196013
2.525,16.95253373392898
2.53,16.924231149449593
2.535,16.94188596349297
2.54,16.958357821440142
2.545,16.85964115869611
2.55,16.793379647944604
2.555,16.87702284172182
2.56,16.833371617118175
2.565,16.77682627912681
2.57,16.81125813257295
2.575,16.779973182338527
2.58,16.892658168565422
2.585,16.930147666219572
2.59,16.981472256550664
2.595,16.954559858633903
2.6,16.8268357096633
2.605,16.866167318036425
2.61,16.84309947723399
2.615,16.872415357618483
2.62,16.84539996556923
2.625,16.810282567523966
2.63,16.787328554597366
2.635,16.78339655731223
2.64,16.773941099216962
2.645,16.73230109698006
2.65,16.698694559755264
2.655,16.667390317623212
2.66,16.679553351334086
2.665,16.767361151952326
2.67,16.739247294905464
2.675,16.67386877722144
2.68,16.676930173146374
2.685,16.64759442081648
2.69,16.64735414412753
2.695,16.723931953939537
2.7,16.609789282227513
2.705,16.63912257302049
2.71,16.669358116016344
2.715,16.663358004916052
2.72,16.701793316886665
2.725,16.685475719918806
2.73,16.686653349308845
2.735,16.546226155833843
2.74,16.59721362156913
2.745,16.597891432347666
2.75,16.581809310204967
2.755,16.521936932454377
2.76,16.475348251251017
2.765,16.53292472613361
2.77,16.533998306519816
2.775,16.53097395799776
2.78,16.45046807844689
2.785,16.454844271520777
2.79,16.358801912120583
2.795,16.392327473546878
2.8,16.31591554280666
2.805,16.30421724585391
2.81,16.39796023900534
2.815,16.504941684235057
2.82,16.51078132615171
2.825,16.47828571180874
2.83,16.438889865194668
2.835,16.429397432651022
2.84,16.412126614183794
2.845,16.449617016818358
2.85,16.38842274289994
2.855,16.305042164925545
2.86,16.20401184892186
2.865,16.27100488599275
2.87,16.247273617441174
2.875,16.12210904317422
2.88,16.098993757375023
2.885,16.03726597646868
2.89,16.020845795400444
2.895,16.00713590871271
2.9,15.980923002129757
2.905,16.027011574214324
2.91,16.012104796059763
2.915,16.00736080682883
2.92,15.981423591157329
2.925,15.936935088027433
2.93,15.997534184992388
2.935,16.049286588506046
2.94,16.079004944336575
2.945,16.045560133569662
2.95,16.054466668189264
2.955,16.032541907009
2.96,16.011008712757604
2.965,15.959949874608006
2.97,15.961340795810358
2.975,15.973590704659989
2.98,15.940439140751423
2.985,15.910109993334423
2.99,15.886078811336674
2.995,15.910408542837608
3.0,15.841272044883267
3.005,15.78897083409808
3.01,15.747187050390938
3.015,15.739364663162235
3.02,15.754907172052778
3.025,15.69969426453904
3.03,15.687813741882582
3.035,15.723231220076876
3.04,15.788207624679881
3.045,15.808086538224671
3.05,15.805378831271334
3.055,15.748330070201098
3.06,15.732930432694344
3.065,15.678277966664576
3.07,15.622086928448457
3.075,15.606700484086954
3.08,15.525604658112352
3.085,15.558521780683407
3.09,15.615181715241102
3.095,15.59806398243064
3.1,15.599419861007652
