time,infected upper
0.76,19.573823734989862
0.765,19.620719096533254
0.77,19.834397342120425
0.775,19.889966032530314
0.78,20.258759793000436
0.785,20.44495923015902
0.79,20.54507644724501
0.795,20.605272336975382
0.8,20.927793806439254
0.805,21.163816360162397
0.81,21.487139718252664
0.815,21.62970048351405
0.82,21.86196102629394
0.825,22.02131884056712
0.83,22.098009354756087
0.835,22.16193254893485
0.84,22.11198639454658
0.845,22.214190738100974
0.85,22.488130018110375
0.855,22.680950065164858
0.86,22.92642949891688
0.865,23.173442601186174
0.87,23.123804264940155
0.875,23.30139550476162
0.88,23.511137068975664
0.885,23.72850438843939
0.89,23.957995295697685
0.895,24.153581792401063
0.9,24.3672181563577
0.905,24.533551376774568
0.91,24.860021367496977
0.915,24.953792146975392
0.92,25.070080299440686
0.925,25.240765926242393
0.93,25.4573202963707
0.935,25.543550442273954
0.94,25.62102935611481
0.945,25.6085675733554
0.95,25.665645012294227
0.955,25.759999999999998
0.96,25.961583202784837
0.965,26.25013946180529
0.97,26.435900778503232
0.975,26.654947995803937
0.98,26.884617403593577
0.985,27.070354285153797
0.99,27.212327745842437
0.995,27.3709672155007
1.0,27.640641638119476
1.005,27.744998765432026
1.01,27.927612908552874
1.015,28.085774393731676
1.02,28.17973606697651
1.025,28.266327770329863
1.03,28.475735553027715
1.035,28.75228340317644
1.04,28.899242542006583
1.045,29.086181383134665
1.05,29.33868487561248
1.055,29.522146675696014
1.06,29.845388985076198
1.065,30.042631259301686
1.07,30.13839174739018
1.075,30.356188497357557
1.08,30.526863102558355
1.085,30.68638500144874
1.09,30.944004678782527
1.095,31.204463396343442
1.1,31.358900655649023
1.105,31.52493719682925
1.11,31.656759610327263
1.115,31.86262578718442
1.12,32.19126820256501
1.125,32.47460369073264
1.13,32.69556409455071
1.135,32.903271206863145
1.14,33.167671177951
1.145,33.440764095355405
1.15,33.68379478546218
1.155,33.834520213363795
1.16,34.12733550494524
1.165,34.25887433657756
1.17,34.46884422806939
1.175,34.60519760684846
1.18,34.80765703671464
1.185,34.96116087479462
1.19,35.23924660715302
1.195,35.42719731798314
1.2,35.622098004686315
1.205,35.62169439654019
1.21,35.75589006763484
1.215,35.96095047512164
1.22,35.9238904839832
1.225,36.01636168356904
1.23,36.111878293020204
1.235,36.17567536546919
1.24,36.50408495381915
1.245,36.720802444293334
1.25,36.75916663987311
1.255,36.88312221479471
1.26,37.280302568398355
1.265,37.46465578579844
1.27,37.568011129488504
1.275,37.629665409325156
1.28,37.81650141422837
1.285,37.95608182201803
1.29,38.09914795493346
1.295,38.327183484644394
1.3,38.53933133554561
1.305,38.62832826527561
1.31,38.61538554789317
1.315,38.676077851310325
1.32,38.55400474223564
1.325,38.510365660750274
1.33,38.55332136137639
1.335,38.8676215503416
1.34,39.13744688374612
1.345,39.30136390880756
1.35,39.59327429936241
1.355,39.69423124893857
1.36,39.91202877908218
1.365,40.049492206899416
1.37,40.38970198348735
1.375,40.714735829258274
1.38,40.79646153067379
1.385,41.093064059751725
1.39,41.34276354496839
1.395,41.53113141953627
1.4,41.59329571823636
1.405,41.910067856978415
1.41,42.05272668210167
1.415,42.13597511795298
1.42,42.24185967602307
1.425,42.35425168667004
1.43,42.252075656738235
1.435,42.19644414757109
1.44,42.48238689257146
1.445,42.65886814895821
1.45,42.86929691312166
1.455,42.944174410842685
1.46,43.23074926983645
1.465,43.32856477463246
1.47,43.49783881812475
1.475,43.502741210432006
1.48,43.58088838702091
1.485,43.6946765294352
1.49,43.840423722473844
1.495,43.931306277945
1.5,44.075129537653154
1.505,44.337626206639925
1.51,44.419704222271676
1.515,44.6033937055667
1.52,44.97060847113223
1.525,45.139373245375296
1.53,45.19805290330825
1.535,45.307937960639556
1.54,45.607909316829435
1.545,45.72694162565122
1.55,46.04227379554294
1.555,46.21779737169729
1.56,46.475149062275314
1.565,46.57821515035121
1.57,46.844242430474665
1.575,47.21945039202182
1.58,47.54494585128517
1.585,47.799526974558525
1.59,48.041968062515906
