time,healthy crops upper
414.0,57.383893136145794
415.0,57.317004091274825
416.0,57.20189355741572
417.0,57.13458356349168
418.0,57.00974048054496
419.0,56.90375640979107
420.0,56.757421581026335
421.0,56.624049976718084
422.0,56.44864838591296
423.0,56.308953693944716
424.0,56.2057521411179
425.0,56.16083136886985
426.0,56.09390142407415
427.0,56.03203531293012
428.0,55.938420909981396
429.0,55.903820675196854
430.0,55.80660300460609
431.0,55.77326224901322
432.0,55.7184998721373
433.0,55.67818575445085
434.0,55.53108763195084
435.0,55.43749394759119
436.0,55.26974226423667
437.0,55.20556138060556
438.0,55.1221361043783
439.0,55.04799863914709
440.0,54.97017513950995
441.0,54.84945257902541
442.0,54.70137022211163
443.0,54.628363381737294
444.0,54.42197241217732
445.0,54.299783349661496
446.0,54.17709187815435
447.0,54.069834662067464
448.0,54.00255670452409
449.0,53.927916418874986
450.0,53.810565050269304
451.0,53.642022623371126
452.0,53.56587502756555
453.0,53.5189544833463
454.0,53.50542111676962
455.0,53.37491953661918
456.0,53.19101698668966
457.0,53.06983522573009
458.0,52.96763305321015
459.0,52.86380709073786
460.0,52.775771258046305
461.0,52.700236749940785
462.0,52.66477936769654
463.0,52.52397881448902
464.0,52.480268452345264
465.0,52.347612039193436
466.0,52.22172474775903
467.0,52.129454426453854
468.0,51.97983164824117
469.0,51.91870526359697
470.0,51.74567084313554
471.0,51.750239952144135
472.0,51.56333271004735
473.0,51.46164399196455
474.0,51.38200427831467
475.0,51.30055116401677
476.0,51.25153618101385
477.0,51.18350435159686
478.0,51.08468627448836
479.0,50.931317167324565
480.0,50.77019706988533
481.0,50.583967361680344
482.0,50.43407544986935
483.0,50.38179936004006
484.0,50.17339588896196
485.0,50.040242211149575
486.0,49.998722575845086
487.0,49.92234790878146
488.0,49.88321041818893
489.0,49.75576908617059
490.0,49.57526429405827
491.0,49.49411768690406
492.0,49.424659280270845
493.0,49.353303970332185
494.0,49.31364029519787
495.0,49.1251193206304
496.0,49.02431763037344
497.0,48.914150275705055
498.0,48.8372281938274
499.0,48.74900339900844
500.0,48.65447860936752
501.0,48.52932289013439
502.0,48.39883713068227
503.0,48.35143093582982
504.0,48.305909702405195
505.0,48.20869479677753
506.0,48.14330946849119
507.0,48.05074006132338
508.0,48.022064717919946
509.0,47.95129792289849
510.0,47.85703091877513
511.0,47.696783020528834
512.0,47.53931761966806
513.0,47.45660354005034
514.0,47.39348697778347
515.0,47.33814968245462
516.0,47.246021396634276
517.0,47.107018365398766
518.0,47.02931092609995
519.0,46.9014352277652
520.0,46.83863571404056
521.0,46.73601570305457
522.0,46.66787725885672
523.0,46.58997027343141
524.0,46.54240441778423
525.0,46.44860800850416
526.0,46.38298989596424
527.0,46.29935558381431
528.0,46.1762357126727
529.0,46.03514281296479
530.0,45.98070045346407
531.0,45.92676052507854
532.0,45.87182290475441
533.0,45.76465407131924
534.0,45.703081947912445
535.0,45.63729652674135
536.0,45.590600706259224
537.0,45.56256618732945
538.0,45.51604500350682
539.0,45.44499849849836
540.0,45.350404579487645
541.0,45.31879218243821
542.0,45.24135911121461
543.0,45.17452372325992
544.0,45.085390376460886
545.0,44.94493707771889
546.0,44.868493095279106
547.0,44.76837007031545
548.0,44.713640559750594
549.0,44.68392062675771
550.0,44.58477801290397
551.0,44.48397937129018
552.0,44.355565291463066
553.0,44.3067872798045
554.0,44.26830251951961
555.0,44.12725938972015
556.0,44.1183393137836
557.0,43.992956250653215
558.0,43.85138325599273
559.0,43.75896887806134
560.0,43.64354840652622
561.0,43.631254538079986
562.0,43.59135340965898
563.0,43.566383616920476
564.0,43.5037675988423
565.0,43.36755203498565
566.0,43.318864117887145
567.0,43.26773588182631
568.0,43.17148883476538
569.0,43.12200955647566
570.0,43.09180297978385
571.0,43.01664155805052
572.0,42.886647525271414
573.0,42.79902823220586
574.0,42.62259859203709
575.0,42.53921735325864
576.0,42.493967966164256
577.0,42.424383899467415
578.0,42.34300938703915
579.0,42.26932295289485
580.0,42.17756517300984
581.0,42.155010917023134
582.0,42.088345646886125
583.0,41.98804839097395
584.0,41.96741273610828
585.0,41.89570605223403
586.0,41.86130101037001
587.0,41.73466324559879
588.0,41.647178831943386
589.0,41.588969971226014
590.0,41.48561206170197
591.0,41.41464996126154
592.0,41.352764816216684
593.0,41.2573086831548
594.0,41.1216685831763
595.0,41.03824101168091
596.0,41.025431022835065
597.0,40.97119815335185
598.0,40.89957392346233
599.0,40.86581765675031
600.0,40.787868466035185
601.0,40.70853996668563
602.0,40.614878853701924
603.0,40.468628199631084
604.0,40.39366834874635
605.0,40.35736664971306
606.0,40.30693753922563
607.0,40.191134265744054
608.0,40.097770384000796
609.0,39.97903963365535
610.0,39.91030012196212
611.0,39.78399381761733
612.0,39.72687437051806
613.0,39.732512447789595
614.0,39.64744158856514
615.0,39.59737745001488
616.0,39.5244673522896
617.0,39.426085133278825
618.0,39.403872908660134
619.0,39.27432782386713
620.0,39.22519723932628
621.0,39.17843574058285
622.0,39.12753482220861
623.0,39.09547183476468
624.0,39.05129453598065
625.0,39.04178096871186
626.0,38.98476895771953
627.0,38.94695731773499
628.0,38.88635875103596
629.0,38.82344312148689
630.0,38.76920174730477
631.0,38.71290866621872
632.0,38.62746770328273
633.0,38.5704007531423
634.0,38.455158145366774
635.0,38.35878039233358
636.0,38.33007024234138
637.0,38.284460263208466
638.0,38.21536947303197
639.0,38.15816879940489
640.0,38.112172774298195
641.0,38.09150049479664
642.0,38.04902167793389
643.0,37.98561336475232
644.0,37.87110030819318
645.0,37.845024023025175
646.0,37.707154316263484
647.0,37.60130648726333
648.0,37.55923670228827
649.0,37.48673281536252
650.0,37.45444244920085
651.0,37.41063786038235
652.0,37.36615239664616
653.0,37.27144603819543
654.0,37.246806334229206
655.0,37.175464989227805
656.0,37.160789092971044
657.0,37.075594597955494
658.0,36.91990873478948
659.0,36.84861134756483
660.0,36.70721077560547
661.0,36.680431360387466
662.0,36.620431360387464
663.0,36.55603818980784
664.0,36.54623275508262
665.0,36.51296552839904
666.0,36.45430958566134
667.0,36.30288081492212
668.0,36.160262462671476
669.0,36.07405030270409
670.0,36.032051173660065
671.0,35.97054892187069
672.0,35.934325052438666
673.0,35.85049667240507
674.0,35.79576241984824
675.0,35.72571021261464
676.0,35.69900655715704
677.0,35.623961722390675
678.0,35.58964759812586
679.0,35.537951848741784
680.0,35.48732619004935
681.0,35.338413809408564
682.0,35.23962161194746
683.0,35.19445136387565
684.0,35.12439652710078
685.0,35.08389086899584
686.0,35.0687228627649
687.0,34.97348361734845
688.0,34.86776156390502
689.0,34.85545314288265
690.0,34.7916256705575
691.0,34.698169169949544
692.0,34.635505465695985
693.0,34.55951987444989
694.0,34.53570133161324
695.0,34.495829878071056
696.0,34.45696535992923
697.0,34.40759169168152
698.0,34.37307995313447
699.0,34.317917511180845
700.0,34.21629180911904
701.0,34.16482032633247
702.0,34.14717841794226
703.0,34.1018253861012
704.0,34.057509782232344
705.0,34.0155693185504
706.0,34.00141290785947
707.0,33.93427383024221
708.0,33.93871783779083
709.0,33.84896334182519
710.0,33.776991256603196
711.0,33.74239474054247
712.0,33.69682858686577
713.0,33.67875665230314
714.0,33.620338287250455
715.0,33.59188744503053
716.0,33.55150864167796
717.0,33.47599619875003
718.0,33.3965209168465
719.0,33.32316938469392
720.0,33.250429142768155
721.0,33.20301438700348
722.0,33.12116588756558
723.0,33.102043609304594
724.0,33.01275120213013
725.0,32.93216611471438
726.0,32.894310963933286
727.0,32.840839016234646
728.0,32.79353622905798
729.0,32.763514886837925
730.0,32.72544756975366
731.0,32.71189771419597
732.0,32.621159526295955
733.0,32.56955660323324
734.0,32.496255873054196
735.0,32.485811643283334
736.0,32.42832631139115
737.0,32.36488209064234
738.0,32.344159801913236
739.0,32.29455459396679
740.0,32.16584359370101
741.0,32.104688996788795
742.0,32.05128422738736
743.0,31.972696050435314
744.0,31.899183909681646
745.0,31.89054480711622
746.0,31.795511069910432
747.0,31.7800693477941
748.0,31.67371948299348
749.0,31.67722938529738
750.0,31.6390554936047
751.0,31.58823548720325
752.0,31.581515834648492
753.0,31.51665660318229
754.0,31.51844427636972
755.0,31.480277002996495
756.0,31.469273822452706
757.0,31.391486707448202
758.0,31.355543457878092
759.0,31.280553995366283
760.0,31.280553995366283
761.0,31.27314592691175
762.0,31.24154679609267
763.0,31.18034673230074
764.0,31.152541104071336
765.0,31.134818085024737
766.0,31.109272816565394
767.0,31.047742701708643
768.0,31.032662928290186
769.0,31.01636019109661
770.0,30.982288125137543
771.0,30.92149984378254
772.0,30.829658766264593
773.0,30.80012517276299
774.0,30.783027141417694
775.0,30.700694410957876
776.0,30.650520814496684
777.0,30.625803216852372
778.0,30.542645752088852
779.0,30.52312866560859
780.0,30.5012377237858
781.0,30.447541361775635
782.0,30.391661838546078
783.0,30.370714250336093
784.0,30.34257571784471
785.0,30.312319571993473
786.0,30.312319571993473
787.0,30.215804333081884
788.0,30.212489168102785
789.0,30.16578131597681
790.0,30.109826145325073
791.0,30.066203731779083
792.0,30.026617054091844
793.0,30.015130116798723
794.0,29.973858491797014
795.0,29.919902370325552
796.0,29.89513724677994
797.0,29.874275502091926
798.0,29.832384861782636
799.0,29.762300886047655
800.0,29.710687467179785
801.0,29.699305522062527
802.0,29.668432976632154
803.0,29.616004471770545
804.0,29.594153823027533
805.0,29.526719527167693
806.0,29.526719527167693
807.0,29.498330800404823
808.0,29.45889191950614
809.0,29.447243506433608
810.0,29.39488580372166
811.0,29.379859549176516
812.0,29.329091491169837
813.0,29.241699512157112
814.0,29.220764831093017
815.0,29.170219854727936
816.0,29.10868221249545
817.0,29.081782940165787
818.0,29.054026022256423
819.0,29.047678186370106
820.0,29.047678186370106
821.0,28.984268036093688
822.0,28.912395869800278
823.0,28.90298934648123
824.0,28.830826100399292
825.0,28.777020944260926
826.0,28.74353445221122
827.0,28.67585734765018
828.0,28.615243326661293
829.0,28.576166087976844
830.0,28.527647935440832
831.0,28.50217357069496
832.0,28.490862264963702
833.0,28.482676760850314
834.0,28.396520224975674
835.0,28.33177608519893
836.0,28.305868635367418
837.0,28.291427376471187
838.0,28.23642134847898
839.0,28.181146962093965
840.0,28.105137967694255
841.0,28.075712932330692
842.0,28.0269831045975
843.0,28.0269831045975
844.0,28.016606820526036
845.0,27.979482993552757
846.0,27.92383372437739
847.0,27.87150131257844
848.0,27.849074010558784
849.0,27.79824201694945
850.0,27.77830111623294
851.0,27.75721836261046
852.0,27.68999258159829
853.0,27.668330653804396
854.0,27.668330653804396
855.0,27.644627491566897
856.0,27.616339748337612
857.0,27.565652384713324
858.0,27.565064958855256
859.0,27.562436784496402
860.0,27.505546679106153
861.0,27.447674189495206
862.0,27.400609184910387
863.0,27.374491790150614
864.0,27.33405706578604
865.0,27.281927973312325
866.0,27.27354913330738
867.0,27.209004416827405
868.0,27.09521567543017
869.0,27.04942015540514
870.0,27.014425370746135
871.0,27.014425370746135
872.0,26.99252591400893
873.0,26.999159106073378
874.0,26.976886489176717
875.0,26.875838326813636
876.0,26.859848940874706
877.0,26.819363605681986
878.0,26.77754499795189
879.0,26.756625462367303
880.0,26.73402150208492
881.0,26.68555320866617
882.0,26.671909920259104
883.0,26.646094729746135
884.0,26.623261384403335
885.0,26.62628314475586
886.0,26.580457301133816
887.0,26.580457301133816
888.0,26.542091269205578
889.0,26.515922394895924
890.0,26.50968701542295
891.0,26.49106098277218
892.0,26.492400475435797
893.0,26.442935121182234
894.0,26.354169171889843
895.0,26.285368146836387
896.0,26.239706330274966
897.0,26.198160480383898
898.0,26.150581369148053
899.0,26.072830888149163
900.0,26.02434227692431
901.0,26.009835935397096
902.0,25.995310782127795
903.0,25.958937411789556
904.0,25.912335511358336
905.0,25.891676847752077
906.0,25.89410305023199
907.0,25.850677534341685
908.0,25.830428334620674
909.0,25.820155277631123
910.0,25.75439007232956
911.0,25.629240956483017
912.0,25.535123916966526
913.0,25.494091739563668
914.0,25.462365489310752
915.0,25.362487623750244
916.0,25.3448164930012
917.0,25.282614355399826
918.0,25.232785098668685
919.0,25.18887907341205
920.0,25.166938841757567
921.0,25.140270264464
922.0,25.124529370810812
923.0,25.108694485413896
924.0,25.091066260907404
925.0,25.001846862189495
926.0,24.927883028628774
927.0,24.92453509847299
928.0,24.879423050250722
929.0,24.86144214104401
930.0,24.8449979983984
931.0,24.797199372518858
932.0,24.777327428588965
933.0,24.7561526600942
934.0,24.72457296051622
935.0,24.69830648019095
936.0,24.65354867042774
937.0,24.581768237406465
938.0,24.582776267442945
939.0,24.555841308610425
940.0,24.555841308610425
941.0,24.520788999797045
942.0,24.470444249001847
943.0,24.4367629062479
944.0,24.362605310452558
945.0,24.305234306854143
946.0,24.300406490631328
947.0,24.281693577507756
948.0,24.270998295730976
949.0,24.185970895941217
950.0,24.096150096895236
951.0,24.09918027279076
952.0,24.09918027279076
953.0,24.057795653030794
954.0,24.01917757595549
955.0,24.021395570803133
956.0,23.956643810525676
957.0,23.948906151603268
958.0,23.848396796489908
959.0,23.811655346075653
960.0,23.780166110665057
961.0,23.74307741510119
962.0,23.64972361169259
963.0,23.613849428012077
964.0,23.620836061956556
965.0,23.574947698515864
966.0,23.575139931530423
967.0,23.5456234037838
968.0,23.539033255450413
969.0,23.480753721265014
970.0,23.450630218724736
971.0,23.39529324168855
972.0,23.40208717539553
973.0,23.40208717539553
974.0,23.366730193980555
975.0,23.384981202978
976.0,23.364613604903827
977.0,23.316743689185294
978.0,23.2827631796347
979.0,23.226562031964352
980.0,23.221226764289863
981.0,23.18831068455574
982.0,23.187944276342304
983.0,23.187944276342304
984.0,23.139696961966997
985.0,23.110633412059897
986.0,23.105166664322617
987.0,23.105166664322617
988.0,23.07079960948019
989.0,23.03717104351896
990.0,23.032612871672406
991.0,23.01685631237211
992.0,22.936045976832837
993.0,22.896767305387947
994.0,22.854870870730366
995.0,22.842296851729067
996.0,22.82185156327554
997.0,22.822570873160608
998.0,22.798046816925577
999.0,22.75630576328964
1000.0,22.71371916676259
1001.0,22.68626152744262
1002.0,22.655964721739778
1003.0,22.606827375378657
1004.0,22.58187683255116
1005.0,22.58187683255116
1006.0,22.584725991921797
1007.0,22.560272102547636
1008.0,22.523821279677612
1009.0,22.50433286913354
1010.0,22.489445366244148
1011.0,22.456186791405145
1012.0,22.3992439371451
1013.0,22.363998621640086
1014.0,22.36098098430893
1015.0,22.32691627725855
1016.0,22.288399432368795
1017.0,22.290509476721372
1018.0,22.285679425227038
1019.0,22.256642623531423
1020.0,22.25870451828386
1021.0,22.25870451828386
1022.0,22.23365169819519
1023.0,22.22699059857785
1024.0,22.201536929002522
1025.0,22.19482527778017
1026.0,22.147089078284523
1027.0,22.147089078284523
1028.0,22.150646515691164
1029.0,22.150646515691164
1030.0,22.150646515691164
1031.0,22.123113348361763
1032.0,22.106031346797913
1033.0,22.074843076128538
1034.0,22.074843076128538
1035.0,22.074843076128538
1036.0,22.060859043131003
1037.0,22.03319739454036
1038.0,22.01567825495006
1039.0,21.98754681427537
1040.0,21.964687760767156
1041.0,21.905214281738814
1042.0,21.87696627352718
1043.0,21.87696627352718
1044.0,21.87696627352718
1045.0,21.87696627352718
1046.0,21.828914828333545
1047.0,21.79485881668699
1048.0,21.794468752625868
1049.0,21.760643442259312
1050.0,21.712329369462296
1051.0,21.704423382725196
1052.0,21.685989906012715
1053.0,21.680226082511886
1054.0,21.629746940310717
1055.0,21.591882351729595
1056.0,21.56441933942448
1057.0,21.56441933942448
1058.0,21.535120718650308
1059.0,21.537985634179538
1060.0,21.537985634179538
1061.0,21.537985634179538
1062.0,21.538341819409872
1063.0,21.50015761603828
1064.0,21.50015761603828
1065.0,21.45582303095874
1066.0,21.43845593121505
1067.0,21.425357758736496
1068.0,21.395587040930778
1069.0,21.360440899965365
1070.0,21.33840967056999
1071.0,21.330485844872328
1072.0,21.29690180541507
1073.0,21.240996352960924
1074.0,21.17759306654825
1075.0,21.17759306654825
1076.0,21.17759306654825
1077.0,21.161372381155967
1078.0,21.1639132283491
1079.0,21.155753282894654
1080.0,21.14046261441173
1081.0,21.052929338617858
1082.0,21.03994633247941
1083.0,21.014362094277196
1084.0,20.964171097297424
1085.0,20.94017985320619
1086.0,20.94017985320619
1087.0,20.935348147241104
1088.0,20.929202451963903
1089.0,20.929202451963903
1090.0,20.850207577338598
1091.0,20.83172045405746
1092.0,20.809090015489026
1093.0,20.814845011318823
1094.0,20.81157069415798
1095.0,20.81157069415798
1096.0,20.810062723661805
1097.0,20.79642743185329
1098.0,20.79642743185329
1099.0,20.759499977676576
1100.0,20.759499977676576
1101.0,20.72573182313652
1102.0,20.72764185401668
1103.0,20.70089278597618
1104.0,20.66512309622626
1105.0,20.65967856220337
1106.0,20.632709540106653
1107.0,20.605660211649113
1108.0,20.605660211649113
1109.0,20.571209546325957
1110.0,20.571209546325957
1111.0,20.571209546325957
1112.0,20.5421719284315
1113.0,20.547342838953057
1114.0,20.547097462078
1115.0,20.550383231117102
1116.0,20.522655343061786
1117.0,20.465810933189218
1118.0,20.449311227691656
1119.0,20.443523040088422
1120.0,20.443523040088422
1121.0,20.433668441298074
1122.0,20.40945533065494
1123.0,20.378013958465026
1124.0,20.351278923466438
1125.0,20.32740979308496
1126.0,20.31605595380821
1127.0,20.313645762402913
1128.0,20.313645762402913
1129.0,20.280089765883492
1130.0,20.279426493825326
1131.0,20.25472869295
1132.0,20.236066833950165
1133.0,20.161102964147386
1134.0,20.161102964147386
1135.0,20.149520774895414
1136.0,20.14334437749902
1137.0,20.14334437749902
1138.0,20.09757192975316
1139.0,20.09230512535236
1140.0,20.07609971008471
1141.0,20.07609971008471
1142.0,20.07157919730468
1143.0,20.03449000361774
1144.0,20.020889220443465
1145.0,19.949881385577612
1146.0,19.916946131068055
1147.0,19.88207300024495
1148.0,19.855272678794343
1149.0,19.830395206232723
1150.0,19.81466650310762
1151.0,19.760962877117375
1152.0,19.729285666950677
