Time,Healthy,Undetectable,Detectable
0,97,3,0
1,97,3,0
2,97,3,0
3,97,3,0
4,96,4,0
5,96,4,0
6,96,4,0
7,96,4,0
8,96,4,0
9,96,4,0
10,96,4,0
11,96,4,0
12,96,4,0
13,96,4,0
14,95,5,0
15,95,5,0
16,95,5,0
17,95,5,0
18,95,5,0
19,95,5,0
20,95,5,0
21,95,5,0
22,95,5,0
23,95,5,0
24,95,5,0
25,95,5,0
26,95,5,0
27,95,5,0
28,95,5,0
29,94,6,0
30,94,6,0
31,94,6,0
32,94,6,0
33,94,6,0
34,94,6,0
35,94,6,0
36,94,6,0
37,93,7,0
38,93,7,0
39,93,7,0
40,93,7,0
41,93,7,0
42,93,7,0
43,92,8,0
44,92,8,0
45,92,8,0
46,92,8,0
47,92,8,0
48,91,9,0
49,91,9,0
50,91,9,0
51,91,9,0
52,91,9,0
53,91,9,0
54,91,9,0
55,91,9,0
56,91,9,0
57,91,9,0
58,91,9,0
59,91,9,0
60,91,9,0
61,91,9,0
62,91,9,0
63,91,9,0
64,91,9,0
65,91,9,0
66,91,9,0
67,91,9,0
68,91,9,0
69,91,9,0
70,91,9,0
71,91,9,0
72,90,10,0
73,90,9,1
74,90,9,1
75,90,9,1
76,90,9,1
77,90,9,1
78,90,9,1
79,90,9,1
80,89,10,1
81,89,10,1
82,89,10,1
83,89,10,1
84,89,10,1
85,89,10,1
86,89,10,1
87,88,11,1
88,88,11,1
89,88,11,1
90,88,11,1
