time,detectable crops STD
146.0,1.6123275101541874
147.0,1.6216966424088084
148.0,1.6152708751166167
149.0,1.5926079241294768
150.0,1.5993436153622531
151.0,1.591979899370592
152.0,1.57721273137139
153.0,1.584802826852602
154.0,1.586537109556533
155.0,1.5818975946628144
156.0,1.5660140484682759
157.0,1.575309493401217
158.0,1.5992498241363036
159.0,1.6280049139974992
160.0,1.6118002357612418
161.0,1.625392260348252
162.0,1.6459343850834396
163.0,1.633891061240008
164.0,1.6779749700159412
165.0,1.6746342884343428
166.0,1.6714963356226666
167.0,1.6902958320956727
168.0,1.6889049706836674
169.0,1.676782633497854
170.0,1.6673332000533059
171.0,1.7030560765870277
172.0,1.7023219436992525
173.0,1.7051392904979927
174.0,1.734675762210333
175.0,1.7233397807745288
176.0,1.793432463183379
177.0,1.8379064176393745
178.0,1.88
179.0,1.9094239969163467
180.0,1.9254869513969706
181.0,1.8947295321496411
182.0,1.8985257438338825
183.0,1.9210413842496994
184.0,1.9235384061671348
185.0,1.986831648630552
186.0,1.9672061406980208
187.0,1.9672315572906003
188.0,1.9615045245933027
189.0,1.9743100060527468
190.0,1.987561319808776
191.0,1.998474418150004
192.0,1.99426678255443
193.0,2.0248456731316584
194.0,2.005268061881005
195.0,2.018192260415246
196.0,2.0436242316042352
197.0,2.059028897320288
198.0,2.0463381929681126
199.0,2.0429390592966787
200.0,2.0429390592966787
201.0,2.0722934155181783
202.0,2.073644135332772
203.0,2.0486825034641165
204.0,2.0777632203886958
205.0,2.1151595684486777
206.0,2.1168608834781746
207.0,2.1183720164314868
208.0,2.1349238862310753
209.0,2.1228283020536547
210.0,2.118962010041709
211.0,2.1272282435131418
212.0,2.109597117935081
213.0,2.09866624311728
214.0,2.1533926720410284
215.0,2.165063509461097
216.0,2.203882937000057
217.0,2.181994500451365
218.0,2.185840799326428
219.0,2.1939917957914066
220.0,2.224837072686447
221.0,2.2172956501107386
222.0,2.2248595461286986
223.0,2.259977875997904
224.0,2.2746208475260223
225.0,2.2632719677493465
226.0,2.2737634001804143
227.0,2.3404914013941607
228.0,2.3727621035409343
229.0,2.3977280913397987
230.0,2.384030201150984
231.0,2.3990831582085694
232.0,2.413379373409825
233.0,2.4293208927599492
234.0,2.417105707245754
235.0,2.4248711305964283
236.0,2.421900080515297
237.0,2.48965861113527
238.0,2.5197420502900694
239.0,2.5739269608906934
240.0,2.5950722533293757
241.0,2.5674111474401604
242.0,2.555856020983968
243.0,2.6040545309190435
244.0,2.6876755756601276
245.0,2.688847336685368
246.0,2.673275144836384
247.0,2.6931579975931594
248.0,2.7221315177632404
249.0,2.7472713735632306
250.0,2.709243436828814
251.0,2.697016870544197
252.0,2.7028873450441857
253.0,2.6958301133417146
254.0,2.7147559743004526
255.0,2.7165419194262412
256.0,2.69849958310169
257.0,2.7351599587592683
258.0,2.75990941880345
259.0,2.7917557199726466
260.0,2.7762384623803475
261.0,2.746251991351121
262.0,2.7621730575762267
263.0,2.808273490954894
264.0,2.8276492003075635
265.0,2.8937691684030344
266.0,2.9261578904768615
267.0,2.9261578904768615
268.0,2.946183972531248
269.0,2.906458325866723
270.0,2.900620623245997
271.0,2.9170361670709535
272.0,2.961401695143704
273.0,3.0353088804930546
274.0,3.062678566222712
275.0,3.0695928068719467
276.0,3.097402137275686
277.0,3.1749015732775088
278.0,3.166006948823707
279.0,3.182514728952562
280.0,3.185514087239295
281.0,3.221474817533113
282.0,3.2353516037673553
283.0,3.213393844520151
284.0,3.1855140872392953
285.0,3.1980462785894748
286.0,3.223910668737581
287.0,3.2305417502332334
288.0,3.238688005967849
289.0,3.2479378072863403
290.0,3.2326459750489223
291.0,3.222979987527071
292.0,3.2789632507852224
293.0,3.2729802932495633
294.0,3.2870047155427082
295.0,3.376669957221167
296.0,3.3718096031656346
297.0,3.3836518733463126
298.0,3.394642838355752
299.0,3.4429493170826655
300.0,3.450724561595724
301.0,3.455589674715446
302.0,3.4370190572645947
303.0,3.452303578771717
304.0,3.4422521697284174
305.0,3.4494057459220424
306.0,3.494839052088094
307.0,3.5046255149444994
308.0,3.5165181643210666
309.0,3.537386040567243
310.0,3.507648785155092
311.0,3.4969129242805006
312.0,3.4942238050817522
313.0,3.516589256651961
314.0,3.5373860405672426
315.0,3.523861518277924
316.0,3.4845946679635498
317.0,3.492048109634231
318.0,3.505581264212827
319.0,3.533992076957728
320.0,3.543105982044567
321.0,3.5422450508117014
322.0,3.575737686128556
323.0,3.5815499438092444
324.0,3.585233604662324
325.0,3.5927009338379388
326.0,3.583001535026186
327.0,3.5899164335677782
328.0,3.612256912236448
329.0,3.603276286936653
330.0,3.62
331.0,3.6306473252024913
332.0,3.669591257892356
333.0,3.7134889255254278
334.0,3.7708884894677013
335.0,3.7867664306106867
336.0,3.7669616403674713
337.0,3.7656871882831697
338.0,3.7948781271603442
339.0,3.8243823030654243
340.0,3.835870175071102
341.0,3.8346316641888825
342.0,3.836091761154834
343.0,3.8085561568657487
344.0,3.7749039722885667
345.0,3.7747980078409498
346.0,3.7451835736049035
347.0,3.77947086243564
348.0,3.754610499106399
349.0,3.763987247587324
350.0,3.7563279941985894
351.0,3.7904485222727935
352.0,3.7880205912851106
353.0,3.7817852926891553
354.0,3.818428996328203
355.0,3.8407811705433037
356.0,3.8310703465219746
357.0,3.8342013509986668
358.0,3.8442034285401703
359.0,3.8525186566712435
360.0,3.8532453853861943
361.0,3.8818938676888117
362.0,3.897832731146885
363.0,3.921428311215188
364.0,3.9563114134253885
365.0,3.9967361684254312
366.0,4.0001374976368
367.0,4.038564101261733
368.0,4.060775787949884
369.0,4.039009779636587
370.0,4.0391088125971555
371.0,4.075242324083318
372.0,4.046924758381357
373.0,4.069631432943282
374.0,4.0803921380181105
375.0,4.097365006928233
376.0,4.075917074720729
377.0,4.089144164736675
378.0,4.084115571332428
379.0,4.093055093692242
380.0,4.093116172306865
381.0,4.115823125451335
382.0,4.08013480169467
383.0,4.083331972788889
384.0,4.099695110614935
385.0,4.135214625627067
386.0,4.145069360095197
387.0,4.178743830387308
388.0,4.215341030094718
389.0,4.264786043871369
390.0,4.27638866334668
391.0,4.259389627634457
392.0,4.310452412450461
393.0,4.3026852080997084
394.0,4.314904402185523
395.0,4.319675913769458
396.0,4.309709967039545
397.0,4.337499279538844
398.0,4.345296307503092
399.0,4.336023523921428
400.0,4.368065933568311
401.0,4.359759167660526
402.0,4.366818063533218
403.0,4.326661530556787
404.0,4.341013706497597
405.0,4.321157252403574
406.0,4.326326386208049
407.0,4.339066719929529
408.0,4.38365144599796
409.0,4.430564298145327
410.0,4.405678154382137
411.0,4.396089171070124
412.0,4.4257767679809605
413.0,4.404543109109049
414.0,4.439313009914935
415.0,4.456949629511198
416.0,4.4841387132870905
417.0,4.468735839138403
418.0,4.429661386607332
419.0,4.496342958449677
420.0,4.530739453996444
421.0,4.522167621838005
422.0,4.523228935174519
423.0,4.499722213648305
424.0,4.498210755400417
425.0,4.528796749689701
426.0,4.521891197275758
427.0,4.552746423863293
428.0,4.59010893116928
429.0,4.5877554424794695
430.0,4.557674845795826
431.0,4.576854815263425
432.0,4.57969431294273
433.0,4.587929816376879
434.0,4.63010799010131
435.0,4.626834771201581
436.0,4.636496522159808
437.0,4.662735248756892
438.0,4.643662347759579
439.0,4.63352997184652
440.0,4.677381746233678
441.0,4.675938408490856
442.0,4.684186161970936
443.0,4.794538559653056
444.0,4.749063065489866
445.0,4.749357851331062
446.0,4.759107059102578
447.0,4.774714651159795
448.0,4.7378898256502335
449.0,4.739367046347012
450.0,4.752304704035716
451.0,4.762352359916263
452.0,4.807275735798811
453.0,4.864524642758017
454.0,4.830113870293329
455.0,4.820487527211329
456.0,4.7943612713269745
457.0,4.801364389420993
458.0,4.821317247392044
459.0,4.834242443237616
460.0,4.839948346831813
461.0,4.877243073704652
462.0,4.847380736026416
463.0,4.844584605515729
464.0,4.886266468378488
465.0,4.891737932473489
466.0,4.895906453354678
467.0,4.86467881776382
468.0,4.9113236505040065
469.0,4.888762624632126
470.0,4.89917339966652
471.0,4.893781768734686
472.0,4.920111787347925
473.0,4.918078893226499
474.0,4.942833195648019
475.0,4.968339762938923
476.0,4.98215816689916
477.0,5.044789391044981
478.0,5.058023329325399
479.0,5.012095370201968
480.0,5.001159865471209
481.0,5.005437043855411
482.0,5.001789679704656
483.0,4.9967489430628795
484.0,5.02086645908851
485.0,5.059011761203961
486.0,5.090569712713892
487.0,5.114919354202957
488.0,5.1312766442669995
489.0,5.101715397785338
490.0,5.08939092623076
491.0,5.127026428642631
492.0,5.136146415358503
493.0,5.142713291638957
494.0,5.171305444469511
495.0,5.14979611246892
496.0,5.170454525474526
497.0,5.184553982745285
498.0,5.187398191772054
499.0,5.200038461396224
500.0,5.171073389539158
501.0,5.197114584074512
502.0,5.207024102114374
503.0,5.202412901721662
504.0,5.160339136142119
505.0,5.179758681637591
506.0,5.171257100551084
507.0,5.147581956608364
508.0,5.183859565999064
509.0,5.188169233939848
510.0,5.175673869169116
511.0,5.220143676183635
512.0,5.202105343031799
513.0,5.165375107385716
514.0,5.172726553762532
515.0,5.159224747963592
516.0,5.158333064081845
517.0,5.150252420998412
518.0,5.11596520707481
519.0,5.131968433262231
520.0,5.17744145307313
521.0,5.1889401615358794
522.0,5.255435281686951
523.0,5.268576657883985
524.0,5.21609049001261
525.0,5.27943178760745
526.0,5.292447448959697
527.0,5.282045058497705
528.0,5.284420498030034
529.0,5.30754180388624
530.0,5.282527803996871
531.0,5.2919183667173115
532.0,5.323260279189814
533.0,5.334791467339654
534.0,5.349242937089322
535.0,5.3789961888813425
536.0,5.367485444786971
537.0,5.396989901787847
538.0,5.468189828453288
539.0,5.47835741805881
540.0,5.435476060107339
541.0,5.4903187521308805
542.0,5.541624310615074
543.0,5.562948858294492
544.0,5.582284478598345
545.0,5.599455330654938
546.0,5.582642743360891
547.0,5.586868532550233
548.0,5.58154100585134
549.0,5.571211717391468
550.0,5.591234210798186
551.0,5.550954872812425
552.0,5.583153230926049
553.0,5.577633906953737
554.0,5.5866268892776425
555.0,5.616796239850613
556.0,5.620275793944635
557.0,5.5996071290761105
558.0,5.626508686565764
559.0,5.622908500055821
560.0,5.632051136131489
561.0,5.587987115232103
562.0,5.535304869652619
563.0,5.524952488483497
564.0,5.516112761719072
565.0,5.50635995917448
566.0,5.470063985000542
567.0,5.509800359359676
568.0,5.5071226607004125
569.0,5.542887334232944
570.0,5.5654200200883315
571.0,5.532413578177249
572.0,5.483611948342078
573.0,5.501736089635707
574.0,5.494870335139856
575.0,5.484560146447482
576.0,5.483238094411002
577.0,5.482435590136923
578.0,5.558560964854123
579.0,5.576737397439475
580.0,5.572028355993891
581.0,5.643261468335488
582.0,5.6736584317352055
583.0,5.672486227396237
584.0,5.685727745856286
585.0,5.665368478748755
586.0,5.696411150891409
587.0,5.67290930651989
588.0,5.695120718650309
589.0,5.679533431541713
590.0,5.696130265364373
591.0,5.728271990749042
592.0,5.76787655901199
593.0,5.795679425227036
594.0,5.791372894228105
595.0,5.750434766172032
596.0,5.736505905165617
597.0,5.7469644161069935
598.0,5.684461276145701
599.0,5.69354019920822
600.0,5.6541223899027875
601.0,5.665121357923411
602.0,5.7044193394244775
603.0,5.736863254427457
604.0,5.745432968889288
605.0,5.742638766281578
606.0,5.727294300103672
607.0,5.74017421338412
608.0,5.756552787910487
609.0,5.776192517567259
610.0,5.794575049130004
611.0,5.783243034837807
612.0,5.799517221286615
613.0,5.800646515691161
614.0,5.832358013702517
615.0,5.781652013049557
616.0,5.724290349030174
617.0,5.704769934011362
618.0,5.708449877155794
619.0,5.719125807324053
620.0,5.719230717500388
621.0,5.753703155360033
622.0,5.766064515768098
623.0,5.794575049130005
624.0,5.745772358873956
625.0,5.747173218200405
626.0,5.728734589767622
627.0,5.739198550320419
628.0,5.747860471514596
629.0,5.745076152671956
630.0,5.768630686740138
631.0,5.7596788104893495
632.0,5.781652013049556
633.0,5.781167702116935
634.0,5.779826987029974
635.0,5.75572758215675
636.0,5.778442696782585
637.0,5.79568805233684
638.0,5.779783732978249
639.0,5.789162288276259
640.0,5.804618850536182
641.0,5.788773617960889
642.0,5.77105709554151
643.0,5.7614581487675505
644.0,5.804446571379564
645.0,5.811806947929361
646.0,5.810843312291254
647.0,5.849196526019619
648.0,5.8449636440272235
649.0,5.871115737234278
650.0,5.863991814455407
651.0,5.885201780737853
652.0,5.866992415198781
653.0,5.851589527641186
654.0,5.844065365821981
655.0,5.848922977779755
656.0,5.872605895171239
657.0,5.780406560095924
658.0,5.6839686839390655
659.0,5.703148253377252
660.0,5.703779448751503
661.0,5.715758917239249
662.0,5.703078116245649
663.0,5.718776092836648
664.0,5.755649398634354
665.0,5.781513642637193
666.0,5.809853698674349
667.0,5.8039297032269435
668.0,5.798922313671739
669.0,5.816347651232689
670.0,5.823778841954765
671.0,5.844818217874701
672.0,5.845887443322871
673.0,5.844005475699007
674.0,5.853298215536263
675.0,5.840856101634416
676.0,5.843586227651647
677.0,5.848897331976344
678.0,5.880476171195662
679.0,5.843081378861672
680.0,5.800655135413586
681.0,5.876223276901586
682.0,5.875236165466032
683.0,5.855757850184722
684.0,5.8423967684504285
685.0,5.862968531384081
686.0,5.867912746454226
687.0,5.916451639285154
688.0,5.895175993980163
689.0,5.881020319638422
690.0,5.859044290667207
691.0,5.845776252988136
692.0,5.822164545939938
693.0,5.817860431464474
694.0,5.821297106315741
695.0,5.8153589743024465
696.0,5.839212275641294
697.0,5.841712077807326
698.0,5.834380858325928
699.0,5.80064651569116
700.0,5.791882250184304
701.0,5.820060137146352
702.0,5.792158492306645
703.0,5.797378718006958
704.0,5.793746628909483
705.0,5.784669394183216
706.0,5.797680570711014
707.0,5.816278879146012
708.0,5.847768805279495
709.0,5.821511831131154
710.0,5.81673447906985
711.0,5.793746628909483
712.0,5.775906855204645
713.0,5.781167702116935
714.0,5.773205348850844
715.0,5.8265255513041385
716.0,5.812951057767474
717.0,5.847828656860596
718.0,5.864904091287429
719.0,5.892367945062495
720.0,5.918876582595722
721.0,5.940538696111657
722.0,5.9421460769657966
723.0,5.917769850205397
724.0,5.932115979985556
725.0,5.953788709720895
726.0,5.983067774979657
727.0,5.994756041741816
728.0,5.96720202439971
729.0,5.990525853378817
730.0,5.969087032369356
731.0,5.936867861086349
732.0,5.953242813794849
733.0,5.946183650039748
734.0,5.93417222534028
735.0,5.937474210470307
736.0,5.952302075667867
737.0,5.961006626401284
738.0,5.92967958662186
739.0,5.898440471853555
740.0,5.8728187440104085
741.0,5.862857664995799
742.0,5.835023564648219
743.0,5.8556297697173445
744.0,5.892529168362258
745.0,5.8855755878248655
746.0,5.885371695993381
747.0,5.900601664237301
748.0,5.903185580684382
749.0,5.864972293199688
750.0,5.844655678480983
751.0,5.837499464668069
752.0,5.885099829229747
753.0,5.881113840081656
754.0,5.897957273497325
755.0,5.877712139940165
756.0,5.861740355901139
757.0,5.862559168144915
758.0,5.868994803200972
759.0,5.856031079152501
760.0,5.873150772796491
761.0,5.878528727496361
762.0,5.905412771347994
763.0,5.913340849299996
764.0,5.899313519385116
765.0,5.89483672377785
766.0,5.905793765447623
767.0,5.978762413744168
768.0,5.950999915980508
769.0,5.915564216539279
770.0,5.927655523054625
771.0,5.94322303131895
772.0,5.921959135286228
773.0,5.931981119322616
774.0,5.927318111928868
775.0,5.94355953953521
776.0,5.973273809227232
777.0,5.953184022017126
778.0,5.97829407105405
779.0,6.007287241342801
780.0,6.034931648328754
781.0,6.034393092929892
782.0,6.0201661106650555
783.0,6.0094841708752345
784.0,6.014615532184913
785.0,6.028689741560766
786.0,6.0224496677016734
787.0,6.058580691878255
788.0,6.04023178363215
789.0,6.0508181265015715
790.0,6.076668495154233
791.0,6.076643810525676
792.0,6.08388034070362
793.0,6.018272177294742
794.0,6.036712681584241
795.0,6.035519861619211
796.0,6.044923490003823
797.0,6.015945478476344
798.0,6.016776545626405
799.0,6.015604707757983
800.0,5.984805761259091
801.0,5.9639248821560455
802.0,5.984137364733533
803.0,5.993629951873906
804.0,5.962172422867355
805.0,5.936463593756809
806.0,5.9143892330484995
807.0,5.931306770012828
808.0,5.967411499134276
809.0,5.960629161422475
810.0,5.989958263627552
811.0,5.97411081249754
812.0,5.978386069835236
813.0,5.975918339468838
814.0,5.996423934312851
815.0,6.014740227141984
816.0,6.025313269864065
817.0,6.032669392565782
818.0,6.090082101252823
819.0,6.083452966860188
820.0,6.087692502089769
821.0,6.101434257615172
822.0,6.1381674789793745
823.0,6.124671419757962
824.0,6.190145394092129
825.0,6.245598450108685
826.0,6.274480058140275
827.0,6.2792595104836995
828.0,6.283756838070677
829.0,6.331342669608083
830.0,6.375076470129593
831.0,6.386509218657718
832.0,6.3947713016182215
833.0,6.4031242374328485
834.0,6.394458538453432
835.0,6.40065621635782
836.0,6.395592232154893
837.0,6.380877682576276
838.0,6.385170318793384
839.0,6.365618587380177
840.0,6.357074798993637
841.0,6.357074798993637
842.0,6.3621615823554825
843.0,6.3202531594865725
844.0,6.336907763254882
845.0,6.344217839891691
846.0,6.328119783948467
847.0,6.2853480412782226
848.0,6.275436239816321
849.0,6.267846520137519
850.0,6.244389481766812
851.0,6.228474933721739
852.0,6.220377802031
853.0,6.202128666836894
854.0,6.165216946709985
855.0,6.106259083923643
856.0,6.108837860018876
857.0,6.104916051838877
858.0,6.108772380765222
859.0,6.106349154773251
860.0,6.1225484889872455
861.0,6.0875610879891795
862.0,6.0737056234229865
863.0,6.105169940304694
864.0,6.0476359017387935
865.0,6.0561621510656405
866.0,6.028357985388725
867.0,6.018130939087318
868.0,5.977382370235318
869.0,5.980501651199505
870.0,5.963044524401944
871.0,5.9944891358647086
872.0,5.996032021262062
873.0,5.979966555090421
874.0,6.012279101971232
875.0,6.0512725934302445
876.0,6.011522269774937
877.0,6.062103595287694
878.0,6.042143659331512
879.0,6.028092567305183
880.0,6.030016583725123
881.0,6.042482933364396
882.0,6.050619802962337
883.0,6.065014427023238
884.0,6.070453030870102
885.0,6.083181733270839
886.0,6.067091560212356
887.0,6.0332412515993425
888.0,6.040231783632149
889.0,6.040695324215583
890.0,6.024250990787153
891.0,6.050875969642744
892.0,6.044989660867916
893.0,6.038178533299591
894.0,6.0563685488913235
895.0,6.079629922947614
896.0,6.089950738717023
897.0,6.058052492344385
898.0,6.071004859164586
899.0,6.034989643735938
900.0,6.015280542086129
901.0,5.984145720150872
902.0,6.000624967451307
903.0,6.032876594129867
904.0,6.046618889925178
905.0,6.007819904091666
906.0,6.011081433485991
907.0,6.023445857646601
908.0,6.042143659331514
909.0,6.086862903006771
910.0,6.073047011179808
911.0,6.100254093068583
912.0,6.100909768223096
913.0,6.108322191895251
914.0,6.085022596506935
915.0,6.114049394632006
916.0,6.119436248544469
917.0,6.104514722727762
918.0,6.078519556602579
919.0,6.098352236465191
920.0,6.101508010320071
921.0,6.09605610210405
922.0,6.092708757194946
923.0,6.109206167743892
924.0,6.090976933136423
925.0,6.1145318708794045
926.0,6.080296045424103
927.0,6.111260099193948
928.0,6.102327424843737
929.0,6.0835844697020525
930.0,6.086673968597298
931.0,6.09117394268133
932.0,6.091108273541031
933.0,6.066663003661898
934.0,6.084044707265061
935.0,6.106349154773251
936.0,6.155282284347323
937.0,6.1469585975505
938.0,6.111006463750468
939.0,6.0903530275346105
940.0,6.098155458825235
941.0,6.058019478344388
942.0,6.046908300941895
943.0,6.069027928754324
944.0,6.091067229968817
945.0,6.074734562102283
946.0,6.0839049959709275
947.0,6.1398615619572405
948.0,6.153340556153219
949.0,6.181350985019376
950.0,6.192705386178161
951.0,6.179150427040922
952.0,6.196603908593804
953.0,6.196603908593804
954.0,6.1709885755849525
955.0,6.152430414072151
956.0,6.190403864046352
957.0,6.192535829528967
958.0,6.234869685887589
959.0,6.220803806583197
960.0,6.240192304729078
961.0,6.224748990923249
962.0,6.252551479196313
963.0,6.279458575386895
964.0,6.276710922131112
965.0,6.279896495962333
966.0,6.252511495391275
967.0,6.248799884777876
968.0,6.256029092003969
969.0,6.275858507009222
970.0,6.26657801355732
971.0,6.201902933777664
972.0,6.214853176061363
973.0,6.2185207244167
974.0,6.178316922916791
975.0,6.176374340986789
976.0,6.177410460702769
977.0,6.237395289702265
978.0,6.234508801822321
979.0,6.207052440571129
980.0,6.212720821025197
981.0,6.23377895020348
982.0,6.2215351803232615
983.0,6.221406593367774
984.0,6.235214511145547
985.0,6.229478308815274
986.0,6.258562135187284
987.0,6.229253566840893
988.0,6.265612499987531
989.0,6.262236022380503
990.0,6.261589255133237
991.0,6.2690589405428305
992.0,6.3033007226373075
993.0,6.3230056144210405
994.0,6.289825116805712
995.0,6.323693540961643
996.0,6.36436171190796
997.0,6.334477089705197
998.0,6.33450076959503
999.0,6.343689778039277
1000.0,6.328815054968822
1001.0,6.324365580831013
1002.0,6.331911243850471
1003.0,6.343784359512862
1004.0,6.380407510496489
1005.0,6.381622050858231
1006.0,6.3938955262030985
1007.0,6.401562309311688
1008.0,6.408892259977541
1009.0,6.406832290609767
1010.0,6.378549991965259
1011.0,6.374982352916752
1012.0,6.359394625276843
1013.0,6.348818787774621
1014.0,6.361532834152471
1015.0,6.342515273927214
1016.0,6.384794436784947
1017.0,6.36090402380039
1018.0,6.3493227985352885
1019.0,6.36414958969382
1020.0,6.386047290773849
1021.0,6.438198505793371
1022.0,6.394145759990149
1023.0,6.355186857992454
1024.0,6.355186857992454
1025.0,6.350204721109392
1026.0,6.351377803280167
1027.0,6.4175073042420445
1028.0,6.414826575987849
1029.0,6.412612572111308
1030.0,6.407331737938967
1031.0,6.4245155459380765
1032.0,6.406395242255976
1033.0,6.379529763234904
1034.0,6.329296959378664
1035.0,6.370392452588772
1036.0,6.3472434961958095
1037.0,6.367566254072272
1038.0,6.35786127561777
1039.0,6.353416403794104
1040.0,6.396334888043308
1041.0,6.389452245693679
1042.0,6.441273166075167
1043.0,6.436544103787373
1044.0,6.435837163881636
1045.0,6.458916317773438
1046.0,6.467797152044889
1047.0,6.468160480383893
1048.0,6.491532946846993
1049.0,6.477491798528192
1050.0,6.433498270769954
1051.0,6.42638311960935
1052.0,6.44244518797017
1053.0,6.437227664142383
1054.0,6.443632515902813
1055.0,6.445238552606104
1056.0,6.438291698890318
1057.0,6.4210591026714585
1058.0,6.384700462825175
1059.0,6.3888887922705315
1060.0,6.405185399346377
1061.0,6.402148077012901
1062.0,6.422608504338404
1063.0,6.419003037855645
1064.0,6.4663049727027255
1065.0,6.46741834119303
1066.0,6.505505360846305
1067.0,6.486262406039397
1068.0,6.479783947015517
1069.0,6.4734534832653265
1070.0,6.4643251774643895
1071.0,6.494613152451807
1072.0,6.513639535620619
1073.0,6.509224224129937
1074.0,6.480771559004377
1075.0,6.516133823057966
1076.0,6.491717800397675
1077.0,6.493843238021689
1078.0,6.482862022286144
1079.0,6.4807406984078595
1080.0,6.461044807150003
1081.0,6.492295433819998
1082.0,6.4611454092908325
1083.0,6.457213021110579
1084.0,6.487249031754522
1085.0,6.4694590191143515
1086.0,6.488227801179609
1087.0,6.457553716385175
1088.0,6.425534997181169
1089.0,6.398273204545114
1090.0,6.383854634936482
1091.0,6.3934654139988885
1092.0,6.388074827363876
1093.0,6.382507344296596
1094.0,6.384504679299717
1095.0,6.391056250730388
1096.0,6.375547035353124
1097.0,6.393090019700958
1098.0,6.399773433489656
1099.0,6.387299899018366
1100.0,6.377107494781626
1101.0,6.357507373177006
1102.0,6.35650060961218
1103.0,6.372566202088449
1104.0,6.369387725676621
1105.0,6.316478449262691
1106.0,6.314712978433777
1107.0,6.3625152259149855
1108.0,6.397061825557106
1109.0,6.384817930058774
1110.0,6.385757590137602
1111.0,6.351779278281007
1112.0,6.363104588170778
1113.0,6.351251845108963
1114.0,6.354675444111996
1115.0,6.361257737271771
1116.0,6.363418892387959
1117.0,6.362978862136822
1118.0,6.338288412497492
1119.0,6.350716495010621
1120.0,6.356689389926174
1121.0,6.3490156717399895
1122.0,6.3548721466289155
1123.0,6.298857039177821
1124.0,6.261142068345039
1125.0,6.25990415262087
1126.0,6.2152956486397315
