time,detectable sentinels STD
148.0,3.581898937714462
149.0,3.6003333179026638
150.0,3.7016077587988705
151.0,3.6537104428238427
152.0,3.6779749863205975
153.0,3.6901354988672175
154.0,3.7246610584051822
155.0,3.7160597411774763
156.0,3.6885091839386828
157.0,3.6977155109607898
158.0,3.688617627241944
159.0,3.8073087607915386
160.0,3.8871454822272864
161.0,3.8987177379235853
162.0,3.9377531664643484
163.0,3.987618336802057
164.0,3.9711333394888673
165.0,3.9884207400925007
166.0,3.9976368019118516
167.0,4.035046468133918
168.0,4.042276586281547
169.0,4.0410270971623055
170.0,4.095802729624557
171.0,4.123821043643869
172.0,4.124790903791366
173.0,4.165705222408328
174.0,4.15474427612579
175.0,4.247952447944775
176.0,4.34937926605625
177.0,4.376117000264047
178.0,4.4192646447118324
179.0,4.396305266925855
180.0,4.3994999715876775
181.0,4.444097208657795
182.0,4.428758290988569
183.0,4.496876693884324
184.0,4.503332099679081
185.0,4.511441011472944
186.0,4.492393571360372
187.0,4.509756090965452
188.0,4.607559006675878
189.0,4.608806787011146
190.0,4.601260696809083
191.0,4.656382716229413
192.0,4.668875667652759
193.0,4.666947610590888
194.0,4.659656639710699
195.0,4.617358552246078
196.0,4.650795630857154
197.0,4.646235034950341
198.0,4.657671091865548
199.0,4.600989024112097
200.0,4.565128694790543
201.0,4.594289934255347
202.0,4.591067414011691
203.0,4.605160149223911
204.0,4.634393164158604
205.0,4.602434138583627
206.0,4.67173415339529
207.0,4.664718641032919
208.0,4.7273248248877495
209.0,4.755743895543579
210.0,4.796206834572503
211.0,4.802957422255583
212.0,4.878637104766043
213.0,4.8925555694340375
214.0,4.934075394640824
215.0,4.957176615776364
216.0,4.997709475349684
217.0,5.051732376126036
218.0,5.052563705684469
219.0,5.062647528714596
220.0,5.083542072216971
221.0,5.115662224971464
222.0,5.163293522549341
223.0,5.152193707538567
224.0,5.153872330587947
225.0,5.1490872977645274
226.0,5.21623427387996
227.0,5.25337034673932
228.0,5.28464757576132
229.0,5.29697083246642
230.0,5.305572542148488
231.0,5.265928218272635
232.0,5.237127075028827
233.0,5.2460556611610585
234.0,5.244225395613731
235.0,5.241030433035092
236.0,5.30979283965015
237.0,5.327391481766664
238.0,5.380511128136434
239.0,5.427513242729123
240.0,5.455006874422801
241.0,5.517825658717389
242.0,5.546629607247992
243.0,5.609019522162496
244.0,5.595676902752693
245.0,5.56074635278395
246.0,5.5190216524308
247.0,5.5455477637470585
248.0,5.547972602672079
249.0,5.596034310116407
250.0,5.64889369699944
251.0,5.580421131061704
252.0,5.616546981909791
253.0,5.654122389902786
254.0,5.626535346018898
255.0,5.614792961454591
256.0,5.671895626684257
257.0,5.708686363779323
258.0,5.707985634179538
259.0,5.709737296934072
260.0,5.673191341740554
261.0,5.673623181001714
262.0,5.707635237118787
263.0,5.738954608637361
264.0,5.741811560822943
265.0,5.7117773065833015
266.0,5.735599358393159
267.0,5.7266395032339865
268.0,5.694514904713129
269.0,5.735538335675214
270.0,5.690342696182715
271.0,5.678943563727324
272.0,5.699964912172705
273.0,5.673191341740556
274.0,5.744701906974808
275.0,5.7752835428228115
276.0,5.844347696706621
277.0,5.845502544691947
278.0,5.862857664995798
279.0,5.919256710094605
280.0,5.945174513838935
281.0,6.000158331244268
282.0,6.044592624817657
283.0,6.070420084310475
284.0,6.077696932226878
285.0,6.093759102557302
286.0,6.090410495196527
287.0,6.1016309295138464
288.0,6.082261092718727
289.0,6.067709617310308
290.0,6.11346055847259
291.0,6.14813792948727
292.0,6.175305660451149
293.0,6.166644144103015
294.0,6.179838185583828
295.0,6.199161233586361
296.0,6.197830265504213
297.0,6.224146527838173
298.0,6.199193495931548
299.0,6.235350832150505
300.0,6.208671355451179
301.0,6.200806399170996
302.0,6.2077048898928835
303.0,6.228089594731276
304.0,6.279578011299805
305.0,6.332645576692258
306.0,6.348377745534681
307.0,6.346621148296155
308.0,6.41516952231194
309.0,6.385694950434136
310.0,6.421495152999806
311.0,6.406996176056297
312.0,6.434625086203546
313.0,6.467735306890656
314.0,6.457391114064564
315.0,6.420155761350343
316.0,6.419844234870499
317.0,6.408775234005324
318.0,6.326286430442428
319.0,6.285698051927088
320.0,6.2988570391778245
321.0,6.3762920259348235
322.0,6.3692699738667065
323.0,6.39371566461944
324.0,6.393778225744151
325.0,6.4471621664108945
326.0,6.424951361683606
327.0,6.390899780156156
328.0,6.377107494781627
329.0,6.37189924590777
330.0,6.370643609557829
331.0,6.312970774524464
332.0,6.379741374068389
333.0,6.4039362895019485
334.0,6.447472372953605
335.0,6.450821653091953
336.0,6.459287886446928
337.0,6.469157595854347
338.0,6.437973283573024
339.0,6.448844857802053
340.0,6.429276786700041
341.0,6.3955922321548915
342.0,6.3891392221487875
343.0,6.400906185845876
344.0,6.425970743786499
345.0,6.488451279003334
346.0,6.510568331566763
347.0,6.499315348557879
348.0,6.507257486837291
349.0,6.538226059108082
350.0,6.46389201642478
351.0,6.457081384031025
352.0,6.466366831536855
353.0,6.49412041773172
354.0,6.501161434697647
355.0,6.502391867613026
356.0,6.4882663323880285
357.0,6.422336023597643
358.0,6.395709499344072
359.0,6.40702739185654
360.0,6.464820183114143
361.0,6.484219305359745
362.0,6.4971993966631505
363.0,6.513063795173511
364.0,6.534607868877825
365.0,6.533636047408822
366.0,6.567274929527468
367.0,6.542010394366553
368.0,6.545005729562043
369.0,6.628604679719555
370.0,6.577263868813537
371.0,6.59450528849587
372.0,6.6038170780238925
373.0,6.668553066445526
374.0,6.730371460773917
375.0,6.705042878311816
376.0,6.68887882981894
377.0,6.682058066194876
378.0,6.6353296828416894
379.0,6.671873799765701
380.0,6.628393470517573
381.0,6.620415394822291
382.0,6.624198064671679
383.0,6.653570470055907
384.0,6.659699692929103
385.0,6.725912577487161
386.0,6.756478372643548
387.0,6.78140840828806
388.0,6.783295659191041
389.0,6.7340552418286554
390.0,6.6877425189670685
391.0,6.737536641829862
392.0,6.754813098820721
393.0,6.810954411828049
394.0,6.81330316366445
395.0,6.831244396155066
396.0,6.847853678343311
397.0,6.805145112339633
398.0,6.878953408767938
399.0,6.875434531722341
400.0,6.856063010212203
401.0,6.8534006157527365
402.0,6.805909197160948
403.0,6.782116188919208
404.0,6.819230161829122
405.0,6.8678599286822966
406.0,6.876590725061365
407.0,6.77107820070039
408.0,6.748066389714907
409.0,6.733877040754457
410.0,6.756293362488044
411.0,6.775389287708862
412.0,6.772377721302912
413.0,6.784511773149192
414.0,6.792908066505831
415.0,6.872110301792311
416.0,6.8454364360499325
417.0,6.862535974404798
418.0,6.8745908969188845
419.0,6.890108852550879
420.0,6.926550367968171
421.0,6.944141415610715
422.0,6.961580280367382
423.0,6.983437548943929
424.0,7.044458815267499
425.0,7.007310468360883
426.0,6.998571282769076
427.0,7.045111780518462
428.0,7.114745251939806
429.0,7.098809759389244
430.0,7.113536391978324
431.0,7.137534588357523
432.0,7.144865289142967
433.0,7.161529166316368
434.0,7.165047103822834
435.0,7.143241561084155
436.0,7.128330800404819
437.0,7.088659957989241
438.0,7.0926440767882895
439.0,7.142296549430022
440.0,7.1501328658983665
441.0,7.152873548441912
442.0,7.1784329766321555
443.0,7.1942963519721665
444.0,7.257933590216983
445.0,7.28749614065078
446.0,7.360461942025104
447.0,7.393747358410349
448.0,7.424789559307391
449.0,7.416360293297515
450.0,7.397540131692426
451.0,7.39509972887452
452.0,7.381998374424099
453.0,7.383352896889052
454.0,7.346638687182049
455.0,7.306161783043132
456.0,7.305723783445416
457.0,7.2659755022983665
458.0,7.292976072907411
459.0,7.369151918640299
460.0,7.389526371831959
461.0,7.367930509987183
462.0,7.25988291916612
463.0,7.278159107906339
464.0,7.270873400080627
465.0,7.279862636066697
466.0,7.29171447603374
467.0,7.29094644062072
468.0,7.2785369408968466
469.0,7.307386673770591
470.0,7.2585397980585595
471.0,7.321447944225239
472.0,7.335529974037321
473.0,7.347618661852287
474.0,7.399324293474373
475.0,7.390426239399188
476.0,7.374171139863788
477.0,7.384443106964803
478.0,7.404559406203721
479.0,7.38
480.0,7.370861550727972
481.0,7.371811175009841
482.0,7.3523533647397565
483.0,7.347625466774965
484.0,7.347618661852287
485.0,7.293394271530917
486.0,7.27266113606292
487.0,7.272578634844727
488.0,7.284668832555122
489.0,7.286226732678583
490.0,7.290946440620726
491.0,7.242402916159803
492.0,7.243452215622052
493.0,7.243058746137573
494.0,7.214561663746455
495.0,7.177597090949031
496.0,7.1847059786744225
497.0,7.1889915843600765
498.0,7.1519507828284175
499.0,7.13607735384083
500.0,7.130806406010472
501.0,7.127103198354857
502.0,7.161975984321649
503.0,7.18244387378001
504.0,7.168012276775203
505.0,7.161640873431171
506.0,7.144760317883309
507.0,7.11715533060787
508.0,7.189464514134554
509.0,7.235157220130052
510.0,7.261370394078517
511.0,7.237478842801547
512.0,7.217887502586888
513.0,7.206913347612832
514.0,7.170906497786732
515.0,7.1250192982194775
516.0,7.1725797311706465
517.0,7.116818109239548
518.0,7.082732523539205
519.0,7.016231182052085
520.0,6.992453074565463
521.0,6.953064072766766
522.0,6.932272354718904
523.0,6.918171723801022
524.0,6.940165704073642
525.0,6.91343619338459
526.0,6.944775014354317
527.0,6.957758259669558
528.0,6.94650271719518
529.0,6.912734625312908
530.0,6.9025792280856875
531.0,6.939012898100131
532.0,6.9907081186386275
533.0,6.962549820288541
534.0,6.934515123640584
535.0,6.92
536.0,6.91734052942314
537.0,6.8862181202747275
538.0,6.862215385719104
539.0,6.86349765061517
540.0,6.868507843775093
541.0,6.8217593038746225
542.0,6.798117386453401
543.0,6.769963072277425
544.0,6.767244638698975
545.0,6.7621298419950495
546.0,6.7711963492428735
547.0,6.753932187992413
548.0,6.768005614654881
549.0,6.730074293794979
550.0,6.704289671546121
551.0,6.673829485385434
552.0,6.69312333667922
553.0,6.679902693902061
554.0,6.690851963688929
555.0,6.737499536178093
556.0,6.708680943374784
557.0,6.689544080129826
558.0,6.676009286991743
559.0,6.680381725620175
560.0,6.6882284649972865
561.0,6.6783231428256
562.0,6.66971513634578
563.0,6.653840995996223
564.0,6.62222772184708
565.0,6.618277721582859
566.0,6.641769342577325
567.0,6.701484910077767
568.0,6.66210177046253
569.0,6.648308055437868
570.0,6.645419475097117
571.0,6.613161120069585
572.0,6.632767145015721
573.0,6.640752969355208
574.0,6.6676757569635905
575.0,6.66690332913265
576.0,6.691965331649591
577.0,6.653382598348
578.0,6.676009286991745
579.0,6.666963326732793
580.0,6.695752384907914
581.0,6.674870785266184
582.0,6.699432811813251
583.0,6.718660580800315
584.0,6.727971462484067
585.0,6.723473804515045
586.0,6.7379522111692065
587.0,6.74426422969919
588.0,6.758187626871573
589.0,6.732013071882733
590.0,6.713948167807077
591.0,6.706795061726576
592.0,6.718630812896331
593.0,6.688019138728598
594.0,6.662394464454952
595.0,6.674271495826343
596.0,6.686733133601189
597.0,6.647367900154167
598.0,6.676346306176755
599.0,6.703700470635604
600.0,6.6324957595161695
601.0,6.627782434570405
602.0,6.641716645566865
603.0,6.595786533841131
604.0,6.548854861729643
605.0,6.558170476588728
606.0,6.501569041393009
607.0,6.492303135251773
608.0,6.434314260276694
609.0,6.4441834238326905
610.0,6.464510809024919
611.0,6.513455304214499
612.0,6.500546130903157
613.0,6.523925198835438
614.0,6.553655468515263
615.0,6.5472436948688575
616.0,6.555081997961583
617.0,6.570989271030655
618.0,6.533444726941525
619.0,6.544585548375082
620.0,6.56258333280424
621.0,6.502883975591139
622.0,6.52377191508103
623.0,6.465725017351105
624.0,6.491617672044464
625.0,6.4569032825341255
626.0,6.463559390923861
627.0,6.428063471995279
628.0,6.459752317233224
629.0,6.455199454703163
630.0,6.4856456887498855
631.0,6.465871944293359
632.0,6.429743385237083
633.0,6.395498416855406
634.0,6.378087487640789
635.0,6.379373009943843
636.0,6.344280889115803
637.0,6.331469023852206
638.0,6.343941992168589
639.0,6.361910090530986
640.0,6.330394932387711
641.0,6.2801273872430325
642.0,6.2951648111864404
643.0,6.323480054526937
644.0,6.345163512471527
645.0,6.356689389926174
646.0,6.3691365191837415
647.0,6.327211075979685
648.0,6.288083968904996
649.0,6.266378539475573
650.0,6.225198792006565
651.0,6.230120384069638
652.0,6.236753963401154
653.0,6.1939002252215865
654.0,6.196216587563738
655.0,6.195837312260548
656.0,6.195893801543085
657.0,6.20821230307083
658.0,6.230401271186311
659.0,6.225841308610429
660.0,6.16255628777539
661.0,6.160154218848746
662.0,6.223150327607393
663.0,6.208663302193155
664.0,6.241762571581844
665.0,6.22655603042324
666.0,6.214587677392604
667.0,6.214499175315741
668.0,6.191696051971544
669.0,6.176762906247901
670.0,6.194965698048701
671.0,6.185111155023812
672.0,6.178996682310162
673.0,6.179287984873338
674.0,6.142442510923484
675.0,6.136415892033392
676.0,6.130864539361475
677.0,6.133644919621613
678.0,6.115316835618577
679.0,6.1308645393614745
680.0,6.119640512317698
681.0,6.142076196205968
682.0,6.163594730350137
683.0,6.157791812005339
684.0,6.153080529295875
685.0,6.130448596962543
686.0,6.121470411592301
687.0,6.111464636239008
688.0,6.136212186683249
689.0,6.125773420556787
690.0,6.124410175682226
691.0,6.1163714733492105
692.0,6.129037444819538
693.0,6.121895131411515
694.0,6.137906809328406
695.0,6.155282284347323
696.0,6.161647506957858
697.0,6.182062762541318
698.0,6.135951433966861
699.0,6.152527935735033
700.0,6.14048857990958
701.0,6.160162335523312
702.0,6.164178777420395
703.0,6.1596753161185385
704.0,6.161525785063307
705.0,6.1550873267566235
706.0,6.143899413239121
707.0,6.150317064997543
708.0,6.143289021363068
709.0,6.129469797625239
710.0,6.124736729035789
711.0,6.1210701678709745
712.0,6.158376409411817
713.0,6.167527867792735
714.0,6.155282284347323
715.0,6.137841640185907
716.0,6.104719485774919
717.0,6.103859434816632
718.0,6.107135171256649
719.0,6.092708757194948
720.0,6.051446108162907
721.0,6.088439865844123
722.0,6.085219798824034
723.0,6.116167100398746
724.0,6.104096984812741
725.0,6.075154319027623
726.0,6.0842090693860955
727.0,6.062763396339989
728.0,6.076183012385326
729.0,6.017108940346684
730.0,5.987411794757397
731.0,6.0024911495145075
732.0,6.003490651279469
733.0,6.059793725862292
734.0,6.0874543119435405
735.0,6.060321773635456
736.0,6.048627943591836
737.0,6.032205235235286
738.0,6.005156117870709
739.0,6.023819386402616
740.0,5.994130462377342
741.0,5.987077751290692
742.0,5.9808360619565555
743.0,5.970058626177805
744.0,5.988079825787229
745.0,5.961031789883358
746.0,5.96384942801208
747.0,5.974412104968989
748.0,5.979832773581548
749.0,5.9908179742001835
750.0,5.909949238360683
751.0,5.899313519385115
752.0,5.878188496467258
753.0,5.91657840309752
754.0,5.912901149182185
755.0,5.918944162601978
756.0,5.9464274989274015
757.0,5.979055109296118
758.0,6.00413191060956
759.0,5.973432848873419
760.0,5.935958220877232
761.0,5.903177110675233
762.0,5.881530413081277
763.0,5.863198785645939
764.0,5.853238419883476
765.0,5.8438001334747955
766.0,5.836060314972764
767.0,5.824869097241584
768.0,5.8296740903758915
769.0,5.84652888473152
770.0,5.810980984308931
771.0,5.790302237362054
772.0,5.7977495634082015
773.0,5.796300544312725
774.0,5.809259849584971
775.0,5.798413576143049
776.0,5.7620395694580235
777.0,5.758089961089526
778.0,5.7227266228608205
779.0,5.717377020977364
780.0,5.751338974534537
781.0,5.7399912891919955
782.0,5.769532043415653
783.0,5.827040415167891
784.0,5.844476024418269
785.0,5.850222218001636
786.0,5.8395205282625735
787.0,5.834346578666715
788.0,5.847768805279496
789.0,5.865628696056373
790.0,5.864094132941592
791.0,5.850427334819226
792.0,5.868935167472886
793.0,5.862857664995801
794.0,5.885575587824864
795.0,5.840162668967364
796.0,5.871107220959263
797.0,5.865586074724333
798.0,5.865586074724333
799.0,5.8919945689044875
800.0,5.927056605094977
801.0,5.907376744376475
802.0,5.925698271090082
803.0,5.939856900633212
804.0,5.947806318299207
805.0,5.908460036253102
806.0,5.911776382780389
807.0,5.9217818264437945
808.0,5.873831798749431
809.0,5.868594380258361
810.0,5.877576030984202
811.0,5.8874782377517105
812.0,5.8574738582429875
813.0,5.871149802210807
814.0,5.863267007394428
815.0,5.876087133458795
816.0,5.831800751054515
817.0,5.829879930152937
818.0,5.803757403613629
819.0,5.7932633290745565
820.0,5.825899072246273
821.0,5.799137866959191
822.0,5.825152358522481
823.0,5.8475550446319
824.0,5.8441765887077715
825.0,5.866003750424987
826.0,5.852341411776999
827.0,5.859999999999999
828.0,5.860469264487271
829.0,5.851316091273824
830.0,5.848110806063786
831.0,5.826800151026289
832.0,5.833309523760933
833.0,5.831457793725337
834.0,5.795472370739074
835.0,5.778892627484956
836.0,5.789464569370817
837.0,5.8247317534801555
838.0,5.778330208632941
839.0,5.795472370739077
840.0,5.80905327914971
841.0,5.77216597127976
842.0,5.769783358151325
843.0,5.748138829221159
844.0,5.724150592009263
845.0,5.737342590433308
846.0,5.71839138219832
847.0,5.707985634179541
848.0,5.699780697535651
849.0,5.7168085502315
850.0,5.697227395847914
851.0,5.699122739510003
852.0,5.678899541284384
853.0,5.650584040610314
854.0,5.6545203156412835
855.0,5.612521714880042
856.0,5.5630567137141425
857.0,5.574190524192725
858.0,5.5418769383666415
859.0,5.567216539708152
860.0,5.587879741010895
861.0,5.59759769901339
862.0,5.5894454107719875
863.0,5.577311180129722
864.0,5.5810751652347435
865.0,5.556068754074232
866.0,5.565060646569811
867.0,5.548792661471502
868.0,5.521331361184547
869.0,5.514807340243177
870.0,5.493077461678473
871.0,5.501054444377006
872.0,5.5247081370874245
873.0,5.530605753441481
874.0,5.477910185463066
875.0,5.433700396598986
876.0,5.4569588600245105
877.0,5.452439820850844
878.0,5.479516402019432
879.0,5.509083408335729
880.0,5.463918008169596
881.0,5.460869894073654
882.0,5.456335766794414
883.0,5.4591574441483175
884.0,5.480319333761492
885.0,5.466360763798892
886.0,5.460769176590419
887.0,5.433700396598988
888.0,5.435660033519387
889.0,5.441470389517892
890.0,5.428618608817533
891.0,5.410138630386471
892.0,5.4228682447575665
893.0,5.4228682447575665
894.0,5.382666625381885
895.0,5.361380419257712
896.0,5.337602458033006
897.0,5.322743653417849
898.0,5.311082752132565
899.0,5.319248067161374
900.0,5.305949490901699
901.0,5.270853820777046
902.0,5.277916255493258
903.0,5.266725738065349
904.0,5.261026515804687
905.0,5.273054143473209
906.0,5.255654098206996
907.0,5.253608283836931
908.0,5.260646348121113
909.0,5.268197035039597
910.0,5.264703220505407
911.0,5.2532942045920095
912.0,5.2700948758063175
913.0,5.26379140924106
914.0,5.274267721684214
915.0,5.278437268737785
916.0,5.259762352045955
917.0,5.260076045077675
918.0,5.260076045077675
919.0,5.252618394667558
920.0,5.225743966173621
921.0,5.225552602356998
922.0,5.207869045972643
923.0,5.186318540159291
924.0,5.210326285368315
925.0,5.188872709943846
926.0,5.182431861587766
927.0,5.184312876360761
928.0,5.18624141358653
929.0,5.190944037456001
930.0,5.139834627689882
931.0,5.1449003877626245
932.0,5.1563068178687725
933.0,5.153484258247034
934.0,5.151659926664414
935.0,5.167165567310573
936.0,5.182509044854627
937.0,5.182509044854627
938.0,5.15716976645136
939.0,5.11205438155738
940.0,5.101019505941925
941.0,5.099754896070985
942.0,5.100382338609527
943.0,5.111007728423036
944.0,5.111007728423036
945.0,5.12221631718146
946.0,5.108581016290143
947.0,5.125729216413992
948.0,5.125973078353026
949.0,5.107044154890384
950.0,5.123124046907314
951.0,5.137032217146396
952.0,5.137032217146396
953.0,5.107827326760372
954.0,5.119570294468081
955.0,5.157867776513857
956.0,5.136146415358501
957.0,5.137421532247477
958.0,5.137421532247477
959.0,5.125182923564775
960.0,5.11120338080965
961.0,5.132825732479136
962.0,5.122216317181459
963.0,5.1397568035851675
964.0,5.145055879191206
965.0,5.148388097259182
966.0,5.171179749341538
967.0,5.155618294637415
968.0,5.143257722494567
969.0,5.135523342367358
970.0,5.146367651071965
971.0,5.146600819958742
972.0,5.125339013177566
973.0,5.0990195135927845
974.0,5.1136190706778315
975.0,5.1136190706778315
976.0,5.112103285341563
977.0,5.100303912513449
978.0,5.104351085103768
979.0,5.0748300464153475
980.0,5.053424581410115
981.0,5.045037165373512
982.0,5.045037165373512
983.0,5.038015482310471
984.0,5.031292080569366
985.0,5.00103989186249
986.0,4.991302435236719
987.0,4.9977895113740045
988.0,5.014339438051637
989.0,4.990741427884237
990.0,5.008981932488876
991.0,4.990981867328312
992.0,4.9748969838580575
993.0,4.966527962269013
994.0,4.945705207551293
995.0,4.949302981228769
996.0,4.900397943024629
997.0,4.904324622208444
998.0,4.892555569434037
999.0,4.887903436034717
1000.0,4.887903436034717
1001.0,4.873797287536689
1002.0,4.855213692516532
1003.0,4.868048890469362
1004.0,4.8514327780563935
1005.0,4.885683166149847
1006.0,4.8866757617014045
1007.0,4.888598981303337
1008.0,4.908523199496972
1009.0,4.8703593296593635
1010.0,4.890184045616279
1011.0,4.885857140768649
1012.0,4.861800078160353
1013.0,4.88389189069537
1014.0,4.884373040626606
1015.0,4.865182422068055
1016.0,4.891870807778962
1017.0,4.86370229352085
1018.0,4.864524642758017
1019.0,4.854729652617126
1020.0,4.85279301021587
1021.0,4.846638010002398
1022.0,4.863034032371149
1023.0,4.847679857416329
1024.0,4.85727289741888
1025.0,4.83780942162876
1026.0,4.84985566795549
1027.0,4.802697158888951
1028.0,4.751536593566339
1029.0,4.755407448368646
1030.0,4.723812019968619
1031.0,4.736866052571045
1032.0,4.721228653645152
1033.0,4.720370748151039
1034.0,4.741139103633221
1035.0,4.688283267892417
1036.0,4.686949967729548
1037.0,4.669593130027496
1038.0,4.6859257356471185
1039.0,4.6859257356471185
1040.0,4.6859257356471185
1041.0,4.7018613335571695
1042.0,4.687685996309908
1043.0,4.7186756616661
1044.0,4.689083066016212
1045.0,4.70288209505618
1046.0,4.712313656793232
1047.0,4.726267025888403
1048.0,4.750526286633934
1049.0,4.755039432013156
1050.0,4.7833042972405595
1051.0,4.775604673755983
1052.0,4.769654075506943
1053.0,4.780167361086848
1054.0,4.76968552422484
1055.0,4.752630850381712
1056.0,4.7356520142426
1057.0,4.748168067792041
1058.0,4.758350554551442
1059.0,4.758350554551442
1060.0,4.767924076576723
1061.0,4.759243637386092
1062.0,4.7607142321294615
1063.0,4.745640104348411
1064.0,4.762100376934533
1065.0,4.762100376934533
1066.0,4.769266190935456
1067.0,4.773007437664436
1068.0,4.774630875785059
1069.0,4.764703558459854
1070.0,4.776724819371533
1071.0,4.777645863812009
1072.0,4.788935163478412
1073.0,4.8007916013924214
1074.0,4.818755025937717
1075.0,4.818755025937717
1076.0,4.84
1077.0,4.84
1078.0,4.798958220280733
1079.0,4.804362600803565
1080.0,4.805580089853879
1081.0,4.805580089853879
1082.0,4.798447665651881
1083.0,4.798447665651881
1084.0,4.793370421738755
1085.0,4.777813307361435
1086.0,4.778953860417572
1087.0,4.783262484957311
1088.0,4.761291841506881
1089.0,4.746482908428092
1090.0,4.755375905225578
1091.0,4.7583505545514395
1092.0,4.754997371187496
1093.0,4.762940268363651
1094.0,4.723081621145248
1095.0,4.737203816598988
1096.0,4.737203816598988
1097.0,4.713809499757071
1098.0,4.699563809546585
1099.0,4.71291841643795
1100.0,4.71291841643795
1101.0,4.716184898835074
1102.0,4.716184898835074
1103.0,4.714604967545001
1104.0,4.6905863172955256
1105.0,4.6905863172955256
1106.0,4.661544808322664
1107.0,4.659817592996534
1108.0,4.619642843337567
1109.0,4.593952546555092
1110.0,4.601423692728152
1111.0,4.601423692728152
1112.0,4.602173399601539
1113.0,4.6179107830273205
1114.0,4.609381737283211
1115.0,4.609381737283211
1116.0,4.611767557021928
1117.0,4.601043359934788
1118.0,4.601043359934788
1119.0,4.601086828130937
1120.0,4.609761382110793
1121.0,4.609728842350708
1122.0,4.609240718383018
1123.0,4.609240718383018
1124.0,4.608459612495264
1125.0,4.633907638268158
1126.0,4.642240838215958
1127.0,4.643393155872115
1128.0,4.618863496575755
1129.0,4.622769732530487
1130.0,4.610032537846128
1131.0,4.63649652215981
1132.0,4.620346307367014
1133.0,4.615311473779425
1134.0,4.558552401804767
