Time,Healthy,Undetectable,Detectable
0,100,0,0
1,99,1,0
2,99,1,0
3,99,1,0
4,99,1,0
5,98,1,1
6,98,1,1
7,98,1,1
8,98,1,1
9,97,2,1
10,97,2,1
11,97,2,1
12,97,2,1
13,97,2,1
14,97,2,1
15,97,2,1
16,97,2,1
17,97,2,1
18,96,3,1
19,96,3,1
20,96,3,1
21,96,3,1
22,96,3,1
23,95,4,1
24,94,5,1
25,94,5,1
26,94,5,1
27,94,5,1
28,94,5,1
29,94,5,1
30,94,5,1
31,94,5,1
32,94,5,1
33,94,5,1
34,94,5,1
35,94,5,1
36,94,5,1
37,94,5,1
38,94,5,1
39,94,5,1
40,94,5,1
41,94,5,1
42,94,5,1
43,94,5,1
44,94,5,1
45,94,5,1
46,94,5,1
47,94,5,1
48,94,4,2
49,94,4,2
50,94,4,2
51,94,4,2
52,94,4,2
53,93,5,2
54,93,5,2
55,93,5,2
56,93,5,2
57,93,5,2
58,93,5,2
59,93,4,3
60,93,4,3
