Time,Healthy,Undetectable,Detectable
0,97,3,0
1,97,3,0
2,97,3,0
3,97,3,0
4,97,3,0
5,97,3,0
6,97,3,0
7,97,3,0
8,97,3,0
9,97,3,0
10,97,3,0
11,97,3,0
12,96,4,0
13,96,4,0
14,95,5,0
15,95,5,0
16,95,5,0
17,95,5,0
18,95,5,0
19,95,5,0
20,95,5,0
21,94,6,0
22,94,6,0
23,94,6,0
24,94,6,0
25,94,6,0
26,94,5,1
27,94,5,1
28,94,5,1
29,94,5,1
30,94,5,1
31,94,5,1
32,94,5,1
33,94,5,1
34,94,5,1
35,94,5,1
36,93,6,1
37,93,6,1
38,93,6,1
39,93,6,1
40,93,6,1
41,93,6,1
42,93,6,1
43,93,6,1
44,92,7,1
45,92,7,1
46,91,8,1
47,91,8,1
48,91,8,1
49,91,8,1
50,91,8,1
51,91,8,1
52,91,8,1
53,91,8,1
54,91,8,1
55,91,8,1
56,91,8,1
57,91,8,1
58,90,9,1
59,90,9,1
60,90,9,1
61,90,9,1
62,89,10,1
63,89,10,1
64,89,10,1
65,89,10,1
66,89,10,1
67,88,11,1
68,88,11,1
69,88,11,1
70,88,11,1
71,88,11,1
72,88,11,1
73,88,11,1
74,88,11,1
75,88,11,1
76,87,12,1
77,87,12,1
78,87,12,1
79,87,12,1
80,87,12,1
81,87,12,1
82,87,12,1
83,87,12,1
84,87,12,1
85,87,12,1
86,87,12,1
87,87,12,1
88,87,12,1
89,87,12,1
90,86,13,1
91,86,13,1
92,86,13,1
93,86,13,1
94,86,12,2
95,86,12,2
96,86,12,2
97,86,12,2
98,86,12,2
99,86,12,2
100,86,12,2
101,86,12,2
102,86,12,2
103,86,12,2
104,86,12,2
105,86,12,2
106,86,12,2
107,86,12,2
108,86,12,2
109,85,13,2
110,84,14,2
111,84,14,2
112,84,14,2
113,83,15,2
114,82,16,2
115,82,16,2
116,82,16,2
117,82,15,3
118,82,15,3
119,82,15,3
120,82,15,3
121,82,15,3
122,82,15,3
123,82,15,3
124,82,15,3
125,82,15,3
126,82,14,4
127,82,14,4
128,82,14,4
129,81,15,4
130,80,16,4
131,80,16,4
132,80,16,4
133,80,16,4
134,80,16,4
135,80,16,4
136,80,15,5
137,80,14,6
138,80,14,6
139,80,14,6
140,80,14,6
141,80,14,6
142,80,14,6
143,79,14,7
144,78,15,7
145,78,15,7
146,78,15,7
147,78,15,7
148,78,15,7
149,78,15,7
150,78,15,7
151,77,16,7
152,77,16,7
153,77,16,7
154,77,16,7
155,77,16,7
156,77,16,7
157,76,17,7
158,76,17,7
159,76,17,7
160,76,17,7
161,76,17,7
162,76,17,7
163,75,18,7
164,75,18,7
165,75,18,7
166,75,18,7
167,75,18,7
168,75,18,7
169,74,19,7
170,74,19,7
171,74,19,7
172,74,19,7
173,73,20,7
174,73,20,7
175,73,20,7
176,73,20,7
177,73,20,7
178,73,20,7
179,73,20,7
180,73,20,7
181,73,20,7
182,73,20,7
183,73,20,7
184,73,20,7
185,73,20,7
186,73,20,7
187,73,20,7
188,73,20,7
189,73,20,7
190,72,21,7
191,72,21,7
192,72,20,8
193,72,20,8
194,72,20,8
195,72,20,8
196,72,20,8
197,72,20,8
198,72,20,8
199,72,20,8
200,72,20,8
201,72,20,8
202,72,20,8
203,72,20,8
204,72,20,8
205,71,21,8
206,71,21,8
207,71,21,8
208,71,21,8
209,71,21,8
210,71,21,8
211,71,21,8
212,70,22,8
213,70,22,8
214,68,24,8
215,68,24,8
216,68,24,8
217,68,24,8
218,68,24,8
219,67,25,8
220,67,24,9
221,67,24,9
222,67,24,9
223,67,23,10
224,67,23,10
225,67,23,10
226,67,23,10
227,67,23,10
228,67,23,10
229,67,23,10
230,67,23,10
231,67,23,10
232,67,23,10
233,67,23,10
234,67,23,10
235,66,24,10
236,66,24,10
237,66,24,10
238,66,24,10
239,66,24,10
240,66,24,10
241,66,24,10
242,66,24,10
243,66,23,11
244,66,23,11
245,66,23,11
246,66,23,11
247,66,23,11
248,66,23,11
249,66,23,11
250,66,23,11
251,66,23,11
252,66,23,11
253,66,23,11
254,65,24,11
255,65,24,11
256,65,24,11
257,65,24,11
258,65,24,11
259,65,24,11
260,65,24,11
261,65,24,11
262,65,23,12
263,65,23,12
264,65,22,13
265,65,22,13
266,65,22,13
267,65,22,13
268,65,22,13
269,65,22,13
270,65,22,13
271,65,22,13
272,64,23,13
273,64,23,13
274,64,23,13
275,64,23,13
276,64,23,13
277,64,22,14
278,64,22,14
279,64,22,14
280,64,22,14
281,64,22,14
282,64,22,14
283,64,22,14
284,64,22,14
285,64,22,14
286,64,22,14
287,64,22,14
288,64,22,14
289,64,22,14
290,64,22,14
291,64,22,14
292,64,22,14
293,64,22,14
294,64,22,14
295,64,22,14
296,63,23,14
297,63,23,14
298,62,24,14
299,62,23,15
300,62,23,15
301,62,23,15
302,62,23,15
303,62,23,15
304,62,23,15
305,62,23,15
306,60,25,15
307,60,25,15
308,60,25,15
309,60,24,16
310,60,24,16
311,60,24,16
312,60,24,16
313,59,25,16
314,59,25,16
315,59,25,16
316,59,25,16
317,59,25,16
318,59,25,16
319,59,25,16
320,59,25,16
321,59,25,16
322,59,25,16
323,59,25,16
324,59,25,16
325,59,25,16
326,59,25,16
327,59,25,16
328,58,26,16
329,58,26,16
330,58,26,16
331,58,26,16
332,58,26,16
333,57,27,16
334,57,27,16
335,57,27,16
336,57,26,17
337,57,26,17
338,57,26,17
339,57,26,17
340,57,26,17
341,57,26,17
342,56,27,17
343,56,27,17
344,56,27,17
345,56,27,17
346,56,27,17
347,56,27,17
348,56,27,17
349,56,27,17
350,56,27,17
351,56,26,18
352,56,26,18
353,56,26,18
354,56,26,18
355,56,26,18
356,56,26,18
357,56,25,19
358,56,25,19
359,56,25,19
360,56,25,19
361,56,25,19
362,56,25,19
363,56,25,19
364,56,25,19
365,56,24,20
366,56,24,20
367,56,24,20
368,56,24,20
369,56,24,20
370,56,24,20
371,56,24,20
372,56,24,20
373,56,24,20
374,56,24,20
375,56,24,20
376,56,24,20
377,56,24,20
378,56,24,20
379,56,23,21
380,56,23,21
381,56,23,21
382,56,23,21
383,56,23,21
384,56,23,21
385,55,24,21
386,55,24,21
387,54,25,21
388,54,25,21
389,53,26,21
390,53,26,21
391,53,26,21
392,53,26,21
393,53,26,21
394,53,26,21
395,53,26,21
396,53,26,21
397,53,26,21
398,52,27,21
399,52,27,21
400,52,27,21
401,52,27,21
402,52,27,21
403,52,27,21
404,52,27,21
405,51,28,21
406,51,28,21
407,51,28,21
408,51,28,21
409,51,28,21
410,51,28,21
411,51,28,21
412,51,28,21
413,51,28,21
414,51,28,21
415,51,28,21
416,51,28,21
417,50,29,21
418,50,29,21
419,50,29,21
420,50,29,21
421,50,29,21
422,50,29,21
