time,state1Mean,state1lower,state1upper
0,90,90,90
0.1,89.99,89.8905,90.0895
0.2,89.99,89.8905,90.0895
0.3,89.99,89.8905,90.0895
0.4,89.99,89.8905,90.0895
0.5,89.99,89.8905,90.0895
0.6,89.98,89.84,90.12
0.7,89.98,89.84,90.12
0.8,89.98,89.84,90.12
0.9,89.98,89.84,90.12
1,89.98,89.84,90.12
1.1,89.98,89.84,90.12
1.2,89.98,89.84,90.12
1.3,89.98,89.84,90.12
1.4,89.98,89.84,90.12
1.5,89.98,89.84,90.12
1.6,89.98,89.84,90.12
1.7,89.97,89.7994,90.1406
1.8,89.97,89.7994,90.1406
1.9,89.96,89.764,90.156
2,89.96,89.764,90.156
2.1,89.96,89.764,90.156
2.2,89.96,89.764,90.156
2.3,89.95,89.7321,90.1679
2.4,89.95,89.7321,90.1679
2.5,89.95,89.7321,90.1679
2.6,89.95,89.7321,90.1679
2.7,89.95,89.7321,90.1679
2.8,89.95,89.7321,90.1679
2.9,89.95,89.7321,90.1679
3,89.94,89.7025,90.1775
3.1,89.94,89.7025,90.1775
3.2,89.94,89.7025,90.1775
3.3,89.93,89.6749,90.1851
3.4,89.93,89.6749,90.1851
3.5,89.93,89.6749,90.1851
3.6,89.93,89.6749,90.1851
3.7,89.93,89.6749,90.1851
3.8,89.93,89.6749,90.1851
3.9,89.91,89.6238,90.1962
4,89.9,89.5683,90.2317
4.1,89.9,89.5683,90.2317
4.2,89.89,89.5466,90.2334
4.3,89.88,89.4984,90.2616
4.4,89.87,89.4787,90.2613
4.5,89.86,89.4595,90.2605
4.6,89.86,89.4595,90.2605
4.7,89.86,89.4595,90.2605
4.8,89.85,89.4407,90.2593
4.9,89.85,89.4407,90.2593
5,89.85,89.4407,90.2593
5.1,89.85,89.4407,90.2593
5.2,89.84,89.4224,90.2576
5.3,89.84,89.4224,90.2576
5.4,89.83,89.4044,90.2556
5.5,89.83,89.4044,90.2556
5.6,89.83,89.4044,90.2556
5.7,89.82,89.3644,90.2756
5.8,89.82,89.3644,90.2756
5.9,89.82,89.3644,90.2756
6,89.8,89.331,90.269
6.1,89.8,89.331,90.269
6.2,89.79,89.3147,90.2653
6.3,89.79,89.3147,90.2653
6.4,89.79,89.3147,90.2653
6.5,89.79,89.3147,90.2653
6.6,89.79,89.3147,90.2653
6.7,89.79,89.3147,90.2653
6.8,89.79,89.3147,90.2653
6.9,89.79,89.3147,90.2653
7,89.79,89.3147,90.2653
7.1,89.79,89.3147,90.2653
7.2,89.78,89.2988,90.2612
7.3,89.78,89.2988,90.2612
7.4,89.75,89.2525,90.2475
7.5,89.75,89.2525,90.2475
7.6,89.75,89.2525,90.2475
7.7,89.75,89.2525,90.2475
7.8,89.75,89.2525,90.2475
7.9,89.74,89.2181,90.2619
8,89.72,89.1893,90.2507
8.1,89.72,89.1893,90.2507
8.2,89.71,89.1753,90.2447
8.3,89.71,89.1753,90.2447
8.4,89.71,89.1753,90.2447
8.5,89.71,89.1753,90.2447
8.6,89.7,89.1432,90.2568
8.7,89.7,89.1432,90.2568
8.8,89.7,89.1432,90.2568
8.9,89.7,89.1432,90.2568
9,89.69,89.1297,90.2503
9.1,89.69,89.1297,90.2503
9.2,89.69,89.1297,90.2503
9.3,89.67,89.0691,90.2709
9.4,89.67,89.0691,90.2709
9.5,89.67,89.0691,90.2709
9.6,89.67,89.0691,90.2709
9.7,89.67,89.0691,90.2709
9.8,89.67,89.0691,90.2709
9.9,89.67,89.0691,90.2709
10,89.67,89.0691,90.2709
10.1,89.67,89.0691,90.2709
10.2,89.67,89.0691,90.2709
10.3,89.67,89.0691,90.2709
10.4,89.67,89.0691,90.2709
10.5,89.67,89.0691,90.2709
10.6,89.65,89.0275,90.2725
10.7,89.65,89.0275,90.2725
10.8,89.65,89.0275,90.2725
10.9,89.65,89.0275,90.2725
11,89.65,89.0275,90.2725
11.1,89.65,89.0275,90.2725
11.2,89.65,89.0275,90.2725
11.3,89.65,89.0275,90.2725
11.4,89.65,89.0275,90.2725
11.5,89.65,89.0275,90.2725
11.6,89.65,89.0275,90.2725
11.7,89.65,89.0275,90.2725
11.8,89.65,89.0275,90.2725
11.9,89.65,89.0275,90.2725
12,89.65,89.0275,90.2725
12.1,89.65,89.0275,90.2725
12.2,89.65,89.0275,90.2725
12.3,89.64,89.0152,90.2648
12.4,89.64,89.0152,90.2648
12.5,89.64,89.0152,90.2648
12.6,89.63,89.003,90.257
12.7,89.62,88.991,90.249
12.8,89.62,88.991,90.249
12.9,89.62,88.991,90.249
13,89.62,88.991,90.249
13.1,89.62,88.991,90.249
13.2,89.61,88.9792,90.2408
13.3,89.61,88.9792,90.2408
13.4,89.61,88.9792,90.2408
13.5,89.61,88.9792,90.2408
13.6,89.61,88.9792,90.2408
13.7,89.6,88.9675,90.2325
13.8,89.6,88.9675,90.2325
13.9,89.59,88.9405,90.2395
14,89.59,88.9405,90.2395
14.1,89.59,88.9405,90.2395
14.2,89.59,88.9405,90.2395
14.3,89.58,88.9292,90.2308
14.4,89.58,88.9292,90.2308
14.5,89.58,88.9292,90.2308
14.6,89.58,88.9292,90.2308
14.7,89.57,88.9028,90.2372
14.8,89.57,88.9028,90.2372
14.9,89.57,88.9028,90.2372
15,89.56,88.8626,90.2574
15.1,89.56,88.8626,90.2574
15.2,89.56,88.8626,90.2574
15.3,89.56,88.8626,90.2574
15.4,89.56,88.8626,90.2574
15.5,89.56,88.8626,90.2574
15.6,89.56,88.8626,90.2574
15.7,89.55,88.8518,90.2482
15.8,89.55,88.8518,90.2482
15.9,89.55,88.8518,90.2482
16,89.55,88.8518,90.2482
16.1,89.55,88.8518,90.2482
16.2,89.54,88.7995,90.2805
16.3,89.54,88.7995,90.2805
16.4,89.54,88.7995,90.2805
16.5,89.54,88.7995,90.2805
16.6,89.53,88.789,90.271
16.7,89.52,88.7786,90.2614
16.8,89.52,88.7786,90.2614
16.9,89.51,88.742,90.278
17,89.51,88.742,90.278
17.1,89.51,88.742,90.278
17.2,89.51,88.742,90.278
17.3,89.5,88.7319,90.2681
17.4,89.5,88.7319,90.2681
17.5,89.5,88.7319,90.2681
17.6,89.5,88.7319,90.2681
17.7,89.49,88.709,90.271
17.8,89.48,88.674,90.286
17.9,89.47,88.6643,90.2757
18,89.46,88.6548,90.2652
18.1,89.46,88.6548,90.2652
18.2,89.46,88.6548,90.2652
18.3,89.46,88.6548,90.2652
18.4,89.46,88.6548,90.2652
18.5,89.46,88.6548,90.2652
18.6,89.46,88.6548,90.2652
18.7,89.46,88.6548,90.2652
18.8,89.46,88.6548,90.2652
18.9,89.45,88.6453,90.2547
19,89.45,88.6453,90.2547
19.1,89.45,88.6453,90.2547
19.2,89.45,88.6453,90.2547
19.3,89.44,88.636,90.244
19.4,89.44,88.636,90.244
19.5,89.43,88.6268,90.2332
19.6,89.42,88.6054,90.2346
19.7,89.42,88.6054,90.2346
19.8,89.42,88.6054,90.2346
19.9,89.41,88.5842,90.2358
20,89.41,88.5842,90.2358
20.1,89.41,88.5842,90.2358
20.2,89.41,88.5842,90.2358
20.3,89.4,88.5754,90.2246
20.4,89.39,88.5667,90.2133
20.5,89.39,88.5667,90.2133
20.6,89.38,88.546,90.214
20.7,89.38,88.546,90.214
20.8,89.37,88.5255,90.2145
20.9,89.36,88.5171,90.2029
21,89.36,88.5171,90.2029
21.1,89.36,88.5171,90.2029
21.2,89.36,88.5171,90.2029
21.3,89.36,88.5171,90.2029
21.4,89.36,88.5171,90.2029
21.5,89.35,88.5089,90.1911
21.6,89.35,88.5089,90.1911
21.7,89.35,88.5089,90.1911
21.8,89.35,88.5089,90.1911
21.9,89.35,88.5089,90.1911
22,89.35,88.5089,90.1911
22.1,89.34,88.5007,90.1793
22.2,89.34,88.5007,90.1793
22.3,89.34,88.5007,90.1793
22.4,89.34,88.5007,90.1793
22.5,89.34,88.5007,90.1793
22.6,89.33,88.4927,90.1673
22.7,89.33,88.4927,90.1673
22.8,89.32,88.4848,90.1552
22.9,89.32,88.4848,90.1552
23,89.32,88.4848,90.1552
23.1,89.32,88.4848,90.1552
23.2,89.32,88.4848,90.1552
23.3,89.32,88.4848,90.1552
23.4,89.32,88.4848,90.1552
23.5,89.32,88.4848,90.1552
23.6,89.32,88.4848,90.1552
23.7,89.32,88.4848,90.1552
23.8,89.32,88.4848,90.1552
23.9,89.32,88.4848,90.1552
24,89.31,88.4651,90.1549
24.1,89.31,88.4651,90.1549
24.2,89.31,88.4651,90.1549
24.3,89.31,88.4651,90.1549
24.4,89.31,88.4651,90.1549
24.5,89.3,88.4456,90.1544
24.6,89.29,88.438,90.142
24.7,89.29,88.438,90.142
24.8,89.29,88.438,90.142
24.9,89.29,88.438,90.142
25,89.29,88.438,90.142
25.1,89.28,88.4305,90.1295
25.2,89.28,88.4305,90.1295
25.3,89.27,88.4232,90.1168
25.4,89.27,88.4232,90.1168
25.5,89.26,88.4042,90.1158
25.6,89.26,88.4042,90.1158
25.7,89.26,88.4042,90.1158
25.8,89.26,88.4042,90.1158
25.9,89.26,88.4042,90.1158
26,89.25,88.3971,90.1029
26.1,89.25,88.3971,90.1029
26.2,89.23,88.3599,90.1001
