time,state3Mean,state3lower,state3upper
0,0,0,0
0.1,0,0,0
0.2,0.01,-0.0894987,0.109499
0.3,0.02,-0.12,0.16
0.4,0.03,-0.140587,0.200587
0.5,0.03,-0.140587,0.200587
0.6,0.03,-0.140587,0.200587
0.7,0.03,-0.140587,0.200587
0.8,0.03,-0.140587,0.200587
0.9,0.03,-0.140587,0.200587
1,0.03,-0.140587,0.200587
1.1,0.03,-0.140587,0.200587
1.2,0.03,-0.140587,0.200587
1.3,0.03,-0.140587,0.200587
1.4,0.03,-0.140587,0.200587
1.5,0.03,-0.140587,0.200587
1.6,0.03,-0.140587,0.200587
1.7,0.03,-0.140587,0.200587
1.8,0.03,-0.140587,0.200587
1.9,0.03,-0.140587,0.200587
2,0.03,-0.140587,0.200587
2.1,0.03,-0.140587,0.200587
2.2,0.03,-0.140587,0.200587
2.3,0.03,-0.140587,0.200587
2.4,0.03,-0.140587,0.200587
2.5,0.03,-0.140587,0.200587
2.6,0.03,-0.140587,0.200587
2.7,0.03,-0.140587,0.200587
2.8,0.03,-0.140587,0.200587
2.9,0.04,-0.155959,0.235959
3,0.04,-0.155959,0.235959
3.1,0.04,-0.155959,0.235959
3.2,0.04,-0.155959,0.235959
3.3,0.04,-0.155959,0.235959
3.4,0.04,-0.155959,0.235959
3.5,0.04,-0.155959,0.235959
3.6,0.04,-0.155959,0.235959
3.7,0.04,-0.155959,0.235959
3.8,0.04,-0.155959,0.235959
3.9,0.04,-0.155959,0.235959
4,0.04,-0.155959,0.235959
4.1,0.04,-0.155959,0.235959
4.2,0.04,-0.155959,0.235959
4.3,0.04,-0.155959,0.235959
4.4,0.05,-0.167945,0.267945
4.5,0.05,-0.167945,0.267945
4.6,0.05,-0.167945,0.267945
4.7,0.05,-0.167945,0.267945
4.8,0.05,-0.167945,0.267945
4.9,0.05,-0.167945,0.267945
5,0.05,-0.167945,0.267945
5.1,0.05,-0.167945,0.267945
5.2,0.05,-0.167945,0.267945
5.3,0.05,-0.167945,0.267945
5.4,0.05,-0.167945,0.267945
5.5,0.05,-0.167945,0.267945
5.6,0.05,-0.167945,0.267945
5.7,0.05,-0.167945,0.267945
5.8,0.05,-0.167945,0.267945
5.9,0.05,-0.167945,0.267945
6,0.06,-0.177487,0.297487
6.1,0.07,-0.185147,0.325147
6.2,0.07,-0.185147,0.325147
6.3,0.08,-0.191293,0.351293
6.4,0.08,-0.191293,0.351293
6.5,0.08,-0.191293,0.351293
6.6,0.08,-0.191293,0.351293
6.7,0.08,-0.191293,0.351293
6.8,0.08,-0.191293,0.351293
6.9,0.08,-0.191293,0.351293
