Time,Healthy,Undetectable,Detectable
0,999,1,0
1,999,1,0
2,999,1,0
3,998,2,0
4,998,2,0
5,995,5,0
6,995,5,0
7,993,7,0
8,991,9,0
9,989,11,0
10,988,12,0
11,987,12,1
12,985,14,1
13,981,18,1
14,979,20,1
15,977,22,1
16,972,27,1
17,970,29,1
18,970,29,1
19,967,32,1
20,964,35,1
21,962,37,1
22,960,39,1
23,959,40,1
24,956,42,2
25,954,44,2
26,949,49,2
27,943,55,2
28,938,60,2
29,935,63,2
30,933,65,2
31,928,69,3
32,922,75,3
33,922,75,3
34,917,80,3
35,914,83,3
36,906,91,3
37,902,95,3
38,896,100,4
39,888,107,5
40,881,113,6
41,874,120,6
42,866,128,6
43,860,134,6
44,855,139,6
45,851,143,6
46,844,150,6
47,843,151,6
48,838,156,6
49,827,167,6
50,819,175,6
51,810,184,6
52,804,190,6
53,796,198,6
54,790,203,7
55,784,209,7
56,777,216,7
57,769,224,7
58,762,231,7
59,754,239,7
60,747,246,7
