Time,Healthy,Undetectable,Detectable
0,50,0,0
1,50,0,0
2,50,0,0
3,50,0,0
4,50,0,0
5,50,0,0
6,50,0,0
7,50,0,0
8,50,0,0
9,50,0,0
10,50,0,0
11,50,0,0
12,48,2,0
13,48,2,0
14,48,2,0
15,48,2,0
16,48,2,0
17,48,2,0
18,48,1,1
19,48,1,1
20,48,1,1
21,48,1,1
22,48,1,1
23,48,1,1
24,48,1,1
25,48,1,1
26,48,1,1
27,48,1,1
28,48,1,1
29,48,1,1
30,48,1,1
31,48,1,1
32,47,2,1
33,46,3,1
34,46,3,1
35,45,4,1
36,45,4,1
37,45,4,1
38,45,4,1
39,45,4,1
40,45,4,1
41,45,4,1
42,44,5,1
43,44,5,1
44,44,5,1
45,44,5,1
46,44,4,2
47,44,4,2
48,44,4,2
49,44,4,2
50,44,4,2
51,43,4,3
52,43,4,3
53,43,4,3
54,42,5,3
55,39,8,3
56,39,8,3
57,39,8,3
58,37,10,3
59,37,10,3
60,36,11,3
