Time,Healthy,Undetectable,Detectable
0,50,0,0
1,50,0,0
2,50,0,0
3,50,0,0
4,50,0,0
5,50,0,0
6,50,0,0
7,49,1,0
8,49,0,1
9,49,0,1
10,49,0,1
11,49,0,1
12,49,0,1
13,49,0,1
14,49,0,1
15,49,0,1
16,49,0,1
17,49,0,1
18,48,1,1
19,48,1,1
20,48,1,1
21,47,2,1
22,47,2,1
23,46,3,1
24,46,3,1
25,46,3,1
26,46,3,1
27,46,3,1
28,46,3,1
29,46,3,1
30,46,3,1
31,46,3,1
32,45,4,1
33,44,5,1
34,44,4,2
35,44,4,2
36,43,5,2
37,43,4,3
38,43,4,3
39,43,4,3
40,43,4,3
41,43,4,3
42,43,4,3
43,42,3,5
44,42,3,5
45,41,4,5
46,41,4,5
47,41,4,5
48,41,4,5
49,41,4,5
50,41,4,5
51,40,5,5
52,39,6,5
53,38,7,5
54,38,7,5
55,38,6,6
56,36,8,6
57,36,8,6
58,32,11,7
59,31,12,7
60,30,12,8
