time,recovered STD
0.78,2.634096272644041
0.785,2.6575951913495146
0.79,2.663946251161713
0.795,2.669645305659451
0.8,2.736254160665054
0.805,2.7808693132773965
0.81,2.801165814114448
0.815,2.7684587601944957
0.82,2.8010140428785055
0.825,2.818678117129348
0.83,2.816112938439987
0.835,2.8381426447619145
0.84,2.8681664872930415
0.845,2.903668230221889
0.85,2.9658846005015778
0.855,2.984531631141742
0.86,2.9980686027854966
0.865,3.011862330634111
0.87,3.0651341398286234
0.875,3.106259301597635
0.88,3.146306628944043
0.885,3.129574980387932
0.89,3.1230478013230107
0.895,3.112855827005752
0.9,3.14603637992562
0.905,3.1880516117163076
0.91,3.2171886642653256
0.915,3.235339983067742
0.92,3.272412439727434
0.925,3.315006123187263
0.93,3.3210280540112596
0.935,3.3702038503606047
0.94,3.3912355072289646
0.945,3.3960584331374326
0.95,3.430713464754117
0.955,3.4463841971601354
0.96,3.5085187010184087
0.965,3.5837163166048587
0.97,3.6213312122997423
0.975,3.692679317231405
0.98,3.7170059845542975
0.985,3.752435705949189
0.99,3.735630704803949
0.995,3.7609230860717466
1.0,3.814628025105779
1.005,3.8701695505336424
1.01,3.8506224194698495
1.015,3.9083179906988694
1.02,3.9118787297267854
1.025,3.9191803342672524
1.03,3.978393125494785
1.035,3.9948686397725464
1.04,4.004195907489325
1.045,4.028197984065691
1.05,4.077212062132179
1.055,4.079765841165076
1.06,4.050641277666518
1.065,4.125721159710385
1.07,4.176975591620815
1.075,4.244994802043978
1.08,4.269062082208386
1.085,4.381406913129693
1.09,4.469235659740215
1.095,4.485803826023256
1.1,4.52456363142802
1.105,4.567882907492579
1.11,4.578457181940389
1.115,4.606159724521181
1.12,4.624627821225718
1.125,4.688625338755793
1.13,4.747419882018944
1.135,4.796706809508849
1.14,4.812611412830299
1.145,4.867791904258984
1.15,4.90162550769706
1.155,4.9283526450340815
1.16,4.955643402268728
1.165,4.962415869469031
1.17,5.111863752645778
1.175,5.140806181150623
1.18,5.185454283376406
1.185,5.2538696143047945
1.19,5.319407812832367
1.195,5.407017479851584
1.2,5.412145307021712
1.205,5.412695130214081
1.21,5.459071961500187
1.215,5.4660762123588755
1.22,5.588104365966284
1.225,5.612471877717503
1.23,5.657868712843353
1.235,5.758209562190326
1.24,5.814853388326208
1.245,5.8416231982187155
1.25,5.8820554087538595
1.255,5.940005435727256
1.26,5.936730215355053
1.265,5.960207437359422
1.27,5.97180465562427
1.275,6.0504837578412305
1.28,6.075061007519554
1.285,6.12003082842267
1.29,6.1662929954701005
1.295,6.272905735821026
1.3,6.344537955304408
1.305,6.423234739693319
1.31,6.49384708413845
1.315,6.545117174402253
1.32,6.621799635875824
1.325,6.716714398544614
1.33,6.719577822549253
1.335,6.756581798368494
1.34,6.747341954105865
1.345,6.810056769697622
1.35,6.830610738810286
1.355,6.893863073124956
1.36,6.954003718129961
1.365,6.992381563975988
1.37,7.061381577885475
1.375,7.130101420331629
1.38,7.156748255642602
1.385,7.170471801202762
1.39,7.186698427394988
1.395,7.2622994062897055
1.4,7.2661180463499475
1.405,7.270183204147793
1.41,7.249717341417496
1.415,7.2500691740848096
1.42,7.305358610477355
1.425,7.374730576689186
1.43,7.398959807167456
1.435,7.474276572887983
1.44,7.5080146357647495
1.445,7.590933838714097
1.45,7.570520829558493
1.455,7.6513877644565
1.46,7.682259516342666
1.465,7.746652704362758
1.47,7.768107935874112
1.475,7.846586733812371
1.48,7.886510342482343
1.485,7.949249161251291
1.49,7.990960989809208
1.495,7.98815415886341
1.5,7.952764685908379
1.505,7.970292380674381
1.51,7.9951361556186535
1.515,8.018975264303418
1.52,8.067140409345823
1.525,8.112753612463102
1.53,8.1248756295819
1.535,8.161446192536067
1.54,8.191433665924517
1.545,8.276058534187817
1.55,8.298527234188175
1.555,8.341461299924108
1.56,8.403826264679486
1.565,8.512979842868198
1.57,8.497559870565944
1.575,8.591000687042307
1.58,8.566917264744646
1.585,8.589120054688284
1.59,8.647647347985314
1.595,8.724987784503078
1.6,8.79273267781174
1.605,8.81721183664191
1.61,8.895622943706345
1.615,8.907276154821202
1.62,8.965824746861479
1.625,8.991664873560795
1.63,9.011877945027784
1.635,9.093297785676098
1.64,9.134986335116048
1.645,9.197921736362717
1.65,9.253712993508275
1.655,9.272552598559892
1.66,9.27365287722808
1.665,9.30246579739945
1.67,9.358826254716956
1.675,9.385498160746145
1.68,9.45410852086688
1.685,9.531160613372322
1.69,9.623754134383784
1.695,9.671454854633188
1.7,9.669839312341022
1.705,9.687200500891821
1.71,9.755650003084169
1.715,9.772097463177685
1.72,9.834024887519973
1.725,9.906513808394044
1.73,9.937994608959041
1.735,10.031971423024155
1.74,10.093936519967091
1.745,10.115141143286259
1.75,10.164875263741862
1.755,10.280268462029461
1.76,10.281943141581399
1.765,10.333332761928908
1.77,10.361527390647984
1.775,10.367567175786041
1.78,10.407062033238443
1.785,10.439049216218557
1.79,10.476103817529863
1.795,10.469639388309686
1.8,10.509033813286957
1.805,10.529331870123773
1.81,10.581026660928385
1.815,10.62191919536774
1.82,10.655376061181876
1.825,10.67605292552719
1.83,10.76501934077052
1.835,10.812049504916189
1.84,10.832123158668459
1.845,10.904370840763047
1.85,10.941180335970321
1.855,10.991354006546512
1.86,10.999521724111881
1.865,11.028894696533701
1.87,11.081404887273704
1.875,11.117503976851587
1.88,11.204862449037911
1.885,11.245197130205566
1.89,11.308944727197586
1.895,11.328719580866439
1.9,11.411528293782013
1.905,11.466346253147366
1.91,11.468366710610274
1.915,11.498150326972231
1.92,11.51471169404429
1.925,11.553228829944754
1.93,11.547376614845845
1.935,11.535912033602663
