time,recovered lower
0.385,0.6358539985220577
0.39,0.6452368583042905
0.395,0.5704265212638029
0.4,0.6349042784256482
0.405,0.674909968177547
0.41,0.7130594147327673
0.415,0.7212915666287969
0.42,0.7275818868303225
0.425,0.7585150335898445
0.43,0.7986945374694341
0.435,0.8510912643751689
0.44,0.8604085318996406
0.445,0.8792572700959194
0.45,0.9103678627934533
0.455,0.9270690136992472
0.46,0.967610062483619
0.465,0.9644779145178233
0.47,0.9905048235189324
0.475,0.9819114921660865
0.48,0.979792599790914
0.485,1.0078128719660322
0.49,1.0004969048322472
0.495,1.0295000366806755
0.5,1.0411445175835747
0.505,1.0656195662977297
0.51,1.0660506897379651
0.515,1.0665970847473543
0.52,1.0871015958831645
0.525,1.0931889710084464
0.53,1.0596718084348395
0.535,1.0896375903817428
0.54,1.1256864637412807
0.545,1.1283806561891954
0.55,1.1474794719374235
0.555,1.1378970510788449
0.56,1.1821335620335984
0.565,1.220484370191985
0.57,1.2382828373777879
0.575,1.298119003058452
0.58,1.368888380878293
0.585,1.4026346737292004
0.59,1.412683560304441
0.595,1.4539691037426397
0.6,1.5122190481708149
0.605,1.514778437385845
0.61,1.5230342113818773
0.615,1.547961132873625
0.62,1.6323218990909858
0.625,1.6671632215365677
0.63,1.6803141897569676
0.635,1.716402580520556
0.64,1.726418478324283
0.645,1.72545853439328
0.65,1.7432803662938903
0.655,1.7539538608198901
0.66,1.7986074720517622
0.665,1.7938144329896906
0.67,1.7920677246803276
0.675,1.8614405433184897
0.68,1.9008521707768398
0.685,1.9300885337567175
0.69,1.942151979218076
0.695,1.962018330991473
0.7,2.0053707427193572
0.705,2.053882839545987
0.71,2.054930056193446
0.715,2.173304703378427
0.72,2.173304703378427
0.725,2.250315957657357
0.73,2.2965086673310866
0.735,2.3267476379959375
0.74,2.3303316726389762
0.745,2.374311236722738
0.75,2.4148357792975603
0.755,2.414103339079169
0.76,2.439958621634961
0.765,2.4808857329209553
0.77,2.5341224206103106
0.775,2.5940089088572025
0.78,2.633944964469361
0.785,2.6619924375164645
0.79,2.696878491106328
0.795,2.7324165500106523
0.8,2.7585912001596884
0.805,2.7552131609494075
0.81,2.807081608565964
0.815,2.90164433258901
0.82,2.9309447200080925
0.825,2.9957548725613736
0.83,3.0498664430033116
0.835,3.079383128433962
0.84,3.1112149560059277
0.845,3.137568883180173
0.85,3.1681360180551237
0.855,3.190726100817021
0.86,3.208116964224813
0.865,3.276797463180322
0.87,3.33692771584148
0.875,3.33703966747453
0.88,3.36915728858173
0.885,3.4168167721893874
0.89,3.526436734759464
0.895,3.598484379179815
0.9,3.606540939662009
0.905,3.605762821273383
0.91,3.6384814388274576
0.915,3.6821857901281345
0.92,3.6760411685199887
0.925,3.705612433513768
0.93,3.720209059390802
0.935,3.743198211495065
0.94,3.845877894832891
0.945,3.913219917378031
0.95,3.9919669476170174
0.955,4.017533328613061
0.96,4.037873051558911
0.965,4.076077497828131
0.97,4.131246107287886
0.975,4.152681507510863
0.98,4.190210510291063
0.985,4.206327180648749
0.99,4.326224965299144
0.995,4.414334645887015
1.0,4.463722490358139
1.005,4.51127374843543
1.01,4.644222941354893
1.015,4.669001596929997
1.02,4.727296528005173
1.025,4.792159871918313
1.03,4.825730585845422
1.035,4.829873628268691
1.04,4.861783473953975
1.045,4.951183459233278
1.05,4.994952886321429
1.055,5.043945499041109
1.06,5.186472124395337
1.065,5.193866469155595
1.07,5.183849150647227
1.075,5.198304167028187
1.08,5.2979482270699645
1.085,5.268077622952781
1.09,5.252413824795867
1.095,5.308010606966436
1.1,5.3620343067163105
1.105,5.41149853580639
1.11,5.504017044863734
1.115,5.5690980074375815
1.12,5.6331041375371695
1.125,5.6721994035122485
1.13,5.7268069221047675
1.135,5.7703034997695015
1.14,5.816254566551144
1.145,5.915713250380192
1.15,5.974663152096755
1.155,6.0716473549659185
1.16,6.137140102885911
1.165,6.1922233057887
1.17,6.197414597869686
1.175,6.271564952869996
1.18,6.330009634149367
1.185,6.333759251674587
1.19,6.371313836652169
1.195,6.3867969531381075
1.2,6.453834074421588
1.205,6.546067756383858
1.21,6.59247443025239
1.215,6.626707292795763
1.22,6.638699757745055
1.225,6.665878637746415
1.23,6.733883864476235
1.235,6.726326520283901
1.24,6.752156920952142
1.245,6.807861337863758
1.25,6.87052191083377
1.255,6.936283224066559
1.26,7.01172339289237
1.265,7.08102967604264
1.27,7.1622159629324305
1.275,7.176320365870109
1.28,7.21359878629488
1.285,7.271721748896918
1.29,7.328552365354642
1.295,7.345650965209901
1.3,7.397730085932705
1.305,7.401507528347919
1.31,7.433987967407942
1.315,7.5373570524018705
1.32,7.574076652783969
1.325,7.6338010653729125
1.33,7.713411868172397
1.335,7.769191397507795
1.34,7.902142581976609
1.345,7.93221127153949
1.35,8.055987199334044
1.355,8.085518370174013
1.36,8.097542673622616
1.365,8.19318544633329
1.37,8.24789677262999
