Time,Susceptible,Infected,Recovered
0,97,3,0
0.005,97,3,0
0.01,97,3,0
0.015,97,3,0
0.02,97,3,0
0.025,97,3,0
0.03,96,4,0
0.035,95,5,0
0.04,95,5,0
0.045,95,5,0
0.05,94,6,0
0.055,94,6,0
0.06,94,6,0
0.065,93,7,0
0.07,92,8,0
0.075,92,8,0
0.08,92,8,0
0.085,91,9,0
0.09,91,9,0
0.095,91,9,0
0.1,90,10,0
0.105,90,10,0
0.11,90,10,0
0.115,90,10,0
0.12,90,10,0
0.125,90,10,0
0.13,90,9,1
0.135,90,9,1
0.14,90,9,1
0.145,90,9,1
0.15,90,9,1
0.155,90,9,1
0.16,90,9,1
0.165,90,9,1
0.17,90,9,1
0.175,90,9,1
0.18,90,9,1
0.185,90,9,1
0.19,90,9,1
0.195,90,9,1
0.2,90,9,1
0.205,90,9,1
0.21,90,9,1
0.215,90,9,1
0.22,90,9,1
0.225,90,9,1
0.23,90,9,1
0.235,90,9,1
0.24,90,9,1
0.245,90,9,1
0.25,90,9,1
0.255,90,9,1
0.26,90,9,1
0.265,90,9,1
0.27,90,9,1
0.275,89,10,1
0.28,89,10,1
0.285,89,10,1
0.29,89,10,1
0.295,89,10,1
0.3,89,10,1
0.305,89,10,1
0.31,89,10,1
0.315,89,10,1
0.32,89,10,1
0.325,88,11,1
0.33,88,11,1
0.335,88,11,1
0.34,88,11,1
0.345,88,11,1
0.35,88,11,1
0.355,88,11,1
0.36,87,12,1
0.365,87,11,2
0.37,86,12,2
0.375,86,12,2
0.38,86,12,2
0.385,86,12,2
0.39,86,12,2
0.395,86,12,2
0.4,85,13,2
0.405,85,13,2
0.41,84,14,2
0.415,84,14,2
0.42,84,13,3
0.425,84,13,3
0.43,84,13,3
0.435,84,13,3
0.44,84,13,3
0.445,84,13,3
0.45,84,13,3
0.455,83,14,3
0.46,83,14,3
0.465,83,14,3
0.47,81,16,3
0.475,81,16,3
0.48,81,16,3
0.485,81,16,3
0.49,81,16,3
0.495,81,16,3
0.5,81,16,3
0.505,80,17,3
0.51,80,17,3
0.515,80,17,3
0.52,80,17,3
0.525,80,17,3
0.53,80,17,3
0.535,80,17,3
0.54,80,17,3
0.545,80,17,3
0.55,80,17,3
0.555,80,17,3
0.56,78,19,3
0.565,78,19,3
0.57,78,19,3
0.575,78,19,3
0.58,78,19,3
0.585,78,19,3
0.59,78,19,3
0.595,77,20,3
0.6,77,20,3
0.605,77,20,3
0.61,77,20,3
0.615,77,20,3
0.62,77,20,3
0.625,77,20,3
0.63,77,20,3
0.635,77,20,3
0.64,77,19,4
0.645,77,19,4
0.65,76,20,4
0.655,76,20,4
0.66,76,20,4
0.665,76,19,5
0.67,76,19,5
0.675,75,20,5
0.68,75,20,5
0.685,75,19,6
0.69,75,19,6
0.695,75,19,6
0.7,75,19,6
0.705,75,19,6
0.71,75,19,6
0.715,75,19,6
0.72,74,20,6
0.725,74,20,6
0.73,74,20,6
0.735,73,21,6
0.74,73,21,6
0.745,73,21,6
0.75,73,21,6
0.755,73,21,6
0.76,73,21,6
0.765,73,21,6
0.77,73,21,6
0.775,73,21,6
0.78,73,21,6
0.785,73,21,6
0.79,72,22,6
0.795,72,22,6
0.8,72,22,6
0.805,72,22,6
0.81,72,22,6
0.815,72,22,6
0.82,72,22,6
0.825,72,22,6
0.83,72,22,6
0.835,72,22,6
0.84,72,22,6
0.845,72,22,6
0.85,71,22,7
0.855,71,22,7
0.86,71,22,7
0.865,69,24,7
0.87,69,23,8
0.875,69,23,8
0.88,69,22,9
0.885,69,22,9
0.89,68,23,9
0.895,68,23,9
0.9,68,23,9
0.905,68,23,9
0.91,68,23,9
0.915,68,23,9
0.92,68,23,9
0.925,68,22,10
0.93,68,22,10
0.935,68,22,10
0.94,68,22,10
0.945,67,23,10
0.95,66,23,11
0.955,66,23,11
