time,infected upper
3.565,24.7433501866388
3.57,24.804526282148583
3.575,24.78868937278073
3.58,24.733140915941988
3.585,24.559942805970675
3.59,24.434734354872795
3.595,24.393242237134245
3.6,24.27426716972722
3.605,24.177600332591375
3.61,24.08336177414172
3.615,24.10961127269723
3.62,24.01298657507649
3.625,24.004075813365844
3.63,23.838954920378157
3.635,23.765044186571302
3.64,23.709366137067793
3.645,23.667655810776772
3.65,23.67907283965429
3.655,23.56465650290984
3.66,23.524713051070247
3.665,23.416270556924644
3.67,23.37072749069081
3.675,23.30144380852086
3.68,23.222169825178735
3.685,23.177908148457917
3.69,23.149351683199654
3.695,23.196761040951056
3.7,23.165550071502068
3.705,23.125689835418015
3.71,23.01226644231137
3.715,22.98982080588622
3.72,22.982217502441443
3.725,22.961323496626683
3.73,22.931181893474733
3.735,22.875924507212446
3.74,22.758366564722866
3.745,22.668900780596626
3.75,22.584819635096643
3.755,22.567289376085455
3.76,22.586734466757218
3.765,22.55200143702781
3.77,22.577061042651412
3.775,22.575493396092938
3.78,22.445293745707154
3.785,22.339762937088953
3.79,22.22836770032882
3.795,22.11252762857921
3.8,22.034919153583033
3.805,21.92883264579495
3.81,21.832055123852268
3.815,21.692949608109597
3.82,21.69791729802062
3.825,21.605796378860433
3.83,21.491567376413126
3.835,21.39551894482655
3.84,21.317109103936396
3.845,21.275163657130797
3.85,21.228625678049795
3.855,21.19558418554282
3.86,21.175402571377813
3.865,21.06616688246677
3.87,21.00966923947974
3.875,20.99752975393004
3.88,20.950148640919277
3.885,20.93374413939851
3.89,20.83737371792079
3.895,20.755219044765656
3.9,20.665519475868656
3.905,20.56261903099038
3.91,20.47831238465747
3.915,20.42995884620326
3.92,20.371134020618555
3.925,20.271021078382226
3.93,20.23404794238766
3.935,20.0922087751947
3.94,20.08974644483365
3.945,19.982781478988883
3.95,19.787508972740284
3.955,19.7861935356846
3.96,19.677100307716653
3.965,19.630452499481077
3.97,19.647354285709046
3.975,19.668965409009083
3.98,19.64999644766222
3.985,19.563413383174897
3.99,19.578961473114486
3.995,19.558162357195677
4.0,19.491870468806276
4.005,19.3150501872997
4.01,19.200922338150104
4.015,19.07866071705203
4.02,18.98932443618468
4.025,18.88507110587289
4.03,18.866956441216832
4.035,18.797255862636902
4.04,18.699746649313305
4.045,18.675327510504545
4.05,18.605525289085172
4.055,18.530673474012893
4.06,18.507322248533924
4.065,18.36478224265791
4.07,18.2955165314838
4.075,18.23934817087538
4.08,18.18679851957092
4.085,18.10714340758689
4.09,18.048032878825197
4.095,18.1029206577033
4.1,18.058206355231334
4.105,17.93882853385017
4.11,17.919911355263597
4.115,17.86589697987688
4.12,17.787533402082612
4.125,17.79110761286295
4.13,17.795483488543418
4.135,17.758243728008647
