time,infected mean
1.38,22.0
1.385,22.082474226804123
1.39,22.22680412371134
1.395,22.309278350515463
1.4,22.443298969072163
1.405,22.52577319587629
1.41,22.628865979381445
1.415,22.742268041237114
1.42,22.79381443298969
1.425,22.8659793814433
1.43,22.969072164948454
1.435,23.144329896907216
1.44,23.257731958762886
1.445,23.38144329896907
1.45,23.484536082474225
1.455,23.567010309278352
1.46,23.5979381443299
1.465,23.690721649484537
1.47,23.690721649484537
1.475,23.670103092783506
1.48,23.75257731958763
1.485,23.824742268041238
1.49,23.90721649484536
1.495,24.010309278350515
1.5,24.11340206185567
1.505,24.175257731958762
1.51,24.2680412371134
1.515,24.45360824742268
1.52,24.52577319587629
1.525,24.5979381443299
1.53,24.628865979381445
1.535,24.742268041237114
1.54,24.783505154639176
1.545,24.783505154639176
1.55,24.896907216494846
1.555,24.97938144329897
1.56,25.04123711340206
1.565,25.0
1.57,25.04123711340206
1.575,25.1340206185567
1.58,25.15463917525773
1.585,25.257731958762886
1.59,25.288659793814432
1.595,25.298969072164947
1.6,25.45360824742268
1.605,25.536082474226806
1.61,25.670103092783506
1.615,25.742268041237114
1.62,25.84536082474227
1.625,25.896907216494846
1.63,25.969072164948454
1.635,25.97938144329897
1.64,25.97938144329897
1.645,26.030927835051546
1.65,26.09278350515464
1.655,26.11340206185567
1.66,26.144329896907216
1.665,26.175257731958762
1.67,26.216494845360824
1.675,26.38144329896907
1.68,26.350515463917525
1.685,26.443298969072163
1.69,26.38144329896907
1.695,26.443298969072163
1.7,26.556701030927837
1.705,26.65979381443299
1.71,26.721649484536083
1.715,26.742268041237114
1.72,26.762886597938145
1.725,26.90721649484536
1.73,26.948453608247423
1.735,26.989690721649485
1.74,26.88659793814433
1.745,26.90721649484536
1.75,26.969072164948454
1.755,27.04123711340206
1.76,27.103092783505154
1.765,27.11340206185567
1.77,27.15463917525773
1.775,27.278350515463917
1.78,27.329896907216494
1.785,27.422680412371133
1.79,27.412371134020617
1.795,27.422680412371133
1.8,27.45360824742268
1.805,27.536082474226806
1.81,27.628865979381445
1.815,27.63917525773196
1.82,27.649484536082475
1.825,27.649484536082475
1.83,27.65979381443299
1.835,27.68041237113402
1.84,27.587628865979383
1.845,27.65979381443299
1.85,27.649484536082475
1.855,27.670103092783506
1.86,27.762886597938145
1.865,27.876288659793815
1.87,27.84536082474227
1.875,27.835051546391753
1.88,27.876288659793815
1.885,27.804123711340207
1.89,27.77319587628866
1.895,27.721649484536083
1.9,27.690721649484537
1.905,27.68041237113402
1.91,27.711340206185568
1.915,27.670103092783506
1.92,27.701030927835053
1.925,27.75257731958763
1.93,27.783505154639176
1.935,27.783505154639176
1.94,27.77319587628866
1.945,27.783505154639176
1.95,27.824742268041238
1.955,27.783505154639176
1.96,27.8659793814433
1.965,27.88659793814433
1.97,27.855670103092784
1.975,27.835051546391753
1.98,27.896907216494846
1.985,27.927835051546392
1.99,27.95876288659794
1.995,27.97938144329897
2.0,27.927835051546392
2.005,27.896907216494846
2.01,27.917525773195877
2.015,27.804123711340207
2.02,27.90721649484536
2.025,27.84536082474227
2.03,27.75257731958763
2.035,27.79381443298969
2.04,27.814432989690722
2.045,27.8659793814433
2.05,27.814432989690722
2.055,27.855670103092784
2.06,27.824742268041238
2.065,27.742268041237114
2.07,27.649484536082475
2.075,27.61855670103093
2.08,27.577319587628867
2.085,27.54639175257732
2.09,27.556701030927837
2.095,27.587628865979383
2.1,27.54639175257732
2.105,27.463917525773194
2.11,27.463917525773194
2.115,27.52577319587629
2.12,27.536082474226806
2.125,27.577319587628867
2.13,27.5979381443299
2.135,27.63917525773196
2.14,27.742268041237114
2.145,27.79381443298969
2.15,27.79381443298969
2.155,27.835051546391753
2.16,27.896907216494846
2.165,27.90721649484536
2.17,27.95876288659794
2.175,27.927835051546392
2.18,27.95876288659794
2.185,27.876288659793815
2.19,27.855670103092784
2.195,27.855670103092784
2.2,27.804123711340207
2.205,27.783505154639176
2.21,27.79381443298969
2.215,27.84536082474227
2.22,27.84536082474227
2.225,27.876288659793815
2.23,27.814432989690722
2.235,27.876288659793815
2.24,27.927835051546392
2.245,27.917525773195877
2.25,27.90721649484536
2.255,27.95876288659794
2.26,28.010309278350515
2.265,28.061855670103093
2.27,28.04123711340206
2.275,28.051546391752577
2.28,28.123711340206185
2.285,28.11340206185567
2.29,28.123711340206185
2.295,28.144329896907216
2.3,28.09278350515464
2.305,28.051546391752577
2.31,28.02061855670103
2.315,28.04123711340206
2.32,27.969072164948454
2.325,27.969072164948454
2.33,27.8659793814433
2.335,27.814432989690722
2.34,27.824742268041238
2.345,27.824742268041238
2.35,27.783505154639176
2.355,27.77319587628866
2.36,27.855670103092784
2.365,27.88659793814433
2.37,27.835051546391753
2.375,27.762886597938145
2.38,27.690721649484537
2.385,27.649484536082475
2.39,27.721649484536083
2.395,27.628865979381445
2.4,27.608247422680414
2.405,27.5979381443299
2.41,27.577319587628867
2.415,27.54639175257732
2.42,27.577319587628867
2.425,27.54639175257732
2.43,27.556701030927837
2.435,27.443298969072163
2.44,27.49484536082474
2.445,27.536082474226806
2.45,27.443298969072163
2.455,27.422680412371133
2.46,27.412371134020617
2.465,27.36082474226804
2.47,27.36082474226804
2.475,27.2680412371134
2.48,27.123711340206185
2.485,27.061855670103093
2.49,27.061855670103093
2.495,27.02061855670103
2.5,26.989690721649485
2.505,26.927835051546392
2.51,27.010309278350515
2.515,26.896907216494846
2.52,26.77319587628866
2.525,26.68041237113402
2.53,26.670103092783506
2.535,26.68041237113402
2.54,26.567010309278352
2.545,26.536082474226806
2.55,26.536082474226806
2.555,26.61855670103093
2.56,26.515463917525775
2.565,26.50515463917526
2.57,26.515463917525775
2.575,26.47422680412371
2.58,26.422680412371133
2.585,26.422680412371133
2.59,26.391752577319586
2.595,26.34020618556701
2.6,26.350515463917525
2.605,26.298969072164947
2.61,26.20618556701031
2.615,26.175257731958762
2.62,26.15463917525773
2.625,26.1340206185567
2.63,26.02061855670103
2.635,25.989690721649485
2.64,26.010309278350515
2.645,25.90721649484536
2.65,25.88659793814433
2.655,25.804123711340207
2.66,25.762886597938145
2.665,25.701030927835053
2.67,25.63917525773196
2.675,25.577319587628867
2.68,25.608247422680414
2.685,25.608247422680414
2.69,25.608247422680414
2.695,25.49484536082474
2.7,25.484536082474225
2.705,25.412371134020617
2.71,25.412371134020617
2.715,25.36082474226804
2.72,25.38144329896907
2.725,25.36082474226804
2.73,25.36082474226804
2.735,25.371134020618555
2.74,25.278350515463917
2.745,25.24742268041237
2.75,25.22680412371134
2.755,25.195876288659793
2.76,25.11340206185567
2.765,25.103092783505154
2.77,25.051546391752577
2.775,25.010309278350515
2.78,24.917525773195877
2.785,24.762886597938145
2.79,24.701030927835053
2.795,24.649484536082475
2.8,24.690721649484537
2.805,24.68041237113402
2.81,24.701030927835053
2.815,24.670103092783506
2.82,24.608247422680414
2.825,24.577319587628867
2.83,24.567010309278352
2.835,24.577319587628867
2.84,24.536082474226806
2.845,24.536082474226806
2.85,24.443298969072163
2.855,24.391752577319586
2.86,24.309278350515463
2.865,24.278350515463917
2.87,24.237113402061855
2.875,24.257731958762886
2.88,24.24742268041237
2.885,24.22680412371134
2.89,24.237113402061855
2.895,24.144329896907216
2.9,24.082474226804123
2.905,24.051546391752577
2.91,24.010309278350515
2.915,23.938144329896907
2.92,23.948453608247423
2.925,23.989690721649485
2.93,23.95876288659794
2.935,23.927835051546392
2.94,23.855670103092784
2.945,23.8659793814433
2.95,23.855670103092784
2.955,23.835051546391753
2.96,23.814432989690722
2.965,23.721649484536083
2.97,23.690721649484537
2.975,23.670103092783506
2.98,23.587628865979383
2.985,23.536082474226806
2.99,23.422680412371133
2.995,23.391752577319586
3.0,23.350515463917525
3.005,23.36082474226804
3.01,23.34020618556701
3.015,23.34020618556701
3.02,23.298969072164947
3.025,23.309278350515463
3.03,23.257731958762886
3.035,23.1340206185567
3.04,23.082474226804123
3.045,23.082474226804123
3.05,22.969072164948454
3.055,23.0
3.06,22.969072164948454
3.065,22.8659793814433
3.07,22.79381443298969
3.075,22.77319587628866
3.08,22.690721649484537
3.085,22.68041237113402
3.09,22.628865979381445
3.095,22.649484536082475
3.1,22.670103092783506
3.105,22.68041237113402
3.11,22.628865979381445
3.115,22.5979381443299
3.12,22.5979381443299
3.125,22.52577319587629
3.13,22.484536082474225
3.135,22.45360824742268
3.14,22.412371134020617
3.145,22.443298969072163
3.15,22.371134020618555
3.155,22.329896907216494
3.16,22.278350515463917
3.165,22.24742268041237
3.17,22.15463917525773
3.175,22.144329896907216
3.18,22.082474226804123
3.185,21.97938144329897
3.19,21.948453608247423
3.195,21.90721649484536
3.2,21.8659793814433
3.205,21.824742268041238
3.21,21.77319587628866
3.215,21.762886597938145
3.22,21.75257731958763
3.225,21.670103092783506
3.23,21.5979381443299
3.235,21.556701030927837
3.24,21.577319587628867
3.245,21.50515463917526
3.25,21.463917525773194
3.255,21.4020618556701
3.26,21.31958762886598
3.265,21.329896907216494
3.27,21.257731958762886
3.275,21.1340206185567
3.28,21.11340206185567
3.285,20.989690721649485
3.29,20.917525773195877
3.295,20.855670103092784
3.3,20.8659793814433
3.305,20.84536082474227
3.31,20.742268041237114
3.315,20.742268041237114
3.32,20.690721649484537
3.325,20.61855670103093
3.33,20.577319587628867
3.335,20.556701030927837
3.34,20.49484536082474
3.345,20.36082474226804
3.35,20.216494845360824
3.355,20.237113402061855
3.36,20.22680412371134
3.365,20.20618556701031
3.37,20.072164948453608
3.375,20.072164948453608
3.38,20.030927835051546
3.385,19.989690721649485
3.39,19.95876288659794
3.395,19.90721649484536
3.4,19.783505154639176
3.405,19.75257731958763
3.41,19.701030927835053
3.415,19.65979381443299
3.42,19.577319587628867
3.425,19.52577319587629
3.43,19.391752577319586
3.435,19.298969072164947
3.44,19.278350515463917
3.445,19.24742268041237
3.45,19.175257731958762
3.455,19.11340206185567
3.46,19.0
3.465,18.927835051546392
3.47,18.896907216494846
3.475,18.8659793814433
3.48,18.804123711340207
3.485,18.7319587628866
3.49,18.690721649484537
3.495,18.649484536082475
3.5,18.649484536082475
3.505,18.5979381443299
3.51,18.587628865979383
3.515,18.536082474226806
3.52,18.567010309278352
3.525,18.52577319587629
3.53,18.49484536082474
3.535,18.412371134020617
3.54,18.36082474226804
3.545,18.329896907216494
3.55,18.22680412371134
3.555,18.195876288659793
3.56,18.164948453608247
3.565,18.11340206185567
3.57,18.072164948453608
3.575,18.051546391752577
3.58,17.989690721649485
3.585,17.88659793814433
3.59,17.79381443298969
3.595,17.721649484536083
3.6,17.63917525773196
3.605,17.5979381443299
3.61,17.556701030927837
3.615,17.49484536082474
3.62,17.4020618556701
3.625,17.391752577319586
3.63,17.288659793814432
3.635,17.237113402061855
3.64,17.195876288659793
3.645,17.15463917525773
3.65,17.1340206185567
3.655,17.04123711340206
3.66,16.95876288659794
3.665,16.88659793814433
3.67,16.835051546391753
3.675,16.79381443298969
3.68,16.711340206185568
3.685,16.68041237113402
3.69,16.649484536082475
3.695,16.649484536082475
3.7,16.628865979381445
3.705,16.5979381443299
3.71,16.49484536082474
3.715,16.45360824742268
3.72,16.422680412371133
3.725,16.4020618556701
3.73,16.34020618556701
3.735,16.309278350515463
3.74,16.24742268041237
3.745,16.216494845360824
3.75,16.15463917525773
3.755,16.09278350515464
3.76,16.051546391752577
3.765,16.04123711340206
3.77,16.0
3.775,16.0
3.78,15.917525773195877
3.785,15.8659793814433
3.79,15.804123711340207
3.795,15.731958762886597
3.8,15.628865979381443
3.805,15.536082474226804
3.81,15.484536082474227
3.815,15.371134020618557
3.82,15.350515463917526
3.825,15.31958762886598
3.83,15.268041237113403
3.835,15.185567010309278
3.84,15.164948453608247
3.845,15.123711340206185
3.85,15.072164948453608
3.855,15.010309278350515
3.86,14.938144329896907
3.865,14.876288659793815
3.87,14.8659793814433
3.875,14.824742268041238
3.88,14.77319587628866
3.885,14.75257731958763
3.89,14.68041237113402
3.895,14.618556701030927
3.9,14.54639175257732
3.905,14.45360824742268
3.91,14.402061855670103
3.915,14.329896907216495
3.92,14.268041237113403
3.925,14.206185567010309
3.93,14.185567010309278
3.935,14.082474226804123
3.94,14.072164948453608
3.945,13.97938144329897
3.95,13.8659793814433
3.955,13.835051546391753
3.96,13.742268041237113
3.965,13.70103092783505
3.97,13.711340206185566
3.975,13.690721649484535
3.98,13.628865979381443
3.985,13.56701030927835
3.99,13.525773195876289
3.995,13.484536082474227
4.0,13.402061855670103
4.005,13.309278350515465
4.01,13.206185567010309
4.015,13.144329896907216
4.02,13.041237113402062
4.025,12.969072164948454
4.03,12.938144329896907
4.035,12.896907216494846
4.04,12.824742268041238
4.045,12.77319587628866
4.05,12.711340206185566
4.055,12.628865979381443
4.06,12.597938144329897
4.065,12.494845360824742
4.07,12.43298969072165
4.075,12.412371134020619
4.08,12.360824742268042
4.085,12.31958762886598
4.09,12.22680412371134
4.095,12.237113402061855
4.1,12.206185567010309
4.105,12.11340206185567
4.11,12.082474226804123
4.115,12.061855670103093
4.12,12.02061855670103
4.125,12.02061855670103
4.13,12.0
4.135,11.969072164948454
4.14,11.938144329896907
4.145,11.938144329896907
4.15,11.88659793814433
4.155,11.8659793814433
4.16,11.835051546391753
4.165,11.793814432989691
4.17,11.762886597938145
4.175,11.711340206185566
4.18,11.670103092783505
4.185,11.670103092783505
4.19,11.690721649484535
4.195,11.639175257731958
4.2,11.587628865979381
4.205,11.577319587628866
4.21,11.587628865979381
4.215,11.56701030927835
4.22,11.45360824742268
4.225,11.474226804123711
4.23,11.371134020618557
4.235,11.360824742268042
4.24,11.288659793814434
4.245,11.268041237113403
4.25,11.237113402061855
4.255,11.22680412371134
4.26,11.144329896907216
4.265,11.082474226804123
4.27,11.02061855670103
4.275,10.989690721649485
4.28,10.948453608247423
4.285,10.8659793814433
4.29,10.845360824742269
4.295,10.804123711340207
4.3,10.731958762886597
4.305,10.649484536082474
4.31,10.608247422680412
4.315,10.536082474226804
4.32,10.515463917525773
4.325,10.474226804123711
4.33,10.391752577319588
4.335,10.268041237113403
4.34,10.257731958762887
4.345,10.195876288659793
4.35,10.185567010309278
4.355,10.195876288659793
4.36,10.185567010309278
4.365,10.175257731958762
4.37,10.11340206185567
4.375,10.092783505154639
4.38,10.051546391752577
4.385,9.97938144329897
4.39,9.989690721649485
4.395,9.938144329896907
4.4,9.896907216494846
4.405,9.835051546391753
4.41,9.793814432989691
4.415,9.721649484536082
4.42,9.670103092783505
4.425,9.639175257731958
4.43,9.649484536082474
4.435,9.608247422680412
4.44,9.587628865979381
4.445,9.536082474226804
4.45,9.505154639175258
4.455,9.505154639175258
4.46,9.494845360824742
4.465,9.402061855670103
4.47,9.31958762886598
4.475,9.268041237113403
4.48,9.257731958762887
4.485,9.237113402061855
4.49,9.185567010309278
4.495,9.1340206185567
4.5,9.103092783505154
4.505,9.103092783505154
4.51,9.123711340206185
4.515,9.072164948453608
4.52,9.061855670103093
4.525,9.041237113402062
4.53,8.97938144329897
4.535,8.969072164948454
4.54,8.969072164948454
4.545,8.938144329896907
4.55,8.88659793814433
4.555,8.876288659793815
4.56,8.845360824742269
4.565,8.793814432989691
4.57,8.742268041237113
4.575,8.68041237113402
4.58,8.670103092783505
4.585,8.65979381443299
4.59,8.608247422680412
4.595,8.536082474226804
4.6,8.474226804123711
4.605,8.412371134020619
4.61,8.371134020618557
4.615,8.309278350515465
4.62,8.268041237113403
4.625,8.22680412371134
4.63,8.206185567010309
4.635,8.154639175257731
4.64,8.082474226804123
4.645,8.02061855670103
4.65,7.948453608247423
4.655,7.938144329896907
4.66,7.865979381443299
4.665,7.824742268041237
4.67,7.804123711340206
4.675,7.77319587628866
4.68,7.752577319587629
4.685,7.742268041237113
4.69,7.711340206185567
4.695,7.680412371134021
4.7,7.711340206185567
4.705,7.711340206185567
4.71,7.731958762886598
4.715,7.690721649484536
4.72,7.65979381443299
4.725,7.618556701030927
4.73,7.587628865979381
4.735,7.577319587628866
4.74,7.556701030927835
4.745,7.505154639175258
4.75,7.463917525773196
4.755,7.391752577319588
4.76,7.391752577319588
4.765,7.381443298969073
4.77,7.381443298969073
4.775,7.371134020618556
4.78,7.329896907216495
4.785,7.298969072164948
4.79,7.278350515463917
4.795,7.268041237113402
4.8,7.278350515463917
4.805,7.268041237113402
4.81,7.268041237113402
4.815,7.268041237113402
4.82,7.247422680412371
4.825,7.278350515463917
4.83,7.309278350515464
4.835,7.278350515463917
4.84,7.268041237113402
4.845,7.247422680412371
4.85,7.206185567010309
4.855,7.185567010309279
4.86,7.185567010309279
4.865,7.164948453608248
4.87,7.134020618556701
4.875,7.082474226804123
4.88,7.061855670103093
4.885,7.010309278350515
4.89,6.979381443298969
4.895,6.948453608247423
4.9,6.927835051546392
4.905,6.907216494845361
4.91,6.907216494845361
4.915,6.855670103092783
4.92,6.824742268041237
4.925,6.804123711340206
4.93,6.762886597938144
4.935,6.762886597938144
4.94,6.752577319587629
4.945,6.752577319587629
4.95,6.711340206185567
4.955,6.711340206185567
4.96,6.680412371134021
4.965,6.649484536082475
4.97,6.628865979381444
4.975,6.597938144329897
4.98,6.577319587628866
4.985,6.525773195876289
4.99,6.505154639175258
4.995,6.505154639175258
5.0,6.453608247422681
5.005,6.422680412371134
5.01,6.360824742268041
5.015,6.329896907216495
5.02,6.319587628865979
5.025,6.278350515463917
5.03,6.278350515463917
5.035,6.237113402061856
5.04,6.195876288659794
5.045,6.195876288659794
5.05,6.164948453608248
5.055,6.134020618556701
5.06,6.11340206185567
5.065,6.072164948453608
5.07,6.030927835051546
5.075,6.010309278350515
5.08,6.0
5.085,5.969072164948454
5.09,5.948453608247423
5.095,5.927835051546392
5.1,5.917525773195877
5.105,5.917525773195877
5.11,5.865979381443299
5.115,5.865979381443299
5.12,5.845360824742268
5.125,5.845360824742268
5.13,5.793814432989691
5.135,5.762886597938144
5.14,5.762886597938144
5.145,5.742268041237113
5.15,5.742268041237113
5.155,5.742268041237113
5.16,5.731958762886598
5.165,5.690721649484536
5.17,5.701030927835052
5.175,5.65979381443299
5.18,5.639175257731959
5.185,5.608247422680412
5.19,5.608247422680412
5.195,5.608247422680412
5.2,5.608247422680412
5.205,5.587628865979381
5.21,5.56701030927835
5.215,5.56701030927835
5.22,5.536082474226804
5.225,5.484536082474227
5.23,5.422680412371134
5.235,5.422680412371134
5.24,5.43298969072165
5.245,5.422680412371134
5.25,5.391752577319588
5.255,5.391752577319588
5.26,5.371134020618556
5.265,5.391752577319588
5.27,5.350515463917525
5.275,5.350515463917525
5.28,5.34020618556701
5.285,5.329896907216495
5.29,5.329896907216495
5.295,5.298969072164948
5.3,5.329896907216495
5.305,5.288659793814433
5.31,5.257731958762887
5.315,5.257731958762887
5.32,5.247422680412371
5.325,5.22680412371134
5.33,5.175257731958763
5.335,5.175257731958763
5.34,5.164948453608248
5.345,5.144329896907217
5.35,5.144329896907217
5.355,5.134020618556701
5.36,5.103092783505154
5.365,5.11340206185567
5.37,5.061855670103093
5.375,5.051546391752577
5.38,5.0
5.385,4.979381443298969
5.39,4.979381443298969
5.395,4.938144329896907
5.4,4.917525773195877
5.405,4.917525773195877
5.41,4.917525773195877
5.415,4.876288659793815
5.42,4.865979381443299
5.425,4.855670103092783
5.43,4.824742268041237
5.435,4.804123711340206
5.44,4.783505154639175
5.445,4.742268041237113
5.45,4.721649484536083
5.455,4.701030927835052
5.46,4.670103092783505
5.465,4.649484536082475
5.47,4.649484536082475
5.475,4.597938144329897
5.48,4.56701030927835
5.485,4.546391752577319
5.49,4.536082474226804
5.495,4.536082474226804
5.5,4.536082474226804
5.505,4.525773195876289
5.51,4.515463917525773
5.515,4.505154639175258
5.52,4.494845360824742
5.525,4.484536082474227
5.53,4.474226804123711
5.535,4.463917525773196
5.54,4.453608247422681
5.545,4.43298969072165
5.55,4.412371134020619
5.555,4.412371134020619
5.56,4.371134020618556
5.565,4.350515463917525
5.57,4.309278350515464
5.575,4.288659793814433
5.58,4.278350515463917
5.585,4.257731958762887
5.59,4.247422680412371
5.595,4.22680412371134
5.6,4.237113402061856
5.605,4.237113402061856
5.61,4.216494845360825
5.615,4.216494845360825
5.62,4.216494845360825
5.625,4.206185567010309
5.63,4.185567010309279
5.635,4.195876288659794
5.64,4.134020618556701
5.645,4.103092783505154
5.65,4.092783505154639
5.655,4.072164948453608
5.66,4.051546391752577
5.665,4.030927835051546
5.67,4.020618556701031
5.675,4.0
5.68,3.9690721649484537
5.685,3.9587628865979383
5.69,3.9381443298969074
5.695,3.8969072164948453
5.7,3.88659793814433
5.705,3.8556701030927836
5.71,3.845360824742268
5.715,3.845360824742268
5.72,3.8247422680412373
5.725,3.804123711340206
5.73,3.804123711340206
5.735,3.7938144329896906
5.74,3.7938144329896906
5.745,3.783505154639175
5.75,3.783505154639175
5.755,3.7628865979381443
5.76,3.752577319587629
5.765,3.7422680412371134
5.77,3.731958762886598
5.775,3.6907216494845363
5.78,3.670103092783505
5.785,3.6288659793814433
5.79,3.6288659793814433
5.795,3.6082474226804124
5.8,3.6082474226804124
5.805,3.5876288659793816
5.81,3.5670103092783507
5.815,3.5463917525773194
5.82,3.536082474226804
5.825,3.536082474226804
5.83,3.5257731958762886
