Time,Susceptible,Infected,Recovered
0,97,3,0
0.005,97,3,0
0.01,97,3,0
0.015,97,3,0
0.02,97,3,0
0.025,97,3,0
0.03,97,3,0
0.035,96,4,0
0.04,96,4,0
0.045,96,4,0
0.05,96,4,0
0.055,96,4,0
0.06,96,4,0
0.065,96,4,0
0.07,96,4,0
0.075,96,4,0
0.08,96,4,0
0.085,96,4,0
0.09,96,4,0
0.095,95,5,0
0.1,95,5,0
0.105,95,5,0
0.11,95,5,0
0.115,95,5,0
0.12,95,5,0
0.125,95,5,0
0.13,95,5,0
0.135,95,5,0
0.14,95,5,0
0.145,94,6,0
0.15,94,6,0
0.155,94,6,0
0.16,94,6,0
0.165,94,6,0
0.17,94,6,0
0.175,94,6,0
0.18,94,6,0
0.185,94,6,0
0.19,94,6,0
0.195,94,6,0
0.2,94,6,0
0.205,94,6,0
0.21,94,5,1
0.215,94,5,1
0.22,94,5,1
0.225,94,5,1
0.23,94,4,2
0.235,94,4,2
0.24,94,4,2
0.245,94,4,2
0.25,94,4,2
0.255,93,5,2
0.26,93,5,2
0.265,93,5,2
0.27,93,4,3
0.275,93,4,3
0.28,93,4,3
0.285,93,4,3
0.29,93,4,3
0.295,93,4,3
0.3,93,4,3
0.305,93,4,3
0.31,93,4,3
0.315,93,4,3
0.32,93,4,3
0.325,93,4,3
0.33,93,4,3
0.335,93,4,3
0.34,92,5,3
0.345,92,5,3
0.35,92,5,3
0.355,92,5,3
0.36,92,5,3
0.365,92,5,3
0.37,92,5,3
0.375,92,5,3
0.38,92,5,3
0.385,92,5,3
0.39,92,5,3
0.395,92,5,3
0.4,92,5,3
0.405,92,5,3
0.41,92,5,3
0.415,92,5,3
0.42,92,5,3
0.425,92,5,3
0.43,92,5,3
0.435,92,4,4
0.44,92,4,4
0.445,92,4,4
0.45,92,4,4
0.455,92,4,4
0.46,92,4,4
0.465,92,4,4
0.47,92,4,4
0.475,92,4,4
0.48,92,4,4
0.485,92,4,4
0.49,92,4,4
0.495,92,4,4
0.5,92,4,4
0.505,92,4,4
0.51,92,4,4
0.515,92,4,4
0.52,92,4,4
0.525,92,4,4
0.53,92,4,4
0.535,92,4,4
0.54,92,3,5
0.545,92,3,5
0.55,92,3,5
0.555,92,3,5
0.56,92,3,5
0.565,92,3,5
0.57,92,3,5
0.575,92,3,5
0.58,92,3,5
0.585,92,3,5
0.59,92,3,5
0.595,92,3,5
0.6,92,3,5
0.605,92,3,5
0.61,92,3,5
0.615,91,4,5
0.62,90,5,5
0.625,90,4,6
0.63,90,4,6
0.635,90,4,6
0.64,90,4,6
0.645,90,4,6
0.65,89,5,6
0.655,89,5,6
0.66,89,5,6
0.665,89,5,6
0.67,89,4,7
0.675,88,5,7
0.68,88,5,7
0.685,88,5,7
0.69,88,5,7
0.695,88,5,7
0.7,88,5,7
0.705,88,4,8
0.71,88,4,8
0.715,88,4,8
0.72,88,4,8
0.725,88,4,8
0.73,88,4,8
0.735,88,4,8
0.74,88,4,8
0.745,87,5,8
0.75,87,5,8
0.755,87,5,8
0.76,87,5,8
0.765,87,5,8
0.77,87,5,8
0.775,87,5,8
0.78,87,5,8
0.785,87,5,8
0.79,87,5,8
0.795,87,5,8
0.8,87,5,8
0.805,87,5,8
0.81,87,5,8
0.815,87,5,8
0.82,87,5,8
0.825,87,5,8
0.83,87,5,8
0.835,87,5,8
0.84,87,5,8
0.845,87,5,8
0.85,87,5,8
0.855,87,5,8
0.86,87,5,8
0.865,87,5,8
0.87,87,5,8
0.875,87,5,8
0.88,87,5,8
0.885,87,5,8
0.89,87,5,8
0.895,87,5,8
0.9,87,5,8
0.905,87,5,8
0.91,87,5,8
0.915,87,5,8
0.92,87,5,8
0.925,87,5,8
0.93,87,5,8
0.935,87,4,9
0.94,87,4,9
0.945,87,4,9
0.95,87,4,9
0.955,87,4,9
