time,recovered mean
2.53,45.2680412371134
2.535,45.381443298969074
2.54,45.55670103092783
2.545,45.670103092783506
2.55,45.81443298969072
2.555,45.896907216494846
2.56,46.06185567010309
2.565,46.18556701030928
2.57,46.25773195876289
2.575,46.41237113402062
2.58,46.58762886597938
2.585,46.70103092783505
2.59,46.81443298969072
2.595,46.93814432989691
2.6,47.04123711340206
2.605,47.144329896907216
2.61,47.30927835051546
2.615,47.43298969072165
2.62,47.50515463917526
2.625,47.628865979381445
2.63,47.79381443298969
2.635,47.88659793814433
2.64,47.96907216494845
2.645,48.1958762886598
2.65,48.29896907216495
2.655,48.48453608247423
2.66,48.58762886597938
2.665,48.7319587628866
2.67,48.88659793814433
2.675,49.01030927835052
2.68,49.123711340206185
2.685,49.23711340206186
2.69,49.30927835051546
2.695,49.51546391752577
2.7,49.628865979381445
2.705,49.7319587628866
2.71,49.865979381443296
2.715,49.97938144329897
2.72,50.103092783505154
2.725,50.23711340206186
2.73,50.31958762886598
2.735,50.41237113402062
2.74,50.58762886597938
2.745,50.71134020618557
2.75,50.81443298969072
2.755,50.94845360824742
2.76,51.08247422680412
2.765,51.20618556701031
2.77,51.30927835051546
2.775,51.402061855670105
2.78,51.577319587628864
2.785,51.78350515463917
2.79,51.90721649484536
2.795,52.02061855670103
2.8,52.07216494845361
2.805,52.175257731958766
2.81,52.25773195876289
2.815,52.350515463917525
2.82,52.45360824742268
2.825,52.577319587628864
2.83,52.70103092783505
2.835,52.7319587628866
2.84,52.88659793814433
2.845,52.96907216494845
2.85,53.144329896907216
2.855,53.2680412371134
2.86,53.391752577319586
2.865,53.55670103092783
2.87,53.68041237113402
2.875,53.8041237113402
2.88,53.92783505154639
2.885,54.02061855670103
2.89,54.09278350515464
2.895,54.21649484536083
2.9,54.381443298969074
2.905,54.47422680412371
2.91,54.58762886597938
2.915,54.71134020618557
2.92,54.79381443298969
2.925,54.845360824742265
2.93,54.95876288659794
2.935,55.08247422680412
2.94,55.24742268041237
2.945,55.34020618556701
2.95,55.4639175257732
2.955,55.56701030927835
2.96,55.65979381443299
2.965,55.78350515463917
2.97,55.90721649484536
2.975,56.04123711340206
2.98,56.16494845360825
2.985,56.31958762886598
2.99,56.45360824742268
2.995,56.55670103092783
3.0,56.68041237113402
3.005,56.77319587628866
3.01,56.855670103092784
3.015,56.96907216494845
3.02,57.06185567010309
3.025,57.16494845360825
3.03,57.28865979381443
3.035,57.47422680412371
3.04,57.608247422680414
3.045,57.72164948453608
3.05,57.90721649484536
3.055,57.96907216494845
3.06,58.07216494845361
3.065,58.22680412371134
3.07,58.350515463917525
3.075,58.43298969072165
3.08,58.55670103092783
3.085,58.68041237113402
3.09,58.824742268041234
3.095,58.855670103092784
3.1,58.93814432989691
3.105,59.04123711340206
3.11,59.175257731958766
3.115,59.25773195876289
3.12,59.31958762886598
3.125,59.45360824742268
3.13,59.56701030927835
3.135,59.649484536082475
3.14,59.75257731958763
3.145,59.83505154639175
3.15,59.95876288659794
3.155,60.06185567010309
3.16,60.154639175257735
3.165,60.25773195876289
3.17,60.381443298969074
3.175,60.45360824742268
3.18,60.56701030927835
3.185,60.71134020618557
3.19,60.8041237113402
3.195,60.88659793814433
3.2,61.0
3.205,61.134020618556704
3.21,61.25773195876289
3.215,61.329896907216494
3.22,61.391752577319586
3.225,61.48453608247423
3.23,61.608247422680414
3.235,61.69072164948454
3.24,61.75257731958763
3.245,61.896907216494846
3.25,61.96907216494845
3.255,62.11340206185567
3.26,62.23711340206186
3.265,62.29896907216495
3.27,62.44329896907217
3.275,62.58762886597938
3.28,62.65979381443299
3.285,62.824742268041234
3.29,62.94845360824742
3.295,63.03092783505155
3.3,63.06185567010309
3.305,63.123711340206185
3.31,63.25773195876289
3.315,63.350515463917525
3.32,63.44329896907217
3.325,63.55670103092783
3.33,63.63917525773196
3.335,63.69072164948454
3.34,63.79381443298969
3.345,63.96907216494845
3.35,64.14432989690722
3.355,64.19587628865979
3.36,64.31958762886597
3.365,64.38144329896907
3.37,64.54639175257732
3.375,64.63917525773196
3.38,64.74226804123711
3.385,64.84536082474227
3.39,64.9278350515464
3.395,65.01030927835052
3.4,65.14432989690722
3.405,65.21649484536083
3.41,65.34020618556701
3.415,65.42268041237114
3.42,65.55670103092784
3.425,65.6701030927835
3.43,65.82474226804123
3.435,65.95876288659794
3.44,66.03092783505154
3.445,66.09278350515464
3.45,66.17525773195877
3.455,66.28865979381443
3.46,66.45360824742268
3.465,66.55670103092784
3.47,66.64948453608247
3.475,66.73195876288659
3.48,66.84536082474227
3.485,66.94845360824742
3.49,67.03092783505154
3.495,67.11340206185567
3.5,67.16494845360825
3.505,67.29896907216495
3.51,67.35051546391753
3.515,67.41237113402062
3.52,67.43298969072166
3.525,67.54639175257732
3.53,67.6082474226804
3.535,67.74226804123711
3.54,67.80412371134021
3.545,67.85567010309278
3.55,68.0
3.555,68.08247422680412
3.56,68.1340206185567
3.565,68.20618556701031
3.57,68.3298969072165
3.575,68.36082474226804
3.58,68.4639175257732
3.585,68.57731958762886
3.59,68.6701030927835
3.595,68.78350515463917
3.6,68.87628865979381
3.605,68.9381443298969
3.61,69.0
3.615,69.10309278350516
3.62,69.22680412371135
3.625,69.28865979381443
3.63,69.3917525773196
3.635,69.48453608247422
3.64,69.5360824742268
3.645,69.6082474226804
3.65,69.65979381443299
3.655,69.77319587628865
3.66,69.88659793814433
3.665,69.98969072164948
3.67,70.0618556701031
3.675,70.11340206185567
3.68,70.20618556701031
3.685,70.26804123711341
3.69,70.3298969072165
3.695,70.37113402061856
3.7,70.43298969072166
3.705,70.49484536082474
3.71,70.61855670103093
3.715,70.68041237113403
3.72,70.76288659793815
3.725,70.85567010309278
3.73,70.9381443298969
3.735,71.0
3.74,71.08247422680412
3.745,71.15463917525773
3.75,71.24742268041237
3.755,71.3298969072165
3.76,71.4020618556701
3.765,71.44329896907216
3.77,71.50515463917526
3.775,71.55670103092784
3.78,71.64948453608247
3.785,71.72164948453609
3.79,71.81443298969072
3.795,71.91752577319588
3.8,72.04123711340206
3.805,72.15463917525773
3.81,72.23711340206185
3.815,72.38144329896907
3.82,72.44329896907216
3.825,72.49484536082474
3.83,72.58762886597938
3.835,72.68041237113403
3.84,72.73195876288659
3.845,72.81443298969072
3.85,72.87628865979381
3.855,72.97938144329896
3.86,73.08247422680412
3.865,73.16494845360825
3.87,73.22680412371135
3.875,73.28865979381443
3.88,73.37113402061856
3.885,73.42268041237114
3.89,73.50515463917526
3.895,73.5979381443299
3.9,73.68041237113403
3.905,73.77319587628865
3.91,73.83505154639175
3.915,73.94845360824742
3.92,74.03092783505154
3.925,74.10309278350516
3.93,74.17525773195877
3.935,74.29896907216495
3.94,74.35051546391753
3.945,74.4639175257732
3.95,74.57731958762886
3.955,74.63917525773196
3.96,74.74226804123711
3.965,74.83505154639175
3.97,74.85567010309278
3.975,74.90721649484536
3.98,75.01030927835052
3.985,75.09278350515464
3.99,75.17525773195877
3.995,75.22680412371135
4.0,75.31958762886597
4.005,75.44329896907216
4.01,75.54639175257732
4.015,75.6082474226804
4.02,75.74226804123711
4.025,75.83505154639175
4.03,75.87628865979381
4.035,75.91752577319588
4.04,76.01030927835052
4.045,76.10309278350516
4.05,76.20618556701031
4.055,76.29896907216495
4.06,76.38144329896907
4.065,76.49484536082474
4.07,76.56701030927834
4.075,76.5979381443299
4.08,76.69072164948453
4.085,76.73195876288659
4.09,76.83505154639175
4.095,76.8659793814433
4.1,76.91752577319588
4.105,77.03092783505154
4.11,77.08247422680412
4.115,77.11340206185567
4.12,77.19587628865979
4.125,77.21649484536083
4.13,77.28865979381443
4.135,77.35051546391753
4.14,77.4020618556701
4.145,77.45360824742268
4.15,77.52577319587628
4.155,77.55670103092784
4.16,77.61855670103093
4.165,77.69072164948453
4.17,77.74226804123711
4.175,77.80412371134021
4.18,77.8659793814433
4.185,77.89690721649484
4.19,77.9381443298969
4.195,77.98969072164948
4.2,78.04123711340206
4.205,78.0618556701031
4.21,78.09278350515464
4.215,78.1340206185567
4.22,78.24742268041237
4.225,78.27835051546391
4.23,78.3917525773196
4.235,78.44329896907216
4.24,78.51546391752578
4.245,78.57731958762886
4.25,78.63917525773196
4.255,78.68041237113403
4.26,78.78350515463917
4.265,78.8659793814433
4.27,78.9278350515464
4.275,78.98969072164948
4.28,79.05154639175258
4.285,79.15463917525773
4.29,79.19587628865979
4.295,79.24742268041237
4.3,79.31958762886597
4.305,79.4020618556701
4.31,79.45360824742268
4.315,79.54639175257732
4.32,79.57731958762886
4.325,79.63917525773196
4.33,79.72164948453609
4.335,79.85567010309278
4.34,79.89690721649484
4.345,79.95876288659794
4.35,79.98969072164948
4.355,80.01030927835052
4.36,80.02061855670104
4.365,80.05154639175258
4.37,80.11340206185567
4.375,80.16494845360825
4.38,80.20618556701031
4.385,80.28865979381443
4.39,80.30927835051547
4.395,80.36082474226804
4.4,80.41237113402062
4.405,80.48453608247422
4.41,80.5360824742268
4.415,80.61855670103093
4.42,80.6701030927835
4.425,80.74226804123711
4.43,80.75257731958763
4.435,80.80412371134021
4.44,80.84536082474227
4.445,80.9278350515464
4.45,80.97938144329896
4.455,80.98969072164948
4.46,81.01030927835052
4.465,81.11340206185567
4.47,81.19587628865979
4.475,81.24742268041237
4.48,81.26804123711341
4.485,81.30927835051547
4.49,81.37113402061856
4.495,81.42268041237114
4.5,81.4639175257732
4.505,81.47422680412372
4.51,81.48453608247422
4.515,81.5360824742268
4.52,81.57731958762886
4.525,81.6082474226804
4.53,81.68041237113403
4.535,81.71134020618557
4.54,81.73195876288659
4.545,81.78350515463917
4.55,81.83505154639175
4.555,81.8659793814433
4.56,81.90721649484536
4.565,81.96907216494846
4.57,82.02061855670104
4.575,82.08247422680412
4.58,82.12371134020619
4.585,82.14432989690722
4.59,82.21649484536083
4.595,82.28865979381443
4.6,82.35051546391753
4.605,82.41237113402062
4.61,82.47422680412372
4.615,82.55670103092784
4.62,82.5979381443299
4.625,82.64948453608247
4.63,82.68041237113403
4.635,82.74226804123711
4.64,82.82474226804123
4.645,82.88659793814433
4.65,82.96907216494846
4.655,83.02061855670104
4.66,83.09278350515464
4.665,83.14432989690722
4.67,83.18556701030928
4.675,83.22680412371135
4.68,83.26804123711341
4.685,83.28865979381443
4.69,83.3298969072165
4.695,83.36082474226804
4.7,83.37113402061856
4.705,83.38144329896907
4.71,83.38144329896907
4.715,83.43298969072166
4.72,83.4639175257732
4.725,83.51546391752578
4.73,83.54639175257732
4.735,83.56701030927834
4.74,83.6082474226804
4.745,83.65979381443299
4.75,83.72164948453609
4.755,83.81443298969072
4.76,83.82474226804123
4.765,83.84536082474227
4.77,83.85567010309278
4.775,83.8659793814433
4.78,83.90721649484536
4.785,83.94845360824742
4.79,83.96907216494846
4.795,83.98969072164948
4.8,83.98969072164948
4.805,84.0
4.81,84.02061855670104
4.815,84.03092783505154
4.82,84.08247422680412
4.825,84.08247422680412
4.83,84.08247422680412
4.835,84.1340206185567
4.84,84.17525773195877
4.845,84.20618556701031
4.85,84.26804123711341
4.855,84.28865979381443
4.86,84.30927835051547
4.865,84.3298969072165
4.87,84.36082474226804
4.875,84.41237113402062
4.88,84.44329896907216
4.885,84.49484536082474
4.89,84.52577319587628
4.895,84.57731958762886
4.9,84.6082474226804
4.905,84.63917525773196
4.91,84.64948453608247
4.915,84.71134020618557
4.92,84.75257731958763
4.925,84.78350515463917
4.93,84.83505154639175
4.935,84.85567010309278
4.94,84.88659793814433
4.945,84.89690721649484
4.95,84.94845360824742
4.955,84.96907216494846
4.96,85.02061855670104
4.965,85.05154639175258
4.97,85.0721649484536
4.975,85.12371134020619
4.98,85.15463917525773
4.985,85.21649484536083
4.99,85.24742268041237
4.995,85.25773195876289
5.0,85.30927835051547
5.005,85.35051546391753
5.01,85.41237113402062
5.015,85.45360824742268
5.02,85.48453608247422
5.025,85.5360824742268
5.03,85.5360824742268
5.035,85.57731958762886
5.04,85.62886597938144
5.045,85.64948453608247
5.05,85.70103092783505
5.055,85.74226804123711
5.06,85.77319587628865
5.065,85.81443298969072
5.07,85.85567010309278
5.075,85.88659793814433
5.08,85.90721649484536
5.085,85.9381443298969
5.09,85.96907216494846
5.095,86.0
5.1,86.01030927835052
5.105,86.03092783505154
5.11,86.09278350515464
5.115,86.09278350515464
5.12,86.14432989690722
5.125,86.17525773195877
5.13,86.23711340206185
5.135,86.26804123711341
5.14,86.27835051546391
5.145,86.30927835051547
5.15,86.31958762886597
5.155,86.35051546391753
5.16,86.37113402061856
5.165,86.41237113402062
5.17,86.41237113402062
5.175,86.45360824742268
5.18,86.47422680412372
5.185,86.51546391752578
5.19,86.51546391752578
5.195,86.52577319587628
5.2,86.5360824742268
5.205,86.55670103092784
5.21,86.57731958762886
5.215,86.58762886597938
5.22,86.63917525773196
5.225,86.69072164948453
5.23,86.75257731958763
5.235,86.75257731958763
5.24,86.76288659793815
5.245,86.77319587628865
5.25,86.80412371134021
5.255,86.81443298969072
5.26,86.83505154639175
5.265,86.85567010309278
5.27,86.89690721649484
5.275,86.89690721649484
5.28,86.90721649484536
5.285,86.91752577319588
5.29,86.9381443298969
5.295,86.97938144329896
5.3,86.98969072164948
5.305,87.03092783505154
5.31,87.0618556701031
5.315,87.0721649484536
5.32,87.09278350515464
5.325,87.11340206185567
5.33,87.17525773195877
5.335,87.18556701030928
5.34,87.20618556701031
5.345,87.22680412371135
5.35,87.23711340206185
5.355,87.25773195876289
5.36,87.28865979381443
5.365,87.28865979381443
5.37,87.36082474226804
5.375,87.38144329896907
5.38,87.43298969072166
5.385,87.45360824742268
5.39,87.45360824742268
5.395,87.49484536082474
5.4,87.54639175257732
5.405,87.54639175257732
5.41,87.54639175257732
5.415,87.58762886597938
5.42,87.5979381443299
5.425,87.6082474226804
5.43,87.63917525773196
5.435,87.6701030927835
5.44,87.70103092783505
5.445,87.74226804123711
5.45,87.76288659793815
5.455,87.78350515463917
5.46,87.81443298969072
5.465,87.83505154639175
5.47,87.83505154639175
5.475,87.88659793814433
5.48,87.91752577319588
5.485,87.9381443298969
5.49,87.94845360824742
5.495,87.95876288659794
5.5,87.95876288659794
5.505,87.97938144329896
5.51,88.0
5.515,88.02061855670104
5.52,88.03092783505154
5.525,88.04123711340206
5.53,88.05154639175258
5.535,88.0618556701031
5.54,88.0721649484536
5.545,88.09278350515464
5.55,88.11340206185567
5.555,88.1340206185567
5.56,88.17525773195877
5.565,88.19587628865979
5.57,88.23711340206185
5.575,88.26804123711341
5.58,88.29896907216495
5.585,88.31958762886597
5.59,88.3298969072165
5.595,88.35051546391753
5.6,88.35051546391753
5.605,88.36082474226804
5.61,88.38144329896907
5.615,88.3917525773196
5.62,88.3917525773196
5.625,88.4020618556701
5.63,88.42268041237114
5.635,88.42268041237114
5.64,88.48453608247422
5.645,88.51546391752578
5.65,88.5360824742268
5.655,88.55670103092784
5.66,88.57731958762886
5.665,88.5979381443299
5.67,88.61855670103093
5.675,88.63917525773196
5.68,88.68041237113403
5.685,88.70103092783505
5.69,88.72164948453609
5.695,88.76288659793815
5.7,88.78350515463917
5.705,88.81443298969072
5.71,88.82474226804123
5.715,88.82474226804123
5.72,88.84536082474227
5.725,88.8659793814433
5.73,88.87628865979381
5.735,88.89690721649484
5.74,88.89690721649484
5.745,88.90721649484536
5.75,88.9278350515464
5.755,88.94845360824742
5.76,88.95876288659794
5.765,88.96907216494846
5.77,88.98969072164948
5.775,89.03092783505154
5.78,89.0618556701031
5.785,89.10309278350516
5.79,89.11340206185567
5.795,89.1340206185567
5.8,89.14432989690722
