Time,Susceptible,Infected,Recovered
0,97,3,0
0.005,97,3,0
0.01,97,3,0
0.015,97,3,0
0.02,97,3,0
0.025,97,3,0
0.03,97,3,0
0.035,97,3,0
0.04,96,4,0
0.045,96,4,0
0.05,96,4,0
0.055,96,4,0
0.06,96,3,1
0.065,96,3,1
0.07,96,3,1
0.075,96,3,1
0.08,96,3,1
0.085,96,3,1
0.09,96,3,1
0.095,96,3,1
0.1,96,3,1
0.105,96,3,1
0.11,96,3,1
0.115,96,3,1
0.12,96,3,1
0.125,96,3,1
0.13,96,3,1
0.135,95,4,1
0.14,95,4,1
0.145,95,4,1
0.15,95,4,1
0.155,95,4,1
0.16,95,4,1
0.165,95,4,1
0.17,95,4,1
0.175,95,4,1
0.18,94,5,1
0.185,94,5,1
0.19,94,5,1
0.195,94,5,1
0.2,94,5,1
0.205,94,5,1
0.21,94,5,1
0.215,94,5,1
0.22,94,5,1
0.225,94,5,1
0.23,94,5,1
0.235,94,5,1
0.24,94,5,1
0.245,94,5,1
0.25,94,5,1
0.255,94,5,1
0.26,94,5,1
0.265,94,5,1
0.27,94,5,1
0.275,94,5,1
0.28,93,6,1
0.285,92,7,1
0.29,91,8,1
0.295,91,8,1
0.3,91,8,1
0.305,91,8,1
0.31,91,8,1
0.315,91,8,1
0.32,91,8,1
0.325,91,8,1
0.33,91,8,1
0.335,91,7,2
0.34,91,7,2
0.345,91,7,2
0.35,91,7,2
0.355,91,7,2
0.36,91,7,2
0.365,91,7,2
0.37,91,7,2
0.375,91,7,2
0.38,91,7,2
0.385,91,7,2
0.39,91,7,2
0.395,91,7,2
0.4,91,7,2
0.405,91,7,2
0.41,91,7,2
0.415,91,7,2
0.42,91,7,2
0.425,91,7,2
0.43,91,7,2
0.435,91,7,2
0.44,91,7,2
0.445,91,7,2
0.45,91,7,2
0.455,90,8,2
0.46,90,8,2
0.465,90,8,2
0.47,90,8,2
0.475,90,8,2
0.48,90,8,2
0.485,90,8,2
0.49,90,8,2
0.495,90,8,2
0.5,90,8,2
0.505,90,8,2
0.51,90,8,2
0.515,89,9,2
0.52,89,9,2
0.525,89,9,2
0.53,88,10,2
0.535,87,11,2
0.54,87,11,2
0.545,86,12,2
0.55,85,13,2
0.555,84,14,2
0.56,84,14,2
0.565,83,15,2
0.57,81,17,2
0.575,81,16,3
0.58,81,16,3
0.585,80,17,3
0.59,80,17,3
0.595,79,18,3
0.6,79,18,3
0.605,79,18,3
0.61,79,18,3
0.615,79,17,4
0.62,79,17,4
0.625,76,20,4
0.63,75,20,5
0.635,75,20,5
0.64,75,20,5
0.645,75,20,5
0.65,75,20,5
0.655,75,20,5
0.66,75,19,6
0.665,75,19,6
0.67,75,19,6
0.675,75,18,7
0.68,75,17,8
0.685,75,17,8
0.69,75,17,8
0.695,74,18,8
0.7,74,18,8
0.705,73,19,8
0.71,73,19,8
0.715,73,19,8
0.72,73,19,8
0.725,73,19,8
0.73,73,19,8
0.735,72,20,8
0.74,72,20,8
0.745,72,20,8
0.75,71,21,8
0.755,71,21,8
0.76,71,21,8
0.765,71,21,8
0.77,71,21,8
0.775,71,21,8
0.78,71,21,8
0.785,70,22,8
0.79,70,22,8
0.795,70,22,8
0.8,69,23,8
0.805,69,23,8
0.81,69,22,9
0.815,66,25,9
0.82,65,26,9
0.825,65,26,9
0.83,65,26,9
0.835,65,26,9
0.84,64,27,9
0.845,63,28,9
0.85,62,29,9
0.855,62,29,9
0.86,62,29,9
0.865,61,30,9
0.87,61,30,9
0.875,61,30,9
0.88,61,29,10
0.885,60,30,10
0.89,60,30,10
0.895,60,30,10
0.9,60,29,11
0.905,60,29,11
0.91,59,30,11
0.915,59,30,11
0.92,59,30,11
0.925,59,30,11
0.93,59,30,11
0.935,59,30,11
0.94,59,30,11
0.945,58,31,11
0.95,58,31,11
0.955,58,31,11
