time,state1Mean,state1lower,state1upper
0,99,99,99
0.001,98.99,98.8905,99.0895
0.002,98.99,98.8905,99.0895
0.003,98.99,98.8905,99.0895
0.004,98.98,98.84,99.12
0.005,98.97,98.7994,99.1406
0.006,98.96,98.764,99.156
0.007,98.96,98.764,99.156
0.008,98.95,98.7321,99.1679
0.009,98.95,98.7321,99.1679
0.01,98.95,98.7321,99.1679
0.011,98.95,98.7321,99.1679
0.012,98.95,98.7321,99.1679
0.013,98.95,98.7321,99.1679
0.014,98.95,98.7321,99.1679
0.015,98.94,98.7025,99.1775
0.016,98.94,98.7025,99.1775
0.017,98.94,98.7025,99.1775
0.018,98.94,98.7025,99.1775
0.019,98.93,98.6383,99.2217
0.02,98.93,98.6383,99.2217
0.021,98.91,98.5908,99.2292
0.022,98.89,98.5466,99.2334
0.023,98.88,98.5256,99.2344
0.024,98.88,98.5256,99.2344
0.025,98.88,98.5256,99.2344
0.026,98.88,98.5256,99.2344
0.027,98.88,98.5256,99.2344
0.028,98.88,98.5256,99.2344
0.029,98.88,98.5256,99.2344
0.03,98.87,98.5052,99.2348
0.031,98.87,98.5052,99.2348
0.032,98.87,98.5052,99.2348
0.033,98.87,98.5052,99.2348
0.034,98.86,98.4853,99.2347
0.035,98.86,98.4853,99.2347
0.036,98.86,98.4853,99.2347
0.037,98.86,98.4853,99.2347
0.038,98.86,98.4853,99.2347
0.039,98.86,98.4853,99.2347
0.04,98.86,98.4853,99.2347
0.041,98.86,98.4853,99.2347
0.042,98.86,98.4853,99.2347
0.043,98.85,98.4659,99.2341
0.044,98.83,98.4044,99.2556
0.045,98.82,98.3644,99.2756
0.046,98.82,98.3644,99.2756
0.047,98.82,98.3644,99.2756
0.048,98.81,98.3475,99.2725
0.049,98.81,98.3475,99.2725
0.05,98.81,98.3475,99.2725
0.051,98.81,98.3475,99.2725
0.052,98.81,98.3475,99.2725
0.053,98.81,98.3475,99.2725
0.054,98.8,98.331,99.269
0.055,98.8,98.331,99.269
0.056,98.79,98.3147,99.2653
0.057,98.78,98.2988,99.2612
0.058,98.77,98.2831,99.2569
0.059,98.77,98.2831,99.2569
0.06,98.77,98.2831,99.2569
0.061,98.76,98.2677,99.2523
0.062,98.76,98.2677,99.2523
0.063,98.76,98.2677,99.2523
0.064,98.76,98.2677,99.2523
0.065,98.74,98.2376,99.2424
0.066,98.74,98.2376,99.2424
0.067,98.74,98.2376,99.2424
0.068,98.73,98.2229,99.2371
0.069,98.73,98.2229,99.2371
0.07,98.73,98.2229,99.2371
0.071,98.73,98.2229,99.2371
0.072,98.73,98.2229,99.2371
0.073,98.71,98.1753,99.2447
0.074,98.71,98.1753,99.2447
0.075,98.7,98.1432,99.2568
0.076,98.69,98.1122,99.2678
0.077,98.69,98.1122,99.2678
0.078,98.68,98.0655,99.2945
0.079,98.68,98.0655,99.2945
0.08,98.68,98.0655,99.2945
0.081,98.67,98.0367,99.3033
0.082,98.67,98.0367,99.3033
0.083,98.66,97.9934,99.3266
0.084,98.66,97.9934,99.3266
0.085,98.65,97.9663,99.3337
0.086,98.65,97.9663,99.3337
0.087,98.65,97.9663,99.3337
0.088,98.64,97.9397,99.3403
0.089,98.63,97.8999,99.3601
0.09,98.62,97.8613,99.3787
0.091,98.62,97.8613,99.3787
0.092,98.62,97.8613,99.3787
0.093,98.62,97.8613,99.3787
0.094,98.62,97.8613,99.3787
0.095,98.62,97.8613,99.3787
0.096,98.62,97.8613,99.3787
0.097,98.62,97.8613,99.3787
0.098,98.62,97.8613,99.3787
0.099,98.61,97.8498,99.3702
0.1,98.6,97.8126,99.3874
0.101,98.6,97.8126,99.3874
0.102,98.59,97.7642,99.4158
0.103,98.58,97.7294,99.4306
0.104,98.58,97.7294,99.4306
0.105,98.57,97.6953,99.4447
0.106,98.57,97.6953,99.4447
0.107,98.56,97.6509,99.4691
0.108,98.56,97.6509,99.4691
0.109,98.56,97.6509,99.4691
0.11,98.55,97.6403,99.4597
0.111,98.54,97.6189,99.4611
0.112,98.54,97.6189,99.4611
0.113,98.54,97.6189,99.4611
0.114,98.54,97.6189,99.4611
0.115,98.54,97.6189,99.4611
0.116,98.53,97.6085,99.4515
0.117,98.52,97.5558,99.4842
0.118,98.52,97.5558,99.4842
0.119,98.51,97.5457,99.4743
0.12,98.49,97.5257,99.4543
0.121,98.48,97.5158,99.4442
0.122,98.48,97.5158,99.4442
0.123,98.47,97.5061,99.4339
0.124,98.47,97.5061,99.4339
0.125,98.47,97.5061,99.4339
0.126,98.47,97.5061,99.4339
0.127,98.47,97.5061,99.4339
0.128,98.47,97.5061,99.4339
0.129,98.47,97.5061,99.4339
0.13,98.47,97.5061,99.4339
0.131,98.47,97.5061,99.4339
0.132,98.47,97.5061,99.4339
0.133,98.46,97.4965,99.4235
0.134,98.46,97.4965,99.4235
0.135,98.46,97.4965,99.4235
0.136,98.45,97.4766,99.4234
0.137,98.44,97.4468,99.4332
0.138,98.43,97.4275,99.4325
0.139,98.43,97.4275,99.4325
0.14,98.43,97.4275,99.4325
0.141,98.43,97.4275,99.4325
0.142,98.43,97.4275,99.4325
0.143,98.43,97.4275,99.4325
0.144,98.42,97.4182,99.4218
0.145,98.42,97.4182,99.4218
0.146,98.42,97.4182,99.4218
0.147,98.42,97.4182,99.4218
0.148,98.42,97.4182,99.4218
0.149,98.42,97.4182,99.4218
0.15,98.42,97.4182,99.4218
0.151,98.42,97.4182,99.4218
0.152,98.42,97.4182,99.4218
0.153,98.42,97.4182,99.4218
0.154,98.42,97.4182,99.4218
0.155,98.42,97.4182,99.4218
0.156,98.41,97.4091,99.4109
0.157,98.4,97.4,99.4
0.158,98.4,97.4,99.4
0.159,98.39,97.3811,99.3989
0.16,98.39,97.3811,99.3989
0.161,98.39,97.3811,99.3989
0.162,98.39,97.3811,99.3989
0.163,98.39,97.3811,99.3989
0.164,98.37,97.315,99.425
0.165,98.37,97.315,99.425
0.166,98.37,97.315,99.425
0.167,98.37,97.315,99.425
0.168,98.37,97.315,99.425
0.169,98.36,97.2689,99.4511
0.17,98.34,97.2425,99.4375
0.171,98.34,97.2425,99.4375
0.172,98.34,97.2425,99.4375
0.173,98.34,97.2425,99.4375
0.174,98.34,97.2425,99.4375
0.175,98.34,97.2425,99.4375
0.176,98.34,97.2425,99.4375
0.177,98.34,97.2425,99.4375
0.178,98.34,97.2425,99.4375
0.179,98.34,97.2425,99.4375
0.18,98.34,97.2425,99.4375
0.181,98.34,97.2425,99.4375
0.182,98.34,97.2425,99.4375
0.183,98.34,97.2425,99.4375
0.184,98.34,97.2425,99.4375
0.185,98.34,97.2425,99.4375
0.186,98.34,97.2425,99.4375
0.187,98.33,97.2341,99.4259
0.188,98.33,97.2341,99.4259
