Time, position_x, position_y
21.2, 13, 11
21.3, 12, 11
21.4, 12, 11
21.5, 12, 11
21.6, 12, 11
21.7, 12, 11
21.8, 12, 11
21.9, 12, 11
22, 12, 11
22.1, 12, 11
22.2, 12, 11
22.3, 12, 11
22.4, 12, 11
22.5, 12, 11
22.6, 12, 11
22.7, 12, 11
22.8, 12, 11
22.9, 12, 11
23, 12, 11
23.1, 12, 11
23.2, 12, 11
23.3, 12, 11
23.4, 12, 11
23.5, 12, 11
23.6, 12, 11
23.7, 12, 11
23.8, 12, 11
23.9, 12, 11
24, 12, 11
24.1, 12, 11
24.2, 12, 11
24.3, 12, 11
24.4, 12, 11
24.5, 11, 11
24.6, 11, 11
24.7, 11, 11
24.8, 11, 11
24.9, 11, 11
25, 11, 11
25.1, 11, 11
25.2, 11, 11
25.3, 11, 11
25.4, 11, 11
25.5, 11, 11
25.6, 11, 11
25.7, 11, 11
25.8, 11, 11
25.9, 11, 12
26, 11, 12
26.1, 11, 12
26.2, 11, 12
26.3, 11, 12
26.4, 11, 12
26.5, 11, 12
26.6, 11, 12
26.7, 11, 12
26.8, 11, 12
26.9, 11, 12
27, 11, 12
27.1, 11, 12
27.2, 11, 12
27.3, 11, 12
27.4, 11, 12
27.5, 11, 12
27.6, 11, 12
27.7, 11, 12
27.8, 11, 12
27.9, 11, 12
28, 11, 12
28.1, 11, 12
28.2, 11, 12
28.3, 12, 12
28.4, 12, 12
28.5, 12, 12
28.6, 12, 12
28.7, 12, 13
28.8, 12, 13
28.9, 13, 13
29, 13, 13
29.1, 13, 13
29.2, 13, 13
29.3, 13, 13
29.4, 13, 13
29.5, 13, 13
29.6, 13, 13
29.7, 13, 13
29.8, 13, 13
29.9, 13, 13
30, 13, 13
30.1, 14, 13
30.2, 14, 13
30.3, 14, 13
30.4, 14, 13
30.5, 14, 13
30.6, 14, 13
30.7, 15, 13
30.8, 15, 13
30.9, 15, 13
31, 15, 13
31.1, 15, 13
31.2, 15, 13
31.3, 15, 13
31.4, 15, 13
31.5, 15, 13
31.6, 15, 13
31.7, 15, 13
31.8, 15, 13
31.9, 15, 13
32, 15, 13
32.1, 15, 13
32.2, 15, 13
32.3, 15, 13
32.4, 15, 13
32.5, 15, 13
32.6, 15, 13
32.7, 15, 13
32.8, 15, 13
32.9, 15, 13
33, 15, 13
33.1, 15, 13
33.2, 15, 13
33.3, 15, 13
33.4, 15, 13
33.5, 15, 13
33.6, 15, 13
33.7, 15, 13
33.8, 15, 13
33.9, 14, 13
34, 14, 13
34.1, 14, 13
34.2, 14, 13
34.3, 14, 13
34.4, 14, 13
34.5, 14, 13
34.6, 14, 13
34.7, 14, 13
34.8, 14, 13
34.9, 14, 13
35, 14, 13
35.1, 14, 13
35.2, 14, 13
35.3, 14, 13
35.4, 14, 13
35.5, 14, 13
35.6, 14, 13
35.7, 14, 13
35.8, 14, 13
35.9, 14, 13
36, 14, 13
36.1, 14, 13
36.2, 14, 13
36.3, 14, 13
36.4, 14, 13
36.5, 14, 13
36.6, 14, 13
36.7, 14, 13
36.8, 14, 13
36.9, 14, 13
37, 14, 13
37.1, 14, 13
37.2, 14, 13
37.3, 14, 13
37.4, 14, 13
37.5, 14, 13
37.6, 14, 13
37.7, 14, 13
37.8, 14, 13
37.9, 14, 13
38, 14, 13
38.1, 14, 13
38.2, 14, 13
38.3, 14, 13
38.4, 14, 13
38.5, 14, 13
38.6, 14, 13
38.7, 14, 13
38.8, 14, 13
38.9, 14, 13
39, 14, 13
39.1, 14, 13
39.2, 14, 13
39.3, 15, 13
39.4, 15, 13
39.5, 15, 13
39.6, 15, 13
39.7, 15, 13
39.8, 15, 13
39.9, 15, 13
40, 15, 13
40.1, 15, 14
40.2, 15, 14
40.3, 15, 14
40.4, 15, 14
40.5, 15, 14
40.6, 15, 14
40.7, 15, 14
40.8, 15, 14
40.9, 15, 14
41, 15, 14
41.1, 15, 14
41.2, 15, 14
41.3, 15, 14
41.4, 15, 14
41.5, 15, 14
41.6, 15, 14
41.7, 15, 14
41.8, 15, 14
41.9, 15, 14
42, 15, 14
42.1, 15, 14
42.2, 15, 14
42.3, 15, 14
42.4, 15, 14
42.5, 15, 14
42.6, 15, 14
42.7, 15, 14
42.8, 15, 14
42.9, 15, 14
43, 15, 14
43.1, 15, 13
43.2, 15, 13
43.3, 15, 13
43.4, 15, 13
43.5, 15, 13
43.6, 15, 13
43.7, 15, 13
43.8, 15, 13
43.9, 15, 13
44, 15, 13
44.1, 15, 13
44.2, 15, 13
44.3, 15, 13
44.4, 15, 13
44.5, 15, 13
44.6, 15, 13
44.7, 15, 13
44.8, 15, 13
44.9, 15, 13
45, 15, 13
45.1, 15, 13
45.2, 15, 13
45.3, 15, 13
45.4, 15, 13
45.5, 15, 13
45.6, 15, 13
45.7, 15, 13
45.8, 15, 13
45.9, 15, 13
46, 15, 13
46.1, 15, 13
46.2, 15, 13
46.3, 15, 13
46.4, 15, 13
46.5, 14, 13
46.6, 14, 13
46.7, 14, 13
46.8, 14, 13
46.9, 14, 13
47, 14, 13
47.1, 14, 13
47.2, 14, 13
47.3, 14, 13
47.4, 14, 13
47.5, 14, 13
47.6, 14, 13
47.7, 14, 13
47.8, 14, 13
47.9, 14, 12
48, 14, 12
48.1, 14, 12
48.2, 14, 12
48.3, 14, 12
48.4, 14, 12
48.5, 14, 12
48.6, 14, 12
48.7, 14, 12
48.8, 14, 12
48.9, 14, 12
49, 14, 12
49.1, 14, 12
49.2, 14, 12
49.3, 14, 12
49.4, 14, 12
49.5, 14, 12
49.6, 14, 12
49.7, 14, 12
49.8, 14, 12
49.9, 14, 12
50, 14, 12
50.1, 14, 12
50.2, 14, 12
50.3, 14, 12
50.4, 14, 12
50.5, 14, 12
50.6, 14, 12
50.7, 14, 12
50.8, 14, 12
50.9, 14, 12
51, 14, 12
51.1, 14, 12
51.2, 14, 12
51.3, 14, 12
51.4, 14, 12
51.5, 14, 12
51.6, 14, 12
51.7, 14, 12
51.8, 14, 12
51.9, 14, 12
52, 14, 12
52.1, 14, 12
52.2, 14, 12
52.3, 14, 12
52.4, 14, 12
52.5, 14, 12
52.6, 14, 12
52.7, 14, 12
52.8, 14, 12
52.9, 14, 12
53, 14, 12
53.1, 14, 12
53.2, 14, 12
53.3, 14, 12
53.4, 14, 12
53.5, 14, 12
53.6, 14, 12
53.7, 14, 12
53.8, 14, 12
53.9, 14, 12
54, 14, 12
54.1, 14, 12
54.2, 14, 12
54.3, 14, 12
54.4, 14, 12
54.5, 14, 12
54.6, 14, 12
54.7, 14, 12
54.8, 14, 12
54.9, 14, 12
55, 14, 12
55.1, 14, 12
55.2, 14, 12
55.3, 14, 12
55.4, 14, 12
55.5, 14, 12
55.6, 14, 12
55.7, 14, 12
55.8, 14, 12
55.9, 14, 12
56, 14, 12
56.1, 14, 12
56.2, 14, 12
56.3, 14, 12
56.4, 14, 12
56.5, 14, 12
56.6, 14, 12
56.7, 14, 12
56.8, 14, 12
56.9, 14, 12
57, 14, 12
57.1, 14, 12
57.2, 14, 12
57.3, 14, 11
57.4, 14, 11
57.5, 14, 11
57.6, 14, 11
57.7, 14, 11
57.8, 14, 11
57.9, 14, 11
58, 14, 11
58.1, 14, 11
58.2, 14, 11
58.3, 14, 11
58.4, 14, 11
58.5, 13, 11
58.6, 13, 11
58.7, 13, 11
58.8, 13, 11
58.9, 13, 11
59, 13, 11
59.1, 13, 11
59.2, 13, 11
59.3, 13, 11
59.4, 13, 11
59.5, 13, 11
59.6, 13, 11
59.7, 13, 11
59.8, 13, 11
59.9, 13, 11
60, 13, 11
60.1, 13, 11
60.2, 13, 11
60.3, 13, 11
60.4, 13, 11
60.5, 13, 11
60.6, 13, 11
60.7, 13, 11
60.8, 13, 11
60.9, 14, 11
61, 14, 11
61.1, 14, 11
61.2, 14, 11
61.3, 14, 11
61.4, 14, 11
61.5, 14, 11
61.6, 14, 11
61.7, 14, 11
61.8, 14, 11
61.9, 13, 11
62, 13, 11
62.1, 13, 11
62.2, 13, 11
62.3, 13, 11
62.4, 13, 11
62.5, 13, 10
62.6, 13, 10
62.7, 13, 10
62.8, 13, 10
62.9, 13, 10
63, 13, 10
63.1, 13, 10
63.2, 13, 10
63.3, 13, 10
63.4, 13, 10
63.5, 13, 10
63.6, 13, 10
63.7, 13, 10
63.8, 13, 10
63.9, 13, 10
64, 13, 10
64.1, 13, 10
64.2, 13, 10
64.3, 13, 10
64.4, 13, 10
64.5, 13, 10
64.6, 13, 10
64.7, 13, 10
64.8, 13, 10
64.9, 13, 10
65, 13, 10
65.1, 13, 10
65.2, 13, 10
65.3, 13, 10
65.4, 13, 10
65.5, 13, 10
65.6, 13, 10
65.7, 13, 10
65.8, 13, 10
65.9, 13, 10
66, 13, 10
66.1, 13, 10
66.2, 13, 10
66.3, 13, 10
66.4, 13, 10
66.5, 13, 10
66.6, 13, 10
66.7, 13, 10
66.8, 13, 10
66.9, 13, 10
67, 13, 10
67.1, 13, 10
67.2, 13, 10
67.3, 13, 10
67.4, 13, 10
67.5, 13, 10
67.6, 13, 10
67.7, 13, 10
67.8, 13, 10
67.9, 12, 10
68, 12, 10
68.1, 12, 10
68.2, 12, 10
68.3, 12, 10
68.4, 12, 10
68.5, 12, 10
68.6, 12, 10
68.7, 12, 10
68.8, 12, 10
68.9, 12, 10
69, 12, 10
69.1, 12, 10
69.2, 12, 10
69.3, 13, 10
69.4, 13, 10
69.5, 13, 10
69.6, 13, 10
69.7, 13, 11
69.8, 13, 11
69.9, 13, 11
70, 13, 11
70.1, 13, 11
70.2, 13, 11
70.3, 13, 11
70.4, 13, 11
70.5, 13, 11
70.6, 13, 11
70.7, 13, 11
70.8, 13, 11
70.9, 13, 11
71, 13, 11
71.1, 13, 11
71.2, 13, 11
71.3, 13, 11
71.4, 13, 11
71.5, 13, 11
71.6, 13, 11
71.7, 13, 11
71.8, 13, 11
71.9, 13, 11
72, 13, 11
72.1, 13, 11
72.2, 13, 11
72.3, 13, 11
72.4, 13, 11
72.5, 13, 10
72.6, 13, 10
72.7, 13, 10
72.8, 13, 10
72.9, 13, 10
73, 13, 10
73.1, 13, 10
73.2, 13, 10
73.3, 13, 10
73.4, 13, 10
73.5, 13, 10
73.6, 13, 10
73.7, 13, 10
73.8, 13, 10
73.9, 13, 10
74, 13, 10
74.1, 13, 10
74.2, 13, 10
74.3, 13, 9
74.4, 13, 9
74.5, 13, 9
74.6, 13, 9
74.7, 13, 9
74.8, 13, 9
74.9, 13, 9
75, 13, 9
75.1, 13, 9
75.2, 13, 9
75.3, 13, 9
75.4, 13, 9
75.5, 13, 9
75.6, 13, 9
75.7, 12, 9
75.8, 12, 9
75.9, 12, 9
76, 12, 9
76.1, 12, 9
76.2, 12, 9
76.3, 12, 9
76.4, 12, 9
76.5, 12, 9
76.6, 12, 9
76.7, 12, 9
76.8, 12, 9
76.9, 12, 9
77, 12, 9
77.1, 12, 9
77.2, 12, 9
77.3, 12, 9
77.4, 12, 9
77.5, 12, 8
77.6, 12, 8
77.7, 12, 8
77.8, 12, 8
77.9, 12, 8
78, 12, 8
78.1, 12, 8
78.2, 12, 8
78.3, 12, 8
78.4, 12, 8
78.5, 12, 8
78.6, 12, 8
78.7, 12, 8
78.8, 12, 8
78.9, 12, 8
79, 12, 8
79.1, 12, 8
79.2, 12, 8
79.3, 12, 8
79.4, 12, 8
79.5, 12, 8
79.6, 12, 8
79.7, 12, 7
79.8, 12, 7
79.9, 12, 7
80, 12, 7
80.1, 12, 7
80.2, 12, 7
80.3, 12, 7
80.4, 12, 7
80.5, 12, 7
80.6, 12, 7
80.7, 12, 7
80.8, 12, 7
80.9, 12, 7
81, 12, 7
81.1, 12, 7
81.2, 12, 7
81.3, 12, 7
81.4, 12, 7
81.5, 11, 7
81.6, 11, 7
81.7, 11, 7
81.8, 11, 7
81.9, 11, 7
82, 11, 7
82.1, 11, 7
82.2, 11, 7
82.3, 11, 7
82.4, 11, 7
82.5, 11, 7
82.6, 11, 7
82.7, 11, 7
82.8, 11, 7
82.9, 11, 6
83, 11, 6
83.1, 11, 6
83.2, 11, 6
83.3, 11, 6
83.4, 11, 6
83.5, 11, 6
83.6, 11, 6
83.7, 11, 6
83.8, 11, 6
83.9, 11, 6
84, 11, 6
84.1, 11, 6
84.2, 11, 6
84.3, 11, 6
84.4, 11, 6
84.5, 11, 6
84.6, 11, 6
84.7, 11, 6
84.8, 11, 6
84.9, 11, 6
85, 11, 6
85.1, 11, 6
85.2, 11, 6
85.3, 11, 6
85.4, 11, 6
85.5, 11, 6
85.6, 11, 6
85.7, 11, 6
85.8, 11, 6
85.9, 11, 6
86, 11, 6
86.1, 11, 6
86.2, 11, 6
86.3, 11, 6
86.4, 11, 6
86.5, 11, 6
86.6, 11, 6
86.7, 11, 6
86.8, 11, 6
86.9, 11, 6
87, 11, 6
87.1, 11, 6
87.2, 11, 6
87.3, 11, 6
87.4, 11, 6
87.5, 11, 6
87.6, 11, 6
87.7, 12, 6
87.8, 12, 6
87.9, 12, 6
88, 12, 6
88.1, 12, 6
88.2, 12, 6
88.3, 12, 6
88.4, 12, 6
88.5, 12, 5
88.6, 12, 5
88.7, 12, 5
88.8, 12, 5
88.9, 12, 6
89, 12, 6
89.1, 12, 6
89.2, 12, 6
89.3, 12, 6
89.4, 12, 6
89.5, 12, 6
89.6, 12, 6
89.7, 12, 6
89.8, 12, 6
89.9, 12, 6
90, 12, 6
90.1, 12, 6
90.2, 12, 6
90.3, 11, 6
90.4, 11, 6
90.5, 12, 6
90.6, 12, 6
90.7, 12, 6
90.8, 12, 6
90.9, 13, 6
91, 13, 6
91.1, 13, 6
91.2, 13, 6
91.3, 13, 6
91.4, 13, 6
91.5, 13, 6
91.6, 13, 6
91.7, 13, 6
91.8, 13, 6
91.9, 13, 6
92, 13, 6
92.1, 13, 6
92.2, 13, 6
92.3, 13, 6
92.4, 13, 6
92.5, 13, 6
92.6, 13, 6
92.7, 13, 6
92.8, 13, 6
92.9, 13, 6
93, 13, 6
93.1, 13, 7
93.2, 13, 7
93.3, 13, 7
93.4, 13, 7
93.5, 13, 7
93.6, 13, 7
93.7, 13, 7
93.8, 13, 7
93.9, 13, 7
94, 13, 7
94.1, 13, 7
94.2, 13, 7
94.3, 13, 7
94.4, 13, 7
94.5, 13, 7
94.6, 13, 7
94.7, 13, 7
94.8, 13, 7
94.9, 13, 7
95, 13, 7
95.1, 13, 7
95.2, 13, 7
95.3, 13, 7
95.4, 13, 7
95.5, 13, 7
95.6, 13, 7
95.7, 13, 7
95.8, 13, 7
95.9, 13, 7
96, 13, 7
96.1, 13, 7
96.2, 13, 7
96.3, 13, 7
96.4, 13, 7
96.5, 13, 7
96.6, 13, 7
96.7, 13, 7
96.8, 13, 7
96.9, 13, 7
97, 13, 7
97.1, 13, 7
97.2, 13, 7
97.3, 13, 6
97.4, 13, 6
97.5, 13, 6
97.6, 13, 6
97.7, 13, 6
97.8, 13, 6
97.9, 13, 6
98, 13, 6
98.1, 13, 6
98.2, 13, 6
98.3, 13, 6
98.4, 13, 6
98.5, 13, 6
98.6, 13, 6
98.7, 13, 6
98.8, 13, 6
98.9, 13, 6
99, 13, 6
99.1, 13, 6
99.2, 13, 6
99.3, 12, 6
99.4, 12, 6
99.5, 12, 6
99.6, 12, 6
99.7, 12, 6
99.8, 12, 6
99.9, 12, 6
100, 12, 6
100.1, 12, 6
100.2, 12, 6
100.3, 12, 6
100.4, 12, 6
100.5, 12, 6
100.6, 12, 6
100.7, 12, 6
100.8, 12, 6
100.9, 12, 6
101, 12, 6
101.1, 12, 6
101.2, 12, 6
101.3, 12, 6
101.4, 12, 6
101.5, 12, 6
101.6, 12, 6
101.7, 12, 6
101.8, 12, 6
101.9, 12, 6
102, 12, 6
102.1, 12, 6
102.2, 12, 6
102.3, 12, 6
102.4, 12, 6
102.5, 12, 6
102.6, 12, 6
102.7, 12, 6
102.8, 12, 6
102.9, 12, 6
103, 12, 6
103.1, 12, 6
103.2, 12, 6
103.3, 12, 6
103.4, 12, 6
103.5, 12, 6
103.6, 12, 6
103.7, 12, 6
103.8, 12, 6
103.9, 12, 6
104, 12, 6
104.1, 12, 6
104.2, 12, 6
104.3, 12, 6
104.4, 12, 6
104.5, 12, 6
104.6, 12, 6
104.7, 12, 6
104.8, 12, 6
104.9, 12, 6
105, 12, 6
105.1, 12, 6
105.2, 12, 6
105.3, 12, 6
105.4, 12, 6
105.5, 12, 6
105.6, 12, 6
105.7, 12, 5
105.8, 12, 5
105.9, 13, 5
106, 13, 5
106.1, 13, 5
106.2, 13, 5
106.3, 13, 5
106.4, 13, 5
106.5, 13, 5
106.6, 13, 5
106.7, 13, 5
106.8, 13, 5
106.9, 13, 5
107, 13, 5
107.1, 13, 5
107.2, 13, 5
107.3, 13, 5
107.4, 13, 5
107.5, 13, 5
107.6, 13, 5
107.7, 14, 5
107.8, 14, 5
107.9, 14, 5
108, 14, 5
108.1, 14, 5
108.2, 14, 5
108.3, 14, 5
108.4, 14, 5
108.5, 14, 5
108.6, 14, 5
108.7, 14, 5
108.8, 14, 5
108.9, 14, 5
109, 14, 5
109.1, 14, 5
109.2, 14, 5
109.3, 14, 5
109.4, 14, 5
109.5, 15, 5
109.6, 15, 5
109.7, 15, 5
109.8, 15, 5
109.9, 15, 5
110, 15, 5
110.1, 15, 5
110.2, 15, 5
110.3, 15, 5
110.4, 15, 5
110.5, 15, 5
110.6, 15, 5
110.7, 15, 5
110.8, 15, 5
110.9, 15, 5
111, 15, 5
111.1, 15, 5
111.2, 15, 5
111.3, 15, 5
111.4, 15, 5
111.5, 15, 5
111.6, 15, 5
111.7, 15, 5
111.8, 15, 5
111.9, 15, 5
112, 15, 5
112.1, 15, 5
112.2, 15, 5
112.3, 15, 5
112.4, 15, 5
112.5, 15, 5
112.6, 15, 5
112.7, 15, 5
112.8, 15, 5
112.9, 15, 5
113, 15, 5
113.1, 15, 5
113.2, 15, 5
113.3, 15, 5
113.4, 15, 5
113.5, 15, 5
113.6, 15, 5
113.7, 15, 5
113.8, 15, 5
113.9, 15, 5
114, 15, 5
114.1, 15, 5
114.2, 15, 5
114.3, 15, 5
114.4, 15, 5
114.5, 16, 5
114.6, 16, 5
114.7, 16, 5
114.8, 16, 5
114.9, 16, 4
115, 16, 4
115.1, 17, 4
115.2, 17, 4
115.3, 17, 4
115.4, 17, 4
115.5, 17, 4
115.6, 17, 4
115.7, 17, 4
115.8, 17, 4
115.9, 17, 5
116, 17, 5
116.1, 17, 5
116.2, 17, 5
116.3, 17, 5
116.4, 17, 5
116.5, 17, 5
116.6, 17, 5
116.7, 17, 5
116.8, 17, 5
116.9, 17, 5
117, 17, 5
117.1, 16, 5
117.2, 16, 5
117.3, 16, 5
117.4, 16, 5
117.5, 16, 5
117.6, 16, 5
117.7, 17, 5
117.8, 17, 5
117.9, 17, 5
118, 17, 5
118.1, 17, 5
118.2, 17, 5
118.3, 17, 5
118.4, 17, 5
118.5, 18, 5
118.6, 18, 5
118.7, 18, 5
118.8, 18, 5
118.9, 18, 5
119, 18, 5
119.1, 18, 5
119.2, 18, 5
119.3, 18, 5
119.4, 18, 5
119.5, 18, 5
119.6, 18, 5
119.7, 18, 5
119.8, 18, 5
119.9, 18, 5
120, 18, 5
120.1, 18, 5
120.2, 18, 5
120.3, 18, 5
120.4, 18, 5
120.5, 18, 5
120.6, 18, 5
120.7, 18, 5
120.8, 18, 5
120.9, 18, 5
121, 18, 5
121.1, 18, 5
121.2, 18, 5
121.3, 18, 5
121.4, 18, 5
121.5, 18, 5
121.6, 18, 5
121.7, 18, 5
121.8, 18, 5
121.9, 18, 5
122, 18, 5
122.1, 19, 5
122.2, 19, 5
122.3, 19, 5
122.4, 19, 5
122.5, 19, 5
122.6, 19, 5
122.7, 19, 5
122.8, 19, 5
122.9, 19, 5
123, 19, 5
123.1, 19, 5
123.2, 19, 5
123.3, 19, 5
123.4, 19, 5
123.5, 19, 5
123.6, 19, 5
123.7, 19, 5
123.8, 19, 5
123.9, 19, 5
124, 19, 5
124.1, 19, 5
124.2, 19, 5
124.3, 19, 5
124.4, 19, 5
124.5, 19, 5
124.6, 19, 5
124.7, 19, 5
124.8, 19, 5
124.9, 19, 5
125, 19, 5
125.1, 19, 5
125.2, 19, 5
125.3, 19, 6
125.4, 19, 6
125.5, 19, 6
125.6, 19, 6
125.7, 19, 6
125.8, 19, 6
125.9, 19, 6
126, 19, 6
126.1, 19, 6
126.2, 19, 6
126.3, 19, 6
126.4, 19, 6
126.5, 19, 6
126.6, 19, 6
126.7, 19, 6
126.8, 19, 6
126.9, 19, 6
127, 19, 6
127.1, 19, 6
127.2, 19, 6
127.3, 19, 6
127.4, 19, 6
127.5, 19, 6
127.6, 19, 6
127.7, 19, 7
127.8, 19, 7
127.9, 19, 7
128, 19, 7
128.1, 19, 7
128.2, 19, 7
128.3, 19, 7
128.4, 19, 7
128.5, 19, 7
128.6, 19, 7
128.7, 19, 7
128.8, 19, 7
128.9, 19, 7
129, 19, 7
129.1, 19, 7
129.2, 19, 7
129.3, 19, 7
129.4, 19, 7
129.5, 19, 7
129.6, 19, 7
129.7, 19, 7
129.8, 19, 7
129.9, 19, 7
130, 19, 7
130.1, 19, 7
130.2, 19, 7
130.3, 20, 7
130.4, 20, 7
130.5, 20, 7
130.6, 20, 7
130.7, 20, 7
130.8, 20, 7
130.9, 20, 7
131, 20, 7
131.1, 21, 7
131.2, 21, 7
131.3, 21, 7
131.4, 21, 7
131.5, 21, 7
131.6, 21, 7
131.7, 21, 7
131.8, 21, 7
131.9, 21, 7
132, 21, 7
132.1, 21, 7
132.2, 21, 7
132.3, 21, 7
132.4, 21, 7
132.5, 22, 7
132.6, 22, 7
132.7, 22, 6
132.8, 22, 6
132.9, 22, 6
133, 22, 6
133.1, 22, 6
133.2, 22, 6
133.3, 22, 6
133.4, 22, 6
133.5, 22, 6
133.6, 22, 6
133.7, 22, 6
133.8, 22, 6
133.9, 22, 7
134, 22, 7
134.1, 22, 6
134.2, 22, 6
134.3, 22, 6
134.4, 22, 6
134.5, 22, 6
134.6, 22, 6
134.7, 22, 6
134.8, 22, 6
134.9, 22, 6
135, 22, 6
135.1, 22, 6
135.2, 22, 6
135.3, 22, 6
135.4, 22, 6
135.5, 22, 7
135.6, 22, 7
135.7, 22, 7
135.8, 22, 7
135.9, 22, 8
136, 22, 8
136.1, 22, 8
136.2, 22, 8
136.3, 22, 8
136.4, 22, 8
136.5, 22, 8
136.6, 22, 8
136.7, 22, 8
136.8, 22, 8
136.9, 22, 8
137, 22, 8
137.1, 22, 8
137.2, 22, 8
137.3, 22, 8
137.4, 22, 8
137.5, 22, 8
137.6, 22, 8
137.7, 22, 8
137.8, 22, 8
137.9, 22, 8
138, 22, 8
138.1, 22, 8
138.2, 22, 8
138.3, 22, 7
138.4, 22, 7
138.5, 22, 7
138.6, 22, 7
138.7, 22, 7
138.8, 22, 7
138.9, 22, 7
139, 22, 7
139.1, 22, 7
139.2, 22, 7
139.3, 22, 7
139.4, 22, 7
139.5, 22, 7
139.6, 22, 7
139.7, 22, 7
139.8, 22, 7
139.9, 22, 7
140, 22, 7
140.1, 22, 7
140.2, 22, 7
140.3, 22, 7
140.4, 22, 7
140.5, 22, 7
140.6, 22, 7
140.7, 22, 7
140.8, 22, 7
140.9, 22, 7
141, 22, 7
141.1, 22, 7
141.2, 22, 7
141.3, 22, 7
141.4, 22, 7
141.5, 22, 7
141.6, 22, 7
141.7, 22, 7
141.8, 22, 7
141.9, 22, 7
142, 22, 7
142.1, 22, 7
142.2, 22, 7
142.3, 22, 7
142.4, 22, 7
142.5, 22, 7
