time,state2Mean,state2lower,state2upper
0.89,35.78,13.896,57.664
0.895,36.05,14.0976,58.0024
0.9,36.33,14.2782,58.3818
0.905,36.52,14.4458,58.5942
0.91,36.71,14.669,58.751
0.915,36.8,14.7741,58.8259
0.92,37.09,15.0106,59.1694
0.925,37.32,15.2158,59.4242
0.93,37.71,15.4946,59.9254
0.935,38.01,15.7127,60.3073
0.94,38.3,15.9279,60.6721
0.945,38.66,16.169,61.151
0.95,38.89,16.2772,61.5028
0.955,39.2,16.5126,61.8874
0.96,39.39,16.7238,62.0562
0.965,39.6,16.9267,62.2733
0.97,39.88,17.2189,62.5411
0.975,40.19,17.3967,62.9833
0.98,40.34,17.5228,63.1572
0.985,40.61,17.7868,63.4332
0.99,40.8,18.0026,63.5974
0.995,40.97,18.1374,63.8026
1,41.16,18.3487,63.9713
1.005,41.44,18.6101,64.2699
1.01,41.47,18.6773,64.2627
1.015,41.66,18.8244,64.4956
1.02,41.78,18.9311,64.6289
1.025,41.94,19.1002,64.7798
1.03,42.05,19.2047,64.8953
1.035,42.15,19.2973,65.0027
1.04,42.28,19.5085,65.0515
1.045,42.45,19.6533,65.2467
1.05,42.44,19.7322,65.1478
1.055,42.56,19.9165,65.2035
1.06,42.69,19.9921,65.3879
1.065,42.88,20.1475,65.6125
1.07,42.87,20.1823,65.5577
1.075,42.87,20.2379,65.5021
1.08,42.98,20.3871,65.5729
1.085,43.05,20.4755,65.6245
1.09,43.16,20.6435,65.6765
1.095,43.22,20.7671,65.6729
1.1,43.29,20.8292,65.7508
1.105,43.41,20.9547,65.8653
1.11,43.51,21.0331,65.9869
1.115,43.58,21.085,66.075
1.12,43.6,21.1349,66.0651
1.125,43.69,21.2282,66.1518
1.13,43.79,21.3266,66.2534
1.135,43.96,21.4869,66.4331
1.14,43.94,21.4879,66.3921
1.145,44.01,21.5772,66.4428
1.15,44.01,21.5714,66.4486
1.155,44.02,21.6401,66.3999
1.16,44.14,21.7833,66.4967
1.165,44.13,21.8362,66.4238
1.17,44.22,21.9029,66.5371
1.175,44.17,21.8962,66.4438
1.18,44.22,22.0247,66.4153
1.185,44.29,22.0917,66.4883
1.19,44.22,22.0775,66.3625
1.195,44.16,22.0916,66.2284
1.2,44.17,22.135,66.205
1.205,44.27,22.2097,66.3303
1.21,44.16,22.1715,66.1485
1.215,44.07,22.166,65.974
1.22,44.07,22.2071,65.9329
1.225,44.1,22.2196,65.9804
1.23,44.12,22.2416,65.9984
1.235,43.96,22.1632,65.7568
1.24,44.03,22.2179,65.8421
1.245,43.98,22.2314,65.7286
1.25,44.11,22.333,65.887
1.255,44.08,22.3114,65.8486
1.26,44.05,22.3013,65.7987
1.265,44.05,22.3013,65.7987
1.27,44.07,22.3158,65.8242
1.275,43.95,22.2971,65.6029
1.28,43.85,22.2489,65.4511
1.285,43.79,22.2172,65.3628
1.29,43.81,22.2811,65.3389
1.295,43.85,22.3282,65.3718
1.3,43.91,22.3972,65.4228
