Time,Susceptible,Infected
0,95,5
1,94,6
2,93,7
3,93,7
4,93,7
5,91,9
6,91,9
7,91,9
8,91,9
9,90,10
10,90,10
11,90,10
12,88,12
13,86,14
14,83,17
15,83,17
16,82,18
17,80,20
18,77,23
19,75,25
20,73,27
21,72,28
22,72,28
23,70,30
24,68,32
25,66,34
26,65,35
27,63,37
28,62,38
29,62,38
30,60,40
31,58,42
32,58,42
33,56,44
34,56,44
35,55,45
36,52,48
37,51,49
38,48,52
39,46,54
40,42,58
41,36,64
42,36,64
43,34,66
44,31,69
45,31,69
46,30,70
47,25,75
48,24,76
49,19,81
50,20,80
51,19,81
52,18,82
53,18,82
54,18,82
55,17,83
56,17,83
57,15,85
58,16,84
59,18,82
60,18,82
61,17,83
62,17,83
63,15,85
64,13,87
65,12,88
66,12,88
67,12,88
68,11,89
69,10,90
70,10,90
71,8,92
72,8,92
73,9,91
74,9,91
75,10,90
76,8,92
77,7,93
78,7,93
79,5,95
80,5,95
81,4,96
82,4,96
83,4,96
84,4,96
85,4,96
86,6,94
87,6,94
88,7,93
89,8,92
90,7,93
91,6,94
92,6,94
93,8,92
94,10,90
95,10,90
96,10,90
97,11,89
98,11,89
99,12,88
100,11,89
101,11,89
102,11,89
103,10,90
104,6,94
105,5,95
106,6,94
107,6,94
108,4,96
109,5,95
110,5,95
111,7,93
112,7,93
113,8,92
114,6,94
115,8,92
116,7,93
117,6,94
118,5,95
119,6,94
120,5,95
121,6,94
122,7,93
123,7,93
124,9,91
125,10,90
126,10,90
127,11,89
128,13,87
129,15,85
130,14,86
131,13,87
132,12,88
133,12,88
134,12,88
135,12,88
136,10,90
137,12,88
138,10,90
139,9,91
140,11,89
141,11,89
142,12,88
143,13,87
144,12,88
145,12,88
146,14,86
147,14,86
148,12,88
149,13,87
150,11,89
151,9,91
152,9,91
153,9,91
154,10,90
155,10,90
156,9,91
157,9,91
158,8,92
159,9,91
160,8,92
161,10,90
162,11,89
163,12,88
164,10,90
165,12,88
166,14,86
167,12,88
168,12,88
169,12,88
170,12,88
171,12,88
172,12,88
173,12,88
174,12,88
175,11,89
176,10,90
177,10,90
178,10,90
179,9,91
180,9,91
181,8,92
182,8,92
183,8,92
184,9,91
185,9,91
186,7,93
187,7,93
188,8,92
189,9,91
190,9,91
191,7,93
192,8,92
193,7,93
194,8,92
195,9,91
196,9,91
197,7,93
198,9,91
199,11,89
200,12,88
201,15,85
202,13,87
203,13,87
204,11,89
205,11,89
206,12,88
207,11,89
208,11,89
209,11,89
210,10,90
211,9,91
212,9,91
213,8,92
214,8,92
215,11,89
216,12,88
217,9,91
218,9,91
219,7,93
220,7,93
221,6,94
222,10,90
223,8,92
224,8,92
225,8,92
226,9,91
227,10,90
228,8,92
229,7,93
230,9,91
231,9,91
232,10,90
233,11,89
234,10,90
235,10,90
236,11,89
237,10,90
238,11,89
239,12,88
240,12,88
241,14,86
242,14,86
243,15,85
244,15,85
245,15,85
246,15,85
247,14,86
248,12,88
249,10,90
250,7,93
251,6,94
252,7,93
253,8,92
254,9,91
255,9,91
256,9,91
257,9,91
258,11,89
259,10,90
260,9,91
261,9,91
262,11,89
263,11,89
264,12,88
265,12,88
266,11,89
267,11,89
268,10,90
269,10,90
270,13,87
271,12,88
272,12,88
273,11,89
274,11,89
275,9,91
276,11,89
277,8,92
278,7,93
279,9,91
280,8,92
281,8,92
282,7,93
283,7,93
284,8,92
285,7,93
286,8,92
287,8,92
288,8,92
289,7,93
290,7,93
291,6,94
292,7,93
293,7,93
294,8,92
295,9,91
296,10,90
297,10,90
298,9,91
299,8,92
300,9,91
301,8,92
302,8,92
303,11,89
304,12,88
305,11,89
306,10,90
307,10,90
308,9,91
309,9,91
310,10,90
311,11,89
312,10,90
313,10,90
314,12,88
315,12,88
316,12,88
317,12,88
318,11,89
319,11,89
320,10,90
321,10,90
322,10,90
323,8,92
324,9,91
325,9,91
326,10,90
327,7,93
328,9,91
329,10,90
330,10,90
331,8,92
332,8,92
333,8,92
334,8,92
335,5,95
336,5,95
337,7,93
338,9,91
339,6,94
340,7,93
341,7,93
342,8,92
343,9,91
344,10,90
345,9,91
346,10,90
347,11,89
348,11,89
349,11,89
350,10,90
351,10,90
352,11,89
353,10,90
354,8,92
355,10,90
356,7,93
357,7,93
358,8,92
359,9,91
360,10,90
361,8,92
362,8,92
363,8,92
364,7,93
365,8,92
366,8,92
367,8,92
368,7,93
369,9,91
370,8,92
371,8,92
372,7,93
373,7,93
374,7,93
375,7,93
376,7,93
377,7,93
378,7,93
379,9,91
380,10,90
381,10,90
382,9,91
383,8,92
384,10,90
385,10,90
386,11,89
387,11,89
388,12,88
389,11,89
390,13,87
391,15,85
392,14,86
393,13,87
394,13,87
395,13,87
396,13,87
397,11,89
398,12,88
399,12,88
400,10,90
401,9,91
402,9,91
403,9,91
404,8,92
405,7,93
406,6,94
407,6,94
408,6,94
409,5,95
410,5,95
411,5,95
412,5,95
413,5,95
414,7,93
415,7,93
416,7,93
417,7,93
418,6,94
419,7,93
420,7,93
421,7,93
422,10,90
423,9,91
424,9,91
425,9,91
426,9,91
427,9,91
428,11,89
429,8,92
430,8,92
431,8,92
432,7,93
433,7,93
434,6,94
435,6,94
436,5,95
