Time,Susceptible,Infected
0,93,7
1,92,8
2,91,9
3,90,10
4,89,11
5,88,12
6,88,12
7,87,13
8,86,14
9,84,16
10,84,16
11,84,16
12,82,18
13,82,18
14,78,22
15,76,24
16,74,26
17,72,28
18,70,30
19,69,31
20,68,32
21,68,32
22,68,32
23,66,34
24,62,38
25,59,41
26,55,45
27,49,51
28,47,53
29,45,55
30,42,58
31,40,60
32,39,61
33,39,61
34,36,64
35,33,67
36,32,68
37,31,69
38,30,70
39,27,73
40,26,74
41,24,76
42,23,77
43,20,80
44,16,84
45,14,86
46,13,87
47,12,88
48,10,90
49,11,89
50,11,89
51,9,91
52,7,93
53,7,93
54,10,90
55,12,88
56,13,87
57,13,87
58,14,86
59,11,89
60,11,89
61,11,89
62,9,91
63,9,91
64,9,91
65,9,91
66,9,91
67,7,93
68,6,94
69,5,95
70,6,94
71,7,93
72,6,94
73,6,94
74,8,92
75,8,92
76,5,95
77,6,94
78,8,92
79,8,92
80,7,93
81,5,95
82,7,93
83,6,94
84,4,96
85,5,95
86,5,95
87,5,95
88,6,94
89,7,93
90,7,93
91,10,90
92,10,90
93,10,90
94,11,89
95,10,90
96,8,92
97,10,90
98,11,89
99,10,90
100,12,88
101,13,87
102,10,90
103,8,92
104,7,93
105,6,94
106,6,94
107,6,94
108,6,94
109,5,95
110,6,94
111,7,93
112,10,90
113,11,89
114,11,89
115,11,89
116,13,87
117,15,85
118,14,86
119,13,87
120,12,88
121,11,89
122,13,87
123,12,88
124,13,87
125,11,89
126,10,90
127,9,91
128,9,91
129,9,91
130,9,91
131,9,91
132,9,91
133,10,90
134,11,89
135,11,89
136,10,90
137,11,89
138,13,87
139,11,89
140,12,88
141,11,89
142,10,90
143,11,89
144,11,89
145,11,89
146,11,89
147,11,89
148,14,86
149,13,87
150,14,86
151,13,87
152,12,88
153,12,88
154,14,86
155,15,85
156,16,84
157,17,83
158,19,81
159,20,80
160,20,80
161,18,82
162,18,82
163,17,83
164,18,82
165,20,80
166,17,83
167,13,87
168,14,86
169,14,86
170,14,86
171,14,86
172,16,84
173,17,83
174,14,86
175,14,86
176,13,87
177,13,87
178,14,86
179,12,88
180,11,89
181,9,91
182,9,91
183,9,91
184,10,90
185,9,91
186,9,91
187,8,92
188,7,93
189,6,94
190,4,96
191,5,95
192,4,96
193,3,97
194,2,98
195,3,97
196,4,96
197,5,95
198,6,94
199,7,93
