Time,Susceptible,Infected
0,92,8
1,92,8
2,92,8
3,92,8
4,90,10
5,89,11
6,87,13
7,87,13
8,86,14
9,85,15
10,83,17
11,83,17
12,79,21
13,78,22
14,76,24
15,75,25
16,71,29
17,69,31
18,67,33
19,67,33
20,65,35
21,65,35
22,64,36
23,63,37
24,60,40
25,59,41
26,59,41
27,55,45
28,52,48
29,49,51
30,43,57
31,41,59
32,39,61
33,35,65
34,33,67
35,28,72
36,25,75
37,25,75
38,23,77
39,23,77
40,20,80
41,18,82
42,16,84
43,15,85
44,14,86
45,13,87
46,12,88
47,11,89
48,10,90
49,9,91
50,9,91
51,10,90
52,11,89
53,11,89
54,12,88
55,11,89
56,11,89
57,10,90
58,9,91
59,7,93
60,6,94
61,9,91
62,10,90
63,11,89
64,9,91
65,9,91
66,10,90
67,11,89
68,10,90
69,10,90
70,10,90
71,9,91
72,9,91
73,7,93
74,8,92
75,8,92
76,10,90
77,9,91
78,8,92
79,9,91
80,7,93
81,5,95
82,6,94
83,7,93
84,7,93
85,8,92
86,9,91
87,12,88
88,12,88
89,14,86
90,15,85
91,15,85
92,12,88
93,13,87
94,13,87
95,12,88
96,12,88
97,9,91
98,9,91
99,9,91
100,9,91
101,9,91
102,8,92
103,8,92
104,8,92
105,10,90
106,12,88
107,11,89
108,10,90
109,10,90
110,12,88
111,12,88
112,11,89
113,11,89
114,11,89
115,11,89
116,10,90
117,9,91
118,8,92
119,8,92
120,6,94
121,5,95
122,4,96
123,4,96
124,4,96
125,5,95
126,7,93
127,7,93
128,7,93
129,7,93
130,6,94
131,6,94
132,5,95
133,5,95
134,6,94
135,6,94
136,7,93
137,9,91
138,10,90
139,10,90
140,10,90
141,8,92
142,7,93
143,7,93
144,5,95
145,7,93
146,7,93
147,8,92
148,9,91
149,9,91
150,10,90
151,9,91
152,9,91
153,10,90
154,9,91
155,8,92
156,9,91
157,9,91
158,8,92
159,7,93
160,8,92
161,8,92
162,7,93
163,7,93
164,8,92
165,9,91
166,10,90
167,10,90
168,10,90
169,8,92
170,11,89
171,13,87
172,13,87
173,12,88
174,11,89
175,13,87
176,11,89
177,12,88
178,11,89
179,9,91
180,7,93
181,8,92
182,8,92
183,9,91
184,9,91
185,9,91
186,10,90
187,7,93
188,8,92
189,8,92
190,9,91
191,9,91
192,8,92
193,10,90
194,10,90
195,14,86
196,15,85
197,14,86
198,13,87
199,13,87
200,11,89
201,8,92
202,10,90
203,10,90
204,10,90
205,9,91
206,12,88
207,12,88
208,12,88
209,12,88
210,10,90
211,13,87
212,12,88
213,13,87
214,14,86
215,13,87
216,12,88
217,11,89
218,13,87
219,13,87
220,14,86
221,13,87
222,13,87
223,11,89
224,9,91
225,9,91
226,9,91
227,8,92
228,9,91
229,9,91
230,8,92
231,8,92
232,7,93
233,8,92
234,8,92
235,7,93
236,6,94
237,6,94
238,8,92
239,6,94
240,5,95
241,5,95
242,7,93
243,7,93
244,8,92
245,8,92
246,8,92
247,8,92
248,8,92
249,7,93
250,10,90
251,10,90
252,10,90
253,8,92
254,9,91
255,10,90
256,10,90
257,11,89
258,10,90
259,11,89
260,10,90
261,10,90
262,10,90
263,10,90
264,8,92
265,8,92
266,7,93
267,7,93
268,9,91
269,7,93
270,8,92
271,8,92
272,8,92
273,6,94
274,6,94
275,9,91
276,8,92
277,7,93
278,9,91
279,9,91
280,8,92
281,8,92
282,8,92
283,9,91
284,5,95
285,6,94
286,6,94
287,7,93
288,8,92
289,9,91
290,9,91
291,8,92
292,8,92
293,10,90
294,10,90
295,9,91
296,8,92
297,9,91
298,10,90
299,11,89
300,9,91
301,6,94
302,2,98
303,4,96
304,4,96
305,6,94
306,4,96
307,5,95
308,6,94
309,7,93
310,5,95
311,5,95
312,7,93
313,9,91
314,9,91
315,9,91
316,10,90
317,8,92
318,8,92
319,9,91
320,9,91
321,8,92
322,8,92
323,8,92
324,8,92
325,10,90
326,10,90
327,10,90
328,9,91
329,8,92
330,11,89
331,11,89
332,12,88
333,13,87
334,12,88
335,10,90
336,10,90
337,12,88
338,11,89
339,12,88
340,11,89
341,11,89
342,12,88
343,13,87
344,11,89
345,10,90
346,9,91
347,9,91
348,8,92
349,7,93
350,6,94
351,6,94
352,7,93
353,10,90
354,10,90
355,10,90
