Time,Susceptible,Infected
0,97,3
1,95,5
2,94,6
3,95,5
4,94,6
5,94,6
6,93,7
7,93,7
8,92,8
9,89,11
10,88,12
11,87,13
12,86,14
13,83,17
14,79,21
15,80,20
16,78,22
17,76,24
18,75,25
19,71,29
20,69,31
21,67,33
22,67,33
23,65,35
24,61,39
25,57,43
26,51,49
27,46,54
28,46,54
29,44,56
30,40,60
31,40,60
32,36,64
33,31,69
34,28,72
35,29,71
36,28,72
37,25,75
38,24,76
39,24,76
40,23,77
41,22,78
42,21,79
43,20,80
44,18,82
45,20,80
46,21,79
47,20,80
48,19,81
49,19,81
50,17,83
51,16,84
52,15,85
53,14,86
54,15,85
55,18,82
56,16,84
57,16,84
58,16,84
59,13,87
60,12,88
61,13,87
62,13,87
63,11,89
64,12,88
65,10,90
66,10,90
67,10,90
68,9,91
69,8,92
70,8,92
71,8,92
72,8,92
73,8,92
74,8,92
75,9,91
76,8,92
77,9,91
78,10,90
79,10,90
80,9,91
81,10,90
82,11,89
83,11,89
84,12,88
85,11,89
86,12,88
87,11,89
88,9,91
89,9,91
90,8,92
91,6,94
92,6,94
93,6,94
94,6,94
95,5,95
96,5,95
97,8,92
98,7,93
99,8,92
100,9,91
101,10,90
102,11,89
103,12,88
104,12,88
105,11,89
106,9,91
107,10,90
108,12,88
109,12,88
110,13,87
111,12,88
112,13,87
113,15,85
114,15,85
115,15,85
116,16,84
117,14,86
118,13,87
119,13,87
120,14,86
121,14,86
122,13,87
123,10,90
124,11,89
125,12,88
126,13,87
127,14,86
128,13,87
129,12,88
130,12,88
131,12,88
132,12,88
133,11,89
134,10,90
135,11,89
136,13,87
137,11,89
138,12,88
139,12,88
140,12,88
141,12,88
142,14,86
143,14,86
144,13,87
145,13,87
146,14,86
147,12,88
148,10,90
149,12,88
150,9,91
151,8,92
152,9,91
153,10,90
154,10,90
155,9,91
156,10,90
157,10,90
158,9,91
159,11,89
160,11,89
161,11,89
162,9,91
163,6,94
164,6,94
165,5,95
166,5,95
167,7,93
168,7,93
169,7,93
170,13,87
171,12,88
172,11,89
173,10,90
174,9,91
175,10,90
176,8,92
177,8,92
178,9,91
179,7,93
180,6,94
181,6,94
182,6,94
183,6,94
184,7,93
185,7,93
186,9,91
187,13,87
188,11,89
189,12,88
190,10,90
191,11,89
192,13,87
193,14,86
194,11,89
195,13,87
196,14,86
197,13,87
198,13,87
199,15,85
200,16,84
201,15,85
202,15,85
203,16,84
204,14,86
205,15,85
206,16,84
207,14,86
208,13,87
209,13,87
210,12,88
211,11,89
212,12,88
213,13,87
214,12,88
215,14,86
216,14,86
217,14,86
218,13,87
219,14,86
220,15,85
221,13,87
222,15,85
223,15,85
224,14,86
225,12,88
226,12,88
227,12,88
228,12,88
229,10,90
230,9,91
231,8,92
232,8,92
233,8,92
234,8,92
235,9,91
236,9,91
237,9,91
238,11,89
239,11,89
240,11,89
241,12,88
242,11,89
243,11,89
244,11,89
245,11,89
246,13,87
247,12,88
248,10,90
249,11,89
250,9,91
251,10,90
252,11,89
253,10,90
254,9,91
255,10,90
256,10,90
257,9,91
258,11,89
259,12,88
260,12,88
261,13,87
262,14,86
263,12,88
264,11,89
265,13,87
266,14,86
267,12,88
268,12,88
269,9,91
270,9,91
271,7,93
272,7,93
273,6,94
274,5,95
275,4,96
276,5,95
277,5,95
278,5,95
279,8,92
280,9,91
281,10,90
282,11,89
283,10,90
284,11,89
285,11,89
286,11,89
287,12,88
288,11,89
289,11,89
290,9,91
291,10,90
292,11,89
293,11,89
294,11,89
295,12,88
296,12,88
297,9,91
298,7,93
299,6,94
300,7,93
301,6,94
302,5,95
303,7,93
304,7,93
305,8,92
306,9,91
307,11,89
308,11,89
309,14,86
310,12,88
311,13,87
312,13,87
313,15,85
314,13,87
315,14,86
316,13,87
317,13,87
318,11,89
319,10,90
320,9,91
321,9,91
322,10,90
323,9,91
324,8,92
325,9,91
326,10,90
327,10,90
328,10,90
329,12,88
330,10,90
331,10,90
332,8,92
333,7,93
334,8,92
335,9,91
336,8,92
337,10,90
338,11,89
339,12,88
340,13,87
341,12,88
342,13,87
343,13,87
344,12,88
345,12,88
346,9,91
347,8,92
348,8,92
349,14,86
350,14,86
351,15,85
352,13,87
353,13,87
354,13,87
355,12,88
356,10,90
357,9,91
358,9,91
359,9,91
360,9,91
361,9,91
362,10,90
363,9,91
364,9,91
365,7,93
366,7,93
367,7,93
368,8,92
369,8,92
370,8,92
371,7,93
372,8,92
373,10,90
374,9,91
375,7,93
376,5,95
377,6,94
378,5,95
379,6,94
380,6,94
381,6,94
382,8,92
383,7,93
384,8,92
385,8,92
386,9,91
387,8,92
388,9,91
389,9,91
390,8,92
391,9,91
392,10,90
393,9,91
394,9,91
395,11,89
396,13,87
397,13,87
398,15,85
399,14,86
400,16,84
401,14,86
402,12,88
403,12,88
404,11,89
405,11,89
406,13,87
407,11,89
408,12,88
409,13,87
410,10,90
411,11,89
412,10,90
413,11,89
414,9,91
415,11,89
416,10,90
417,11,89
418,11,89
419,11,89
420,11,89
421,13,87
422,12,88
423,12,88
424,10,90
425,9,91
426,9,91
427,9,91
428,8,92
429,8,92
430,9,91
431,9,91
432,8,92
433,9,91
434,8,92
435,8,92
436,8,92
437,10,90
438,9,91
439,10,90
440,9,91
441,9,91
442,7,93
443,5,95
444,6,94
445,7,93
446,7,93
447,5,95
448,5,95
449,8,92
450,8,92
451,7,93
452,7,93
453,8,92
454,9,91
455,8,92
456,6,94
457,6,94
458,7,93
459,11,89
460,11,89
461,14,86
462,14,86
463,12,88
464,11,89
465,11,89
466,11,89
467,13,87
468,11,89
469,8,92
470,8,92
471,8,92
472,7,93
473,7,93
474,10,90
475,10,90
476,10,90
477,10,90
478,10,90
479,9,91
480,10,90
481,11,89
482,11,89
483,10,90
484,11,89
485,12,88
486,11,89
487,12,88
488,13,87
489,12,88
490,12,88
491,11,89
492,9,91
493,11,89
494,12,88
495,11,89
496,10,90
497,11,89
498,10,90
499,10,90
500,11,89
501,12,88
502,11,89
503,12,88
504,13,87
505,13,87
506,13,87
507,13,87
508,12,88
509,14,86
510,13,87
511,13,87
512,16,84
513,14,86
514,14,86
515,13,87
516,13,87
517,13,87
518,15,85
519,15,85
520,16,84
521,20,80
522,20,80
523,19,81
524,16,84
525,14,86
526,13,87
527,13,87
528,11,89
529,9,91
530,9,91
531,8,92
532,10,90
533,10,90
534,8,92
535,10,90
536,10,90
537,13,87
538,13,87
539,17,83
540,20,80
541,18,82
542,15,85
543,14,86
544,13,87
545,14,86
546,14,86
547,15,85
548,13,87
549,13,87
550,13,87
551,13,87
552,14,86
553,14,86
554,14,86
555,13,87
556,13,87
557,13,87
558,12,88
559,13,87
560,12,88
561,14,86
562,12,88
563,11,89
564,9,91
565,9,91
566,8,92
567,9,91
568,9,91
569,7,93
570,9,91
571,9,91
572,7,93
573,6,94
574,6,94
575,6,94
576,6,94
577,7,93
578,8,92
579,8,92
580,7,93
581,7,93
582,9,91
583,9,91
584,9,91
585,8,92
586,7,93
587,7,93
588,7,93
589,7,93
590,8,92
591,9,91
592,10,90
593,10,90
594,10,90
595,10,90
596,10,90
597,9,91
598,8,92
599,11,89
600,10,90
601,9,91
602,9,91
603,12,88
604,12,88
605,12,88
606,12,88
607,10,90
608,10,90
609,11,89
610,9,91
611,9,91
612,7,93
613,8,92
614,8,92
615,9,91
616,8,92
617,8,92
618,7,93
619,6,94
620,7,93
