Time,Susceptible,Infected
0,99,1
1,99,1
2,99,1
3,99,1
4,99,1
5,99,1
6,99,1
7,98,2
8,98,2
9,98,2
10,98,2
11,98,2
12,98,2
13,98,2
14,98,2
15,98,2
16,98,2
17,96,4
18,94,6
19,94,6
20,94,6
21,93,7
22,93,7
23,93,7
24,92,8
25,92,8
26,91,9
27,90,10
28,91,9
29,89,11
30,88,12
31,86,14
32,85,15
33,86,14
34,86,14
35,85,15
36,84,16
37,83,17
38,79,21
39,78,22
40,76,24
41,73,27
42,74,26
43,73,27
44,70,30
45,69,31
46,68,32
47,64,36
48,63,37
49,61,39
50,59,41
51,55,45
52,54,46
53,53,47
54,53,47
55,52,48
56,48,52
57,47,53
58,46,54
59,46,54
60,45,55
61,43,57
62,41,59
63,39,61
64,37,63
65,33,67
66,30,70
67,27,73
68,24,76
69,24,76
70,23,77
71,19,81
72,16,84
73,14,86
74,13,87
75,12,88
76,12,88
77,11,89
78,12,88
79,9,91
80,10,90
81,11,89
82,12,88
83,11,89
84,11,89
85,10,90
86,11,89
87,12,88
88,12,88
89,14,86
90,13,87
91,12,88
92,10,90
93,7,93
94,6,94
95,7,93
96,9,91
97,8,92
98,10,90
99,9,91
100,10,90
101,10,90
102,9,91
103,8,92
104,9,91
105,11,89
106,13,87
107,12,88
108,10,90
109,8,92
110,8,92
111,6,94
112,5,95
113,5,95
114,5,95
115,7,93
116,8,92
117,8,92
118,8,92
119,8,92
120,7,93
121,8,92
122,7,93
123,7,93
124,6,94
125,6,94
126,7,93
127,8,92
128,12,88
129,11,89
130,9,91
131,8,92
132,11,89
133,10,90
134,8,92
135,7,93
136,6,94
137,9,91
138,10,90
139,9,91
140,10,90
141,8,92
142,7,93
143,9,91
144,9,91
145,10,90
146,11,89
147,9,91
148,10,90
149,8,92
150,12,88
151,14,86
152,15,85
153,15,85
154,15,85
155,15,85
156,14,86
157,14,86
158,14,86
159,12,88
160,12,88
161,12,88
162,12,88
163,11,89
164,12,88
165,13,87
166,13,87
167,14,86
168,12,88
169,10,90
170,11,89
171,9,91
172,9,91
173,9,91
174,7,93
175,6,94
176,8,92
177,6,94
178,5,95
179,5,95
180,5,95
181,6,94
182,5,95
183,4,96
184,3,97
185,3,97
186,6,94
187,7,93
188,8,92
189,7,93
190,7,93
191,6,94
192,7,93
193,6,94
194,6,94
195,6,94
196,6,94
197,5,95
198,7,93
199,9,91
200,9,91
201,9,91
202,9,91
203,9,91
204,6,94
205,7,93
206,7,93
207,7,93
208,8,92
209,6,94
210,11,89
211,10,90
212,9,91
213,9,91
214,9,91
215,10,90
216,9,91
217,11,89
218,13,87
219,13,87
220,13,87
221,12,88
222,12,88
223,14,86
224,15,85
225,14,86
226,11,89
227,12,88
228,11,89
229,11,89
230,10,90
231,12,88
232,13,87
233,14,86
234,16,84
235,17,83
236,17,83
237,17,83
238,18,82
239,19,81
240,17,83
241,14,86
242,16,84
243,14,86
244,12,88
245,11,89
246,10,90
247,8,92
248,7,93
249,7,93
250,6,94
251,5,95
252,7,93
253,8,92
254,9,91
255,6,94
256,6,94
257,6,94
258,7,93
259,7,93
260,7,93
261,9,91
262,8,92
263,9,91
264,8,92
265,9,91
266,9,91
267,10,90
268,8,92
269,7,93
270,7,93
271,12,88
272,9,91
273,8,92
274,9,91
275,11,89
276,12,88
277,11,89
278,11,89
279,13,87
280,12,88
281,11,89
282,12,88
283,10,90
284,10,90
285,10,90
286,11,89
287,9,91
288,7,93
289,7,93
290,8,92
291,9,91
292,8,92
293,7,93
294,7,93
295,9,91
296,10,90
297,10,90
298,11,89
299,10,90
300,9,91
301,10,90
302,10,90
303,10,90
304,10,90
305,10,90
306,10,90
307,13,87
308,14,86
309,14,86
310,13,87
311,11,89
312,11,89
313,11,89
314,12,88
315,11,89
316,9,91
317,10,90
318,12,88
319,13,87
320,14,86
321,14,86
322,14,86
323,14,86
324,14,86
325,12,88
326,7,93
327,7,93
328,6,94
329,5,95
330,4,96
331,4,96
332,4,96
333,4,96
334,4,96
335,6,94
336,6,94
337,7,93
338,9,91
339,11,89
340,11,89
341,10,90
342,10,90
343,10,90
344,9,91
345,7,93
346,7,93
347,7,93
348,7,93
349,7,93
350,7,93
351,8,92
352,9,91
353,10,90
354,10,90
355,12,88
356,13,87
357,14,86
358,13,87
359,12,88
360,9,91
361,9,91
362,10,90
363,9,91
364,10,90
365,10,90
366,10,90
367,9,91
368,10,90
369,13,87
370,14,86
371,13,87
372,12,88
373,13,87
374,12,88
375,13,87
376,11,89
377,11,89
378,14,86
379,13,87
380,12,88
381,12,88
382,14,86
383,14,86
384,16,84
385,16,84
386,13,87
387,10,90
388,11,89
389,15,85
390,14,86
391,12,88
392,13,87
393,14,86
394,14,86
395,13,87
396,13,87
397,13,87
398,15,85
399,16,84
400,18,82
401,16,84
402,17,83
403,17,83
404,18,82
405,18,82
406,17,83
407,16,84
408,12,88
409,12,88
410,13,87
411,13,87
412,12,88
413,11,89
414,9,91
415,9,91
416,9,91
417,7,93
418,8,92
419,7,93
420,8,92
421,7,93
422,7,93
423,8,92
424,10,90
425,9,91
426,10,90
427,9,91
428,9,91
429,9,91
430,9,91
431,8,92
432,9,91
433,11,89
434,9,91
435,9,91
436,11,89
437,11,89
438,9,91
439,9,91
440,10,90
441,11,89
442,11,89
443,11,89
444,8,92
445,8,92
446,9,91
447,10,90
448,10,90
449,10,90
450,10,90
451,9,91
452,7,93
453,8,92
454,9,91
455,9,91
456,11,89
457,10,90
458,9,91
459,13,87
460,13,87
461,13,87
462,11,89
463,12,88
464,12,88
465,10,90
466,9,91
467,11,89
468,11,89
469,9,91
470,9,91
471,9,91
472,7,93
473,8,92
474,6,94
475,6,94
476,5,95
477,5,95
478,5,95
479,4,96
480,3,97
481,4,96
482,4,96
483,6,94
484,6,94
485,5,95
486,3,97
487,4,96
488,4,96
489,4,96
490,3,97
491,5,95
492,6,94
493,8,92
494,7,93
495,7,93
496,8,92
497,9,91
498,7,93
499,7,93
500,8,92
501,8,92
502,9,91
503,9,91
504,10,90
505,9,91
506,10,90
507,11,89
508,13,87
509,13,87
510,13,87
511,11,89
512,10,90
513,11,89
514,12,88
515,14,86
516,13,87
517,10,90
518,9,91
519,7,93
520,6,94
521,10,90
522,11,89
523,10,90
524,11,89
525,11,89
526,14,86
527,12,88
528,12,88
529,13,87
530,14,86
531,13,87
532,13,87
533,13,87
534,12,88
535,12,88
536,11,89
537,10,90
538,10,90
539,9,91
540,9,91
541,8,92
542,7,93
543,7,93
544,9,91
545,10,90
546,11,89
547,11,89
548,9,91
549,9,91
550,8,92
551,10,90
552,11,89
553,13,87
554,14,86
555,15,85
556,15,85
557,12,88
558,11,89
559,9,91
560,10,90
561,12,88
562,12,88
563,11,89
564,11,89
565,12,88
566,12,88
567,13,87
568,13,87
569,14,86
570,13,87
571,13,87
572,13,87
573,12,88
574,12,88
575,13,87
576,10,90
577,10,90
578,11,89
579,10,90
580,11,89
581,11,89
582,11,89
583,11,89
584,12,88
585,12,88
586,12,88
587,14,86
588,11,89
589,13,87
590,15,85
591,16,84
592,16,84
593,15,85
594,15,85
595,12,88
596,14,86
597,12,88
598,11,89
599,10,90
600,9,91
601,10,90
602,10,90
603,12,88
604,11,89
605,10,90
606,10,90
607,9,91
608,8,92
609,8,92
610,9,91
611,12,88
612,13,87
613,12,88
614,14,86
615,14,86
616,13,87
617,13,87
618,14,86
619,14,86
620,14,86
621,15,85
622,16,84
623,15,85
624,15,85
625,15,85
626,15,85
627,16,84
628,15,85
629,15,85
630,14,86
631,15,85
632,15,85
633,15,85
634,13,87
635,10,90
636,11,89
637,13,87
638,12,88
639,14,86
640,12,88
641,13,87
642,14,86
643,14,86
644,16,84
645,13,87
646,13,87
647,12,88
648,12,88
649,13,87
650,12,88
651,12,88
652,10,90
653,9,91
654,10,90
655,9,91
656,9,91
657,9,91
658,7,93
659,8,92
660,7,93
661,7,93
662,8,92
663,7,93
664,6,94
665,5,95
666,5,95
667,5,95
668,4,96
669,4,96
670,5,95
671,4,96
672,6,94
673,4,96
674,4,96
675,2,98
676,2,98
677,2,98
678,3,97
679,4,96
680,2,98
681,3,97
682,4,96
683,5,95
684,5,95
685,6,94
686,5,95
687,5,95
688,5,95
689,6,94
690,6,94
691,7,93
692,6,94
693,5,95
694,5,95
695,6,94
696,7,93
697,7,93
698,9,91
699,11,89
700,9,91
701,6,94
702,6,94
703,11,89
704,11,89
705,11,89
706,12,88
707,11,89
708,12,88
709,13,87
710,14,86
711,15,85
712,16,84
713,16,84
714,16,84
715,15,85
716,15,85
