Time,Susceptible,Infected
0,94,6
1,94,6
2,93,7
3,92,8
4,92,8
5,91,9
6,89,11
7,87,13
8,85,15
9,84,16
10,84,16
11,83,17
12,83,17
13,82,18
14,82,18
15,81,19
16,79,21
17,77,23
18,75,25
19,74,26
20,73,27
21,71,29
22,70,30
23,66,34
24,65,35
25,66,34
26,64,36
27,61,39
28,59,41
29,58,42
30,54,46
31,52,48
32,50,50
33,50,50
34,46,54
35,44,56
36,41,59
37,42,58
38,41,59
39,39,61
40,37,63
41,35,65
42,36,64
43,32,68
44,31,69
45,27,73
46,24,76
47,23,77
48,23,77
49,23,77
50,24,76
51,23,77
52,21,79
53,20,80
54,21,79
55,20,80
56,18,82
57,19,81
58,17,83
59,19,81
60,17,83
61,17,83
62,17,83
63,16,84
64,15,85
65,15,85
66,14,86
67,15,85
68,17,83
69,16,84
70,17,83
71,17,83
72,18,82
73,19,81
74,19,81
75,18,82
76,19,81
77,19,81
78,18,82
79,16,84
80,12,88
81,14,86
82,16,84
83,18,82
84,17,83
85,16,84
86,17,83
87,18,82
88,17,83
89,19,81
90,18,82
91,17,83
92,17,83
93,17,83
94,15,85
95,15,85
96,16,84
97,16,84
98,16,84
99,17,83
100,18,82
101,18,82
102,16,84
103,17,83
104,15,85
105,18,82
106,16,84
107,15,85
108,15,85
109,14,86
110,12,88
111,10,90
112,11,89
113,10,90
114,11,89
115,9,91
116,9,91
117,9,91
118,7,93
119,6,94
120,7,93
121,6,94
122,6,94
123,5,95
124,5,95
125,4,96
126,4,96
127,5,95
128,6,94
129,6,94
130,8,92
131,9,91
132,9,91
133,9,91
134,8,92
135,6,94
136,5,95
137,4,96
138,5,95
139,4,96
140,5,95
141,6,94
142,6,94
143,6,94
144,7,93
145,8,92
146,9,91
147,10,90
148,9,91
149,9,91
150,10,90
151,9,91
152,8,92
153,7,93
154,5,95
155,5,95
156,3,97
157,4,96
158,6,94
159,6,94
160,5,95
161,6,94
162,6,94
163,7,93
164,7,93
165,6,94
166,7,93
167,6,94
168,6,94
169,6,94
170,8,92
171,10,90
172,10,90
173,9,91
174,8,92
175,8,92
176,9,91
177,8,92
178,8,92
179,7,93
180,7,93
181,7,93
182,9,91
183,9,91
184,8,92
185,10,90
186,10,90
187,10,90
188,11,89
189,12,88
190,12,88
191,11,89
192,10,90
193,10,90
194,10,90
195,11,89
196,10,90
197,9,91
198,6,94
199,7,93
200,8,92
201,8,92
202,7,93
203,7,93
204,7,93
205,6,94
206,6,94
207,7,93
208,6,94
209,8,92
210,7,93
211,8,92
212,9,91
213,8,92
214,7,93
215,6,94
216,7,93
217,8,92
218,9,91
219,9,91
220,7,93
221,7,93
222,8,92
223,7,93
224,7,93
225,8,92
226,8,92
227,8,92
228,9,91
229,10,90
230,10,90
231,10,90
232,10,90
233,10,90
234,9,91
235,7,93
236,8,92
237,7,93
238,8,92
239,8,92
240,8,92
241,8,92
242,9,91
243,8,92
244,8,92
245,10,90
246,8,92
247,9,91
248,11,89
249,11,89
250,11,89
251,10,90
252,9,91
253,9,91
254,8,92
255,7,93
256,6,94
257,6,94
258,6,94
259,7,93
260,8,92
261,8,92
262,8,92
263,8,92
264,9,91
265,9,91
266,8,92
267,8,92
268,8,92
269,11,89
270,12,88
271,13,87
272,13,87
273,10,90
274,7,93
275,5,95
276,6,94
277,6,94
278,5,95
279,4,96
280,5,95
281,6,94
282,6,94
283,8,92
284,7,93
285,9,91
286,9,91
287,9,91
288,8,92
289,9,91
290,10,90
291,9,91
292,9,91
293,11,89
294,11,89
295,10,90
296,12,88
297,11,89
298,9,91
299,9,91
300,9,91
301,7,93
302,5,95
303,6,94
304,8,92
305,7,93
306,8,92
307,8,92
308,10,90
309,9,91
310,10,90
311,14,86
312,15,85
313,13,87
314,12,88
315,13,87
316,13,87
317,11,89
318,10,90
319,12,88
320,14,86
321,12,88
322,11,89
323,11,89
324,10,90
325,8,92
326,9,91
327,8,92
328,8,92
329,7,93
330,6,94
331,7,93
332,7,93
333,8,92
334,7,93
335,7,93
336,8,92
337,7,93
338,7,93
339,9,91
340,10,90
341,9,91
342,9,91
343,8,92
344,8,92
345,8,92
346,7,93
347,6,94
348,8,92
349,9,91
350,8,92
351,7,93
352,5,95
353,5,95
354,5,95
355,4,96
356,5,95
357,4,96
358,5,95
359,5,95
360,7,93
361,8,92
362,10,90
363,10,90
364,11,89
365,12,88
366,13,87
367,13,87
368,14,86
369,14,86
370,13,87
371,13,87
372,13,87
373,12,88
374,12,88
375,11,89
376,12,88
377,12,88
378,13,87
379,11,89
380,10,90
381,10,90
382,9,91
383,9,91
384,11,89
385,9,91
386,9,91
387,10,90
388,10,90
389,8,92
390,9,91
391,9,91
392,10,90
393,11,89
394,9,91
395,9,91
396,6,94
397,7,93
398,6,94
399,8,92
400,9,91
401,10,90
402,9,91
403,9,91
404,9,91
405,8,92
406,8,92
407,6,94
408,6,94
409,7,93
410,7,93
411,7,93
412,8,92
413,10,90
414,9,91
415,10,90
416,12,88
417,13,87
418,13,87
419,13,87
420,14,86
421,16,84
422,16,84
423,16,84
424,16,84
425,17,83
426,16,84
427,14,86
428,12,88
429,12,88
430,12,88
431,11,89
432,9,91
433,9,91
434,10,90
435,9,91
436,9,91
437,11,89
438,11,89
439,10,90
440,7,93
441,6,94
442,7,93
443,7,93
444,8,92
445,8,92
446,8,92
447,5,95
448,3,97
449,2,98
450,2,98
451,3,97
452,4,96
453,6,94
454,5,95
455,5,95
456,6,94
457,5,95
458,6,94
459,8,92
