# Radius,Expected Disease Prevalence (%),Standard Error
0.0,0.96,0.0196946
0.1,1.1900000000000002,0.05064230000000001
0.2,1.4500000000000002,0.0868936
0.3,1.92,0.138301
0.4,2.2399999999999998,0.16704199999999997
0.5,2.8000000000000003,0.21508699999999997
0.6,3.2199999999999998,0.28553700000000004
0.7,3.18,0.244693
0.8,3.9899999999999998,0.402642
1.0,3.71,0.353995
1.2,3.9899999999999998,0.33829499999999996
1.4,3.39,0.305139
