time,state2Mean,state2lower,state2upper
0.89,40.24,19.2285,61.2515
0.895,40.53,19.4989,61.5611
0.9,40.68,19.6867,61.6733
0.905,40.95,19.916,61.984
0.91,41.32,20.2687,62.3713
0.915,41.51,20.4931,62.5269
0.92,41.78,20.7659,62.7941
0.925,41.96,21.0077,62.9123
0.93,42.13,21.1969,63.0631
0.935,42.32,21.3864,63.2536
0.94,42.69,21.7995,63.5805
0.945,43.05,22.1592,63.9408
0.95,43.21,22.4474,63.9726
0.955,43.4,22.5971,64.2029
0.96,43.68,22.8474,64.5126
0.965,43.86,23.1515,64.5685
0.97,43.96,23.2888,64.6312
0.975,44.08,23.4186,64.7414
0.98,44.42,23.7656,65.0744
0.985,44.69,23.9865,65.3935
0.99,44.78,24.1104,65.4496
0.995,45.03,24.4682,65.5918
1,45.32,24.7157,65.9243
1.005,45.44,24.8875,65.9925
1.01,45.65,25.0285,66.2715
1.015,45.62,25.1047,66.1353
1.02,45.68,25.2047,66.1553
1.025,45.87,25.4256,66.3144
1.03,45.98,25.6458,66.3142
1.035,46.1,25.8049,66.3951
1.04,46.17,25.888,66.452
1.045,46.29,26.0271,66.5529
1.05,46.5,26.3146,66.6854
1.055,46.54,26.4107,66.6693
1.06,46.57,26.5984,66.5416
1.065,46.62,26.7742,66.4658
1.07,46.68,26.924,66.436
1.075,46.71,26.9756,66.4444
1.08,46.74,27.103,66.377
1.085,46.81,27.2336,66.3864
1.09,46.93,27.445,66.415
1.095,47.03,27.6411,66.4189
1.1,47.2,27.7892,66.6108
1.105,47.32,27.9123,66.7277
1.11,47.39,27.9581,66.8219
1.115,47.44,27.9848,66.8952
1.12,47.56,28.0935,67.0265
1.125,47.68,28.2935,67.0665
1.13,47.64,28.2635,67.0165
1.135,47.76,28.4592,67.0608
1.14,47.81,28.527,67.093
1.145,47.99,28.7061,67.2739
1.15,48.11,28.8908,67.3292
1.155,48.09,28.9505,67.2295
1.16,48.18,29.1015,67.2585
1.165,48.18,29.2436,67.1164
1.17,48.15,29.2681,67.0319
1.175,48.13,29.3281,66.9319
1.18,48.26,29.4804,67.0396
1.185,48.27,29.5591,66.9809
1.19,48.19,29.5274,66.8526
1.195,48.16,29.5532,66.7668
1.2,48.16,29.6448,66.6752
1.205,48.15,29.6712,66.6288
1.21,48.12,29.7688,66.4712
1.215,48.04,29.7027,66.3773
1.22,48.02,29.7083,66.3317
1.225,48.09,29.7957,66.3843
1.23,47.98,29.7899,66.1701
1.235,47.93,29.8064,66.0536
1.24,47.9,29.7597,66.0403
1.245,47.98,29.9074,66.0526
1.25,48.11,30.0479,66.1721
1.255,48.03,29.9915,66.0685
1.26,47.99,30.0287,65.9513
1.265,48.02,30.0528,65.9872
1.27,47.95,30.0484,65.8516
1.275,47.85,30.0172,65.6828
1.28,47.79,30.0118,65.5682
1.285,47.84,30.0959,65.5841
1.29,47.81,30.1065,65.5135
1.295,47.79,30.0602,65.5198
1.3,47.7,30.0051,65.3949
1.305,47.73,30.0796,65.3804
1.31,47.68,29.9945,65.3655
1.315,47.57,29.8967,65.2433
1.32,47.49,29.8574,65.1226
1.325,47.44,29.8643,65.0157
1.33,47.37,29.814,64.926
1.335,47.21,29.7467,64.6733
1.34,47.03,29.6027,64.4573
1.345,46.99,29.5834,64.3966
1.35,46.92,29.5639,64.2761
1.355,46.86,29.5574,64.1626
1.36,46.92,29.6372,64.2028
1.365,46.69,29.4942,63.8858
1.37,46.5,29.3766,63.6234
1.375,46.43,29.3149,63.5451
1.38,46.38,29.236,63.524
1.385,46.37,29.3009,63.4391
1.39,46.25,29.278,63.222
1.395,46.18,29.2328,63.1272
1.4,46.07,29.1329,63.0071
1.405,46.01,29.1147,62.9053
1.41,45.83,28.9949,62.6651
1.415,45.65,28.8772,62.4228
1.42,45.39,28.6575,62.1225
1.425,45.21,28.5317,61.8883
1.43,45.09,28.4124,61.7676
1.435,44.94,28.2872,61.5928
1.44,44.83,28.2143,61.4457
1.445,44.82,28.2137,61.4263
1.45,44.71,28.0545,61.3655
1.455,44.67,28.0128,61.3272
1.46,44.51,27.8208,61.1992
1.465,44.39,27.7678,61.0122
1.47,44.2,27.6271,60.7729
1.475,44.02,27.4949,60.5451
1.48,43.86,27.3676,60.3524
1.485,43.77,27.2716,60.2684
1.49,43.66,27.1844,60.1356
1.495,43.5,27.0705,59.9295
1.5,43.44,26.9862,59.8938
1.505,43.38,26.9442,59.8158
1.51,43.14,26.8047,59.4753
1.515,43.05,26.763,59.337
1.52,42.9,26.6412,59.1588
1.525,42.79,26.5436,59.0364
1.53,42.71,26.5055,58.9145
1.535,42.58,26.4095,58.7505
1.54,42.42,26.2879,58.5521
1.545,42.34,26.2197,58.4603
1.55,42.24,26.1551,58.3249
1.555,42.02,26.0044,58.0356
1.56,41.92,25.929,57.911
1.565,41.84,25.8577,57.8223
1.57,41.79,25.7948,57.7852
1.575,41.67,25.7301,57.6099
1.58,41.48,25.5894,57.3706
1.585,41.21,25.3479,57.0721
1.59,40.96,25.219,56.701
1.595,40.82,25.0972,56.5428
1.6,40.76,25.0037,56.5163
1.605,40.69,24.9485,56.4315
1.61,40.51,24.8087,56.2113
1.615,40.37,24.7324,56.0076
1.62,40.22,24.644,55.796
1.625,40.1,24.5832,55.6168
1.63,39.94,24.4669,55.4131
1.635,39.86,24.4068,55.3132
1.64,39.76,24.3372,55.1828
1.645,39.67,24.2336,55.1064
1.65,39.45,24.1109,54.7891
1.655,39.45,24.0953,54.8047
1.66,39.27,23.9541,54.5859
1.665,39.12,23.828,54.412
1.67,39,23.7704,54.2296
1.675,38.82,23.6844,53.9556
1.68,38.7,23.6133,53.7867
1.685,38.57,23.5093,53.6307
1.69,38.51,23.416,53.604
1.695,38.33,23.2827,53.3773
1.7,38.22,23.1817,53.2583
1.705,38.05,23.0371,53.0629
1.71,37.91,22.9146,52.9054
1.715,37.71,22.8007,52.6193
1.72,37.59,22.6668,52.5132
1.725,37.5,22.598,52.402
1.73,37.34,22.5845,52.0955
1.735,37.18,22.4597,51.9003
1.74,36.96,22.3279,51.5921
1.745,36.81,22.3057,51.3143
1.75,36.65,22.2171,51.0829
1.755,36.4,22.009,50.791
1.76,36.28,21.8966,50.6634
1.765,36.11,21.74,50.48
1.77,35.99,21.6279,50.3521
1.775,35.81,21.4499,50.1701
