Time,Susceptible,Infected
0,99,1
0.005,99,1
0.01,99,1
0.015,99,1
0.02,99,1
0.025,99,1
0.03,99,1
0.035,99,1
0.04,99,1
0.045,99,1
0.05,99,1
0.055,99,1
0.06,99,1
0.065,99,1
0.07,99,1
0.075,99,1
0.08,99,1
0.085,99,1
0.09,99,1
0.095,99,1
0.1,99,1
0.105,99,1
0.11,99,1
0.115,99,1
0.12,99,1
0.125,99,1
0.13,99,1
0.135,99,1
0.14,99,1
0.145,99,1
0.15,98,2
0.155,98,2
0.16,98,2
0.165,98,2
0.17,98,2
0.175,97,3
0.18,97,3
0.185,97,3
0.19,97,3
0.195,97,3
0.2,97,3
0.205,97,3
0.21,97,3
0.215,97,3
0.22,97,3
0.225,97,3
0.23,97,3
0.235,97,3
0.24,97,3
0.245,97,3
0.25,97,3
0.255,96,4
0.26,96,4
0.265,96,4
0.27,96,4
0.275,95,5
0.28,96,4
0.285,96,4
0.29,96,4
0.295,96,4
0.3,96,4
0.305,96,4
0.31,96,4
0.315,95,5
0.32,95,5
0.325,95,5
0.33,95,5
0.335,95,5
0.34,95,5
0.345,96,4
0.35,96,4
0.355,96,4
0.36,96,4
0.365,96,4
0.37,96,4
0.375,96,4
0.38,96,4
0.385,96,4
0.39,96,4
0.395,95,5
0.4,95,5
0.405,95,5
0.41,95,5
0.415,95,5
0.42,95,5
0.425,94,6
0.43,94,6
0.435,94,6
0.44,94,6
0.445,94,6
0.45,94,6
0.455,93,7
0.46,93,7
0.465,93,7
0.47,93,7
0.475,94,6
0.48,94,6
0.485,94,6
0.49,94,6
0.495,93,7
0.5,92,8
0.505,92,8
0.51,92,8
0.515,91,9
0.52,90,10
0.525,89,11
0.53,89,11
0.535,89,11
0.54,89,11
0.545,89,11
0.55,88,12
0.555,88,12
0.56,87,13
0.565,87,13
0.57,87,13
0.575,87,13
0.58,87,13
0.585,87,13
0.59,86,14
0.595,85,15
0.6,85,15
0.605,84,16
0.61,84,16
0.615,83,17
0.62,83,17
0.625,83,17
0.63,81,19
0.635,81,19
0.64,81,19
0.645,81,19
0.65,81,19
0.655,81,19
0.66,81,19
0.665,79,21
0.67,79,21
0.675,78,22
0.68,78,22
0.685,76,24
0.69,76,24
0.695,75,25
0.7,75,25
0.705,75,25
0.71,74,26
0.715,73,27
0.72,70,30
0.725,70,30
0.73,69,31
0.735,69,31
0.74,68,32
0.745,68,32
0.75,67,33
0.755,68,32
0.76,68,32
0.765,68,32
0.77,66,34
0.775,66,34
0.78,65,35
0.785,65,35
0.79,64,36
0.795,63,37
0.8,63,37
0.805,63,37
0.81,62,38
0.815,59,41
0.82,57,43
0.825,57,43
0.83,57,43
0.835,57,43
0.84,55,45
0.845,54,46
0.85,53,47
0.855,53,47
0.86,53,47
0.865,53,47
0.87,51,49
0.875,48,52
0.88,46,54
0.885,46,54
0.89,45,55
0.895,46,54
0.9,46,54
0.905,46,54
0.91,44,56
0.915,44,56
0.92,43,57
0.925,41,59
0.93,39,61
0.935,39,61
0.94,39,61
0.945,37,63
0.95,36,64
0.955,37,63
0.96,37,63
0.965,37,63
0.97,36,64
0.975,36,64
0.98,37,63
0.985,36,64
0.99,36,64
0.995,35,65
1,35,65
1.005,33,67
1.01,32,68
1.015,32,68
1.02,34,66
1.025,34,66
1.03,33,67
1.035,32,68
1.04,32,68
1.045,32,68
1.05,32,68
1.055,31,69
1.06,31,69
1.065,30,70
1.07,29,71
1.075,28,72
1.08,29,71
1.085,29,71
1.09,29,71
1.095,29,71
1.1,29,71
1.105,29,71
1.11,29,71
1.115,28,72
1.12,26,74
1.125,25,75
1.13,23,77
1.135,22,78
1.14,21,79
1.145,21,79
1.15,21,79
1.155,21,79
1.16,21,79
1.165,20,80
1.17,20,80
1.175,20,80
1.18,18,82
1.185,18,82
1.19,19,81
1.195,20,80
1.2,19,81
1.205,19,81
1.21,18,82
1.215,17,83
1.22,16,84
1.225,16,84
1.23,16,84
1.235,17,83
1.24,17,83
1.245,16,84
1.25,14,86
1.255,14,86
1.26,14,86
1.265,15,85
1.27,14,86
1.275,14,86
1.28,14,86
1.285,13,87
1.29,13,87
1.295,12,88
1.3,11,89
1.305,10,90
1.31,11,89
1.315,12,88
1.32,12,88
1.325,13,87
1.33,13,87
1.335,14,86
1.34,15,85
1.345,15,85
1.35,16,84
1.355,17,83
1.36,17,83
1.365,16,84
1.37,16,84
1.375,16,84
1.38,15,85
1.385,17,83
1.39,18,82
1.395,18,82
1.4,19,81
1.405,20,80
1.41,19,81
1.415,18,82
1.42,17,83
1.425,17,83
1.43,16,84
1.435,16,84
1.44,17,83
1.445,17,83
1.45,18,82
1.455,19,81
1.46,18,82
1.465,18,82
1.47,19,81
1.475,19,81
1.48,19,81
1.485,18,82
1.49,18,82
1.495,17,83
1.5,17,83
1.505,17,83
1.51,17,83
1.515,18,82
1.52,18,82
1.525,17,83
1.53,17,83
1.535,17,83
1.54,17,83
1.545,17,83
1.55,17,83
1.555,16,84
1.56,18,82
1.565,19,81
1.57,19,81
1.575,18,82
1.58,19,81
1.585,20,80
1.59,19,81
1.595,19,81
1.6,20,80
1.605,19,81
1.61,19,81
1.615,20,80
1.62,19,81
1.625,19,81
1.63,19,81
1.635,17,83
1.64,16,84
1.645,16,84
1.65,16,84
1.655,16,84
1.66,15,85
1.665,15,85
1.67,14,86
1.675,14,86
1.68,14,86
1.685,14,86
1.69,14,86
1.695,14,86
1.7,14,86
1.705,13,87
1.71,13,87
1.715,14,86
1.72,14,86
1.725,14,86
1.73,14,86
1.735,14,86
1.74,15,85
1.745,15,85
1.75,15,85
1.755,16,84
1.76,17,83
1.765,17,83
1.77,17,83
1.775,17,83
1.78,17,83
1.785,16,84
1.79,16,84
1.795,15,85
1.8,16,84
1.805,17,83
1.81,17,83
1.815,16,84
1.82,16,84
1.825,16,84
1.83,17,83
1.835,19,81
1.84,18,82
1.845,18,82
1.85,17,83
1.855,17,83
1.86,17,83
1.865,17,83
1.87,18,82
1.875,18,82
1.88,18,82
1.885,19,81
1.89,17,83
1.895,17,83
1.9,19,81
1.905,19,81
1.91,20,80
1.915,20,80
1.92,19,81
1.925,18,82
1.93,19,81
1.935,18,82
1.94,18,82
1.945,17,83
1.95,17,83
1.955,16,84
1.96,16,84
1.965,14,86
1.97,13,87
1.975,13,87
1.98,15,85
1.985,16,84
1.99,16,84
1.995,16,84
2,16,84
2.005,16,84
2.01,15,85
2.015,15,85
2.02,15,85
2.025,15,85
2.03,15,85
2.035,15,85
2.04,16,84
2.045,16,84
2.05,16,84
2.055,17,83
2.06,17,83
2.065,18,82
2.07,19,81
2.075,19,81
2.08,19,81
2.085,19,81
2.09,18,82
2.095,18,82
2.1,18,82
2.105,18,82
2.11,18,82
2.115,19,81
2.12,20,80
2.125,20,80
