Time,Susceptible,Infected
0,99,1
0.005,99,1
0.01,99,1
0.015,99,1
0.02,99,1
0.025,99,1
0.03,99,1
0.035,99,1
0.04,99,1
0.045,99,1
0.05,99,1
0.055,99,1
0.06,99,1
0.065,99,1
0.07,99,1
0.075,99,1
0.08,99,1
0.085,99,1
0.09,99,1
0.095,99,1
0.1,99,1
0.105,99,1
0.11,99,1
0.115,99,1
0.12,99,1
0.125,99,1
0.13,99,1
0.135,99,1
0.14,98,2
0.145,98,2
0.15,98,2
0.155,98,2
0.16,98,2
0.165,98,2
0.17,98,2
0.175,97,3
0.18,97,3
0.185,96,4
0.19,96,4
0.195,96,4
0.2,96,4
0.205,96,4
0.21,96,4
0.215,96,4
0.22,97,3
0.225,97,3
0.23,97,3
0.235,97,3
0.24,97,3
0.245,97,3
0.25,97,3
0.255,97,3
0.26,96,4
0.265,96,4
0.27,96,4
0.275,96,4
0.28,96,4
0.285,96,4
0.29,97,3
0.295,97,3
0.3,96,4
0.305,96,4
0.31,95,5
0.315,95,5
0.32,96,4
0.325,95,5
0.33,95,5
0.335,95,5
0.34,95,5
0.345,95,5
0.35,95,5
0.355,95,5
0.36,94,6
0.365,93,7
0.37,91,9
0.375,91,9
0.38,91,9
0.385,90,10
0.39,90,10
0.395,90,10
0.4,90,10
0.405,89,11
0.41,89,11
0.415,89,11
0.42,88,12
0.425,87,13
0.43,87,13
0.435,87,13
0.44,86,14
0.445,86,14
0.45,85,15
0.455,85,15
0.46,85,15
0.465,85,15
0.47,85,15
0.475,84,16
0.48,83,17
0.485,82,18
0.49,81,19
0.495,80,20
0.5,80,20
0.505,79,21
0.51,79,21
0.515,79,21
0.52,78,22
0.525,78,22
0.53,78,22
0.535,77,23
0.54,77,23
0.545,76,24
0.55,75,25
0.555,74,26
0.56,74,26
0.565,74,26
0.57,74,26
0.575,72,28
0.58,72,28
0.585,72,28
0.59,71,29
0.595,71,29
0.6,70,30
0.605,71,29
0.61,68,32
0.615,67,33
0.62,67,33
0.625,68,32
0.63,68,32
0.635,68,32
0.64,67,33
0.645,66,34
0.65,66,34
0.655,67,33
0.66,67,33
0.665,67,33
0.67,66,34
0.675,66,34
0.68,67,33
0.685,66,34
0.69,66,34
0.695,66,34
0.7,65,35
0.705,64,36
0.71,64,36
0.715,65,35
0.72,65,35
0.725,64,36
0.73,64,36
0.735,64,36
0.74,63,37
0.745,62,38
0.75,60,40
0.755,60,40
0.76,58,42
0.765,56,44
0.77,55,45
0.775,55,45
0.78,53,47
0.785,54,46
0.79,55,45
0.795,53,47
0.8,53,47
0.805,53,47
0.81,51,49
0.815,52,48
0.82,52,48
0.825,52,48
0.83,50,50
0.835,50,50
0.84,50,50
0.845,51,49
0.85,51,49
0.855,47,53
0.86,44,56
0.865,43,57
0.87,42,58
0.875,42,58
0.88,41,59
0.885,39,61
0.89,39,61
0.895,39,61
0.9,37,63
0.905,38,62
0.91,38,62
0.915,38,62
0.92,37,63
0.925,36,64
0.93,35,65
0.935,34,66
0.94,33,67
0.945,34,66
0.95,31,69
0.955,29,71
0.96,29,71
0.965,29,71
0.97,29,71
0.975,31,69
0.98,31,69
0.985,30,70
0.99,30,70
0.995,32,68
1,32,68
1.005,30,70
1.01,30,70
1.015,30,70
1.02,30,70
1.025,30,70
1.03,30,70
1.035,31,69
1.04,31,69
1.045,30,70
1.05,30,70
1.055,29,71
1.06,28,72
1.065,28,72
1.07,28,72
1.075,29,71
1.08,29,71
1.085,28,72
1.09,28,72
1.095,28,72
1.1,28,72
1.105,27,73
1.11,26,74
1.115,25,75
1.12,24,76
1.125,22,78
1.13,22,78
1.135,20,80
1.14,20,80
1.145,19,81
1.15,19,81
1.155,18,82
1.16,18,82
1.165,18,82
1.17,17,83
1.175,17,83
1.18,18,82
1.185,18,82
1.19,18,82
1.195,18,82
1.2,18,82
1.205,17,83
1.21,17,83
1.215,17,83
1.22,15,85
1.225,16,84
1.23,15,85
1.235,14,86
1.24,14,86
1.245,14,86
1.25,15,85
1.255,15,85
1.26,15,85
1.265,15,85
1.27,15,85
1.275,16,84
1.28,17,83
1.285,18,82
1.29,18,82
1.295,18,82
1.3,17,83
1.305,16,84
1.31,16,84
1.315,14,86
1.32,14,86
1.325,14,86
1.33,15,85
1.335,14,86
1.34,11,89
1.345,11,89
1.35,11,89
1.355,11,89
1.36,12,88
1.365,10,90
1.37,9,91
1.375,9,91
1.38,9,91
1.385,9,91
1.39,9,91
1.395,10,90
1.4,12,88
1.405,12,88
1.41,12,88
1.415,12,88
1.42,11,89
1.425,9,91
1.43,9,91
1.435,8,92
1.44,10,90
1.445,10,90
1.45,10,90
1.455,10,90
1.46,10,90
1.465,10,90
1.47,9,91
1.475,8,92
1.48,8,92
1.485,8,92
1.49,7,93
1.495,7,93
1.5,6,94
1.505,8,92
1.51,8,92
1.515,8,92
1.52,8,92
1.525,9,91
1.53,9,91
1.535,9,91
1.54,9,91
1.545,9,91
1.55,7,93
1.555,7,93
1.56,7,93
1.565,8,92
1.57,8,92
1.575,9,91
1.58,11,89
1.585,10,90
1.59,10,90
1.595,10,90
1.6,9,91
1.605,8,92
1.61,8,92
1.615,9,91
1.62,8,92
1.625,8,92
1.63,7,93
1.635,7,93
1.64,7,93
1.645,8,92
1.65,8,92
1.655,9,91
1.66,10,90
1.665,10,90
1.67,11,89
1.675,11,89
1.68,11,89
1.685,10,90
1.69,10,90
1.695,8,92
1.7,8,92
1.705,9,91
1.71,10,90
1.715,10,90
1.72,11,89
1.725,13,87
1.73,13,87
1.735,14,86
1.74,14,86
1.745,13,87
1.75,13,87
1.755,13,87
1.76,13,87
1.765,12,88
1.77,12,88
1.775,12,88
1.78,12,88
1.785,12,88
1.79,12,88
1.795,13,87
1.8,13,87
1.805,12,88
1.81,12,88
1.815,12,88
1.82,12,88
1.825,12,88
1.83,13,87
1.835,14,86
1.84,14,86
1.845,14,86
1.85,12,88
1.855,12,88
1.86,10,90
1.865,10,90
1.87,10,90
1.875,11,89
1.88,10,90
1.885,10,90
1.89,11,89
1.895,11,89
1.9,13,87
1.905,13,87
1.91,13,87
1.915,14,86
1.92,14,86
1.925,16,84
1.93,17,83
1.935,16,84
1.94,16,84
1.945,16,84
1.95,16,84
1.955,16,84
1.96,16,84
1.965,17,83
1.97,16,84
1.975,16,84
1.98,17,83
1.985,17,83
1.99,16,84
1.995,16,84
2,16,84
2.005,16,84
2.01,16,84
2.015,14,86
2.02,14,86
2.025,13,87
2.03,13,87
2.035,13,87
2.04,13,87
2.045,12,88
2.05,12,88
2.055,11,89
2.06,10,90
2.065,10,90
2.07,10,90
2.075,10,90
2.08,10,90
2.085,8,92
2.09,8,92
2.095,8,92
2.1,9,91
2.105,9,91
2.11,9,91
2.115,11,89
2.12,14,86
2.125,14,86
