Time,Susceptible,Infected
0,99,1
0.005,99,1
0.01,99,1
0.015,99,1
0.02,99,1
0.025,99,1
0.03,99,1
0.035,99,1
0.04,99,1
0.045,99,1
0.05,99,1
0.055,99,1
0.06,99,1
0.065,99,1
0.07,99,1
0.075,99,1
0.08,98,2
0.085,98,2
0.09,97,3
0.095,97,3
0.1,97,3
0.105,97,3
0.11,97,3
0.115,97,3
0.12,97,3
0.125,97,3
0.13,97,3
0.135,97,3
0.14,97,3
0.145,97,3
0.15,97,3
0.155,97,3
0.16,97,3
0.165,97,3
0.17,97,3
0.175,97,3
0.18,97,3
0.185,97,3
0.19,97,3
0.195,97,3
0.2,97,3
0.205,97,3
0.21,97,3
0.215,97,3
0.22,97,3
0.225,97,3
0.23,97,3
0.235,97,3
0.24,97,3
0.245,96,4
0.25,96,4
0.255,96,4
0.26,96,4
0.265,96,4
0.27,96,4
0.275,96,4
0.28,96,4
0.285,96,4
0.29,96,4
0.295,96,4
0.3,96,4
0.305,96,4
0.31,96,4
0.315,96,4
0.32,96,4
0.325,95,5
0.33,95,5
0.335,95,5
0.34,94,6
0.345,94,6
0.35,94,6
0.355,94,6
0.36,94,6
0.365,93,7
0.37,93,7
0.375,93,7
0.38,93,7
0.385,93,7
0.39,93,7
0.395,92,8
0.4,92,8
0.405,92,8
0.41,91,9
0.415,91,9
0.42,91,9
0.425,90,10
0.43,90,10
0.435,90,10
0.44,90,10
0.445,90,10
0.45,90,10
0.455,90,10
0.46,90,10
0.465,90,10
0.47,88,12
0.475,88,12
0.48,85,15
0.485,85,15
0.49,84,16
0.495,84,16
0.5,84,16
0.505,83,17
0.51,82,18
0.515,82,18
0.52,82,18
0.525,81,19
0.53,81,19
0.535,79,21
0.54,79,21
0.545,78,22
0.55,78,22
0.555,77,23
0.56,77,23
0.565,77,23
0.57,74,26
0.575,74,26
0.58,73,27
0.585,73,27
0.59,73,27
0.595,74,26
0.6,74,26
0.605,74,26
0.61,74,26
0.615,72,28
0.62,72,28
0.625,73,27
0.63,72,28
0.635,70,30
0.64,70,30
0.645,70,30
0.65,69,31
0.655,67,33
0.66,66,34
0.665,66,34
0.67,66,34
0.675,66,34
0.68,64,36
0.685,64,36
0.69,63,37
0.695,64,36
0.7,62,38
0.705,62,38
0.71,60,40
0.715,60,40
0.72,59,41
0.725,59,41
0.73,58,42
0.735,55,45
0.74,54,46
0.745,53,47
0.75,54,46
0.755,54,46
0.76,54,46
0.765,54,46
0.77,55,45
0.775,54,46
0.78,54,46
0.785,53,47
0.79,54,46
0.795,54,46
0.8,54,46
0.805,53,47
0.81,51,49
0.815,51,49
0.82,51,49
0.825,50,50
0.83,49,51
0.835,48,52
0.84,48,52
0.845,46,54
0.85,45,55
0.855,45,55
0.86,46,54
0.865,45,55
0.87,43,57
0.875,43,57
0.88,43,57
0.885,44,56
0.89,44,56
0.895,42,58
0.9,41,59
0.905,40,60
0.91,40,60
0.915,39,61
0.92,39,61
0.925,39,61
0.93,39,61
0.935,39,61
0.94,40,60
0.945,39,61
0.95,39,61
0.955,38,62
0.96,38,62
0.965,38,62
0.97,35,65
0.975,36,64
0.98,36,64
0.985,36,64
0.99,35,65
0.995,34,66
1,34,66
1.005,33,67
1.01,33,67
1.015,33,67
1.02,35,65
1.025,37,63
1.03,37,63
1.035,36,64
1.04,34,66
1.045,33,67
1.05,33,67
1.055,33,67
1.06,32,68
1.065,32,68
1.07,34,66
1.075,34,66
1.08,34,66
1.085,32,68
1.09,30,70
1.095,28,72
1.1,28,72
1.105,28,72
1.11,28,72
1.115,28,72
1.12,27,73
1.125,27,73
1.13,25,75
1.135,25,75
1.14,24,76
1.145,24,76
1.15,24,76
1.155,24,76
1.16,24,76
1.165,25,75
1.17,26,74
1.175,27,73
1.18,27,73
1.185,26,74
1.19,25,75
1.195,25,75
1.2,23,77
1.205,22,78
1.21,22,78
1.215,22,78
1.22,22,78
1.225,23,77
1.23,23,77
1.235,21,79
1.24,20,80
1.245,20,80
1.25,21,79
1.255,22,78
1.26,22,78
1.265,21,79
1.27,20,80
1.275,21,79
1.28,23,77
1.285,24,76
1.29,23,77
1.295,23,77
1.3,24,76
1.305,22,78
1.31,21,79
1.315,21,79
1.32,21,79
1.325,20,80
1.33,19,81
1.335,19,81
1.34,18,82
1.345,17,83
1.35,16,84
1.355,17,83
1.36,18,82
1.365,19,81
1.37,19,81
1.375,20,80
1.38,20,80
1.385,19,81
1.39,19,81
1.395,19,81
1.4,20,80
1.405,21,79
1.41,21,79
1.415,21,79
1.42,21,79
1.425,21,79
1.43,20,80
1.435,21,79
1.44,20,80
1.445,21,79
1.45,24,76
1.455,22,78
1.46,22,78
1.465,23,77
1.47,22,78
1.475,23,77
1.48,22,78
1.485,22,78
1.49,22,78
1.495,19,81
1.5,19,81
1.505,18,82
1.51,18,82
1.515,18,82
1.52,19,81
1.525,19,81
1.53,20,80
1.535,20,80
1.54,19,81
1.545,22,78
1.55,21,79
1.555,22,78
1.56,21,79
1.565,20,80
1.57,20,80
1.575,20,80
1.58,19,81
1.585,17,83
1.59,17,83
1.595,17,83
1.6,17,83
1.605,17,83
1.61,17,83
1.615,16,84
1.62,17,83
1.625,16,84
1.63,17,83
1.635,18,82
1.64,17,83
1.645,18,82
1.65,19,81
1.655,19,81
1.66,18,82
1.665,16,84
1.67,16,84
1.675,18,82
1.68,17,83
1.685,15,85
1.69,15,85
1.695,16,84
1.7,19,81
1.705,18,82
1.71,18,82
1.715,18,82
1.72,17,83
1.725,17,83
1.73,18,82
1.735,18,82
1.74,16,84
1.745,17,83
1.75,17,83
1.755,17,83
1.76,17,83
1.765,16,84
1.77,14,86
1.775,14,86
1.78,14,86
1.785,15,85
1.79,15,85
1.795,18,82
1.8,18,82
1.805,18,82
1.81,17,83
1.815,18,82
1.82,18,82
1.825,17,83
1.83,15,85
1.835,14,86
1.84,15,85
1.845,15,85
1.85,15,85
1.855,15,85
1.86,14,86
1.865,15,85
1.87,13,87
1.875,15,85
1.88,15,85
1.885,15,85
1.89,15,85
1.895,16,84
1.9,15,85
1.905,14,86
1.91,14,86
1.915,15,85
1.92,15,85
1.925,15,85
1.93,14,86
1.935,14,86
1.94,15,85
1.945,14,86
1.95,14,86
1.955,13,87
1.96,14,86
1.965,14,86
1.97,13,87
1.975,11,89
1.98,12,88
1.985,12,88
1.99,11,89
1.995,12,88
2,11,89
2.005,10,90
2.01,10,90
2.015,11,89
2.02,11,89
2.025,11,89
2.03,12,88
2.035,12,88
2.04,12,88
2.045,12,88
2.05,11,89
2.055,12,88
2.06,12,88
2.065,12,88
2.07,12,88
2.075,13,87
2.08,13,87
2.085,13,87
2.09,13,87
2.095,12,88
2.1,12,88
2.105,13,87
2.11,13,87
2.115,12,88
2.12,13,87
2.125,13,87
