Time,Susceptible,Infected
0,99,1
0.005,99,1
0.01,99,1
0.015,99,1
0.02,99,1
0.025,98,2
0.03,97,3
0.035,97,3
0.04,97,3
0.045,97,3
0.05,97,3
0.055,97,3
0.06,96,4
0.065,96,4
0.07,96,4
0.075,96,4
0.08,96,4
0.085,96,4
0.09,96,4
0.095,97,3
0.1,97,3
0.105,96,4
0.11,95,5
0.115,95,5
0.12,95,5
0.125,94,6
0.13,94,6
0.135,94,6
0.14,94,6
0.145,94,6
0.15,94,6
0.155,94,6
0.16,94,6
0.165,94,6
0.17,94,6
0.175,94,6
0.18,94,6
0.185,95,5
0.19,95,5
0.195,95,5
0.2,95,5
0.205,95,5
0.21,95,5
0.215,93,7
0.22,94,6
0.225,93,7
0.23,94,6
0.235,94,6
0.24,94,6
0.245,93,7
0.25,93,7
0.255,93,7
0.26,92,8
0.265,92,8
0.27,92,8
0.275,92,8
0.28,92,8
0.285,92,8
0.29,92,8
0.295,91,9
0.3,91,9
0.305,90,10
0.31,90,10
0.315,89,11
0.32,88,12
0.325,88,12
0.33,88,12
0.335,87,13
0.34,87,13
0.345,85,15
0.35,85,15
0.355,85,15
0.36,86,14
0.365,85,15
0.37,85,15
0.375,85,15
0.38,85,15
0.385,85,15
0.39,84,16
0.395,84,16
0.4,84,16
0.405,84,16
0.41,84,16
0.415,83,17
0.42,83,17
0.425,82,18
0.43,80,20
0.435,79,21
0.44,79,21
0.445,78,22
0.45,76,24
0.455,76,24
0.46,78,22
0.465,78,22
0.47,78,22
0.475,77,23
0.48,77,23
0.485,76,24
0.49,76,24
0.495,76,24
0.5,76,24
0.505,75,25
0.51,75,25
0.515,76,24
0.52,74,26
0.525,75,25
0.53,74,26
0.535,75,25
0.54,74,26
0.545,74,26
0.55,73,27
0.555,74,26
0.56,73,27
0.565,73,27
0.57,73,27
0.575,73,27
0.58,73,27
0.585,73,27
0.59,72,28
0.595,73,27
0.6,72,28
0.605,70,30
0.61,69,31
0.615,67,33
0.62,67,33
0.625,66,34
0.63,66,34
0.635,64,36
0.64,64,36
0.645,65,35
0.65,65,35
0.655,65,35
0.66,64,36
0.665,63,37
0.67,62,38
0.675,60,40
0.68,60,40
0.685,59,41
0.69,59,41
0.695,57,43
0.7,57,43
0.705,56,44
0.71,56,44
0.715,55,45
0.72,54,46
0.725,52,48
0.73,52,48
0.735,51,49
0.74,49,51
0.745,48,52
0.75,46,54
0.755,46,54
0.76,45,55
0.765,44,56
0.77,44,56
0.775,45,55
0.78,44,56
0.785,43,57
0.79,43,57
0.795,45,55
0.8,44,56
0.805,44,56
0.81,44,56
0.815,42,58
0.82,39,61
0.825,39,61
0.83,38,62
0.835,38,62
0.84,39,61
0.845,39,61
0.85,38,62
0.855,38,62
0.86,36,64
0.865,36,64
0.87,35,65
0.875,35,65
0.88,35,65
0.885,35,65
0.89,35,65
0.895,36,64
0.9,36,64
0.905,36,64
0.91,36,64
0.915,35,65
0.92,35,65
0.925,34,66
0.93,30,70
0.935,30,70
0.94,30,70
0.945,29,71
0.95,29,71
0.955,29,71
0.96,31,69
0.965,30,70
0.97,30,70
0.975,30,70
0.98,30,70
0.985,31,69
0.99,32,68
0.995,32,68
1,33,67
1.005,32,68
1.01,31,69
1.015,31,69
1.02,31,69
1.025,30,70
1.03,30,70
1.035,29,71
1.04,27,73
1.045,26,74
1.05,26,74
1.055,24,76
1.06,24,76
1.065,23,77
1.07,22,78
1.075,20,80
1.08,19,81
1.085,19,81
1.09,18,82
1.095,14,86
1.1,14,86
1.105,14,86
1.11,15,85
1.115,15,85
1.12,16,84
1.125,16,84
1.13,16,84
1.135,18,82
1.14,18,82
1.145,18,82
1.15,17,83
1.155,16,84
1.16,17,83
1.165,17,83
1.17,18,82
1.175,16,84
1.18,17,83
1.185,15,85
1.19,16,84
1.195,16,84
1.2,17,83
1.205,18,82
1.21,18,82
1.215,18,82
1.22,18,82
1.225,18,82
1.23,17,83
1.235,16,84
1.24,16,84
1.245,16,84
1.25,16,84
1.255,17,83
1.26,17,83
1.265,18,82
1.27,18,82
1.275,18,82
1.28,17,83
1.285,17,83
1.29,16,84
1.295,16,84
1.3,17,83
1.305,17,83
1.31,14,86
1.315,16,84
1.32,14,86
1.325,13,87
1.33,14,86
1.335,14,86
1.34,12,88
1.345,12,88
1.35,12,88
1.355,11,89
1.36,11,89
1.365,11,89
1.37,9,91
1.375,10,90
1.38,11,89
1.385,12,88
1.39,11,89
1.395,11,89
1.4,10,90
1.405,10,90
1.41,10,90
1.415,9,91
1.42,9,91
1.425,8,92
1.43,8,92
1.435,8,92
1.44,7,93
1.445,7,93
1.45,7,93
1.455,9,91
1.46,10,90
1.465,10,90
1.47,11,89
1.475,12,88
1.48,11,89
1.485,11,89
1.49,12,88
1.495,13,87
1.5,12,88
1.505,10,90
1.51,8,92
1.515,9,91
1.52,9,91
1.525,10,90
1.53,11,89
1.535,11,89
1.54,11,89
1.545,11,89
1.55,11,89
1.555,11,89
1.56,11,89
1.565,11,89
1.57,12,88
1.575,12,88
1.58,12,88
1.585,13,87
1.59,12,88
1.595,15,85
1.6,15,85
1.605,16,84
1.61,17,83
1.615,20,80
1.62,21,79
1.625,21,79
1.63,21,79
1.635,21,79
1.64,20,80
1.645,20,80
1.65,21,79
1.655,21,79
1.66,21,79
1.665,21,79
1.67,22,78
1.675,22,78
1.68,22,78
1.685,21,79
1.69,21,79
1.695,21,79
1.7,21,79
1.705,22,78
1.71,21,79
1.715,21,79
1.72,21,79
1.725,23,77
1.73,23,77
1.735,23,77
1.74,23,77
1.745,22,78
1.75,21,79
1.755,21,79
1.76,19,81
1.765,19,81
1.77,17,83
1.775,16,84
1.78,16,84
1.785,18,82
1.79,17,83
1.795,17,83
1.8,18,82
1.805,18,82
1.81,19,81
1.815,19,81
1.82,21,79
1.825,21,79
1.83,21,79
1.835,22,78
1.84,20,80
1.845,19,81
1.85,19,81
1.855,19,81
1.86,19,81
1.865,19,81
1.87,19,81
1.875,19,81
1.88,19,81
1.885,20,80
1.89,19,81
1.895,19,81
1.9,19,81
1.905,19,81
1.91,18,82
1.915,18,82
1.92,16,84
1.925,16,84
1.93,16,84
1.935,16,84
1.94,15,85
1.945,14,86
1.95,14,86
1.955,13,87
1.96,14,86
1.965,12,88
1.97,12,88
1.975,12,88
1.98,12,88
1.985,13,87
1.99,13,87
1.995,13,87
2,13,87
2.005,12,88
2.01,14,86
2.015,14,86
2.02,14,86
2.025,14,86
2.03,13,87
2.035,14,86
2.04,13,87
2.045,13,87
2.05,13,87
2.055,14,86
2.06,13,87
2.065,13,87
2.07,12,88
2.075,12,88
2.08,14,86
2.085,14,86
2.09,14,86
2.095,14,86
2.1,14,86
2.105,13,87
2.11,13,87
2.115,13,87
2.12,14,86
2.125,14,86
