Time,Susceptible,Infected
0,99,1
0.005,99,1
0.01,99,1
0.015,99,1
0.02,98,2
0.025,98,2
0.03,98,2
0.035,98,2
0.04,98,2
0.045,98,2
0.05,98,2
0.055,97,3
0.06,96,4
0.065,95,5
0.07,95,5
0.075,95,5
0.08,94,6
0.085,94,6
0.09,94,6
0.095,94,6
0.1,94,6
0.105,94,6
0.11,94,6
0.115,94,6
0.12,94,6
0.125,93,7
0.13,93,7
0.135,93,7
0.14,92,8
0.145,92,8
0.15,92,8
0.155,92,8
0.16,92,8
0.165,91,9
0.17,91,9
0.175,91,9
0.18,91,9
0.185,90,10
0.19,88,12
0.195,88,12
0.2,88,12
0.205,88,12
0.21,88,12
0.215,88,12
0.22,88,12
0.225,88,12
0.23,88,12
0.235,88,12
0.24,88,12
0.245,87,13
0.25,86,14
0.255,87,13
0.26,87,13
0.265,85,15
0.27,84,16
0.275,84,16
0.28,84,16
0.285,84,16
0.29,84,16
0.295,84,16
0.3,84,16
0.305,84,16
0.31,84,16
0.315,84,16
0.32,83,17
0.325,81,19
0.33,80,20
0.335,78,22
0.34,78,22
0.345,78,22
0.35,78,22
0.355,78,22
0.36,77,23
0.365,77,23
0.37,77,23
0.375,76,24
0.38,76,24
0.385,75,25
0.39,73,27
0.395,72,28
0.4,72,28
0.405,72,28
0.41,71,29
0.415,69,31
0.42,68,32
0.425,68,32
0.43,66,34
0.435,66,34
0.44,64,36
0.445,64,36
0.45,63,37
0.455,61,39
0.46,60,40
0.465,59,41
0.47,60,40
0.475,58,42
0.48,57,43
0.485,57,43
0.49,56,44
0.495,56,44
0.5,56,44
0.505,55,45
0.51,55,45
0.515,56,44
0.52,57,43
0.525,57,43
0.53,56,44
0.535,56,44
0.54,55,45
0.545,55,45
0.55,55,45
0.555,50,50
0.56,49,51
0.565,49,51
0.57,49,51
0.575,48,52
0.58,46,54
0.585,45,55
0.59,45,55
0.595,43,57
0.6,43,57
0.605,42,58
0.61,42,58
0.615,40,60
0.62,40,60
0.625,42,58
0.63,42,58
0.635,40,60
0.64,40,60
0.645,38,62
0.65,38,62
0.655,38,62
0.66,36,64
0.665,35,65
0.67,36,64
0.675,36,64
0.68,34,66
0.685,33,67
0.69,33,67
0.695,33,67
0.7,31,69
0.705,31,69
0.71,31,69
0.715,33,67
0.72,31,69
0.725,28,72
0.73,28,72
0.735,27,73
0.74,24,76
0.745,22,78
0.75,24,76
0.755,23,77
0.76,23,77
0.765,20,80
0.77,19,81
0.775,19,81
0.78,19,81
0.785,20,80
0.79,21,79
0.795,20,80
0.8,20,80
0.805,20,80
0.81,20,80
0.815,18,82
0.82,19,81
0.825,20,80
0.83,20,80
0.835,22,78
0.84,22,78
0.845,22,78
0.85,22,78
0.855,21,79
0.86,21,79
0.865,21,79
0.87,20,80
0.875,20,80
0.88,21,79
0.885,21,79
0.89,20,80
0.895,20,80
0.9,19,81
0.905,20,80
0.91,20,80
0.915,20,80
0.92,20,80
0.925,21,79
0.93,21,79
0.935,22,78
0.94,22,78
0.945,22,78
0.95,22,78
0.955,22,78
0.96,22,78
0.965,22,78
0.97,23,77
0.975,21,79
0.98,21,79
0.985,21,79
0.99,21,79
0.995,21,79
1,20,80
1.005,21,79
1.01,20,80
1.015,20,80
1.02,21,79
1.025,20,80
1.03,19,81
1.035,19,81
1.04,19,81
1.045,18,82
1.05,19,81
1.055,19,81
1.06,19,81
1.065,19,81
1.07,21,79
1.075,20,80
1.08,20,80
1.085,21,79
1.09,20,80
1.095,18,82
1.1,19,81
1.105,19,81
1.11,18,82
1.115,17,83
1.12,16,84
1.125,16,84
1.13,16,84
1.135,15,85
1.14,15,85
1.145,17,83
1.15,18,82
1.155,16,84
1.16,16,84
1.165,16,84
1.17,17,83
1.175,16,84
1.18,16,84
1.185,16,84
1.19,16,84
1.195,16,84
1.2,16,84
1.205,18,82
1.21,18,82
1.215,17,83
1.22,17,83
1.225,18,82
1.23,18,82
1.235,16,84
1.24,15,85
1.245,15,85
1.25,16,84
1.255,17,83
1.26,17,83
1.265,17,83
1.27,15,85
1.275,14,86
1.28,14,86
1.285,15,85
1.29,16,84
1.295,16,84
1.3,16,84
1.305,16,84
1.31,15,85
1.315,15,85
1.32,16,84
1.325,15,85
1.33,16,84
1.335,17,83
1.34,18,82
1.345,18,82
1.35,20,80
1.355,20,80
1.36,20,80
1.365,20,80
1.37,20,80
1.375,21,79
1.38,21,79
1.385,20,80
1.39,20,80
1.395,19,81
1.4,19,81
1.405,19,81
1.41,20,80
1.415,19,81
1.42,19,81
1.425,21,79
1.43,20,80
1.435,19,81
1.44,18,82
1.445,18,82
1.45,18,82
1.455,18,82
1.46,18,82
1.465,18,82
1.47,19,81
1.475,19,81
1.48,20,80
1.485,20,80
1.49,22,78
1.495,22,78
1.5,21,79
1.505,22,78
1.51,21,79
1.515,19,81
1.52,18,82
1.525,18,82
1.53,17,83
1.535,16,84
1.54,15,85
1.545,15,85
1.55,13,87
1.555,13,87
1.56,14,86
1.565,14,86
1.57,14,86
1.575,14,86
1.58,13,87
1.585,14,86
1.59,15,85
1.595,15,85
1.6,16,84
1.605,17,83
1.61,17,83
1.615,17,83
1.62,18,82
1.625,16,84
1.63,15,85
1.635,16,84
1.64,16,84
1.645,16,84
1.65,15,85
1.655,15,85
1.66,17,83
1.665,18,82
1.67,16,84
1.675,16,84
1.68,16,84
1.685,16,84
1.69,16,84
1.695,16,84
1.7,17,83
1.705,16,84
1.71,14,86
1.715,14,86
1.72,14,86
1.725,14,86
1.73,12,88
1.735,12,88
1.74,13,87
1.745,13,87
1.75,13,87
1.755,12,88
1.76,12,88
1.765,11,89
1.77,12,88
1.775,11,89
1.78,11,89
1.785,11,89
1.79,11,89
1.795,12,88
1.8,13,87
1.805,13,87
1.81,12,88
1.815,13,87
1.82,12,88
1.825,13,87
1.83,13,87
1.835,13,87
1.84,15,85
1.845,15,85
1.85,15,85
1.855,14,86
1.86,14,86
1.865,16,84
1.87,15,85
1.875,15,85
1.88,15,85
1.885,13,87
1.89,13,87
1.895,13,87
1.9,13,87
1.905,14,86
1.91,14,86
1.915,15,85
1.92,15,85
1.925,14,86
1.93,14,86
1.935,14,86
1.94,14,86
1.945,14,86
1.95,14,86
1.955,15,85
1.96,15,85
1.965,15,85
1.97,15,85
1.975,16,84
1.98,16,84
1.985,16,84
1.99,16,84
1.995,16,84
2,16,84
2.005,17,83
2.01,17,83
2.015,17,83
2.02,19,81
2.025,20,80
2.03,19,81
2.035,17,83
2.04,18,82
2.045,18,82
2.05,18,82
2.055,17,83
2.06,17,83
2.065,17,83
2.07,18,82
2.075,18,82
2.08,19,81
2.085,19,81
2.09,19,81
2.095,21,79
2.1,21,79
2.105,21,79
2.11,19,81
2.115,19,81
2.12,20,80
2.125,19,81
