Time,Susceptible,Infected
0,99,1
0.005,99,1
0.01,99,1
0.015,99,1
0.02,99,1
0.025,99,1
0.03,99,1
0.035,99,1
0.04,99,1
0.045,98,2
0.05,98,2
0.055,98,2
0.06,98,2
0.065,98,2
0.07,98,2
0.075,98,2
0.08,98,2
0.085,98,2
0.09,98,2
0.095,98,2
0.1,98,2
0.105,98,2
0.11,98,2
0.115,98,2
0.12,98,2
0.125,97,3
0.13,97,3
0.135,97,3
0.14,97,3
0.145,97,3
0.15,97,3
0.155,97,3
0.16,97,3
0.165,97,3
0.17,97,3
0.175,97,3
0.18,97,3
0.185,97,3
0.19,97,3
0.195,97,3
0.2,97,3
0.205,97,3
0.21,97,3
0.215,97,3
0.22,97,3
0.225,97,3
0.23,97,3
0.235,97,3
0.24,96,4
0.245,96,4
0.25,96,4
0.255,96,4
0.26,96,4
0.265,96,4
0.27,96,4
0.275,96,4
0.28,96,4
0.285,95,5
0.29,95,5
0.295,95,5
0.3,95,5
0.305,95,5
0.31,95,5
0.315,95,5
0.32,95,5
0.325,95,5
0.33,95,5
0.335,94,6
0.34,93,7
0.345,92,8
0.35,92,8
0.355,91,9
0.36,91,9
0.365,90,10
0.37,90,10
0.375,88,12
0.38,88,12
0.385,87,13
0.39,87,13
0.395,87,13
0.4,87,13
0.405,86,14
0.41,86,14
0.415,86,14
0.42,85,15
0.425,83,17
0.43,84,16
0.435,84,16
0.44,83,17
0.445,83,17
0.45,82,18
0.455,81,19
0.46,81,19
0.465,80,20
0.47,79,21
0.475,76,24
0.48,76,24
0.485,74,26
0.49,73,27
0.495,73,27
0.5,73,27
0.505,70,30
0.51,70,30
0.515,69,31
0.52,67,33
0.525,66,34
0.53,66,34
0.535,66,34
0.54,65,35
0.545,65,35
0.55,63,37
0.555,62,38
0.56,59,41
0.565,59,41
0.57,59,41
0.575,58,42
0.58,59,41
0.585,59,41
0.59,59,41
0.595,59,41
0.6,59,41
0.605,60,40
0.61,61,39
0.615,59,41
0.62,59,41
0.625,59,41
0.63,59,41
0.635,58,42
0.64,57,43
0.645,59,41
0.65,58,42
0.655,58,42
0.66,59,41
0.665,59,41
0.67,59,41
0.675,58,42
0.68,55,45
0.685,55,45
0.69,54,46
0.695,55,45
0.7,54,46
0.705,53,47
0.71,53,47
0.715,52,48
0.72,52,48
0.725,51,49
0.73,50,50
0.735,48,52
0.74,48,52
0.745,48,52
0.75,47,53
0.755,45,55
0.76,46,54
0.765,46,54
0.77,46,54
0.775,45,55
0.78,45,55
0.785,44,56
0.79,44,56
0.795,44,56
0.8,44,56
0.805,42,58
0.81,42,58
0.815,40,60
0.82,40,60
0.825,38,62
0.83,39,61
0.835,39,61
0.84,38,62
0.845,37,63
0.85,37,63
0.855,35,65
0.86,34,66
0.865,32,68
0.87,31,69
0.875,31,69
0.88,31,69
0.885,31,69
0.89,30,70
0.895,29,71
0.9,28,72
0.905,29,71
0.91,30,70
0.915,29,71
0.92,29,71
0.925,28,72
0.93,28,72
0.935,28,72
0.94,29,71
0.945,28,72
0.95,27,73
0.955,28,72
0.96,27,73
0.965,26,74
0.97,26,74
0.975,26,74
0.98,25,75
0.985,25,75
0.99,25,75
0.995,25,75
1,26,74
1.005,26,74
1.01,25,75
1.015,28,72
1.02,29,71
1.025,28,72
1.03,28,72
1.035,28,72
1.04,28,72
1.045,27,73
1.05,27,73
1.055,28,72
1.06,28,72
1.065,28,72
1.07,28,72
1.075,27,73
1.08,27,73
1.085,27,73
1.09,27,73
1.095,26,74
1.1,27,73
1.105,26,74
1.11,26,74
1.115,25,75
1.12,24,76
1.125,24,76
1.13,22,78
1.135,22,78
1.14,22,78
1.145,23,77
1.15,23,77
1.155,25,75
1.16,26,74
1.165,26,74
1.17,27,73
1.175,27,73
1.18,26,74
1.185,26,74
1.19,26,74
1.195,28,72
1.2,28,72
1.205,28,72
1.21,26,74
1.215,26,74
1.22,27,73
1.225,24,76
1.23,24,76
1.235,23,77
1.24,20,80
1.245,19,81
1.25,21,79
1.255,20,80
1.26,20,80
1.265,19,81
1.27,18,82
1.275,20,80
1.28,19,81
1.285,19,81
1.29,18,82
1.295,18,82
1.3,17,83
1.305,17,83
1.31,17,83
1.315,16,84
1.32,15,85
1.325,16,84
1.33,18,82
1.335,18,82
1.34,17,83
1.345,17,83
1.35,17,83
1.355,17,83
1.36,17,83
1.365,17,83
1.37,16,84
1.375,17,83
1.38,18,82
1.385,18,82
1.39,18,82
1.395,18,82
1.4,18,82
1.405,18,82
1.41,18,82
1.415,18,82
1.42,18,82
1.425,18,82
1.43,18,82
1.435,19,81
1.44,19,81
1.445,20,80
1.45,18,82
1.455,19,81
1.46,20,80
1.465,20,80
1.47,21,79
1.475,21,79
1.48,20,80
1.485,19,81
1.49,19,81
1.495,19,81
1.5,19,81
1.505,18,82
1.51,20,80
1.515,20,80
1.52,20,80
1.525,19,81
1.53,19,81
1.535,20,80
1.54,20,80
1.545,20,80
1.55,19,81
1.555,19,81
1.56,19,81
1.565,16,84
1.57,16,84
1.575,16,84
1.58,16,84
1.585,16,84
1.59,16,84
1.595,16,84
1.6,16,84
1.605,15,85
1.61,15,85
1.615,16,84
1.62,15,85
1.625,17,83
1.63,17,83
1.635,17,83
1.64,17,83
1.645,17,83
1.65,17,83
1.655,18,82
1.66,17,83
1.665,17,83
1.67,16,84
1.675,16,84
1.68,16,84
1.685,16,84
1.69,17,83
1.695,17,83
1.7,17,83
1.705,18,82
1.71,18,82
1.715,18,82
1.72,19,81
1.725,18,82
1.73,20,80
1.735,20,80
1.74,21,79
1.745,21,79
1.75,21,79
1.755,22,78
1.76,22,78
1.765,21,79
1.77,21,79
1.775,21,79
1.78,19,81
1.785,21,79
1.79,21,79
1.795,22,78
1.8,21,79
1.805,21,79
1.81,20,80
1.815,20,80
1.82,18,82
1.825,18,82
1.83,18,82
1.835,17,83
1.84,17,83
1.845,18,82
1.85,18,82
1.855,20,80
1.86,22,78
1.865,22,78
1.87,21,79
1.875,22,78
1.88,22,78
1.885,21,79
1.89,19,81
1.895,19,81
1.9,21,79
1.905,20,80
1.91,19,81
1.915,18,82
1.92,18,82
1.925,19,81
1.93,20,80
1.935,20,80
1.94,20,80
1.945,20,80
1.95,20,80
1.955,20,80
1.96,20,80
1.965,21,79
1.97,21,79
1.975,21,79
1.98,19,81
1.985,19,81
1.99,20,80
1.995,19,81
2,19,81
2.005,20,80
2.01,19,81
2.015,19,81
2.02,19,81
2.025,19,81
2.03,19,81
2.035,19,81
2.04,19,81
2.045,20,80
2.05,20,80
2.055,20,80
2.06,20,80
2.065,20,80
2.07,19,81
2.075,20,80
2.08,20,80
2.085,19,81
2.09,19,81
2.095,20,80
2.1,20,80
2.105,21,79
2.11,21,79
2.115,22,78
2.12,22,78
2.125,22,78
