Time,Susceptible,Infected
0,99,1
0.005,99,1
0.01,99,1
0.015,99,1
0.02,99,1
0.025,99,1
0.03,99,1
0.035,99,1
0.04,99,1
0.045,99,1
0.05,98,2
0.055,98,2
0.06,98,2
0.065,98,2
0.07,97,3
0.075,97,3
0.08,96,4
0.085,96,4
0.09,96,4
0.095,95,5
0.1,95,5
0.105,95,5
0.11,94,6
0.115,94,6
0.12,94,6
0.125,94,6
0.13,94,6
0.135,94,6
0.14,94,6
0.145,94,6
0.15,94,6
0.155,94,6
0.16,94,6
0.165,94,6
0.17,93,7
0.175,93,7
0.18,93,7
0.185,93,7
0.19,93,7
0.195,93,7
0.2,93,7
0.205,93,7
0.21,93,7
0.215,93,7
0.22,93,7
0.225,93,7
0.23,93,7
0.235,93,7
0.24,93,7
0.245,93,7
0.25,93,7
0.255,93,7
0.26,92,8
0.265,91,9
0.27,91,9
0.275,92,8
0.28,92,8
0.285,91,9
0.29,91,9
0.295,90,10
0.3,89,11
0.305,89,11
0.31,89,11
0.315,88,12
0.32,88,12
0.325,85,15
0.33,85,15
0.335,84,16
0.34,82,18
0.345,81,19
0.35,79,21
0.355,79,21
0.36,80,20
0.365,79,21
0.37,80,20
0.375,80,20
0.38,80,20
0.385,79,21
0.39,78,22
0.395,75,25
0.4,74,26
0.405,73,27
0.41,72,28
0.415,71,29
0.42,71,29
0.425,71,29
0.43,71,29
0.435,71,29
0.44,70,30
0.445,69,31
0.45,68,32
0.455,68,32
0.46,68,32
0.465,68,32
0.47,68,32
0.475,69,31
0.48,69,31
0.485,68,32
0.49,66,34
0.495,65,35
0.5,63,37
0.505,63,37
0.51,62,38
0.515,62,38
0.52,62,38
0.525,62,38
0.53,62,38
0.535,61,39
0.54,60,40
0.545,59,41
0.55,58,42
0.555,57,43
0.56,57,43
0.565,56,44
0.57,54,46
0.575,54,46
0.58,54,46
0.585,54,46
0.59,55,45
0.595,53,47
0.6,53,47
0.605,53,47
0.61,52,48
0.615,52,48
0.62,51,49
0.625,50,50
0.63,50,50
0.635,50,50
0.64,50,50
0.645,48,52
0.65,47,53
0.655,47,53
0.66,46,54
0.665,45,55
0.67,44,56
0.675,43,57
0.68,41,59
0.685,41,59
0.69,40,60
0.695,39,61
0.7,40,60
0.705,39,61
0.71,40,60
0.715,40,60
0.72,40,60
0.725,39,61
0.73,37,63
0.735,37,63
0.74,37,63
0.745,38,62
0.75,37,63
0.755,36,64
0.76,34,66
0.765,34,66
0.77,33,67
0.775,32,68
0.78,29,71
0.785,29,71
0.79,29,71
0.795,29,71
0.8,28,72
0.805,28,72
0.81,26,74
0.815,26,74
0.82,26,74
0.825,26,74
0.83,23,77
0.835,22,78
0.84,22,78
0.845,22,78
0.85,21,79
0.855,22,78
0.86,22,78
0.865,23,77
0.87,23,77
0.875,21,79
0.88,21,79
0.885,20,80
0.89,19,81
0.895,19,81
0.9,18,82
0.905,17,83
0.91,20,80
0.915,20,80
0.92,20,80
0.925,21,79
0.93,21,79
0.935,22,78
0.94,22,78
0.945,22,78
0.95,22,78
0.955,20,80
0.96,22,78
0.965,23,77
0.97,21,79
0.975,21,79
0.98,19,81
0.985,20,80
0.99,19,81
0.995,16,84
1,18,82
1.005,17,83
1.01,17,83
1.015,17,83
1.02,17,83
1.025,17,83
1.03,17,83
1.035,17,83
1.04,17,83
1.045,16,84
1.05,15,85
1.055,17,83
1.06,18,82
1.065,15,85
1.07,14,86
1.075,13,87
1.08,12,88
1.085,12,88
1.09,12,88
1.095,14,86
1.1,14,86
1.105,14,86
1.11,13,87
1.115,12,88
1.12,12,88
1.125,12,88
1.13,14,86
1.135,15,85
1.14,15,85
1.145,13,87
1.15,13,87
1.155,13,87
1.16,13,87
1.165,12,88
1.17,14,86
1.175,14,86
1.18,14,86
1.185,13,87
1.19,13,87
1.195,14,86
1.2,13,87
1.205,13,87
1.21,13,87
1.215,15,85
1.22,15,85
1.225,14,86
1.23,14,86
1.235,13,87
1.24,12,88
1.245,12,88
1.25,11,89
1.255,12,88
1.26,12,88
1.265,13,87
1.27,13,87
1.275,13,87
1.28,15,85
1.285,14,86
1.29,14,86
1.295,15,85
1.3,17,83
1.305,17,83
1.31,17,83
1.315,18,82
1.32,17,83
1.325,17,83
1.33,17,83
1.335,16,84
1.34,16,84
1.345,16,84
1.35,16,84
1.355,16,84
1.36,17,83
1.365,18,82
1.37,18,82
1.375,18,82
1.38,19,81
1.385,19,81
1.39,18,82
1.395,17,83
1.4,17,83
1.405,18,82
1.41,17,83
1.415,17,83
1.42,17,83
1.425,18,82
1.43,17,83
1.435,17,83
1.44,16,84
1.445,16,84
1.45,15,85
1.455,18,82
1.46,20,80
1.465,21,79
1.47,22,78
1.475,21,79
1.48,21,79
1.485,21,79
1.49,18,82
1.495,19,81
1.5,18,82
1.505,18,82
1.51,18,82
1.515,18,82
1.52,17,83
1.525,16,84
1.53,16,84
1.535,18,82
1.54,17,83
1.545,17,83
1.55,16,84
1.555,16,84
1.56,14,86
1.565,14,86
1.57,15,85
1.575,15,85
1.58,14,86
1.585,16,84
1.59,17,83
1.595,16,84
1.6,16,84
1.605,16,84
1.61,16,84
1.615,15,85
1.62,14,86
1.625,16,84
1.63,15,85
1.635,15,85
1.64,16,84
1.645,15,85
1.65,15,85
1.655,14,86
1.66,14,86
1.665,16,84
1.67,16,84
1.675,16,84
1.68,18,82
1.685,18,82
1.69,17,83
1.695,18,82
1.7,17,83
1.705,17,83
1.71,18,82
1.715,17,83
1.72,18,82
1.725,18,82
1.73,18,82
1.735,18,82
1.74,18,82
1.745,19,81
1.75,18,82
1.755,16,84
1.76,15,85
1.765,14,86
1.77,14,86
1.775,14,86
1.78,16,84
1.785,18,82
1.79,17,83
1.795,18,82
1.8,18,82
1.805,18,82
1.81,19,81
1.815,19,81
1.82,20,80
1.825,20,80
1.83,21,79
1.835,21,79
1.84,21,79
1.845,20,80
1.85,19,81
1.855,18,82
1.86,18,82
1.865,19,81
1.87,19,81
1.875,19,81
1.88,19,81
1.885,19,81
1.89,18,82
1.895,19,81
1.9,19,81
1.905,18,82
1.91,18,82
1.915,16,84
1.92,17,83
1.925,17,83
1.93,14,86
1.935,13,87
1.94,13,87
1.945,13,87
1.95,13,87
1.955,13,87
1.96,12,88
1.965,12,88
1.97,12,88
1.975,12,88
1.98,12,88
1.985,12,88
1.99,12,88
1.995,14,86
2,15,85
2.005,13,87
2.01,13,87
2.015,14,86
2.02,14,86
2.025,15,85
2.03,16,84
2.035,16,84
2.04,16,84
2.045,15,85
2.05,15,85
2.055,14,86
2.06,13,87
2.065,14,86
2.07,11,89
2.075,11,89
2.08,11,89
2.085,11,89
2.09,12,88
2.095,12,88
2.1,12,88
2.105,13,87
2.11,13,87
2.115,13,87
2.12,13,87
2.125,13,87
