Time,Susceptible,Infected
0,99,1
0.005,99,1
0.01,98,2
0.015,98,2
0.02,98,2
0.025,98,2
0.03,98,2
0.035,98,2
0.04,98,2
0.045,98,2
0.05,97,3
0.055,97,3
0.06,97,3
0.065,97,3
0.07,96,4
0.075,96,4
0.08,96,4
0.085,96,4
0.09,96,4
0.095,96,4
0.1,96,4
0.105,96,4
0.11,96,4
0.115,95,5
0.12,95,5
0.125,95,5
0.13,95,5
0.135,95,5
0.14,95,5
0.145,95,5
0.15,95,5
0.155,95,5
0.16,94,6
0.165,93,7
0.17,93,7
0.175,93,7
0.18,93,7
0.185,93,7
0.19,92,8
0.195,92,8
0.2,92,8
0.205,92,8
0.21,92,8
0.215,92,8
0.22,92,8
0.225,92,8
0.23,92,8
0.235,92,8
0.24,91,9
0.245,91,9
0.25,90,10
0.255,91,9
0.26,90,10
0.265,90,10
0.27,90,10
0.275,90,10
0.28,89,11
0.285,89,11
0.29,88,12
0.295,88,12
0.3,88,12
0.305,88,12
0.31,88,12
0.315,88,12
0.32,88,12
0.325,87,13
0.33,87,13
0.335,87,13
0.34,86,14
0.345,85,15
0.35,85,15
0.355,85,15
0.36,84,16
0.365,84,16
0.37,84,16
0.375,83,17
0.38,83,17
0.385,83,17
0.39,84,16
0.395,84,16
0.4,84,16
0.405,84,16
0.41,84,16
0.415,84,16
0.42,84,16
0.425,85,15
0.43,86,14
0.435,86,14
0.44,86,14
0.445,85,15
0.45,85,15
0.455,85,15
0.46,84,16
0.465,83,17
0.47,83,17
0.475,83,17
0.48,83,17
0.485,83,17
0.49,83,17
0.495,81,19
0.5,81,19
0.505,81,19
0.51,81,19
0.515,80,20
0.52,80,20
0.525,81,19
0.53,78,22
0.535,78,22
0.54,78,22
0.545,77,23
0.55,75,25
0.555,75,25
0.56,76,24
0.565,75,25
0.57,74,26
0.575,73,27
0.58,72,28
0.585,70,30
0.59,71,29
0.595,71,29
0.6,69,31
0.605,66,34
0.61,65,35
0.615,64,36
0.62,63,37
0.625,64,36
0.63,63,37
0.635,61,39
0.64,59,41
0.645,57,43
0.65,56,44
0.655,54,46
0.66,52,48
0.665,54,46
0.67,53,47
0.675,51,49
0.68,51,49
0.685,50,50
0.69,48,52
0.695,48,52
0.7,48,52
0.705,47,53
0.71,47,53
0.715,47,53
0.72,47,53
0.725,45,55
0.73,45,55
0.735,44,56
0.74,41,59
0.745,41,59
0.75,41,59
0.755,41,59
0.76,40,60
0.765,39,61
0.77,39,61
0.775,39,61
0.78,38,62
0.785,38,62
0.79,38,62
0.795,37,63
0.8,36,64
0.805,37,63
0.81,35,65
0.815,35,65
0.82,35,65
0.825,34,66
0.83,34,66
0.835,34,66
0.84,34,66
0.845,31,69
0.85,27,73
0.855,28,72
0.86,25,75
0.865,25,75
0.87,24,76
0.875,25,75
0.88,24,76
0.885,24,76
0.89,24,76
0.895,23,77
0.9,22,78
0.905,22,78
0.91,22,78
0.915,22,78
0.92,22,78
0.925,22,78
0.93,22,78
0.935,22,78
0.94,23,77
0.945,21,79
0.95,20,80
0.955,22,78
0.96,21,79
0.965,20,80
0.97,19,81
0.975,19,81
0.98,20,80
0.985,20,80
0.99,21,79
0.995,21,79
1,21,79
1.005,21,79
1.01,21,79
1.015,19,81
1.02,19,81
1.025,18,82
1.03,19,81
1.035,19,81
1.04,20,80
1.045,21,79
1.05,21,79
1.055,22,78
1.06,22,78
1.065,22,78
1.07,22,78
1.075,20,80
1.08,20,80
1.085,21,79
1.09,22,78
1.095,24,76
1.1,22,78
1.105,21,79
1.11,20,80
1.115,21,79
1.12,21,79
1.125,20,80
1.13,19,81
1.135,19,81
1.14,17,83
1.145,16,84
1.15,16,84
1.155,16,84
1.16,16,84
1.165,17,83
1.17,16,84
1.175,17,83
1.18,17,83
1.185,17,83
1.19,17,83
1.195,17,83
1.2,17,83
1.205,19,81
1.21,18,82
1.215,19,81
1.22,19,81
1.225,19,81
1.23,19,81
1.235,19,81
1.24,19,81
1.245,19,81
1.25,17,83
1.255,16,84
1.26,16,84
1.265,17,83
1.27,18,82
1.275,18,82
1.28,18,82
1.285,19,81
1.29,18,82
1.295,18,82
1.3,18,82
1.305,18,82
1.31,18,82
1.315,19,81
1.32,20,80
1.325,21,79
1.33,22,78
1.335,23,77
1.34,23,77
1.345,22,78
1.35,22,78
1.355,22,78
1.36,20,80
1.365,20,80
1.37,20,80
1.375,21,79
1.38,19,81
1.385,19,81
1.39,18,82
1.395,18,82
1.4,19,81
1.405,21,79
1.41,22,78
1.415,22,78
1.42,22,78
1.425,22,78
1.43,26,74
1.435,24,76
1.44,23,77
1.445,25,75
1.45,23,77
1.455,23,77
1.46,25,75
1.465,27,73
1.47,29,71
1.475,27,73
1.48,27,73
1.485,28,72
1.49,28,72
1.495,28,72
1.5,27,73
1.505,25,75
1.51,26,74
1.515,27,73
1.52,27,73
1.525,27,73
1.53,27,73
1.535,27,73
1.54,27,73
1.545,26,74
1.55,26,74
1.555,25,75
1.56,25,75
1.565,23,77
1.57,23,77
1.575,23,77
1.58,22,78
1.585,22,78
1.59,22,78
1.595,22,78
1.6,22,78
1.605,22,78
1.61,22,78
1.615,21,79
1.62,21,79
1.625,22,78
1.63,22,78
1.635,22,78
1.64,21,79
1.645,21,79
1.65,21,79
1.655,20,80
1.66,20,80
1.665,20,80
1.67,20,80
1.675,20,80
1.68,18,82
1.685,20,80
1.69,20,80
1.695,20,80
1.7,19,81
1.705,20,80
1.71,19,81
1.715,19,81
1.72,19,81
1.725,18,82
1.73,18,82
1.735,20,80
1.74,21,79
1.745,21,79
1.75,22,78
1.755,22,78
1.76,20,80
1.765,19,81
1.77,20,80
1.775,20,80
1.78,19,81
1.785,20,80
1.79,19,81
1.795,19,81
1.8,18,82
1.805,18,82
1.81,18,82
1.815,20,80
1.82,19,81
1.825,20,80
1.83,20,80
1.835,19,81
1.84,18,82
1.845,17,83
1.85,16,84
1.855,16,84
1.86,16,84
1.865,17,83
1.87,18,82
1.875,18,82
1.88,17,83
1.885,17,83
1.89,16,84
1.895,16,84
1.9,15,85
1.905,14,86
1.91,14,86
1.915,13,87
1.92,12,88
1.925,12,88
1.93,12,88
1.935,14,86
1.94,15,85
1.945,14,86
1.95,14,86
1.955,14,86
1.96,12,88
1.965,12,88
1.97,13,87
1.975,13,87
1.98,14,86
1.985,14,86
1.99,15,85
1.995,15,85
2,15,85
2.005,16,84
2.01,15,85
2.015,15,85
2.02,15,85
2.025,14,86
2.03,15,85
2.035,14,86
2.04,14,86
2.045,15,85
2.05,15,85
2.055,15,85
2.06,14,86
2.065,14,86
2.07,12,88
2.075,13,87
2.08,13,87
2.085,14,86
2.09,14,86
2.095,12,88
2.1,13,87
2.105,14,86
2.11,12,88
2.115,12,88
2.12,12,88
2.125,13,87
