Time,Susceptible,Infected
0,99,1
0.005,99,1
0.01,99,1
0.015,99,1
0.02,99,1
0.025,99,1
0.03,99,1
0.035,99,1
0.04,99,1
0.045,99,1
0.05,99,1
0.055,99,1
0.06,98,2
0.065,98,2
0.07,98,2
0.075,98,2
0.08,99,1
0.085,99,1
0.09,99,1
0.095,99,1
0.1,99,1
0.105,99,1
0.11,99,1
0.115,99,1
0.12,99,1
0.125,98,2
0.13,98,2
0.135,98,2
0.14,97,3
0.145,97,3
0.15,97,3
0.155,97,3
0.16,97,3
0.165,97,3
0.17,97,3
0.175,97,3
0.18,97,3
0.185,97,3
0.19,97,3
0.195,96,4
0.2,96,4
0.205,96,4
0.21,96,4
0.215,96,4
0.22,96,4
0.225,96,4
0.23,96,4
0.235,96,4
0.24,96,4
0.245,96,4
0.25,96,4
0.255,96,4
0.26,96,4
0.265,95,5
0.27,95,5
0.275,95,5
0.28,95,5
0.285,95,5
0.29,94,6
0.295,93,7
0.3,93,7
0.305,91,9
0.31,91,9
0.315,90,10
0.32,90,10
0.325,90,10
0.33,89,11
0.335,89,11
0.34,89,11
0.345,89,11
0.35,89,11
0.355,89,11
0.36,90,10
0.365,90,10
0.37,90,10
0.375,89,11
0.38,89,11
0.385,89,11
0.39,89,11
0.395,89,11
0.4,89,11
0.405,89,11
0.41,89,11
0.415,88,12
0.42,88,12
0.425,88,12
0.43,88,12
0.435,87,13
0.44,87,13
0.445,87,13
0.45,87,13
0.455,87,13
0.46,85,15
0.465,85,15
0.47,84,16
0.475,84,16
0.48,83,17
0.485,83,17
0.49,83,17
0.495,82,18
0.5,82,18
0.505,82,18
0.51,82,18
0.515,83,17
0.52,83,17
0.525,84,16
0.53,84,16
0.535,83,17
0.54,82,18
0.545,82,18
0.55,83,17
0.555,83,17
0.56,83,17
0.565,83,17
0.57,82,18
0.575,81,19
0.58,81,19
0.585,81,19
0.59,80,20
0.595,80,20
0.6,80,20
0.605,79,21
0.61,79,21
0.615,78,22
0.62,77,23
0.625,78,22
0.63,77,23
0.635,77,23
0.64,74,26
0.645,74,26
0.65,75,25
0.655,72,28
0.66,72,28
0.665,72,28
0.67,72,28
0.675,72,28
0.68,71,29
0.685,71,29
0.69,71,29
0.695,68,32
0.7,68,32
0.705,67,33
0.71,66,34
0.715,68,32
0.72,68,32
0.725,66,34
0.73,66,34
0.735,65,35
0.74,65,35
0.745,65,35
0.75,65,35
0.755,64,36
0.76,62,38
0.765,61,39
0.77,61,39
0.775,61,39
0.78,59,41
0.785,58,42
0.79,57,43
0.795,56,44
0.8,56,44
0.805,56,44
0.81,56,44
0.815,55,45
0.82,54,46
0.825,50,50
0.83,49,51
0.835,50,50
0.84,47,53
0.845,45,55
0.85,43,57
0.855,42,58
0.86,39,61
0.865,37,63
0.87,37,63
0.875,37,63
0.88,37,63
0.885,37,63
0.89,36,64
0.895,36,64
0.9,36,64
0.905,37,63
0.91,34,66
0.915,35,65
0.92,35,65
0.925,36,64
0.93,36,64
0.935,35,65
0.94,35,65
0.945,35,65
0.95,32,68
0.955,31,69
0.96,31,69
0.965,31,69
0.97,30,70
0.975,31,69
0.98,31,69
0.985,31,69
0.99,30,70
0.995,30,70
1,28,72
1.005,28,72
1.01,28,72
1.015,27,73
1.02,27,73
1.025,25,75
1.03,25,75
1.035,25,75
1.04,24,76
1.045,25,75
1.05,26,74
1.055,27,73
1.06,27,73
1.065,27,73
1.07,29,71
1.075,29,71
1.08,28,72
1.085,28,72
1.09,28,72
1.095,30,70
1.1,30,70
1.105,30,70
1.11,30,70
1.115,30,70
1.12,29,71
1.125,28,72
1.13,28,72
1.135,28,72
1.14,28,72
1.145,28,72
1.15,27,73
1.155,28,72
1.16,29,71
1.165,27,73
1.17,26,74
1.175,26,74
1.18,26,74
1.185,28,72
1.19,28,72
1.195,29,71
1.2,28,72
1.205,28,72
1.21,28,72
1.215,26,74
1.22,25,75
1.225,25,75
1.23,26,74
1.235,27,73
1.24,26,74
1.245,24,76
1.25,24,76
1.255,26,74
1.26,26,74
1.265,26,74
1.27,26,74
1.275,26,74
1.28,26,74
1.285,23,77
1.29,23,77
1.295,23,77
1.3,21,79
1.305,21,79
1.31,21,79
1.315,19,81
1.32,18,82
1.325,19,81
1.33,20,80
1.335,21,79
1.34,20,80
1.345,20,80
1.35,19,81
1.355,19,81
1.36,20,80
1.365,18,82
1.37,18,82
1.375,18,82
1.38,18,82
1.385,16,84
1.39,15,85
1.395,15,85
1.4,15,85
1.405,15,85
1.41,15,85
1.415,16,84
1.42,15,85
1.425,15,85
1.43,15,85
1.435,15,85
1.44,15,85
1.445,15,85
1.45,15,85
1.455,15,85
1.46,16,84
1.465,15,85
1.47,14,86
1.475,15,85
1.48,15,85
1.485,14,86
1.49,13,87
1.495,13,87
1.5,13,87
1.505,13,87
1.51,13,87
1.515,14,86
1.52,15,85
1.525,16,84
1.53,16,84
1.535,16,84
1.54,15,85
1.545,15,85
1.55,15,85
1.555,16,84
1.56,15,85
1.565,16,84
1.57,17,83
1.575,16,84
1.58,15,85
1.585,15,85
1.59,15,85
1.595,14,86
1.6,13,87
1.605,13,87
1.61,13,87
1.615,13,87
1.62,12,88
1.625,14,86
1.63,16,84
1.635,17,83
1.64,17,83
1.645,17,83
1.65,17,83
1.655,17,83
1.66,17,83
1.665,16,84
1.67,15,85
1.675,15,85
1.68,16,84
1.685,14,86
1.69,15,85
1.695,14,86
1.7,14,86
1.705,14,86
1.71,13,87
1.715,12,88
1.72,12,88
1.725,12,88
1.73,13,87
1.735,13,87
1.74,15,85
1.745,16,84
1.75,15,85
1.755,15,85
1.76,15,85
1.765,16,84
1.77,16,84
1.775,15,85
1.78,15,85
1.785,14,86
1.79,15,85
1.795,15,85
1.8,14,86
1.805,14,86
1.81,13,87
1.815,12,88
1.82,12,88
1.825,12,88
1.83,12,88
1.835,13,87
1.84,13,87
1.845,13,87
1.85,14,86
1.855,14,86
1.86,13,87
1.865,14,86
1.87,12,88
1.875,13,87
1.88,13,87
1.885,12,88
1.89,13,87
1.895,14,86
1.9,14,86
1.905,14,86
1.91,14,86
1.915,15,85
1.92,14,86
1.925,14,86
1.93,14,86
1.935,13,87
1.94,13,87
1.945,14,86
1.95,16,84
1.955,16,84
1.96,18,82
1.965,18,82
1.97,18,82
1.975,15,85
1.98,15,85
1.985,15,85
1.99,15,85
1.995,15,85
2,14,86
2.005,14,86
2.01,13,87
2.015,13,87
2.02,14,86
2.025,14,86
2.03,14,86
2.035,13,87
2.04,13,87
2.045,13,87
2.05,12,88
2.055,12,88
2.06,11,89
2.065,10,90
2.07,10,90
2.075,10,90
2.08,11,89
2.085,11,89
2.09,11,89
2.095,11,89
2.1,11,89
2.105,10,90
2.11,11,89
2.115,11,89
2.12,9,91
2.125,10,90
