Time,Healthy,Undetectable,Detectable
0,997,3,0
1,997,3,0
2,997,3,0
3,996,4,0
4,995,5,0
5,993,7,0
6,989,11,0
7,987,13,0
8,987,13,0
9,987,13,0
10,986,14,0
11,986,13,1
12,985,14,1
13,984,15,1
14,983,16,1
15,981,18,1
16,980,19,1
17,979,20,1
18,979,20,1
19,979,20,1
20,975,24,1
21,974,25,1
22,970,28,2
23,970,27,3
24,965,32,3
25,964,33,3
26,960,37,3
27,957,40,3
28,951,46,3
29,950,47,3
30,943,54,3
31,939,58,3
32,932,64,4
33,928,68,4
34,926,70,4
35,923,73,4
36,920,76,4
37,914,82,4
38,905,91,4
39,897,99,4
40,892,104,4
