Time,Healthy,Undetectable,Detectable
0,997,3,0
1,996,4,0
2,996,4,0
3,994,6,0
4,994,6,0
5,993,7,0
6,993,7,0
7,991,9,0
8,989,11,0
9,986,14,0
10,985,15,0
11,983,16,1
12,982,17,1
13,978,21,1
14,975,24,1
15,975,24,1
16,974,25,1
17,973,26,1
18,970,29,1
19,968,31,1
20,966,33,1
21,965,34,1
22,964,35,1
23,964,35,1
24,961,38,1
25,956,43,1
26,953,46,1
27,949,50,1
28,945,54,1
29,943,55,2
30,941,57,2
31,937,60,3
32,934,63,3
33,931,65,4
34,927,69,4
35,923,73,4
36,919,77,4
37,915,81,4
38,907,89,4
39,903,93,4
40,902,94,4
41,895,101,4
42,888,108,4
43,884,112,4
44,880,116,4
45,874,122,4
46,868,128,4
47,862,133,5
48,853,140,7
49,850,143,7
50,841,152,7
51,834,159,7
52,827,165,8
53,826,166,8
54,818,174,8
55,810,181,9
56,805,186,9
57,797,194,9
58,784,207,9
59,773,218,9
60,764,227,9
61,757,233,10
62,751,239,10
63,743,247,10
64,735,255,10
65,724,266,10
66,712,277,11
67,707,281,12
68,697,290,13
69,681,304,15
70,678,305,17
