Time,Susceptible,Exposed,Infected,Recovered
0,99,0,1,0
0.005,98,1,1,0
0.01,98,1,1,0
0.015,98,1,1,0
0.02,98,1,1,0
0.025,98,1,1,0
0.03,98,1,1,0
0.035,98,1,1,0
0.04,98,1,1,0
0.045,98,1,1,0
0.05,98,1,1,0
0.055,98,1,1,0
0.06,98,1,1,0
0.065,98,1,1,0
0.07,98,1,1,0
0.075,98,1,1,0
0.08,98,1,1,0
0.085,98,1,1,0
0.09,98,1,1,0
0.095,98,1,1,0
0.1,98,1,1,0
0.105,98,1,1,0
0.11,98,1,1,0
0.115,98,1,1,0
0.12,97,2,1,0
0.125,97,2,1,0
0.13,97,2,1,0
0.135,96,3,1,0
0.14,96,3,1,0
0.145,96,3,1,0
0.15,96,3,1,0
0.155,96,3,1,0
0.16,96,3,1,0
0.165,96,2,2,0
0.17,96,2,2,0
0.175,96,2,2,0
0.18,96,2,2,0
0.185,96,2,2,0
0.19,96,2,2,0
0.195,96,2,2,0
0.2,96,2,2,0
0.205,96,2,2,0
0.21,96,2,2,0
0.215,96,2,2,0
0.22,96,2,2,0
0.225,96,2,2,0
0.23,96,2,2,0
0.235,96,2,2,0
0.24,96,2,2,0
0.245,96,2,2,0
0.25,95,3,2,0
0.255,94,4,2,0
0.26,94,3,3,0
0.265,93,4,3,0
0.27,93,4,3,0
0.275,93,4,3,0
0.28,93,4,3,0
0.285,93,4,3,0
0.29,93,4,3,0
0.295,93,4,3,0
0.3,92,5,3,0
0.305,92,5,3,0
0.31,92,4,4,0
0.315,92,4,4,0
0.32,92,4,4,0
0.325,92,4,4,0
0.33,92,4,4,0
0.335,92,4,4,0
0.34,92,4,4,0
0.345,92,4,4,0
0.35,91,5,4,0
0.355,91,5,4,0
0.36,91,5,4,0
0.365,91,5,4,0
0.37,91,5,4,0
0.375,91,5,4,0
0.38,91,5,4,0
0.385,90,6,4,0
0.39,90,5,5,0
0.395,90,5,5,0
0.4,90,5,5,0
0.405,90,5,5,0
0.41,90,5,5,0
0.415,90,5,5,0
0.42,90,5,5,0
0.425,90,5,5,0
0.43,90,5,5,0
0.435,90,5,5,0
0.44,90,5,5,0
0.445,89,6,5,0
0.45,89,6,5,0
0.455,89,6,5,0
0.46,89,6,5,0
0.465,89,6,5,0
0.47,89,6,5,0
0.475,89,6,5,0
0.48,89,6,5,0
0.485,89,6,5,0
0.49,89,6,5,0
0.495,89,6,5,0
0.5,89,6,5,0
0.505,89,6,5,0
0.51,88,7,5,0
0.515,88,7,5,0
0.52,88,7,5,0
0.525,87,8,5,0
0.53,87,8,5,0
0.535,86,9,5,0
0.54,86,9,5,0
0.545,86,9,5,0
0.55,86,9,5,0
0.555,86,9,5,0
0.56,86,9,5,0
0.565,86,9,5,0
0.57,86,9,5,0
0.575,86,9,5,0
0.58,86,9,5,0
0.585,86,9,5,0
0.59,86,9,5,0
0.595,86,9,5,0
0.6,85,10,5,0
0.605,85,10,5,0
0.61,85,10,5,0
0.615,85,10,5,0
0.62,85,10,4,1
0.625,85,10,4,1
0.63,85,10,4,1
0.635,85,10,4,1
0.64,85,8,6,1
0.645,85,8,6,1
0.65,85,8,5,2
0.655,85,8,5,2
0.66,85,8,5,2
0.665,85,8,5,2
0.67,84,9,5,2
0.675,84,9,5,2
0.68,84,9,5,2
0.685,84,9,5,2
0.69,84,9,5,2
0.695,84,9,5,2
0.7,84,9,5,2
0.705,83,10,5,2
0.71,83,9,6,2
0.715,83,9,6,2
0.72,82,10,6,2
0.725,81,11,6,2
0.73,81,11,6,2
0.735,81,11,6,2
0.74,80,12,6,2
0.745,80,12,6,2
0.75,80,12,6,2
0.755,80,12,6,2
0.76,79,12,7,2
0.765,78,13,7,2
0.77,78,13,7,2
0.775,78,13,7,2
0.78,78,13,7,2
0.785,78,13,7,2
0.79,78,12,8,2
0.795,78,12,7,3
0.8,78,12,7,3
0.805,78,12,7,3
0.81,78,12,7,3
0.815,77,13,7,3
0.82,77,13,7,3
0.825,77,13,7,3
0.83,77,13,7,3
0.835,77,13,7,3
0.84,77,13,7,3
0.845,77,13,7,3
0.85,77,12,8,3
0.855,77,12,8,3
0.86,77,12,7,4
0.865,77,12,7,4
0.87,77,12,7,4
0.875,76,13,7,4
0.88,76,13,7,4
0.885,75,14,7,4
0.89,75,14,7,4
0.895,75,14,7,4
0.9,75,14,7,4
0.905,75,14,7,4
0.91,75,14,7,4
0.915,75,14,7,4
0.92,75,14,7,4
0.925,75,14,7,4
0.93,75,14,7,4
0.935,75,14,7,4
0.94,75,14,7,4
0.945,75,14,7,4
0.95,74,15,7,4
0.955,74,15,7,4
0.96,74,15,7,4
0.965,73,16,7,4
0.97,73,16,7,4
0.975,73,16,7,4
0.98,73,16,7,4
0.985,73,16,7,4
0.99,72,16,8,4
0.995,72,16,8,4
1,72,16,8,4
1.005,72,16,8,4
1.01,71,17,8,4
1.015,71,17,8,4
1.02,71,17,8,4
1.025,69,19,8,4
1.03,69,17,10,4
1.035,69,17,10,4
1.04,69,17,10,4
1.045,69,17,10,4
1.05,69,17,10,4
1.055,69,17,10,4
1.06,68,18,10,4
1.065,68,18,10,4
1.07,68,18,10,4
1.075,68,18,10,4
1.08,68,18,10,4
1.085,68,18,10,4
1.09,68,18,10,4
1.095,67,19,10,4
1.1,67,18,11,4
1.105,67,18,11,4
1.11,66,19,11,4
1.115,66,19,11,4
1.12,66,19,11,4
1.125,66,18,12,4
1.13,66,18,11,5
1.135,65,19,11,5
1.14,65,19,11,5
1.145,65,19,11,5
1.15,65,19,11,5
1.155,65,19,11,5
1.16,65,19,11,5
1.165,65,19,11,5
1.17,64,20,11,5
1.175,64,20,11,5
1.18,64,19,12,5
1.185,64,19,12,5
1.19,64,18,13,5
1.195,62,20,13,5
1.2,62,20,13,5
1.205,62,20,13,5
1.21,62,20,13,5
1.215,62,20,13,5
1.22,62,20,13,5
1.225,62,20,13,5
1.23,62,20,13,5
1.235,62,20,13,5
1.24,62,20,13,5
1.245,62,20,13,5
1.25,62,20,13,5
1.255,62,20,13,5
1.26,61,21,13,5
1.265,61,20,14,5
1.27,61,19,15,5
1.275,61,19,15,5
1.28,61,19,15,5
1.285,61,19,15,5
1.29,61,19,15,5
1.295,61,19,14,6
1.3,61,19,14,6
1.305,61,19,14,6
1.31,61,19,14,6
1.315,61,19,14,6
1.32,60,20,14,6
1.325,60,19,15,6
1.33,60,19,15,6
1.335,60,19,15,6
1.34,60,19,15,6
1.345,59,20,15,6
1.35,59,20,15,6
1.355,59,20,15,6
1.36,59,20,15,6
1.365,59,20,15,6
1.37,59,20,15,6
1.375,59,20,15,6
1.38,59,20,15,6
1.385,58,21,15,6
1.39,58,21,15,6
1.395,58,21,15,6
1.4,57,22,14,7
1.405,57,22,14,7
1.41,56,23,13,8
1.415,56,23,13,8
1.42,56,23,13,8
1.425,56,23,13,8
1.43,55,24,13,8
1.435,54,25,13,8
1.44,53,26,13,8
1.445,53,26,13,8
1.45,53,26,13,8
1.455,53,26,13,8
1.46,53,26,13,8
1.465,53,26,12,9
1.47,53,25,13,9
1.475,53,25,12,10
1.48,53,25,12,10
1.485,52,26,11,11
1.49,52,26,11,11
1.495,52,26,11,11
1.5,52,26,11,11
1.505,52,26,11,11
1.51,52,26,11,11
1.515,52,26,11,11
1.52,52,26,11,11
1.525,52,25,12,11
1.53,52,25,12,11
1.535,52,25,12,11
1.54,51,26,12,11
1.545,51,26,12,11
1.55,51,26,12,11
1.555,51,25,13,11
1.56,51,25,13,11
1.565,51,24,14,11
1.57,51,24,14,11
1.575,50,25,14,11
1.58,50,25,14,11
1.585,50,24,15,11
1.59,50,24,15,11
1.595,50,24,15,11
1.6,50,24,14,12
1.605,50,24,14,12
1.61,50,24,13,13
1.615,50,24,13,13
1.62,49,25,13,13
1.625,49,25,13,13
1.63,48,26,13,13
1.635,48,26,13,13
1.64,48,26,13,13
1.645,48,26,13,13
1.65,47,27,13,13
1.655,47,27,13,13
1.66,47,27,13,13
1.665,47,27,13,13
1.67,47,25,14,14
1.675,47,25,14,14
1.68,47,25,14,14
1.685,46,26,14,14
1.69,46,26,14,14
1.695,46,26,14,14
1.7,46,26,14,14
1.705,46,26,14,14
1.71,46,25,15,14
1.715,46,24,16,14
1.72,46,24,16,14
1.725,46,24,16,14
1.73,46,24,16,14
1.735,46,24,14,16
1.74,46,24,14,16
1.745,45,25,14,16
1.75,44,26,13,17
1.755,44,26,13,17
1.76,44,26,13,17
1.765,44,26,13,17
1.77,44,26,13,17
1.775,43,27,13,17
1.78,43,27,13,17
1.785,43,27,13,17
1.79,43,27,13,17
1.795,43,27,13,17
1.8,43,27,13,17
1.805,42,28,12,18
1.81,42,28,12,18
1.815,42,28,12,18
1.82,42,27,13,18
1.825,42,27,13,18
1.83,42,27,13,18
1.835,42,27,13,18
1.84,42,27,13,18
1.845,42,27,13,18
1.85,42,27,13,18
1.855,42,27,13,18
1.86,42,27,13,18
1.865,42,27,13,18
1.87,41,28,13,18
1.875,41,27,14,18
1.88,41,27,14,18
1.885,41,27,14,18
1.89,41,27,14,18
1.895,41,27,14,18
1.9,41,26,15,18
1.905,41,26,15,18
1.91,41,25,16,18
1.915,41,25,16,18
1.92,41,24,17,18
1.925,41,23,18,18
1.93,41,22,19,18
1.935,41,22,19,18
1.94,41,22,19,18
1.945,41,21,20,18
1.95,40,22,19,19
1.955,40,22,19,19
1.96,40,22,19,19
1.965,38,23,20,19
1.97,38,23,20,19
1.975,38,23,20,19
1.98,38,23,20,19
1.985,38,23,19,20
1.99,38,23,19,20
1.995,38,23,19,20
2,38,23,18,21
2.005,38,23,18,21
2.01,37,24,18,21
