Time,Susceptible,Exposed,Infected,Recovered
0,99,0,1,0
0.005,98,1,1,0
0.01,98,1,1,0
0.015,98,1,1,0
0.02,98,1,1,0
0.025,98,1,1,0
0.03,98,1,1,0
0.035,98,1,1,0
0.04,98,1,1,0
0.045,98,1,1,0
0.05,98,1,1,0
0.055,98,1,1,0
0.06,98,1,1,0
0.065,98,1,1,0
0.07,97,2,1,0
0.075,97,2,1,0
0.08,97,2,1,0
0.085,97,2,1,0
0.09,97,2,1,0
0.095,97,2,1,0
0.1,97,2,1,0
0.105,97,2,1,0
0.11,97,2,1,0
0.115,97,2,1,0
0.12,97,2,1,0
0.125,97,2,1,0
0.13,97,2,1,0
0.135,97,2,0,1
0.14,97,2,0,1
0.145,97,2,0,1
0.15,97,2,0,1
0.155,97,2,0,1
0.16,97,2,0,1
0.165,97,2,0,1
0.17,97,2,0,1
0.175,97,2,0,1
0.18,97,2,0,1
0.185,97,2,0,1
0.19,97,2,0,1
0.195,97,2,0,1
0.2,97,2,0,1
0.205,97,2,0,1
0.21,97,2,0,1
0.215,97,2,0,1
0.22,97,2,0,1
0.225,97,2,0,1
0.23,97,2,0,1
0.235,97,2,0,1
0.24,97,2,0,1
0.245,97,2,0,1
0.25,97,2,0,1
0.255,97,2,0,1
0.26,97,2,0,1
0.265,97,2,0,1
0.27,97,2,0,1
0.275,97,2,0,1
0.28,97,2,0,1
0.285,97,2,0,1
0.29,97,2,0,1
0.295,97,2,0,1
0.3,97,2,0,1
0.305,97,2,0,1
0.31,97,2,0,1
0.315,97,2,0,1
0.32,97,2,0,1
0.325,97,2,0,1
0.33,97,2,0,1
0.335,97,2,0,1
0.34,97,2,0,1
0.345,97,2,0,1
0.35,97,2,0,1
0.355,97,2,0,1
0.36,97,2,0,1
0.365,97,1,1,1
0.37,97,1,1,1
0.375,97,1,1,1
0.38,97,1,1,1
0.385,96,2,1,1
0.39,96,2,1,1
0.395,96,2,1,1
0.4,96,2,1,1
0.405,96,2,1,1
0.41,96,2,1,1
0.415,96,2,1,1
0.42,96,2,1,1
0.425,96,2,1,1
0.43,96,2,1,1
0.435,96,2,1,1
0.44,96,2,1,1
0.445,96,2,1,1
0.45,96,2,1,1
0.455,96,2,1,1
0.46,95,3,1,1
0.465,95,3,1,1
0.47,95,3,1,1
0.475,95,3,1,1
0.48,95,3,1,1
0.485,95,3,1,1
0.49,95,2,2,1
0.495,94,3,2,1
0.5,94,3,2,1
0.505,94,3,2,1
0.51,94,3,2,1
0.515,94,2,3,1
0.52,93,3,3,1
0.525,93,3,3,1
0.53,93,3,3,1
0.535,93,3,3,1
0.54,93,3,3,1
0.545,93,3,3,1
0.55,93,3,3,1
0.555,93,3,3,1
0.56,93,3,3,1
0.565,93,3,3,1
0.57,92,4,3,1
0.575,92,4,3,1
0.58,91,5,3,1
0.585,91,5,3,1
0.59,91,5,3,1
0.595,91,5,3,1
0.6,91,5,3,1
0.605,91,5,3,1
0.61,91,5,3,1
0.615,91,5,3,1
0.62,91,5,3,1
0.625,91,5,3,1
0.63,91,5,3,1
0.635,91,5,3,1
0.64,91,5,3,1
0.645,91,5,3,1
0.65,91,5,3,1
0.655,91,5,3,1
0.66,90,6,3,1
0.665,90,6,3,1
0.67,90,6,3,1
0.675,90,6,3,1
0.68,90,6,3,1
0.685,90,6,3,1
0.69,90,6,3,1
0.695,90,6,3,1
0.7,90,6,3,1
0.705,90,6,3,1
0.71,90,6,3,1
0.715,90,6,3,1
0.72,89,7,3,1
0.725,89,7,3,1
0.73,89,7,3,1
0.735,89,7,3,1
0.74,89,7,3,1
0.745,89,7,3,1
0.75,89,7,3,1
0.755,89,7,3,1
0.76,89,7,3,1
0.765,89,7,3,1
0.77,89,7,3,1
0.775,89,7,3,1
0.78,89,7,3,1
0.785,89,7,3,1
0.79,89,7,3,1
0.795,89,7,3,1
0.8,89,7,3,1
0.805,89,7,3,1
0.81,88,8,3,1
0.815,88,8,3,1
0.82,88,7,4,1
0.825,88,7,4,1
0.83,88,7,4,1
0.835,88,7,4,1
0.84,88,7,4,1
0.845,88,7,4,1
0.85,88,7,4,1
0.855,88,7,4,1
0.86,88,7,4,1
0.865,88,7,4,1
0.87,88,7,4,1
0.875,88,7,4,1
0.88,88,7,4,1
0.885,88,7,4,1
0.89,88,7,4,1
0.895,87,8,4,1
0.9,87,8,4,1
0.905,87,8,4,1
0.91,87,8,4,1
0.915,87,8,4,1
0.92,87,8,4,1
0.925,87,8,4,1
0.93,87,8,4,1
0.935,86,8,5,1
0.94,85,9,5,1
0.945,85,9,5,1
0.95,85,9,5,1
0.955,85,9,5,1
0.96,85,9,5,1
0.965,85,9,5,1
0.97,84,10,5,1
0.975,84,10,5,1
0.98,84,10,5,1
0.985,84,10,5,1
0.99,83,11,5,1
0.995,83,11,5,1
1,83,11,5,1
1.005,83,11,5,1
1.01,83,11,5,1
1.015,83,11,5,1
1.02,82,12,5,1
1.025,82,12,5,1
1.03,82,12,5,1
1.035,82,12,5,1
1.04,82,12,5,1
1.045,82,11,6,1
1.05,82,11,6,1
1.055,82,11,6,1
1.06,82,11,6,1
1.065,82,11,6,1
1.07,82,11,6,1
1.075,82,11,6,1
1.08,82,11,6,1
1.085,82,11,6,1
1.09,82,11,6,1
1.095,82,11,6,1
1.1,82,11,6,1
1.105,82,11,6,1
1.11,82,11,6,1
1.115,81,12,6,1
1.12,81,12,6,1
1.125,81,12,6,1
1.13,81,12,6,1
1.135,81,12,6,1
1.14,81,12,6,1
1.145,81,12,6,1
1.15,81,12,6,1
1.155,81,12,6,1
1.16,81,12,6,1
1.165,81,12,6,1
1.17,81,12,6,1
1.175,81,12,6,1
1.18,81,12,6,1
1.185,81,12,6,1
1.19,81,12,6,1
1.195,80,13,6,1
1.2,80,13,6,1
1.205,79,13,7,1
1.21,79,13,7,1
1.215,79,13,7,1
1.22,79,13,7,1
1.225,79,13,7,1
1.23,79,13,7,1
1.235,78,13,8,1
1.24,77,14,8,1
1.245,77,14,8,1
1.25,76,15,8,1
1.255,76,15,8,1
1.26,75,15,9,1
1.265,74,16,9,1
1.27,73,16,10,1
1.275,73,16,10,1
1.28,72,17,10,1
1.285,72,17,10,1
1.29,72,17,10,1
1.295,72,17,10,1
1.3,72,17,10,1
1.305,72,17,10,1
1.31,72,17,10,1
1.315,70,18,11,1
1.32,70,18,11,1
1.325,69,19,11,1
1.33,69,19,11,1
1.335,69,18,12,1
1.34,68,19,12,1
1.345,68,19,12,1
1.35,68,19,12,1
1.355,67,20,12,1
1.36,67,20,12,1
1.365,67,19,13,1
1.37,67,19,13,1
1.375,67,18,14,1
1.38,67,18,14,1
1.385,67,17,15,1
1.39,66,18,15,1
1.395,65,19,15,1
1.4,65,19,15,1
1.405,64,20,14,2
1.41,64,20,14,2
1.415,64,20,14,2
1.42,64,20,14,2
1.425,63,21,14,2
1.43,63,21,14,2
1.435,62,22,14,2
1.44,62,22,14,2
1.445,61,23,14,2
1.45,60,24,14,2
1.455,60,24,13,3
1.46,60,24,13,3
1.465,59,25,13,3
1.47,59,25,13,3
1.475,59,25,13,3
1.48,59,25,13,3
1.485,59,25,13,3
1.49,58,25,14,3
1.495,58,25,14,3
1.5,58,25,14,3
1.505,58,25,14,3
1.51,58,25,14,3
1.515,57,25,14,4
1.52,56,26,14,4
1.525,56,26,14,4
1.53,56,26,14,4
1.535,56,26,14,4
1.54,55,27,14,4
1.545,54,28,14,4
1.55,53,29,14,4
1.555,53,28,15,4
1.56,52,29,14,5
1.565,52,29,14,5
1.57,52,29,14,5
1.575,52,29,14,5
1.58,51,30,14,5
1.585,51,30,14,5
1.59,51,30,14,5
1.595,51,30,14,5
1.6,51,30,14,5
1.605,51,30,14,5
1.61,51,30,14,5
1.615,51,30,14,5
1.62,51,30,14,5
1.625,51,30,14,5
1.63,51,30,14,5
1.635,50,31,14,5
1.64,50,31,14,5
1.645,50,31,14,5
1.65,50,31,14,5
1.655,50,31,14,5
1.66,49,32,14,5
1.665,49,31,15,5
1.67,49,30,16,5
1.675,49,30,15,6
1.68,49,30,15,6
1.685,49,30,15,6
1.69,48,30,16,6
1.695,48,30,16,6
1.7,48,30,16,6
1.705,48,30,16,6
1.71,48,30,16,6
1.715,48,30,16,6
1.72,48,30,16,6
1.725,48,29,17,6
1.73,48,28,18,6
1.735,48,28,18,6
1.74,46,30,18,6
1.745,46,30,18,6
1.75,46,30,18,6
1.755,45,31,18,6
1.76,45,30,19,6
1.765,45,30,19,6
1.77,45,30,18,7
1.775,45,30,18,7
1.78,45,30,18,7
1.785,45,30,18,7
1.79,45,30,17,8
1.795,45,30,17,8
1.8,43,32,17,8
1.805,43,32,17,8
1.81,43,32,17,8
1.815,43,32,17,8
1.82,43,31,18,8
1.825,43,31,18,8
1.83,41,33,18,8
1.835,40,34,18,8
1.84,40,34,18,8
1.845,38,36,18,8
1.85,38,36,18,8
1.855,37,37,18,8
1.86,36,38,18,8
1.865,36,38,18,8
1.87,36,38,18,8
1.875,36,38,18,8
1.88,36,38,18,8
1.885,35,39,18,8
1.89,34,40,18,8
1.895,34,39,19,8
1.9,33,40,18,9
1.905,33,40,18,9
1.91,33,40,18,9
1.915,33,39,18,10
1.92,33,39,17,11
1.925,33,38,18,11
1.93,33,38,18,11
1.935,33,38,18,11
1.94,33,38,18,11
1.945,33,38,18,11
1.95,33,37,19,11
1.955,33,37,19,11
1.96,33,37,19,11
1.965,32,38,19,11
1.97,32,37,20,11
1.975,32,36,21,11
1.98,32,36,21,11
1.985,32,36,21,11
1.99,32,36,20,12
1.995,32,36,20,12
2,31,37,20,12
2.005,30,38,20,12
2.01,29,39,20,12
