Time,Susceptible,Exposed,Infected,Recovered
0,99,0,1,0
0.005,98,1,1,0
0.01,98,1,1,0
0.015,98,1,1,0
0.02,98,1,1,0
0.025,98,1,1,0
0.03,98,1,1,0
0.035,98,1,1,0
0.04,98,1,1,0
0.045,98,1,1,0
0.05,98,1,1,0
0.055,98,1,1,0
0.06,98,1,1,0
0.065,98,1,1,0
0.07,98,1,1,0
0.075,97,2,1,0
0.08,97,2,1,0
0.085,97,2,1,0
0.09,97,2,1,0
0.095,97,2,1,0
0.1,97,2,1,0
0.105,97,2,1,0
0.11,97,2,1,0
0.115,97,2,1,0
0.12,97,2,1,0
0.125,97,2,1,0
0.13,97,2,1,0
0.135,97,2,1,0
0.14,97,2,1,0
0.145,97,2,1,0
0.15,97,2,1,0
0.155,97,2,1,0
0.16,97,2,1,0
0.165,97,2,1,0
0.17,97,2,1,0
0.175,97,2,1,0
0.18,97,2,1,0
0.185,97,2,1,0
0.19,97,2,1,0
0.195,97,2,1,0
0.2,97,2,1,0
0.205,97,2,1,0
0.21,97,2,1,0
0.215,96,3,1,0
0.22,96,3,1,0
0.225,96,3,1,0
0.23,96,3,1,0
0.235,96,3,1,0
0.24,96,3,1,0
0.245,96,3,1,0
0.25,96,3,1,0
0.255,95,4,1,0
0.26,95,4,1,0
0.265,95,4,1,0
0.27,95,4,1,0
0.275,95,4,1,0
0.28,95,4,1,0
0.285,95,4,1,0
0.29,95,3,2,0
0.295,95,3,2,0
0.3,95,3,1,1
0.305,95,3,1,1
0.31,95,3,1,1
0.315,95,2,2,1
0.32,95,2,2,1
0.325,95,2,2,1
0.33,95,2,2,1
0.335,95,2,2,1
0.34,95,2,2,1
0.345,95,2,2,1
0.35,95,2,2,1
0.355,95,2,2,1
0.36,95,2,2,1
0.365,95,2,2,1
0.37,95,2,2,1
0.375,95,2,2,1
0.38,95,2,2,1
0.385,95,2,2,1
0.39,95,2,2,1
0.395,95,2,2,1
0.4,95,2,2,1
0.405,95,2,2,1
0.41,95,2,2,1
0.415,95,2,2,1
0.42,95,2,2,1
0.425,95,2,2,1
0.43,95,2,2,1
0.435,95,2,2,1
0.44,95,2,2,1
0.445,95,2,2,1
0.45,95,2,2,1
0.455,95,2,2,1
0.46,95,2,2,1
0.465,95,2,2,1
0.47,95,2,2,1
0.475,95,2,2,1
0.48,95,2,2,1
0.485,95,2,2,1
0.49,95,2,2,1
0.495,95,2,2,1
0.5,95,2,2,1
0.505,95,2,2,1
0.51,95,2,2,1
0.515,95,2,2,1
0.52,95,2,2,1
0.525,95,2,2,1
0.53,95,2,2,1
0.535,95,2,2,1
0.54,95,2,2,1
0.545,95,2,2,1
0.55,95,2,2,1
0.555,95,2,2,1
0.56,95,2,2,1
0.565,95,2,2,1
0.57,95,2,2,1
0.575,94,3,2,1
0.58,93,4,2,1
0.585,93,4,2,1
0.59,93,4,2,1
0.595,93,4,2,1
0.6,93,4,2,1
0.605,93,4,2,1
0.61,93,4,2,1
0.615,93,4,2,1
0.62,93,4,2,1
0.625,93,4,2,1
0.63,93,4,2,1
0.635,93,4,2,1
0.64,93,4,2,1
0.645,93,4,2,1
0.65,93,4,2,1
0.655,93,4,2,1
0.66,93,4,2,1
0.665,93,4,2,1
0.67,93,4,2,1
0.675,93,4,2,1
0.68,92,5,2,1
0.685,92,5,2,1
0.69,92,5,2,1
0.695,91,6,2,1
0.7,91,6,2,1
0.705,91,6,2,1
0.71,91,6,2,1
0.715,91,6,2,1
0.72,91,6,2,1
0.725,91,6,2,1
0.73,91,6,2,1
0.735,91,6,2,1
0.74,91,6,2,1
0.745,90,7,2,1
0.75,90,7,2,1
0.755,90,7,2,1
0.76,90,7,2,1
0.765,90,7,2,1
0.77,90,7,2,1
0.775,90,7,2,1
0.78,90,7,2,1
0.785,90,7,2,1
0.79,90,7,2,1
0.795,90,7,2,1
0.8,90,7,2,1
0.805,89,8,2,1
0.81,89,8,2,1
0.815,89,8,2,1
0.82,89,8,2,1
0.825,89,8,2,1
0.83,89,8,2,1
0.835,89,8,2,1
0.84,89,8,2,1
0.845,89,8,2,1
0.85,89,8,2,1
0.855,89,8,2,1
0.86,89,8,2,1
0.865,89,8,2,1
0.87,89,8,2,1
0.875,89,8,2,1
0.88,89,8,2,1
0.885,89,8,2,1
0.89,89,8,2,1
0.895,89,8,2,1
0.9,88,9,2,1
0.905,88,9,2,1
0.91,88,9,2,1
0.915,87,10,2,1
0.92,87,10,2,1
0.925,87,10,2,1
0.93,87,10,2,1
0.935,87,10,2,1
0.94,86,11,2,1
0.945,86,11,2,1
0.95,86,11,2,1
0.955,86,11,2,1
0.96,86,11,2,1
0.965,86,11,2,1
0.97,86,11,2,1
0.975,86,11,2,1
0.98,86,11,2,1
0.985,86,11,2,1
0.99,86,11,2,1
0.995,86,11,2,1
1,86,11,2,1
1.005,86,11,2,1
1.01,85,12,2,1
1.015,85,12,2,1
1.02,85,11,3,1
1.025,85,11,3,1
1.03,85,11,3,1
1.035,85,11,3,1
1.04,85,11,3,1
1.045,85,11,3,1
1.05,85,11,3,1
1.055,85,11,3,1
1.06,85,11,3,1
1.065,85,11,3,1
1.07,85,11,3,1
1.075,85,11,3,1
1.08,85,11,3,1
1.085,85,11,3,1
1.09,85,11,3,1
1.095,85,11,3,1
1.1,85,11,3,1
1.105,84,12,3,1
1.11,83,13,3,1
1.115,82,14,3,1
1.12,82,14,3,1
1.125,81,15,3,1
1.13,81,15,3,1
1.135,81,15,3,1
1.14,81,15,3,1
1.145,81,14,4,1
1.15,81,14,4,1
1.155,81,14,4,1
1.16,81,14,4,1
1.165,81,14,4,1
1.17,81,14,4,1
1.175,81,14,4,1
1.18,81,14,4,1
1.185,81,14,4,1
1.19,81,14,4,1
1.195,81,14,4,1
1.2,81,14,4,1
1.205,81,14,4,1
1.21,81,14,4,1
1.215,81,14,4,1
1.22,81,14,4,1
1.225,80,15,4,1
1.23,80,15,4,1
1.235,80,15,4,1
1.24,80,15,4,1
1.245,80,15,4,1
1.25,80,15,4,1
1.255,80,15,4,1
1.26,80,15,4,1
1.265,80,14,5,1
1.27,80,14,5,1
1.275,79,15,5,1
1.28,79,15,5,1
1.285,79,15,5,1
1.29,79,15,5,1
1.295,79,15,5,1
1.3,79,15,5,1
1.305,79,15,5,1
1.31,79,15,5,1
1.315,79,15,5,1
1.32,79,15,5,1
1.325,79,15,5,1
1.33,79,15,5,1
1.335,79,15,5,1
1.34,79,15,5,1
1.345,79,15,5,1
1.35,79,15,5,1
1.355,78,16,5,1
1.36,78,16,5,1
1.365,78,16,5,1
1.37,78,16,5,1
1.375,78,16,5,1
1.38,78,16,5,1
1.385,78,16,5,1
1.39,78,16,5,1
1.395,78,16,5,1
1.4,78,15,6,1
1.405,78,15,6,1
1.41,78,15,6,1
1.415,78,15,6,1
1.42,78,15,6,1
1.425,78,15,6,1
1.43,78,15,6,1
1.435,78,15,6,1
1.44,78,15,6,1
1.445,78,15,6,1
1.45,78,15,6,1
1.455,78,15,6,1
1.46,77,16,6,1
1.465,77,16,6,1
1.47,75,18,6,1
1.475,75,18,6,1
1.48,75,18,6,1
1.485,75,18,6,1
1.49,74,18,7,1
1.495,74,18,7,1
1.5,74,18,6,2
1.505,74,18,6,2
1.51,74,18,6,2
1.515,74,18,6,2
1.52,74,18,6,2
1.525,74,18,6,2
1.53,74,18,6,2
1.535,74,18,6,2
1.54,74,18,6,2
1.545,74,18,6,2
1.55,74,18,6,2
1.555,74,18,6,2
1.56,74,18,6,2
1.565,74,17,7,2
1.57,74,17,7,2
1.575,74,17,7,2
1.58,74,17,7,2
1.585,74,16,8,2
1.59,73,17,8,2
1.595,73,17,8,2
1.6,73,17,8,2
1.605,73,17,8,2
1.61,73,17,8,2
1.615,73,17,8,2
1.62,73,17,8,2
1.625,71,19,8,2
1.63,71,19,8,2
1.635,71,19,8,2
1.64,71,19,8,2
1.645,71,19,8,2
1.65,71,19,8,2
1.655,71,18,8,3
1.66,71,17,9,3
1.665,71,17,9,3
1.67,71,17,9,3
1.675,71,17,9,3
1.68,71,15,11,3
1.685,71,15,11,3
1.69,70,16,11,3
1.695,70,16,11,3
1.7,69,17,11,3
1.705,69,17,10,4
1.71,69,17,10,4
1.715,69,17,10,4
1.72,69,17,10,4
1.725,68,18,10,4
1.73,68,18,10,4
1.735,68,18,10,4
1.74,68,18,10,4
1.745,68,18,10,4
1.75,68,18,10,4
1.755,68,18,10,4
1.76,68,17,11,4
1.765,68,17,11,4
1.77,67,18,11,4
1.775,67,18,11,4
1.78,67,18,11,4
1.785,66,19,11,4
1.79,66,19,11,4
1.795,66,18,12,4
1.8,65,19,12,4
1.805,65,19,12,4
1.81,65,19,12,4
1.815,65,19,12,4
1.82,65,19,12,4
1.825,65,19,12,4
1.83,65,19,12,4
1.835,65,19,12,4
1.84,65,19,12,4
1.845,65,19,12,4
1.85,65,19,12,4
1.855,65,19,12,4
1.86,65,19,12,4
1.865,65,19,12,4
1.87,65,19,12,4
1.875,64,20,12,4
1.88,63,21,12,4
1.885,63,21,12,4
1.89,63,21,12,4
1.895,63,19,14,4
1.9,63,19,14,4
1.905,62,20,14,4
1.91,62,20,14,4
1.915,62,20,14,4
1.92,62,20,12,6
1.925,62,20,12,6
1.93,60,22,11,7
1.935,60,22,11,7
1.94,60,22,11,7
1.945,59,22,12,7
1.95,59,22,12,7
1.955,59,22,12,7
1.96,59,22,12,7
1.965,59,22,12,7
1.97,58,22,13,7
1.975,58,22,13,7
1.98,58,22,13,7
1.985,58,22,13,7
1.99,58,22,13,7
1.995,58,22,13,7
2,58,22,13,7
2.005,58,22,13,7
2.01,58,22,13,7
