time,susceptible upper
1.345,97.34069814782973
1.35,97.33183600798044
1.355,97.33317787933134
1.36,97.36423633757647
1.365,97.36210889572712
1.37,97.33942885118323
1.375,97.30076601517706
1.38,97.31458566182172
1.385,97.313626985115
1.39,97.25477203768429
1.395,97.22977409382361
1.4,97.22397126891333
1.405,97.18009940308743
1.41,97.17303508333018
1.415,97.15052604342569
1.42,97.17093439955468
1.425,97.18433209508044
1.43,97.16238067698626
1.435,97.17777647044834
1.44,97.17149221560905
1.445,97.17043456595762
1.45,97.18524040465209
1.455,97.15041114513042
1.46,97.1560124457781
1.465,97.16067540074268
1.47,97.17546881248091
1.475,97.15870841013816
1.48,97.10687856354879
1.485,97.09590832991981
1.49,97.07620187948827
1.495,97.04389120984172
1.5,97.04179197082618
1.505,97.02558395082633
1.51,96.96813989919826
1.515,96.90659645978265
1.52,96.86181562017376
1.525,96.83437855758069
1.53,96.84488997768607
1.535,96.83882908191461
1.54,96.87883155647506
1.545,96.8833271569729
1.55,96.85233338546553
1.555,96.87614670415373
1.56,96.83187062925448
1.565,96.81886453787746
1.57,96.81511644928408
1.575,96.790563425816
1.58,96.79967688051342
1.585,96.77866108294634
1.59,96.73991776287981
1.595,96.73703637620139
1.6,96.70365799264593
1.605,96.67930006074357
1.61,96.64286713973934
1.615,96.64380133984886
1.62,96.60970985356975
1.625,96.55410886986559
1.63,96.5208437221927
1.635,96.46148197362535
1.64,96.44124217612571
1.645,96.43106009545865
1.65,96.44734862166001
1.655,96.44978310323272
1.66,96.43452773762708
1.665,96.42648857406984
1.67,96.32940708642197
1.675,96.29081068411732
1.68,96.25967693071473
1.685,96.2659207250755
1.69,96.26146897248768
1.695,96.248302270346
1.7,96.23523584699875
1.705,96.17903602173459
1.71,96.18362122018931
1.715,96.14205823954927
1.72,96.1277900985608
1.725,96.0636214604987
1.73,96.07966307836858
1.735,96.07129544332001
1.74,96.02776138749516
1.745,95.98511551981147
1.75,95.96152701154946
1.755,95.9551288111955
1.76,95.93265090245713
1.765,95.90915163712883
1.77,95.88206596872497
1.775,95.85151808414739
1.78,95.78509835752055
1.785,95.69638485128318
1.79,95.64030549581372
1.795,95.58401979122978
1.8,95.54555751909213
1.805,95.54417560740764
1.81,95.51185980365719
1.815,95.51225433927705
1.82,95.52141333783929
1.825,95.5330274928619
1.83,95.50240454067622
1.835,95.45622175571471
1.84,95.43311652373629
1.845,95.4392986853298
1.85,95.41568224456272
1.855,95.3608832759453
1.86,95.32606039998564
1.865,95.29279885369219
1.87,95.28745532162046
1.875,95.2225647062154
1.88,95.1357353699599
1.885,95.1086131470641
1.89,95.06967063649685
1.895,95.05393164826096
1.9,94.9968434229778
1.905,94.9487814154405
1.91,94.91971288691406
1.915,94.86147554337718
1.92,94.86061471765436
1.925,94.80820619426078
1.93,94.76019323558756
1.935,94.73159932054739
1.94,94.73922060529209
1.945,94.71457700925005
1.95,94.69599358898132
1.955,94.66450827442195
1.96,94.60507290116894
1.965,94.55311519037481
1.97,94.46052507947175
1.975,94.45603091941892
1.98,94.4385912468236
1.985,94.44944475522736
1.99,94.42297333981774
1.995,94.39578386264078
2.0,94.38184544560848
2.005,94.31343769615862
2.01,94.26724145653411
2.015,94.21785380319774
2.02,94.1647697998043
2.025,94.12004469268165
2.03,94.09315075160367
2.035,94.06058042186596
2.04,94.00033571511545
2.045,93.98150213112943
2.05,93.93071895798522
2.055,93.88111349158437
2.06,93.83084052144658
2.065,93.77100912221938
2.07,93.76576254819994
2.075,93.7028271514488
2.08,93.63134200104145
2.085,93.5812419972782
2.09,93.5311001800001
2.095,93.51968387513344
2.1,93.51177276389838
2.105,93.46917489118157
2.11,93.44967699988814
2.115,93.41947421967924
2.12,93.41397033461098
2.125,93.33351867605026
2.13,93.2919420733969
2.135,93.25530223743071
2.14,93.30053588758403
2.145,93.29117510365202
2.15,93.22527986280183
2.155,93.1546869508123
2.16,93.10060288083045
2.165,93.0452951755623
2.17,93.00632210185896
2.175,92.93532883061359
2.18,92.88575017133226
2.185,92.85540939927307
2.19,92.81858116406322
2.195,92.77468742145491
2.2,92.71228343351001
2.205,92.64865902526157
2.21,92.60062348021441
2.215,92.5533129885327
2.22,92.50461302736386
2.225,92.50540960725547
2.23,92.38576917102343
2.235,92.34561478395362
2.24,92.27054609224075
2.245,92.2237120822473
2.25,92.17946185564813
2.255,92.12649318970833
2.26,92.02185108310445
2.265,91.94149068930199
2.27,91.91123439031566
2.275,91.90490536799827
2.28,91.86229488624593
2.285,91.85840322651265
2.29,91.77483325682215
2.295,91.74765265934793
2.3,91.68481696252529
2.305,91.60646170671346
2.31,91.58194261920838
2.315,91.4664601936081
2.32,91.46231235359568
2.325,91.36049556978784
2.33,91.29392854608052
2.335,91.26712920523109
2.34,91.21102275413871
2.345,91.11380117333658
2.35,91.08318159697204
2.355,91.06233364958885
2.36,91.02194280020613
2.365,90.9164273701148
2.37,90.87994827580442
2.375,90.74226184584346
2.38,90.72360796783866
2.385,90.65938757226836
2.39,90.6104833851435
2.395,90.580954583979
2.4,90.4898287520227
2.405,90.41602498310634
2.41,90.37348542232164
2.415,90.23088901239295
2.42,90.1854207676159
2.425,90.17018997836969
2.43,90.1137059638715
2.435,90.07744905625646
2.44,89.99694229727874
2.445,89.92746992149326
2.45,89.83942726971529
2.455,89.81974506445329
2.46,89.75693423362861
2.465,89.70972834816597
2.47,89.62368908256563
2.475,89.54730676313974
2.48,89.43577525620778
2.485,89.31789805137049
2.49,89.2682325045538
2.495,89.20511985929055
2.5,89.07338583372307
2.505,89.03597411725775
2.51,89.01951432651515
2.515,88.9147689315565
2.52,88.82274727736475
2.525,88.7644229944139
