Time,Healthy,Undetectable,Detectable
0,997,3,0
1,996,4,0
2,994,6,0
3,993,7,0
4,992,8,0
5,991,9,0
6,990,10,0
7,990,10,0
8,987,13,0
9,987,13,0
10,985,15,0
11,985,15,0
12,984,16,0
13,981,19,0
14,981,19,0
15,979,21,0
16,977,23,0
17,976,23,1
18,973,26,1
19,969,30,1
20,967,32,1
21,965,34,1
22,964,35,1
23,962,37,1
24,960,39,1
25,959,40,1
26,958,41,1
27,954,45,1
28,952,47,1
29,952,47,1
30,950,49,1
31,948,51,1
32,945,54,1
33,941,58,1
34,938,61,1
35,935,64,1
36,930,68,2
37,924,74,2
38,916,82,2
39,913,85,2
40,910,88,2
41,908,90,2
42,905,93,2
43,898,100,2
44,891,107,2
45,882,115,3
46,875,122,3
47,865,132,3
48,853,144,3
49,849,148,3
50,845,152,3
